COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,"REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP United States Representative, District 32","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP Member, State Board of Education, District 12","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Senator, District 30","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 33","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP State Representative, District 61","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District","REP District Judge, 401st Judicial District",REP County Chair,REP County Chair,REP County Chair,REP County Chair
COLL,35,PCT 035,1815,14,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,6,7,0,1
COLL,35,PCT 035,1815,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0
COLL,35,PCT 035,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,35,PCT 035,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,36,PCT 036,1941,17,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,4,8,6,0,3
COLL,36,PCT 036,1941,30,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,5,18,6,0,6
COLL,36,PCT 036,1941,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
COLL,36,PCT 036,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,36,PCT 036,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,37,PCT 037,2711,40,0,0,0,0,0,13,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,1,27,9,0,4
COLL,37,PCT 037,2711,33,0,0,0,0,0,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0,25,7,0,1
COLL,37,PCT 037,2711,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
COLL,37,PCT 037,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,37,PCT 037,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,38,PCT 038,3553,17,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,7,6,0,4
COLL,38,PCT 038,3553,33,1,0,0,0,0,16,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,3,20,8,0,5
COLL,38,PCT 038,3553,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
COLL,38,PCT 038,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,38,PCT 038,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,39,PCT 039,3005,13,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,11,1,0,1
COLL,39,PCT 039,3005,34,0,0,0,0,0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,0,22,10,0,2
COLL,39,PCT 039,3005,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,5,1,0,0
COLL,39,PCT 039,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,39,PCT 039,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,40,PCT 040,3582,40,0,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,11,0,0,23,14,0,3
COLL,40,PCT 040,3582,76,0,0,0,0,0,35,39,0,2,0,0,0,0,0,0,0,0,0,0,0,0,51,21,0,4,43,22,0,11
COLL,40,PCT 040,3582,16,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,10,6,0,0
COLL,40,PCT 040,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,40,PCT 040,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,41,PCT 041,4895,46,0,0,0,0,0,11,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,16,0,5,18,22,0,6
COLL,41,PCT 041,4895,54,0,0,0,0,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,3,24,25,0,5
COLL,41,PCT 041,4895,11,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,6,5,0,0
COLL,41,PCT 041,4895,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
COLL,41,PCT 041,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,42,PCT 042,2139,19,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,2,12,5,0,2
COLL,42,PCT 042,2139,34,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,3,22,6,0,6
COLL,42,PCT 042,2139,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0
COLL,42,PCT 042,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,42,PCT 042,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,43,PCT 043,3448,38,0,0,0,0,0,13,22,0,3,0,0,0,0,0,0,0,0,23,15,0,0,22,14,0,2,20,12,0,6
COLL,43,PCT 043,3448,89,0,0,0,0,0,41,43,0,5,0,0,0,0,0,0,0,0,62,27,0,0,57,23,0,9,51,28,0,10
COLL,43,PCT 043,3448,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0
COLL,43,PCT 043,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,43,PCT 043,3448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,44,PCT 044,1680,6,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0
COLL,44,PCT 044,1680,21,0,0,0,0,0,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,1,9,9,0,3
COLL,44,PCT 044,1680,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
COLL,44,PCT 044,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,44,PCT 044,1680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,45,PCT 045,3411,50,0,0,0,0,0,25,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,18,0,4,34,9,0,7
COLL,45,PCT 045,3411,86,0,0,0,0,0,53,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,0,6,53,22,0,11
COLL,45,PCT 045,3411,9,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,4,5,0,0
COLL,45,PCT 045,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,45,PCT 045,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,46,PCT 046,3139,12,0,10,2,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,10,2,0,0
COLL,46,PCT 046,3139,36,0,23,9,0,4,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,2,23,13,0,0
COLL,46,PCT 046,3139,4,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0
COLL,46,PCT 046,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,46,PCT 046,3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,47,PCT 047,2605,21,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,1,13,6,0,2
COLL,47,PCT 047,2605,58,0,0,0,0,0,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,0,1,51,5,0,2
COLL,47,PCT 047,2605,8,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,2,0,0
COLL,47,PCT 047,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,47,PCT 047,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,48,PCT 048,3728,88,0,53,23,0,12,41,35,0,12,0,0,0,0,21,66,0,1,0,0,0,0,45,27,0,16,37,35,0,16
COLL,48,PCT 048,3728,140,0,71,57,0,12,78,55,0,7,0,0,0,0,51,87,0,2,0,0,0,0,62,55,0,23,57,60,0,23
COLL,48,PCT 048,3728,12,0,4,7,0,1,7,4,0,1,0,0,0,0,7,5,0,0,0,0,0,0,8,2,0,2,8,4,0,0
COLL,48,PCT 048,3728,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
COLL,48,PCT 048,3728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,49,PCT 049,2377,32,0,0,0,0,0,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,3,20,10,0,2
COLL,49,PCT 049,2377,88,1,0,0,0,0,36,49,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,35,0,6,59,23,0,6
COLL,49,PCT 049,2377,14,0,0,0,0,0,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,8,5,0,1
COLL,49,PCT 049,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,49,PCT 049,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,50,PCT 050,3148,8,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,1,6,0,1
COLL,50,PCT 050,3148,20,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,9,11,0,0
COLL,50,PCT 050,3148,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1
COLL,50,PCT 050,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,50,PCT 050,3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,51,PCT 051,1754,4,1,1,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,3
COLL,51,PCT 051,1754,18,0,13,5,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,8,6,0,4
COLL,51,PCT 051,1754,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLL,51,PCT 051,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,51,PCT 051,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,52,PCT 052,4606,58,0,36,15,0,7,21,26,0,11,0,0,0,0,18,40,0,0,0,0,0,0,30,20,0,8,30,18,0,10
COLL,52,PCT 052,4606,105,0,74,21,0,10,50,49,0,6,0,0,0,0,23,80,0,2,0,0,0,0,60,35,0,10,55,34,0,16
COLL,52,PCT 052,4606,6,0,5,1,0,0,2,3,0,1,0,0,0,0,2,3,0,1,0,0,0,0,4,1,0,1,3,2,0,1
COLL,52,PCT 052,4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,52,PCT 052,4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,53,PCT 053,2187,33,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,0,0,26,7,0,0
COLL,53,PCT 053,2187,61,0,0,0,0,0,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,0,1,52,9,0,0
COLL,53,PCT 053,2187,9,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,8,1,0,0
COLL,53,PCT 053,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,53,PCT 053,2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,54,PCT 054,3612,10,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,9,1,0,0
COLL,54,PCT 054,3612,33,0,0,0,0,0,6,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,4,20,11,0,2
COLL,54,PCT 054,3612,4,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,1
COLL,54,PCT 054,3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,54,PCT 054,3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,55,PCT 055,3867,14,0,8,6,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,10,4,0,0
COLL,55,PCT 055,3867,39,0,34,5,0,0,8,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,1,19,14,0,6
COLL,55,PCT 055,3867,5,0,2,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0
COLL,55,PCT 055,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,55,PCT 055,3867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,56,PCT 056,3469,60,0,0,0,0,0,30,21,0,9,0,0,0,0,26,34,0,0,0,0,0,0,29,15,0,16,16,30,0,14
COLL,56,PCT 056,3469,141,0,0,0,0,0,88,44,0,9,0,0,0,0,43,98,0,0,0,0,0,0,80,46,0,15,42,76,0,23
COLL,56,PCT 056,3469,7,0,0,0,0,0,3,4,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,4,0,0,5,2,0,0
COLL,56,PCT 056,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,56,PCT 056,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,57,PCT 057,5047,99,1,0,0,0,0,44,47,0,8,0,0,0,0,0,0,0,0,69,26,0,4,70,20,0,9,48,36,0,15
COLL,57,PCT 057,5047,234,1,0,0,0,0,100,114,0,20,0,0,0,0,0,0,0,0,173,55,0,6,148,62,0,24,105,88,0,41
COLL,57,PCT 057,5047,9,1,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,7,1,0,1,4,4,0,1,5,3,0,1
COLL,57,PCT 057,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,57,PCT 057,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,58,PCT 058,3607,20,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1,10,9,0,1
COLL,58,PCT 058,3607,43,0,0,0,0,0,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,0,0,33,8,0,2
COLL,58,PCT 058,3607,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0
COLL,58,PCT 058,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,58,PCT 058,3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,59,PCT 059,4008,52,0,0,0,0,0,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,0,2,27,16,0,9
COLL,59,PCT 059,4008,66,0,0,0,0,0,25,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,26,0,4,32,28,0,6
COLL,59,PCT 059,4008,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2
COLL,59,PCT 059,4008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
COLL,59,PCT 059,4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,60,PCT 060,3181,52,0,0,0,0,0,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16,0,2,22,22,0,8
COLL,60,PCT 060,3181,66,0,0,0,0,0,30,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,19,0,1,26,32,0,8
COLL,60,PCT 060,3181,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
COLL,60,PCT 060,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,60,PCT 060,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,61,PCT 061,1675,22,0,0,0,0,0,7,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,18,4,0,0
COLL,61,PCT 061,1675,67,0,0,0,0,0,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,25,0,0,51,15,0,1
COLL,61,PCT 061,1675,7,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,7,0,0,0
COLL,61,PCT 061,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,61,PCT 061,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,62,PCT 062,2535,20,1,0,0,0,0,7,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,1,8,10,0,2
COLL,62,PCT 062,2535,58,1,0,0,0,0,18,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,18,0,3,32,24,0,2
COLL,62,PCT 062,2535,7,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,6,0,0
COLL,62,PCT 062,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,62,PCT 062,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,63,PCT 063,2044,26,0,0,0,0,0,15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,14,10,0,2
COLL,63,PCT 063,2044,56,0,0,0,0,0,32,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,13,0,1,44,12,0,0
COLL,63,PCT 063,2044,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,6,6,0,0
COLL,63,PCT 063,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,63,PCT 063,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,64,PCT 064,2673,22,0,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,2,18,3,0,1
COLL,64,PCT 064,2673,50,0,0,0,0,0,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,0,3,39,9,0,2
COLL,64,PCT 064,2673,9,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,7,0,0
COLL,64,PCT 064,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,64,PCT 064,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,65,PCT 065,1228,25,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,20,5,0,0
COLL,65,PCT 065,1228,25,0,0,0,0,0,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,19,6,0,0
COLL,65,PCT 065,1228,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
COLL,65,PCT 065,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,65,PCT 065,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,66,PCT 066,2144,23,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,0,12,10,0,1
COLL,66,PCT 066,2144,26,0,0,0,0,0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,2,19,7,0,0
COLL,66,PCT 066,2144,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
COLL,66,PCT 066,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,66,PCT 066,2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,67,PCT 067,2888,31,0,0,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,3,28,3,0,0
COLL,67,PCT 067,2888,72,0,0,0,0,0,41,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,40,0,0,62,9,0,1
COLL,67,PCT 067,2888,10,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,7,0,0
COLL,67,PCT 067,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,67,PCT 067,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,68,PCT 068,2008,32,0,19,8,0,5,13,13,0,6,0,0,0,0,15,17,0,0,0,0,0,0,17,11,0,4,13,16,0,3
COLL,68,PCT 068,2008,85,0,58,21,0,6,42,36,0,7,0,0,0,0,33,50,0,2,0,0,0,0,50,27,0,8,39,35,0,11
COLL,68,PCT 068,2008,4,0,1,0,0,3,1,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,1,2,1,0,1
COLL,68,PCT 068,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,68,PCT 068,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,69,PCT 069,3819,46,0,0,0,0,0,24,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,13,0,4,33,11,0,2
COLL,69,PCT 069,3819,149,0,0,0,0,0,84,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,104,41,0,4,122,25,0,2
COLL,69,PCT 069,3819,9,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4,0,0
COLL,69,PCT 069,3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,69,PCT 069,3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,70,PCT 070,1907,22,0,0,0,0,0,9,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,7,0,1,13,8,0,1
COLL,70,PCT 070,1907,43,0,0,0,0,0,18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,0,0,31,12,0,0
COLL,70,PCT 070,1907,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
COLL,70,PCT 070,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,70,PCT 070,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COLL,71,PCT 071,1792,24,1,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,1,15,8,0,1
COLL,71,PCT 071,1792,46,0,0,0,0,0,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12,0,1,33,11,0,2
