political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"United States Representative, District No. 27",Andrew Alvarez,,3,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"United States Representative, District No. 27",Chris Mapp,,0,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"United States Representative, District No. 27",Michael Cloud,,37,32
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"United States Representative, District No. 27",AJ Louderback,,2,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"United States Representative, District No. 27",Eric Mireles,,2,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Kandy Kaye Horn,,0,4
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Allen B. West,,8,5
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Rick Perry,,4,3
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Don Huffines,,1,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Chad Prather,,1,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Paul Belew,,0,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Danny Harrison,,0,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Governor,Greg Abbott,,30,26
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Lieutenant Governor,Aaron Sorrells,,2,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Lieutenant Governor,Todd M. Bullis,,1,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Lieutenant Governor,Dan Patrick,,33,20
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Lieutenant Governor,Trayce Bradford,,1,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Lieutenant Governor,Zach Vance,,1,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Lieutenant Governor,Daniel Miller,,3,6
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Attorney General,Louie Gohmert,,5,1
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Attorney General,George P. Bush,,13,9
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Attorney General,Ken Paxton,,18,17
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Attorney General,Eva Guzman,,6,9
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Comptroller of Public Accounts,Glenn Hegar,,37,24
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Comptroller of Public Accounts,Mark V. Goloby,,2,5
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Tim Westley,,9,8
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Jon Spiers,,6,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Rufus Lopez,,6,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Dawn Buckingham,,9,6
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Ben Armenta,,0,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Victor Avila,,0,3
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Don W. Minton,,4,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of the General Land Office,Weston Martinez,,1,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of Agriculture,Sid Miller,,22,20
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of Agriculture,James White,,14,4
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Commissioner of Agriculture,Carey A. Counsil,,3,1
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Railroad Commissioner,"Marvin ""Sarge"" Summers",,6,6
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Railroad Commissioner,Dawayne Tipton,,3,1
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Railroad Commissioner,Wayne Christian,,15,6
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Railroad Commissioner,Sarah Stogner,,5,5
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Railroad Commissioner,Tom Slocum Jr,,7,8
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Justice, Supreme Court, Place 3",Debra Lehrmann,,35,28
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Justice, Supreme Court, Place 5",Rebeca Huddle,,34,27
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Justice, Supreme Court, Place 9",David J. Schenck,,18,14
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Justice, Supreme Court, Place 9",Evan Young,,17,10
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,,35,27
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,,12,7
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,,24,18
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",,32,25
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Member, State Board of Education, District 2",LJ Francis,,24,17
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Member, State Board of Education, District 2",Hilda Garza Deshazo,,12,9
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"State Senator, District No. 18",Lois W. Kolkhorst,,35,30
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"State Representative,
District No. 43",J.M. Lozano,,36,26
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Justice, 13th Court of Appeals District, Place No. 3",Ysmael Fonseca,,13,8
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"Justice, 13th Court of Appeals District, Place No. 3",Aaron Peña,,20,14
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,"District Judge, 267th Judicial District",Julie Bauknight,,34,27
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,County Judge,Jheila (Gigi) Poynter,,30,30
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,County Judge,Sylvia Barrera-Wiginton,,12,8
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,District Clerk,Sylvia M. Lopez,,36,34
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Justice of the Peace No. 1,Noel Vega,,16,10
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Justice of the Peace No. 1,Roberta Shipp Fagan,,27,26
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,County Chairman,Jeff Steele,,39,27
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 1,YES,,43,33
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 1,NO,,1,3
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 2,YES,,30,22
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 2,NO,,11,13
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 3,YES,,40,26
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 3,NO,,4,7
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 4,YES,,40,29
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 4,NO,,2,5
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 5,YES,,39,24
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 5,NO,,2,8
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 6,YES,,34,20
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 6,NO,,7,13
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 7,YES,,41,31
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 7,NO,,1,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 8,YES,,39,30
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 8,NO,,1,3
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 9,YES,,38,27
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 9,NO,,5,7
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 10,YES,,38,26
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,0,0,1,479,Proposition 10,NO,,2,8
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,"United States Representative, District No. 27",Andrew Alvarez,,4,5
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,"United States Representative, District No. 27",Chris Mapp,,2,4
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,"United States Representative, District No. 27",Michael Cloud,,26,26
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,"United States Representative, District No. 27",AJ Louderback,,1,3
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,"United States Representative, District No. 27",Eric Mireles,,3,3
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Kandy Kaye Horn,,2,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Allen B. West,,0,1
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Rick Perry,,3,5
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Don Huffines,,0,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Chad Prather,,4,3
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Paul Belew,,0,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Danny Harrison,,1,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Governor,Greg Abbott,,29,32
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Lieutenant Governor,Aaron Sorrells,,3,0
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Lieutenant Governor,Todd M. Bullis,,2,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Lieutenant Governor,Dan Patrick,,24,17
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Lieutenant Governor,Trayce Bradford,,2,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Lieutenant Governor,Zach Vance,,2,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Lieutenant Governor,Daniel Miller,,3,13
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Attorney General,Louie Gohmert,,1,1
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Attorney General,George P. Bush,,17,9
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Attorney General,Ken Paxton,,15,20
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Attorney General,Eva Guzman,,7,11
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Comptroller of Public Accounts,Glenn Hegar,,35,27
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Comptroller of Public Accounts,Mark V. Goloby,,2,9
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Commissioner of the General Land Office,Tim Westley,,9,10
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Commissioner of the General Land Office,Jon Spiers,,6,2
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Commissioner of the General Land Office,Rufus Lopez,,2,4
REPUBLICAN,3/1/2022,2022 MARCH 1ST REPUBLICAN PRIMARY,1,1,1A,546,Commissioner of the General Land Office,Dawn Buckingham,,4,6
