,,,,,#FormatVersion 1,,,,,
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Justice, Supreme Court, Place 9",Julia Maldonado,40,30
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,40,31
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,39,30
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Member, State Board of Education, District No. 1",Omar Yanar,6,5
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Member, State Board of Education, District No. 1",Laura Marquez,11,15
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Member, State Board of Education, District No. 1",Melissa N Ortega,26,12
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"State Senator, District No. 24",Kathy Jones-Hospod,32,26
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"State Senator, District No. 24",Jeremy Kohlwes,11,5
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"State Representative,  District No. 53",Joe P. Herrera,37,30
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,38,30
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",38,30
Bandera County,1-Mar-22,Democratic Primary,2,0,102,2781,County Chairman,Lynn Oliver,38,30
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"United States Representative, District No. 21",Claudia Andreana Zapata,20,18
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"United States Representative, District No. 21",Coy Gee Branscum II,6,2
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"United States Representative, District No. 21",David Anderson Jr,8,4
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"United States Representative, District No. 21",Scott William Sturm,6,1
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"United States Representative, District No. 21",Cherif Gacis,2,2
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"United States Representative, District No. 21",Ricardo Villarreal,12,8
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Governor,Rich Wakeland,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Governor,Michael Cooper,2,1
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Governor,Beto O'Rourke,51,34
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Governor,Joy Diaz,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Governor,Inocencio (Inno) Barrientez,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Lieutenant Governor,Carla Brailey,19,11
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Lieutenant Governor,Michelle Beckley,16,17
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Lieutenant Governor,Mike Collier,18,7
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Attorney General,Lee Merritt,7,6
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Attorney General,"S. ""TBone"" Raynor",6,1
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Attorney General,Joe Jaworski,13,8
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Attorney General,Rochelle Mercedes Garza,22,16
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Attorney General,Mike Fields,5,4
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Comptroller of Public Accounts,Janet T. Dudding,33,18
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Comptroller of Public Accounts,Angel Luis Vega,9,8
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Comptroller of Public Accounts,Tim Mahoney,11,8
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Commissioner of the General Land Office,Jinny Suh,11,11
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Commissioner of the General Land Office,Jay Kleberg,22,13
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Commissioner of the General Land Office,Sandragrace Martinez,10,4
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Commissioner of the General Land Office,Michael Lange,9,7
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Commissioner of Agriculture,Ed Ireson,5,7
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Commissioner of Agriculture,Susan Hays,47,28
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,Railroad Commissioner,Luke Warford,52,35
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Justice, Supreme Court, Place 3",Erin A Nowell,52,33
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Justice, Supreme Court, Place 5",Amanda Reichek,50,32
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Justice, Supreme Court, Place 9",Julia Maldonado,50,32
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,51,33
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,50,33
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Member, State Board of Education, District No. 1",Omar Yanar,7,6
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Member, State Board of Education, District No. 1",Laura Marquez,27,13
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Member, State Board of Education, District No. 1",Melissa N Ortega,19,15
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"State Senator, District No. 24",Kathy Jones-Hospod,40,28
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"State Senator, District No. 24",Jeremy Kohlwes,13,7
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"State Representative,  District No. 53",Joe P. Herrera,51,31
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,51,32
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",50,32
Bandera County,1-Mar-22,Democratic Primary,2,0,203,2386,County Chairman,Lynn Oliver,50,32
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"United States Representative, District No. 21",Claudia Andreana Zapata,25,14
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"United States Representative, District No. 21",Coy Gee Branscum II,2,3
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"United States Representative, District No. 21",David Anderson Jr,8,2
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"United States Representative, District No. 21",Scott William Sturm,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"United States Representative, District No. 21",Cherif Gacis,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"United States Representative, District No. 21",Ricardo Villarreal,10,7
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Governor,Rich Wakeland,2,0
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Governor,Michael Cooper,1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Governor,Beto O'Rourke,46,27
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Governor,Joy Diaz,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Governor,Inocencio (Inno) Barrientez,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Lieutenant Governor,Carla Brailey,16,6
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Lieutenant Governor,Michelle Beckley,16,17
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Lieutenant Governor,Mike Collier,14,4
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Attorney General,Lee Merritt,7,9
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Attorney General,"S. ""TBone"" Raynor",1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Attorney General,Joe Jaworski,4,4
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Attorney General,Rochelle Mercedes Garza,27,11
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Attorney General,Mike Fields,8,2
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Comptroller of Public Accounts,Janet T. Dudding,26,14
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Comptroller of Public Accounts,Angel Luis Vega,13,7
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Comptroller of Public Accounts,Tim Mahoney,7,5
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Commissioner of the General Land Office,Jinny Suh,9,6
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Commissioner of the General Land Office,Jay Kleberg,13,5
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Commissioner of the General Land Office,Sandragrace Martinez,18,12
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Commissioner of the General Land Office,Michael Lange,6,3
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Commissioner of Agriculture,Ed Ireson,10,4
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Commissioner of Agriculture,Susan Hays,35,23
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,Railroad Commissioner,Luke Warford,43,21
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Justice, Supreme Court, Place 3",Erin A Nowell,44,21
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Justice, Supreme Court, Place 5",Amanda Reichek,44,21
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Justice, Supreme Court, Place 9",Julia Maldonado,43,21
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,43,24
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,43,21
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Member, State Board of Education, District No. 1",Omar Yanar,6,1
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Member, State Board of Education, District No. 1",Laura Marquez,11,5
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Member, State Board of Education, District No. 1",Melissa N Ortega,30,21
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"State Senator, District No. 24",Kathy Jones-Hospod,32,21
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"State Senator, District No. 24",Jeremy Kohlwes,14,5
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"State Representative,  District No. 53",Joe P. Herrera,43,22
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,44,22
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",43,24
Bandera County,1-Mar-22,Democratic Primary,2,0,204,1868,County Chairman,Lynn Oliver,44,23
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"United States Representative, District No. 21",Claudia Andreana Zapata,19,10
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"United States Representative, District No. 21",Coy Gee Branscum II,5,1
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"United States Representative, District No. 21",David Anderson Jr,5,1
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"United States Representative, District No. 21",Scott William Sturm,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"United States Representative, District No. 21",Cherif Gacis,2,0
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"United States Representative, District No. 21",Ricardo Villarreal,12,3
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Governor,Rich Wakeland,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Governor,Michael Cooper,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Governor,Beto O'Rourke,41,14
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Governor,Joy Diaz,4,2
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Governor,Inocencio (Inno) Barrientez,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Lieutenant Governor,Carla Brailey,17,2
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Lieutenant Governor,Michelle Beckley,8,9
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Lieutenant Governor,Mike Collier,19,5
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Attorney General,Lee Merritt,4,0
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Attorney General,"S. ""TBone"" Raynor",1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Attorney General,Joe Jaworski,13,8
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Attorney General,Rochelle Mercedes Garza,20,6
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Attorney General,Mike Fields,4,2
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Comptroller of Public Accounts,Janet T. Dudding,26,11
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Comptroller of Public Accounts,Angel Luis Vega,8,2
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Comptroller of Public Accounts,Tim Mahoney,9,3
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Commissioner of the General Land Office,Jinny Suh,16,7
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Commissioner of the General Land Office,Jay Kleberg,13,3
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Commissioner of the General Land Office,Sandragrace Martinez,11,3
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Commissioner of the General Land Office,Michael Lange,2,3
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Commissioner of Agriculture,Ed Ireson,5,0
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Commissioner of Agriculture,Susan Hays,39,17
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,Railroad Commissioner,Luke Warford,39,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Justice, Supreme Court, Place 3",Erin A Nowell,39,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Justice, Supreme Court, Place 5",Amanda Reichek,39,17
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Justice, Supreme Court, Place 9",Julia Maldonado,39,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,39,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,39,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Member, State Board of Education, District No. 1",Omar Yanar,6,4
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Member, State Board of Education, District No. 1",Laura Marquez,15,3
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Member, State Board of Education, District No. 1",Melissa N Ortega,21,8
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"State Senator, District No. 24",Kathy Jones-Hospod,37,11
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"State Senator, District No. 24",Jeremy Kohlwes,4,5
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"State Representative,  District No. 53",Joe P. Herrera,39,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Justice, 4th Court of Appeals District, Place No. 6",Irene Rios,38,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term","Rebecca ""Beckie"" Palomo",38,16
Bandera County,1-Mar-22,Democratic Primary,2,0,305,2768,County Chairman,Lynn Oliver,38,17
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"United States Representative, District No. 21",Claudia Andreana Zapata,10,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"United States Representative, District No. 21",Coy Gee Branscum II,2,0
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"United States Representative, District No. 21",David Anderson Jr,1,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"United States Representative, District No. 21",Scott William Sturm,2,0
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"United States Representative, District No. 21",Cherif Gacis,0,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,"United States Representative, District No. 21",Ricardo Villarreal,8,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Governor,Rich Wakeland,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Governor,Michael Cooper,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Governor,Beto O'Rourke,21,5
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Governor,Joy Diaz,0,0
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Governor,Inocencio (Inno) Barrientez,0,2
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Lieutenant Governor,Carla Brailey,7,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Lieutenant Governor,Michelle Beckley,4,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Lieutenant Governor,Mike Collier,12,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Attorney General,Lee Merritt,3,0
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Attorney General,"S. ""TBone"" Raynor",1,0
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Attorney General,Joe Jaworski,9,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Attorney General,Rochelle Mercedes Garza,10,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Attorney General,Mike Fields,0,2
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Comptroller of Public Accounts,Janet T. Dudding,19,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Comptroller of Public Accounts,Angel Luis Vega,1,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Comptroller of Public Accounts,Tim Mahoney,2,3
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Commissioner of the General Land Office,Jinny Suh,8,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Commissioner of the General Land Office,Jay Kleberg,9,4
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Commissioner of the General Land Office,Sandragrace Martinez,2,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Commissioner of the General Land Office,Michael Lange,4,1
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Commissioner of Agriculture,Ed Ireson,7,0
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Commissioner of Agriculture,Susan Hays,16,7
Bandera County,1-Mar-22,Democratic Primary,2,0,306,1498,Railroad Commissioner,Luke Warford,21,6
