political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"United States Representative, District No. 27",Maclovio Perez Jr,,6,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"United States Representative, District No. 27",Anthony J Tristan,,4,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"United States Representative, District No. 27",Victor Melgoza,,1,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Governor,Inocencio (Inno) Barrientez,,0,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Governor,Joy Diaz,,1,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Governor,Beto O'Rourke,,10,4
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Governor,Michael Cooper,,1,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Governor,Rich Wakeland,,0,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Lieutenant Governor,Carla Brailey,,8,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Lieutenant Governor,Michelle Beckley,,2,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Lieutenant Governor,Mike Collier,,1,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Attorney General,Mike Fields,,2,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Attorney General,"S. ""TBone"" Raynor",,1,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Attorney General,Lee Merritt,,1,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Attorney General,Rochelle Mercedes Garza,,7,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Attorney General,Joe Jaworski,,0,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Comptroller of Public Accounts,Janet T. Dudding,,5,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Comptroller of Public Accounts,Angel Luis Vega,,6,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Comptroller of Public Accounts,Tim Mahoney,,0,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Commissioner of the General Land Office,Sandragrace Martinez,,7,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Commissioner of the General Land Office,Jay Kleberg,,1,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Commissioner of the General Land Office,Michael Lange,,1,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Commissioner of the General Land Office,Jinny Suh,,2,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Commissioner of Agriculture,Susan Hays,,9,6
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Commissioner of Agriculture,Ed Ireson,,1,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Railroad Commissioner,Luke Warford,,11,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Justice, Supreme Court, Place 3",Erin A Nowell,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Justice, Supreme Court, Place 5",Amanda Reichek,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Justice, Supreme Court, Place 9",Julia Maldonado,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Member, State Board of Education, District No. 2",Thomas Garcia,,3,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Member, State Board of Education, District No. 2",Wayne Raasch,,0,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Member, State Board of Education, District No. 2",Pete Garcia,,5,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Member, State Board of Education, District No. 2",Michael Vargas,,3,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Member, State Board of Education, District No. 2",Victor Perez,,0,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"State Senator, District No. 18",Josh Tutt,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,"Justice, 13th Court of Appeals District, Place No. 3",Leticia Hinojosa,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,County Clerk,Ida Ramirez,,12,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,County Treasurer,Rita Trojcak,,10,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,Justice of the Peace No. 1,Mary Canales,,10,6
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1,479,County Chairman,Ray Niehal,,11,7
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,"United States Representative, District No. 27",Maclovio Perez Jr,,20,8
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,"United States Representative, District No. 27",Anthony J Tristan,,5,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,"United States Representative, District No. 27",Victor Melgoza,,3,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Governor,Inocencio (Inno) Barrientez,,0,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Governor,Joy Diaz,,1,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Governor,Beto O'Rourke,,27,11
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Governor,Michael Cooper,,1,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Governor,Rich Wakeland,,0,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Lieutenant Governor,Carla Brailey,,6,5
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Lieutenant Governor,Michelle Beckley,,15,5
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Lieutenant Governor,Mike Collier,,8,5
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Attorney General,Mike Fields,,4,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Attorney General,"S. ""TBone"" Raynor",,1,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Attorney General,Lee Merritt,,2,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Attorney General,Rochelle Mercedes Garza,,18,13
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Attorney General,Joe Jaworski,,4,0
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Comptroller of Public Accounts,Janet T. Dudding,,5,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Comptroller of Public Accounts,Angel Luis Vega,,23,10
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Comptroller of Public Accounts,Tim Mahoney,,1,2
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Commissioner of the General Land Office,Sandragrace Martinez,,20,10
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Commissioner of the General Land Office,Jay Kleberg,,4,1
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Commissioner of the General Land Office,Michael Lange,,1,3
DEMOCRATIC,3/1/2022,2022 MARCH 1ST DEMOCRATIC PRIMARY,0,0,1A,546,Commissioner of the General Land Office,Jinny Suh,,4,1
