,,,,,#FormatVersion 1,,,,,,,,
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Comptroller of Public Accounts,Mark V. Goloby,0,5,5,4
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Don W. Minton,1,11,12,13
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Ben Armenta,0,3,3,2
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Jon Spiers,0,11,11,3
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Weston Martinez,1,3,4,0
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Tim Westley,0,6,6,10
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Dawn Buckingham,4,12,16,16
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Rufus Lopez,0,1,1,1
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of the General Land Office,Victor Avila,0,1,1,2
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of Agriculture,James White,6,18,24,17
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of Agriculture,Sid Miller,0,41,41,48
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Commissioner of Agriculture,Carey A. Counsil,0,0,0,2
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Railroad Commissioner,Dawayne Tipton,0,14,14,16
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Railroad Commissioner,"Marvin ""Sarge"" Summers",0,4,4,3
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Railroad Commissioner,Tom Slocum Jr,0,6,6,6
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Railroad Commissioner,Wayne Christian,4,20,24,18
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Railroad Commissioner,Sarah Stogner,1,9,10,7
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Justice, Supreme Court, Place 3",Debra Lehrmann,5,55,60,50
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Justice, Supreme Court, Place 5",Rebeca Huddle,5,58,63,49
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Justice, Supreme Court, Place 9",Evan Young,2,26,28,31
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Justice, Supreme Court, Place 9",David J. Schenck,1,19,20,19
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,4,53,57,47
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,2,16,18,23
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,1,28,29,25
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",3,51,54,47
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Member, State Board of Education, District No. 15",Jay Johnson,3,33,36,27
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Member, State Board of Education, District No. 15",Aaron Kinsey,2,17,19,18
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"State Senator, District No. 28",Charles Perry,5,59,64,54
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"State Representative,  District No. 68",Mark Middleton,0,5,5,4
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"State Representative,  District No. 68",David Spiller,7,46,53,63
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"State Representative,  District No. 68",Gary W. Franklin,0,1,1,2
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"State Representative,  District No. 68",Craig Carter,0,11,11,7
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"Justice, 11th Court of Appeals District, Place No. 3",W. Stacy Trotter,3,53,56,41
Throckmorton,3/1/2022,Primary,1,0,1,304,1,"District Judge, 39th Judicial District",Shane Hadaway,7,63,70,63
Throckmorton,3/1/2022,Primary,1,0,1,304,1,County Judge,Henry Hank Lawson III,3,15,18,31
Throckmorton,3/1/2022,Primary,1,0,1,304,1,County Judge,Jahew Thorp,3,9,12,13
Throckmorton,3/1/2022,Primary,1,0,1,304,1,County Judge,Caleb W. Hodges,1,50,51,41
Throckmorton,3/1/2022,Primary,1,0,1,304,1,District and County Clerk,Dianna Moore,6,47,53,47
Throckmorton,3/1/2022,Primary,1,0,1,304,1,District and County Clerk,Molly Brockman,1,27,28,38
Throckmorton,3/1/2022,Primary,1,0,1,304,1,County Treasurer,Michelle Mathiews,4,37,41,36
Throckmorton,3/1/2022,Primary,1,0,1,304,1,County Treasurer,Michelle R Clark,3,36,39,48
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Justice of the Peace,Bobby Thompson,5,65,70,68
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 1,YES,5,68,73,80
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 1,NO,2,2,4,3
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 2,YES,3,51,54,51
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 2,NO,4,18,22,27
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 3,YES,5,64,69,72
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 3,NO,2,7,9,9
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 4,YES,6,57,63,76
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 4,NO,1,7,8,1
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 5,YES,6,58,64,70
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 5,NO,1,8,9,3
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 6,YES,5,55,60,59
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 6,NO,2,12,14,7
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 7,YES,6,69,75,77
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 7,NO,1,2,3,1
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 8,YES,6,64,70,74
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 8,NO,1,5,6,3
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 9,YES,4,55,59,66
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 9,NO,3,17,20,10
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 10,YES,6,57,63,72
Throckmorton,3/1/2022,Primary,1,0,1,304,1,Proposition 10,NO,1,11,12,1
Throckmorton,3/1/2022,Primary,0,0,2,310,3,United States Representative District No. 19,Jodey C. Arrington,3,64,67,85
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Allen B. West,0,6,6,5
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Paul Belew,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Chad Prather,0,1,1,4
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Don Huffines,1,0,1,2
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Rick Perry,1,3,4,8
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Danny Harrison,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Greg Abbott,3,63,66,65
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Governor,Kandy Kaye Horn,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Lieutenant Governor,Dan Patrick,0,44,44,63
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Lieutenant Governor,Aaron Sorrells,1,1,2,1
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Lieutenant Governor,Zach Vance,0,1,1,0
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Lieutenant Governor,Todd M. Bullis,1,0,1,0
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Lieutenant Governor,Daniel Miller,0,5,5,8
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Lieutenant Governor,Trayce Bradford,0,0,0,3
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Attorney General,Louie Gohmert,0,5,5,11
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Attorney General,Eva Guzman,0,9,9,11
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Attorney General,George P. Bush,2,24,26,28
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Attorney General,Ken Paxton,1,26,27,31
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Comptroller of Public Accounts,Glenn Hegar,2,36,38,64
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Comptroller of Public Accounts,Mark V. Goloby,0,5,5,6
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Don W. Minton,0,9,9,14
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Ben Armenta,0,1,1,2
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Jon Spiers,0,7,7,7
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Weston Martinez,0,1,1,3
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Tim Westley,1,6,7,11
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Dawn Buckingham,1,10,11,21
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Rufus Lopez,0,4,4,4
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of the General Land Office,Victor Avila,0,0,0,4
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of Agriculture,James White,1,12,13,17
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of Agriculture,Sid Miller,3,41,44,52
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Commissioner of Agriculture,Carey A. Counsil,0,2,2,6
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Railroad Commissioner,Dawayne Tipton,1,16,17,17
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Railroad Commissioner,"Marvin ""Sarge"" Summers",0,8,8,9
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Railroad Commissioner,Tom Slocum Jr,0,4,4,9
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Railroad Commissioner,Wayne Christian,0,8,8,22
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Railroad Commissioner,Sarah Stogner,1,5,6,7
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Justice, Supreme Court, Place 3",Debra Lehrmann,1,44,45,66
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Justice, Supreme Court, Place 5",Rebeca Huddle,2,43,45,65
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Justice, Supreme Court, Place 9",Evan Young,2,26,28,37
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Justice, Supreme Court, Place 9",David J. Schenck,0,14,14,22
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,1,38,39,65
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,1,20,21,19
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,1,20,21,40
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",2,38,40,62
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Member, State Board of Education, District No. 15",Jay Johnson,1,28,29,32
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Member, State Board of Education, District No. 15",Aaron Kinsey,1,17,18,28
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"State Senator, District No. 28",Charles Perry,2,49,51,70
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"State Representative,  District No. 68",Mark Middleton,1,3,4,7
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"State Representative,  District No. 68",David Spiller,1,58,59,58
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"State Representative,  District No. 68",Gary W. Franklin,1,2,3,2
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"State Representative,  District No. 68",Craig Carter,0,1,1,6
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"Justice, 11th Court of Appeals District, Place No. 3",W. Stacy Trotter,2,38,40,65
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"District Judge, 39th Judicial District",Shane Hadaway,4,57,61,78
Throckmorton,3/1/2022,Primary,0,0,2,310,3,County Judge,Henry Hank Lawson III,0,8,8,18
Throckmorton,3/1/2022,Primary,0,0,2,310,3,County Judge,Jahew Thorp,1,22,23,18
Throckmorton,3/1/2022,Primary,0,0,2,310,3,County Judge,Caleb W. Hodges,4,50,54,57
Throckmorton,3/1/2022,Primary,0,0,2,310,3,District and County Clerk,Dianna Moore,4,54,58,60
Throckmorton,3/1/2022,Primary,0,0,2,310,3,District and County Clerk,Molly Brockman,1,23,24,32
Throckmorton,3/1/2022,Primary,0,0,2,310,3,County Treasurer,Michelle Mathiews,4,35,39,42
Throckmorton,3/1/2022,Primary,0,0,2,310,3,County Treasurer,Michelle R Clark,1,44,45,49
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"County Commissioner, Precinct No. 2",John A Jones,3,34,37,37
Throckmorton,3/1/2022,Primary,0,0,2,310,3,"County Commissioner, Precinct No. 2",Kasey Andrew Hibbitts,2,43,45,55
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Justice of the Peace,Bobby Thompson,5,70,75,86
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 1,YES,2,67,69,84
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 1,NO,0,6,6,4
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 2,YES,2,49,51,71
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 2,NO,0,20,20,12
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 3,YES,2,66,68,79
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 3,NO,1,8,9,9
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 4,YES,2,63,65,76
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 4,NO,1,4,5,7
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 5,YES,1,57,58,77
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 5,NO,1,8,9,5
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 6,YES,1,58,59,76
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 6,NO,1,8,9,6
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 7,YES,3,65,68,84
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 7,NO,0,3,3,2
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 8,YES,1,63,64,85
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 8,NO,2,3,5,3
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 9,YES,2,61,63,76
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 9,NO,0,9,9,14
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 10,YES,2,65,67,84
Throckmorton,3/1/2022,Primary,0,0,2,310,3,Proposition 10,NO,0,3,3,2
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,United States Representative District No. 19,Jodey C. Arrington,0,23,23,99
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Allen B. West,0,4,4,7
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Paul Belew,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Chad Prather,0,2,2,13
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Don Huffines,0,2,2,7
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Rick Perry,0,3,3,1
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Danny Harrison,0,0,0,1
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Greg Abbott,0,16,16,79
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Governor,Kandy Kaye Horn,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Lieutenant Governor,Dan Patrick,0,18,18,79
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Lieutenant Governor,Aaron Sorrells,0,1,1,3
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Lieutenant Governor,Zach Vance,0,0,0,3
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Lieutenant Governor,Todd M. Bullis,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Lieutenant Governor,Daniel Miller,0,1,1,7
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Lieutenant Governor,Trayce Bradford,0,1,1,1
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Attorney General,Louie Gohmert,0,2,2,12
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Attorney General,Eva Guzman,0,3,3,14
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Attorney General,George P. Bush,0,7,7,26
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Attorney General,Ken Paxton,0,11,11,50
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Comptroller of Public Accounts,Glenn Hegar,0,14,14,71
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Comptroller of Public Accounts,Mark V. Goloby,0,0,0,8
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Don W. Minton,0,2,2,14
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Ben Armenta,0,0,0,1
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Jon Spiers,0,3,3,10
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Weston Martinez,0,1,1,4
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Tim Westley,0,4,4,9
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Dawn Buckingham,0,1,1,23
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Rufus Lopez,0,0,0,5
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of the General Land Office,Victor Avila,0,0,0,1
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of Agriculture,James White,0,6,6,17
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of Agriculture,Sid Miller,0,12,12,73
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Commissioner of Agriculture,Carey A. Counsil,0,0,0,5
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Railroad Commissioner,Dawayne Tipton,0,3,3,14
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Railroad Commissioner,"Marvin ""Sarge"" Summers",0,1,1,7
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Railroad Commissioner,Tom Slocum Jr,0,2,2,13
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Railroad Commissioner,Wayne Christian,0,4,4,28
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Railroad Commissioner,Sarah Stogner,0,2,2,10
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Justice, Supreme Court, Place 3",Debra Lehrmann,0,15,15,75
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Justice, Supreme Court, Place 5",Rebeca Huddle,0,17,17,75
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Justice, Supreme Court, Place 9",Evan Young,0,10,10,47
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Justice, Supreme Court, Place 9",David J. Schenck,0,5,5,16
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,0,16,16,71
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,0,3,3,30
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,0,10,10,31
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",0,15,15,70
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Member, State Board of Education, District No. 15",Jay Johnson,0,7,7,33
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Member, State Board of Education, District No. 15",Aaron Kinsey,0,7,7,32
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"State Senator, District No. 28",Charles Perry,0,16,16,83
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"State Representative,  District No. 68",Mark Middleton,0,4,4,12
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"State Representative,  District No. 68",David Spiller,0,16,16,86
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"State Representative,  District No. 68",Gary W. Franklin,0,1,1,3
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"State Representative,  District No. 68",Craig Carter,0,1,1,3
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"Justice, 11th Court of Appeals District, Place No. 3",W. Stacy Trotter,0,15,15,69
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,"District Judge, 39th Judicial District",Shane Hadaway,0,19,19,82
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,County Judge,Henry Hank Lawson III,0,10,10,48
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,County Judge,Jahew Thorp,0,6,6,29
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,County Judge,Caleb W. Hodges,0,12,12,41
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,District and County Clerk,Dianna Moore,0,12,12,66
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,District and County Clerk,Molly Brockman,0,15,15,51
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,County Treasurer,Michelle Mathiews,0,22,22,67
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,County Treasurer,Michelle R Clark,0,6,6,49
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Justice of the Peace,Bobby Thompson,0,25,25,98
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 1,YES,0,25,25,102
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 1,NO,0,1,1,5
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 2,YES,0,11,11,77
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 2,NO,0,11,11,21
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 3,YES,0,25,25,96
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 3,NO,0,1,1,12
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 4,YES,0,21,21,89
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 4,NO,0,2,2,11
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 5,YES,0,21,21,80
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 5,NO,0,2,2,19
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 6,YES,0,19,19,75
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 6,NO,0,4,4,18
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 7,YES,0,23,23,99
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 7,NO,0,1,1,2
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 8,YES,0,23,23,96
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 8,NO,0,2,2,5
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 9,YES,0,18,18,82
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 9,NO,0,6,6,20
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 10,YES,0,22,22,87
Throckmorton,3/1/2022,Primary,0,0,3003,312,3,Proposition 10,NO,0,1,1,12
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,United States Representative District No. 19,Jodey C. Arrington,2,3,5,22
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Allen B. West,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Paul Belew,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Chad Prather,0,0,0,3
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Don Huffines,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Rick Perry,0,0,0,2
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Danny Harrison,0,0,0,0
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Greg Abbott,2,3,5,17
Throckmorton,3/1/2022,Primary,0,0,4005,68,4,Governor,Kandy Kaye Horn,0,0,0,0
