political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"United States Representative, District 13",Ronny Jackson,,317,194
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Paul Belew,,1,0
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Danny Harrison,,0,2
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Allen B. West,,29,22
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Greg Abbott,,268,147
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Rick Perry,,7,6
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Kandy Kaye Horn,,4,4
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Don Huffines,,26,22
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Governor,Chad Prather,,7,6
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Lieutenant Governor,Trayce Bradford,,11,11
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Lieutenant Governor,Todd M. Bullis,,9,4
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Lieutenant Governor,Daniel Miller,,14,15
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Lieutenant Governor,Zach Vance,,22,8
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Lieutenant Governor,Dan Patrick,,251,141
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Lieutenant Governor,Aaron Sorrells,,16,8
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Attorney General,Ken Paxton,,163,106
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Attorney General,Louie Gohmert,,42,27
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Attorney General,Eva Guzman,,82,28
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Attorney General,George P. Bush,,49,37
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Comptroller of Public Accounts,Glenn Hegar,,247,131
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Comptroller of Public Accounts,Mark V. Goloby,,47,32
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Jon Spiers,,38,51
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Victor Avila,,30,16
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Don W. Minton,,23,12
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Ben Armenta,,4,0
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Weston Martinez,,7,6
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Dawn Buckingham,,116,45
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Rufus Lopez,,9,3
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of the General Land Office,Tim Westley,,39,28
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of Agriculture,Sid Miller,,180,105
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of Agriculture,James White,,88,44
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Commissioner of Agriculture,Carey A. Counsil,,34,23
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Railroad Commissioner,Wayne Christian,,138,65
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Railroad Commissioner,Sarah Stogner,,48,25
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Railroad Commissioner,"Tom Slocum, Jr.",,45,31
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Railroad Commissioner,"Marvin ""Sarge"" Summers",,21,16
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Railroad Commissioner,Dawayne Tipton,,34,27
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Justice, Supreme Court, Place 3",Debra Lehrmann,,292,176
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Justice, Supreme Court, Place 5",Rebeca Huddle,,292,176
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Justice, Supreme Court, Place 9",David J. Schenck,,150,90
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Justice, Supreme Court, Place 9",Evan Young,,122,72
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,,287,170
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,,120,71
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,,158,88
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, lll",,276,164
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Member, State Board of Education, District 15",Jay Johnson,,152,88
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Member, State Board of Education, District 15",Aaron Kinsey,,129,73
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"State Senator, District 31",Jesse Quackenbush,,19,18
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"State Senator, District 31",Kevin Sparks,,141,79
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"State Senator, District 31",Stormy Bradley,,22,19
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"State Senator, District 31",Tim Reid,,151,82
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"State Representative, District 87",Four Price,,316,188
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Justice, 7th Court of Appeals District, Place 4",Larry Doss,,286,172
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 47th Judicial District",Alex Yarbrough,,48,33
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 47th Judicial District",Dee Johnson,,178,103
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 47th Judicial District",Joe Marr Wilson,,97,52
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 181st Judicial District",Titiana D. Frausto,,242,138
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 181st Judicial District",Quenton Todd Hatter,,75,53
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 251st Judicial District",Ana E. Estevez,,302,176
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 320th Judicial District",Steven Denny,,136,110
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"District Judge, 320th Judicial District",Pamela Sirmon,,186,73
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,County Judge,Nancy Tanner,,229,119
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,County Judge,Edward Heath,,90,67
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Judge, County Court at Law No. 1",Walt Weaver,,282,170
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Judge, County Court at Law No. 2",Matthew Hand,,291,168
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,District Clerk,Stephnie Menke,,291,172
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,County Clerk,Julie Smith,,294,170
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,County Treasurer,Brooke Graves,,287,165
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,"Justice of the Peace, Precinct No. 1",Debbie Horn,,289,167
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,County Chairman,Dan Rogers,,273,168
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #1,YES,,314,192
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #1,NO,,21,12
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #2,YES,,201,138
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #2,NO,,117,63
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #3,YES,,292,188
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #3,NO,,37,18
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #4,YES,,313,190
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #4,NO,,19,14
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #5,YES,,273,161
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #5,NO,,51,39
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #6,YES,,252,156
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #6,NO,,69,44
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #7,YES,,322,196
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #7,NO,,9,9
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #8,YES,,314,188
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #8,NO,,14,16
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #9,YES,,282,177
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #9,NO,,46,27
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #10,YES,,306,184
Potter County,3/1/2022,2022 March 1st Republican Primary,0,0,121,2083,Proposition #10,NO,,17,12
Potter County,3/1/2022,2022 March 1st Republican Primary,1,0,122,2862,"United States Representative, District 13",Ronny Jackson,,198,137
Potter County,3/1/2022,2022 March 1st Republican Primary,1,0,122,2862,Governor,Paul Belew,,1,0
