Political_Subdivision,Election_Date,Election_Name,Total Provisional Ballots,Total Provisional Ballots Counted,Precinct_Number,Reg_Voters,Race_Name,Candidate_Name,Party Code,Early_Votes,Election_Votes
Hopkins County,3/1/2022,Primary,,,1,0,"United States Representative, District No. 4",Iro Omere,DEM,22,28
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Beto O'Rourke,DEM,21,26
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Inocencio (Inno) Barrientez,DEM,1,0
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Joy Diaz,DEM,2,1
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Rich Wakeland,DEM,0,1
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Michael Cooper,DEM,2,0
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Mike Collier,DEM,16,14
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Michelle Beckley,DEM,3,10
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Carla Brailey,DEM,6,4
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,Mike Fields,DEM,7,6
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,Lee Merritt,DEM,9,8
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,Rochelle Mercedes Garza,DEM,2,11
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,"S. ""TBone"" Raynor",DEM,1,0
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,Joe Jaworski,DEM,5,3
Hopkins County,3/1/2022,Primary,,,1,0,Comptroller of Public Accounts,Tim Mahoney,DEM,7,12
Hopkins County,3/1/2022,Primary,,,1,0,Comptroller of Public Accounts,Janet T. Dudding,DEM,11,14
Hopkins County,3/1/2022,Primary,,,1,0,Comptroller of Public Accounts,Angel Luis Vega,DEM,6,2
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Jay Kleberg,DEM,13,12
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Sandragrace Martinez,DEM,3,8
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Jinny Suh,DEM,4,7
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Michael Lange,DEM,4,1
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of Agriculture,Ed Ireson,DEM,7,10
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of Agriculture,Susan Hays,DEM,17,18
Hopkins County,3/1/2022,Primary,,,1,0,Railroad Commissioner,Luke Warford,DEM,24,28
Hopkins County,3/1/2022,Primary,,,1,0,"Justice, Supreme Court, Place 3",Erin A Nowell,DEM,21,28
Hopkins County,3/1/2022,Primary,,,1,0,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,21,28
Hopkins County,3/1/2022,Primary,,,1,0,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,22,28
Hopkins County,3/1/2022,Primary,,,1,0,"Judge, Court of Criminal Appeals, Place 5",Dana Huffman,DEM,22,28
Hopkins County,3/1/2022,Primary,,,1,0,"Judge, Court of Criminal Appeals, Place 6",Robert Johnson,DEM,21,28
Hopkins County,3/1/2022,Primary,,,1,0,"Member, State Board of Education, District No. 12",Roberto Velasco,DEM,10,17
Hopkins County,3/1/2022,Primary,,,1,0,"Member, State Board of Education, District No. 12",Alex Cornwallis,DEM,13,11
Hopkins County,3/1/2022,Primary,,,1,0,County Chairman,Tommy Long,DEM,23,28
Hopkins County,3/1/2022,Primary,,,1,0,"United States Representative, District No. 4",Pat Fallon,REP,119,139
Hopkins County,3/1/2022,Primary,,,1,0,"United States Representative, District No. 4",John E. Harper,REP,13,22
Hopkins County,3/1/2022,Primary,,,1,0,"United States Representative, District No. 4",Dan Thomas,REP,23,42
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Don Huffines,REP,19,24
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Paul Belew,REP,0,0
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Kandy Kaye Horn,REP,0,1
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Greg Abbott,REP,113,146
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Chad Prather,REP,10,22
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Danny Harrison,REP,1,0
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Allen B. West,REP,23,24
Hopkins County,3/1/2022,Primary,,,1,0,Governor,Rick Perry,REP,2,4
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Aaron Sorrells,REP,7,10
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Dan Patrick,REP,131,181
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Todd M. Bullis,REP,1,3
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Trayce Bradford,REP,11,5
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Zach Vance,REP,5,3
Hopkins County,3/1/2022,Primary,,,1,0,Lieutenant Governor,Daniel Miller,REP,7,12
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,Ken Paxton,REP,75,96
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,Louie Gohmert,REP,29,46
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,George P. Bush,REP,31,50
Hopkins County,3/1/2022,Primary,,,1,0,Attorney General,Eva Guzman,REP,33,28
Hopkins County,3/1/2022,Primary,,,1,0,Comptroller of Public Accounts,Mark V. Goloby,REP,19,35
Hopkins County,3/1/2022,Primary,,,1,0,Comptroller of Public Accounts,Glenn Hegar,REP,127,154
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Dawn Buckingham,REP,52,74
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Weston Martinez,REP,9,15
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Victor Avila,REP,11,9
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Jon Spiers,REP,19,12
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Rufus Lopez,REP,2,2
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Ben Armenta,REP,9,17
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Tim Westley,REP,15,20
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of the General Land Office,Don W. Minton,REP,15,25
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of Agriculture,James White,REP,44,54
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of Agriculture,Carey A. Counsil,REP,7,9
Hopkins County,3/1/2022,Primary,,,1,0,Commissioner of Agriculture,Sid Miller,REP,88,128
Hopkins County,3/1/2022,Primary,,,1,0,Railroad Commissioner,Sarah Stogner,REP,14,23
Hopkins County,3/1/2022,Primary,,,1,0,Railroad Commissioner,Tom Slocum Jr,REP,24,27
Hopkins County,3/1/2022,Primary,,,1,0,Railroad Commissioner,"Marvin ""Sarge"" Summers",REP,24,23
Hopkins County,3/1/2022,Primary,,,1,0,Railroad Commissioner,Wayne Christian,REP,53,74
Hopkins County,3/1/2022,Primary,,,1,0,Railroad Commissioner,Dawayne Tipton,REP,22,22
Hopkins County,3/1/2022,Primary,,,1,0,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,132,172
Hopkins County,3/1/2022,Primary,,,1,0,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,131,172
Hopkins County,3/1/2022,Primary,,,1,0,"Justice, Supreme Court, Place 9",Evan Young,REP,85,98
Hopkins County,3/1/2022,Primary,,,1,0,"Justice, Supreme Court, Place 9",David J. Schenck,REP,49,65
Hopkins County,3/1/2022,Primary,,,1,0,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,REP,129,166
Hopkins County,3/1/2022,Primary,,,1,0,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,REP,43,63
Hopkins County,3/1/2022,Primary,,,1,0,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,REP,90,102
Hopkins County,3/1/2022,Primary,,,1,0,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",REP,123,166
Hopkins County,3/1/2022,Primary,,,1,0,"Member, State Board of Education, District No. 12",Pam Little,REP,121,167
Hopkins County,3/1/2022,Primary,,,1,0,"State Senator, District No. 1",Bryan Hughes,REP,129,177
Hopkins County,3/1/2022,Primary,,,1,0,"State Representative,  District No. 2",Clyde Bostick,REP,21,28
Hopkins County,3/1/2022,Primary,,,1,0,"State Representative,  District No. 2",Bryan Slaton,REP,135,174
Hopkins County,3/1/2022,Primary,,,1,0,"Chief Justice, 6th Court of Appeals District",Scott E. Stevens,REP,127,166
Hopkins County,3/1/2022,Primary,,,1,0,County Judge,Robert Newsom,REP,148,199
