political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
BELLCOUNTY,11/6/2012,General Election,0,60,110,2937,Straight Party,DEMOCRATIC PARTY,DEM,105,107
BELLCOUNTY,11/6/2012,General Election,0,60,111,4636,Straight Party,DEMOCRATIC PARTY,DEM,253,195
BELLCOUNTY,11/6/2012,General Election,0,60,113,247,Straight Party,DEMOCRATIC PARTY,DEM,9,4
BELLCOUNTY,11/6/2012,General Election,0,60,201,3899,Straight Party,DEMOCRATIC PARTY,DEM,352,218
BELLCOUNTY,11/6/2012,General Election,0,60,202,5782,Straight Party,DEMOCRATIC PARTY,DEM,418,194
BELLCOUNTY,11/6/2012,General Election,0,60,203,5563,Straight Party,DEMOCRATIC PARTY,DEM,240,78
BELLCOUNTY,11/6/2012,General Election,0,60,204,2833,Straight Party,DEMOCRATIC PARTY,DEM,279,167
BELLCOUNTY,11/6/2012,General Election,0,60,205,5373,Straight Party,DEMOCRATIC PARTY,DEM,818,372
BELLCOUNTY,11/6/2012,General Election,5,60,206,1815,Straight Party,DEMOCRATIC PARTY,DEM,271,94
BELLCOUNTY,11/6/2012,General Election,0,60,207,3436,Straight Party,DEMOCRATIC PARTY,DEM,347,247
BELLCOUNTY,11/6/2012,General Election,5,60,208,6557,Straight Party,DEMOCRATIC PARTY,DEM,953,421
BELLCOUNTY,11/6/2012,General Election,0,60,209,5865,Straight Party,DEMOCRATIC PARTY,DEM,724,251
BELLCOUNTY,11/6/2012,General Election,0,60,210,2928,Straight Party,DEMOCRATIC PARTY,DEM,413,163
BELLCOUNTY,11/6/2012,General Election,0,60,301,3206,Straight Party,DEMOCRATIC PARTY,DEM,89,80
BELLCOUNTY,11/6/2012,General Election,0,60,302,3897,Straight Party,DEMOCRATIC PARTY,DEM,266,193
BELLCOUNTY,11/6/2012,General Election,2,60,303,4585,Straight Party,DEMOCRATIC PARTY,DEM,420,246
BELLCOUNTY,11/6/2012,General Election,1,60,304,791,Straight Party,DEMOCRATIC PARTY,DEM,62,16
BELLCOUNTY,11/6/2012,General Election,0,60,305,2823,Straight Party,DEMOCRATIC PARTY,DEM,166,93
BELLCOUNTY,11/6/2012,General Election,0,60,306,2776,Straight Party,DEMOCRATIC PARTY,DEM,291,232
BELLCOUNTY,11/6/2012,General Election,3,60,307,3565,Straight Party,DEMOCRATIC PARTY,DEM,511,344
BELLCOUNTY,11/6/2012,General Election,0,60,308,1854,Straight Party,DEMOCRATIC PARTY,DEM,217,87
BELLCOUNTY,11/6/2012,General Election,0,60,309,720,Straight Party,DEMOCRATIC PARTY,DEM,11,22
BELLCOUNTY,11/6/2012,General Election,0,60,310,460,Straight Party,DEMOCRATIC PARTY,DEM,13,6
BELLCOUNTY,11/6/2012,General Election,0,60,311,2514,Straight Party,DEMOCRATIC PARTY,DEM,67,71
BELLCOUNTY,11/6/2012,General Election,0,60,312,1839,Straight Party,DEMOCRATIC PARTY,DEM,35,56
BELLCOUNTY,11/6/2012,General Election,0,60,313,2781,Straight Party,DEMOCRATIC PARTY,DEM,192,101
BELLCOUNTY,11/6/2012,General Election,0,60,314,3183,Straight Party,DEMOCRATIC PARTY,DEM,222,142
BELLCOUNTY,11/6/2012,General Election,0,60,315,4173,Straight Party,DEMOCRATIC PARTY,DEM,244,151
BELLCOUNTY,11/6/2012,General Election,0,60,317,5352,Straight Party,DEMOCRATIC PARTY,DEM,384,182
BELLCOUNTY,11/6/2012,General Election,0,60,401,1160,Straight Party,DEMOCRATIC PARTY,DEM,57,49
BELLCOUNTY,11/6/2012,General Election,0,60,402,2149,Straight Party,DEMOCRATIC PARTY,DEM,116,70
BELLCOUNTY,11/6/2012,General Election,1,60,404,5292,Straight Party,DEMOCRATIC PARTY,DEM,660,308
BELLCOUNTY,11/6/2012,General Election,2,60,405,5611,Straight Party,DEMOCRATIC PARTY,DEM,694,428
BELLCOUNTY,11/6/2012,General Election,0,60,406,3492,Straight Party,DEMOCRATIC PARTY,DEM,315,191
BELLCOUNTY,11/6/2012,General Election,0,60,407,13,Straight Party,DEMOCRATIC PARTY,DEM,5,0
BELLCOUNTY,11/6/2012,General Election,2,60,408,5538,Straight Party,DEMOCRATIC PARTY,DEM,673,370
BELLCOUNTY,11/6/2012,General Election,0,60,409,1107,Straight Party,DEMOCRATIC PARTY,DEM,135,77
BELLCOUNTY,11/6/2012,General Election,1,60,410,3252,Straight Party,DEMOCRATIC PARTY,DEM,247,291
BELLCOUNTY,11/6/2012,General Election,0,60,412,5858,Straight Party,DEMOCRATIC PARTY,DEM,775,505
BELLCOUNTY,11/6/2012,General Election,0,60,413,3283,Straight Party,DEMOCRATIC PARTY,DEM,414,251
BELLCOUNTY,11/6/2012,General Election,0,60,101,5458,Straight Party,LIBERTARIAN PARTY,LIB,5,10
BELLCOUNTY,11/6/2012,General Election,0,60,102,2913,Straight Party,LIBERTARIAN PARTY,LIB,5,5
BELLCOUNTY,11/6/2012,General Election,0,60,103,4543,Straight Party,LIBERTARIAN PARTY,LIB,4,13
BELLCOUNTY,11/6/2012,General Election,0,60,104,5905,Straight Party,LIBERTARIAN PARTY,LIB,6,12
BELLCOUNTY,11/6/2012,General Election,0,60,105,1534,Straight Party,LIBERTARIAN PARTY,LIB,0,2
BELLCOUNTY,11/6/2012,General Election,0,60,106,5617,Straight Party,LIBERTARIAN PARTY,LIB,7,2
BELLCOUNTY,11/6/2012,General Election,0,60,107,564,Straight Party,LIBERTARIAN PARTY,LIB,0,1
BELLCOUNTY,11/6/2012,General Election,0,60,108,1411,Straight Party,LIBERTARIAN PARTY,LIB,2,3
BELLCOUNTY,11/6/2012,General Election,0,60,109,2858,Straight Party,LIBERTARIAN PARTY,LIB,4,6
BELLCOUNTY,11/6/2012,General Election,0,60,110,2937,Straight Party,LIBERTARIAN PARTY,LIB,1,4
BELLCOUNTY,11/6/2012,General Election,0,60,111,4636,Straight Party,LIBERTARIAN PARTY,LIB,8,11
BELLCOUNTY,11/6/2012,General Election,0,60,113,247,Straight Party,LIBERTARIAN PARTY,LIB,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,201,3899,Straight Party,LIBERTARIAN PARTY,LIB,3,12
BELLCOUNTY,11/6/2012,General Election,0,60,202,5782,Straight Party,LIBERTARIAN PARTY,LIB,13,9
BELLCOUNTY,11/6/2012,General Election,0,60,203,5563,Straight Party,LIBERTARIAN PARTY,LIB,14,4
BELLCOUNTY,11/6/2012,General Election,0,60,204,2833,Straight Party,LIBERTARIAN PARTY,LIB,2,5
BELLCOUNTY,11/6/2012,General Election,0,60,205,5373,Straight Party,LIBERTARIAN PARTY,LIB,11,5
BELLCOUNTY,11/6/2012,General Election,0,60,206,1815,Straight Party,LIBERTARIAN PARTY,LIB,0,3
BELLCOUNTY,11/6/2012,General Election,0,60,207,3436,Straight Party,LIBERTARIAN PARTY,LIB,3,2
BELLCOUNTY,11/6/2012,General Election,0,60,208,6557,Straight Party,LIBERTARIAN PARTY,LIB,8,6
BELLCOUNTY,11/6/2012,General Election,0,60,209,5865,Straight Party,LIBERTARIAN PARTY,LIB,10,9
BELLCOUNTY,11/6/2012,General Election,0,60,210,2928,Straight Party,LIBERTARIAN PARTY,LIB,3,3
BELLCOUNTY,11/6/2012,General Election,0,60,301,3206,Straight Party,LIBERTARIAN PARTY,LIB,4,10
BELLCOUNTY,11/6/2012,General Election,0,60,302,3897,Straight Party,LIBERTARIAN PARTY,LIB,3,7
BELLCOUNTY,11/6/2012,General Election,0,60,303,4585,Straight Party,LIBERTARIAN PARTY,LIB,7,13
BELLCOUNTY,11/6/2012,General Election,0,60,304,791,Straight Party,LIBERTARIAN PARTY,LIB,1,2
BELLCOUNTY,11/6/2012,General Election,0,60,305,2823,Straight Party,LIBERTARIAN PARTY,LIB,5,4
BELLCOUNTY,11/6/2012,General Election,0,60,306,2776,Straight Party,LIBERTARIAN PARTY,LIB,3,1
BELLCOUNTY,11/6/2012,General Election,0,60,307,3565,Straight Party,LIBERTARIAN PARTY,LIB,2,8
BELLCOUNTY,11/6/2012,General Election,0,60,308,1854,Straight Party,LIBERTARIAN PARTY,LIB,4,4
BELLCOUNTY,11/6/2012,General Election,0,60,309,720,Straight Party,LIBERTARIAN PARTY,LIB,0,1
BELLCOUNTY,11/6/2012,General Election,0,60,310,460,Straight Party,LIBERTARIAN PARTY,LIB,0,1
BELLCOUNTY,11/6/2012,General Election,0,60,311,2514,Straight Party,LIBERTARIAN PARTY,LIB,3,9
BELLCOUNTY,11/6/2012,General Election,0,60,312,1839,Straight Party,LIBERTARIAN PARTY,LIB,0,3
BELLCOUNTY,11/6/2012,General Election,0,60,313,2781,Straight Party,LIBERTARIAN PARTY,LIB,6,2
BELLCOUNTY,11/6/2012,General Election,0,60,314,3183,Straight Party,LIBERTARIAN PARTY,LIB,6,5
BELLCOUNTY,11/6/2012,General Election,0,60,315,4173,Straight Party,LIBERTARIAN PARTY,LIB,11,7
BELLCOUNTY,11/6/2012,General Election,0,60,317,5352,Straight Party,LIBERTARIAN PARTY,LIB,6,3
BELLCOUNTY,11/6/2012,General Election,0,60,401,1160,Straight Party,LIBERTARIAN PARTY,LIB,0,6
BELLCOUNTY,11/6/2012,General Election,0,60,402,2149,Straight Party,LIBERTARIAN PARTY,LIB,0,5
BELLCOUNTY,11/6/2012,General Election,0,60,404,5292,Straight Party,LIBERTARIAN PARTY,LIB,4,11
BELLCOUNTY,11/6/2012,General Election,0,60,405,5611,Straight Party,LIBERTARIAN PARTY,LIB,6,9
BELLCOUNTY,11/6/2012,General Election,0,60,406,3492,Straight Party,LIBERTARIAN PARTY,LIB,4,6
BELLCOUNTY,11/6/2012,General Election,0,60,407,13,Straight Party,LIBERTARIAN PARTY,LIB,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,408,5538,Straight Party,LIBERTARIAN PARTY,LIB,12,8
BELLCOUNTY,11/6/2012,General Election,0,60,409,1107,Straight Party,LIBERTARIAN PARTY,LIB,0,1
BELLCOUNTY,11/6/2012,General Election,0,60,410,3252,Straight Party,LIBERTARIAN PARTY,LIB,4,6
BELLCOUNTY,11/6/2012,General Election,0,60,412,5858,Straight Party,LIBERTARIAN PARTY,LIB,3,9
BELLCOUNTY,11/6/2012,General Election,0,60,413,3283,Straight Party,LIBERTARIAN PARTY,LIB,4,3
BELLCOUNTY,11/6/2012,General Election,0,60,101,5458,Straight Party,GREEN PARTY,GRN,1,3
BELLCOUNTY,11/6/2012,General Election,0,60,102,2913,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,103,4543,Straight Party,GREEN PARTY,GRN,2,2
BELLCOUNTY,11/6/2012,General Election,0,60,104,5905,Straight Party,GREEN PARTY,GRN,3,4
BELLCOUNTY,11/6/2012,General Election,0,60,105,1534,Straight Party,GREEN PARTY,GRN,0,2
BELLCOUNTY,11/6/2012,General Election,0,60,106,5617,Straight Party,GREEN PARTY,GRN,4,2
BELLCOUNTY,11/6/2012,General Election,0,60,107,564,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,108,1411,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,109,2858,Straight Party,GREEN PARTY,GRN,2,2
BELLCOUNTY,11/6/2012,General Election,0,60,110,2937,Straight Party,GREEN PARTY,GRN,0,2
BELLCOUNTY,11/6/2012,General Election,0,60,111,4636,Straight Party,GREEN PARTY,GRN,1,3
BELLCOUNTY,11/6/2012,General Election,0,60,113,247,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,201,3899,Straight Party,GREEN PARTY,GRN,1,1
BELLCOUNTY,11/6/2012,General Election,0,60,202,5782,Straight Party,GREEN PARTY,GRN,5,2
BELLCOUNTY,11/6/2012,General Election,0,60,203,5563,Straight Party,GREEN PARTY,GRN,2,1
BELLCOUNTY,11/6/2012,General Election,0,60,204,2833,Straight Party,GREEN PARTY,GRN,0,2
BELLCOUNTY,11/6/2012,General Election,0,60,205,5373,Straight Party,GREEN PARTY,GRN,3,2
BELLCOUNTY,11/6/2012,General Election,0,60,206,1815,Straight Party,GREEN PARTY,GRN,1,0
BELLCOUNTY,11/6/2012,General Election,0,60,207,3436,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,208,6557,Straight Party,GREEN PARTY,GRN,2,3
BELLCOUNTY,11/6/2012,General Election,0,60,209,5865,Straight Party,GREEN PARTY,GRN,2,1
BELLCOUNTY,11/6/2012,General Election,0,60,210,2928,Straight Party,GREEN PARTY,GRN,0,5
BELLCOUNTY,11/6/2012,General Election,0,60,301,3206,Straight Party,GREEN PARTY,GRN,1,1
BELLCOUNTY,11/6/2012,General Election,0,60,302,3897,Straight Party,GREEN PARTY,GRN,0,2
BELLCOUNTY,11/6/2012,General Election,0,60,303,4585,Straight Party,GREEN PARTY,GRN,2,2
BELLCOUNTY,11/6/2012,General Election,0,60,304,791,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,305,2823,Straight Party,GREEN PARTY,GRN,1,1
BELLCOUNTY,11/6/2012,General Election,0,60,306,2776,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,307,3565,Straight Party,GREEN PARTY,GRN,1,1
BELLCOUNTY,11/6/2012,General Election,0,60,308,1854,Straight Party,GREEN PARTY,GRN,2,0
BELLCOUNTY,11/6/2012,General Election,0,60,309,720,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,310,460,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,311,2514,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,312,1839,Straight Party,GREEN PARTY,GRN,0,2
BELLCOUNTY,11/6/2012,General Election,0,60,313,2781,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,314,3183,Straight Party,GREEN PARTY,GRN,2,1
BELLCOUNTY,11/6/2012,General Election,0,60,315,4173,Straight Party,GREEN PARTY,GRN,0,1
BELLCOUNTY,11/6/2012,General Election,0,60,317,5352,Straight Party,GREEN PARTY,GRN,1,1
BELLCOUNTY,11/6/2012,General Election,0,60,401,1160,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,402,2149,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,404,5292,Straight Party,GREEN PARTY,GRN,2,4
BELLCOUNTY,11/6/2012,General Election,0,60,405,5611,Straight Party,GREEN PARTY,GRN,0,3
BELLCOUNTY,11/6/2012,General Election,0,60,406,3492,Straight Party,GREEN PARTY,GRN,0,3
BELLCOUNTY,11/6/2012,General Election,0,60,407,13,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,408,5538,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,0,60,409,1107,Straight Party,GREEN PARTY,GRN,0,0
BELLCOUNTY,11/6/2012,General Election,1,60,410,3252,Straight Party,GREEN PARTY,GRN,1,3
BELLCOUNTY,11/6/2012,General Election,0,60,412,5858,Straight Party,GREEN PARTY,GRN,1,3
BELLCOUNTY,11/6/2012,General Election,0,60,413,3283,Straight Party,GREEN PARTY,GRN,0,1
BELLCOUNTY,11/6/2012,General Election,0,60,101,5458,President and Vice-President,Mitt Romney / Paul Ryan,REP,1874,698
BELLCOUNTY,11/6/2012,General Election,1,60,102,2913,President and Vice-President,Mitt Romney / Paul Ryan,REP,1016,380
BELLCOUNTY,11/6/2012,General Election,0,60,103,4543,President and Vice-President,Mitt Romney / Paul Ryan,REP,1002,516
BELLCOUNTY,11/6/2012,General Election,3,60,104,5905,President and Vice-President,Mitt Romney / Paul Ryan,REP,2187,924
BELLCOUNTY,11/6/2012,General Election,0,60,105,1534,President and Vice-President,Mitt Romney / Paul Ryan,REP,300,480
BELLCOUNTY,11/6/2012,General Election,0,60,106,5617,President and Vice-President,Mitt Romney / Paul Ryan,REP,468,344
BELLCOUNTY,11/6/2012,General Election,0,60,107,564,President and Vice-President,Mitt Romney / Paul Ryan,REP,33,148
BELLCOUNTY,11/6/2012,General Election,0,60,108,1411,President and Vice-President,Mitt Romney / Paul Ryan,REP,234,479
BELLCOUNTY,11/6/2012,General Election,1,60,109,2858,President and Vice-President,Mitt Romney / Paul Ryan,REP,272,182
BELLCOUNTY,11/6/2012,General Election,2,60,110,2937,President and Vice-President,Mitt Romney / Paul Ryan,REP,267,201
BELLCOUNTY,11/6/2012,General Election,1,60,111,4636,President and Vice-President,Mitt Romney / Paul Ryan,REP,1039,613
BELLCOUNTY,11/6/2012,General Election,0,60,113,247,President and Vice-President,Mitt Romney / Paul Ryan,REP,107,29
BELLCOUNTY,11/6/2012,General Election,1,60,201,3899,President and Vice-President,Mitt Romney / Paul Ryan,REP,646,275
BELLCOUNTY,11/6/2012,General Election,0,60,202,5782,President and Vice-President,Mitt Romney / Paul Ryan,REP,1520,530
BELLCOUNTY,11/6/2012,General Election,4,60,203,5563,President and Vice-President,Mitt Romney / Paul Ryan,REP,2517,727
BELLCOUNTY,11/6/2012,General Election,0,60,204,2833,President and Vice-President,Mitt Romney / Paul Ryan,REP,353,150
BELLCOUNTY,11/6/2012,General Election,1,60,205,5373,President and Vice-President,Mitt Romney / Paul Ryan,REP,587,283
BELLCOUNTY,11/6/2012,General Election,2,60,206,1815,President and Vice-President,Mitt Romney / Paul Ryan,REP,257,126
BELLCOUNTY,11/6/2012,General Election,0,60,207,3436,President and Vice-President,Mitt Romney / Paul Ryan,REP,332,227
BELLCOUNTY,11/6/2012,General Election,4,60,208,6557,President and Vice-President,Mitt Romney / Paul Ryan,REP,684,458
BELLCOUNTY,11/6/2012,General Election,0,60,209,5865,President and Vice-President,Mitt Romney / Paul Ryan,REP,1249,533
BELLCOUNTY,11/6/2012,General Election,0,60,210,2928,President and Vice-President,Mitt Romney / Paul Ryan,REP,491,379
BELLCOUNTY,11/6/2012,General Election,0,60,301,3206,President and Vice-President,Mitt Romney / Paul Ryan,REP,778,804
BELLCOUNTY,11/6/2012,General Election,0,60,302,3897,President and Vice-President,Mitt Romney / Paul Ryan,REP,924,503
BELLCOUNTY,11/6/2012,General Election,0,60,303,4585,President and Vice-President,Mitt Romney / Paul Ryan,REP,963,522
BELLCOUNTY,11/6/2012,General Election,0,60,304,791,President and Vice-President,Mitt Romney / Paul Ryan,REP,222,132
BELLCOUNTY,11/6/2012,General Election,0,60,305,2823,President and Vice-President,Mitt Romney / Paul Ryan,REP,876,447
BELLCOUNTY,11/6/2012,General Election,0,60,306,2776,President and Vice-President,Mitt Romney / Paul Ryan,REP,232,134
BELLCOUNTY,11/6/2012,General Election,0,60,307,3565,President and Vice-President,Mitt Romney / Paul Ryan,REP,181,139
BELLCOUNTY,11/6/2012,General Election,0,60,308,1854,President and Vice-President,Mitt Romney / Paul Ryan,REP,273,166
BELLCOUNTY,11/6/2012,General Election,0,60,309,720,President and Vice-President,Mitt Romney / Paul Ryan,REP,174,229
BELLCOUNTY,11/6/2012,General Election,0,60,310,460,President and Vice-President,Mitt Romney / Paul Ryan,REP,124,126
BELLCOUNTY,11/6/2012,General Election,0,60,311,2514,President and Vice-President,Mitt Romney / Paul Ryan,REP,688,583
BELLCOUNTY,11/6/2012,General Election,0,60,312,1839,President and Vice-President,Mitt Romney / Paul Ryan,REP,400,481
BELLCOUNTY,11/6/2012,General Election,1,60,313,2781,President and Vice-President,Mitt Romney / Paul Ryan,REP,902,409
BELLCOUNTY,11/6/2012,General Election,0,60,314,3183,President and Vice-President,Mitt Romney / Paul Ryan,REP,624,327
BELLCOUNTY,11/6/2012,General Election,0,60,315,4173,President and Vice-President,Mitt Romney / Paul Ryan,REP,1145,711
BELLCOUNTY,11/6/2012,General Election,1,60,317,5352,President and Vice-President,Mitt Romney / Paul Ryan,REP,1787,855
BELLCOUNTY,11/6/2012,General Election,0,60,401,1160,President and Vice-President,Mitt Romney / Paul Ryan,REP,213,285
BELLCOUNTY,11/6/2012,General Election,0,60,402,2149,President and Vice-President,Mitt Romney / Paul Ryan,REP,560,476
BELLCOUNTY,11/6/2012,General Election,0,60,404,5292,President and Vice-President,Mitt Romney / Paul Ryan,REP,511,335
BELLCOUNTY,11/6/2012,General Election,1,60,405,5611,President and Vice-President,Mitt Romney / Paul Ryan,REP,370,305
BELLCOUNTY,11/6/2012,General Election,1,60,406,3492,President and Vice-President,Mitt Romney / Paul Ryan,REP,467,194
BELLCOUNTY,11/6/2012,General Election,0,60,407,13,President and Vice-President,Mitt Romney / Paul Ryan,REP,1,1
BELLCOUNTY,11/6/2012,General Election,0,60,408,5538,President and Vice-President,Mitt Romney / Paul Ryan,REP,635,300
BELLCOUNTY,11/6/2012,General Election,0,60,409,1107,President and Vice-President,Mitt Romney / Paul Ryan,REP,208,139
