Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
1-1 N Decatur,,1,6,1,1,0,0,3,2,U.S. SENATOR  R,,1,1,DAVID DEWHURST,C,1,REP,172,52,2,0,0,0,0,0,73,30,1,0,99,22,1,0
1-1 N Decatur,,1,6,1,1,0,0,3,2,U.S. SENATOR  R,,1,2,TED CRUZ,C,2,REP,172,115,2,0,0,0,0,0,73,41,1,0,99,74,1,0
1-1 N Decatur,,1,6,1,1,0,0,4,3,RAILROAD COMMISSIONER  R,,1,1,CHRISTI CRADDICK,C,1,REP,172,106,14,0,0,0,0,0,73,51,4,0,99,55,10,0
1-1 N Decatur,,1,6,1,1,0,0,4,3,RAILROAD COMMISSIONER  R,,1,2,WARREN CHISUM,C,2,REP,172,49,14,0,0,0,0,0,73,17,4,0,99,32,10,0
1-1 N Decatur,,1,6,1,1,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,1,BARRY SMITHERMAN,C,1,REP,172,91,18,0,0,0,0,0,73,39,4,0,99,52,14,0
1-1 N Decatur,,1,6,1,1,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,2,GREG PARKER,C,2,REP,172,60,18,0,0,0,0,0,73,29,4,0,99,31,14,0
1-1 N Decatur,,1,6,1,1,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,1,DAVID MEDINA,C,1,REP,172,88,22,0,0,0,0,0,73,38,6,0,99,50,16,0
1-1 N Decatur,,1,6,1,1,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,2,JOHN DEVINE,C,2,REP,172,59,22,0,0,0,0,0,73,28,6,0,99,31,16,0
1-1 N Decatur,,1,6,1,1,0,0,8,7,U.S. SENATOR  D,,1,1,PAUL SADLER,C,1,DEM,172,2,0,0,0,0,0,0,73,0,0,0,99,2,0,0
1-1 N Decatur,,1,6,1,1,0,0,8,7,U.S. SENATOR  D,,1,2,GRADY YARBROUGH,C,2,DEM,172,1,0,0,0,0,0,0,73,1,0,0,99,0,0,0
1-2 S Dec 1,,1,8,2,2,0,0,3,2,U.S. SENATOR  R,,1,1,DAVID DEWHURST,C,1,REP,241,103,2,0,0,0,0,0,127,70,1,0,114,33,1,0
1-2 S Dec 1,,1,8,2,2,0,0,3,2,U.S. SENATOR  R,,1,2,TED CRUZ,C,2,REP,241,130,2,0,0,0,0,0,127,53,1,0,114,77,1,0
1-2 S Dec 1,,1,8,2,2,0,0,4,3,RAILROAD COMMISSIONER  R,,1,1,CHRISTI CRADDICK,C,1,REP,241,142,17,0,0,0,0,0,127,72,7,0,114,70,10,0
1-2 S Dec 1,,1,8,2,2,0,0,4,3,RAILROAD COMMISSIONER  R,,1,2,WARREN CHISUM,C,2,REP,241,76,17,0,0,0,0,0,127,45,7,0,114,31,10,0
1-2 S Dec 1,,1,8,2,2,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,1,BARRY SMITHERMAN,C,1,REP,241,127,29,0,0,0,0,0,127,76,12,0,114,51,17,0
1-2 S Dec 1,,1,8,2,2,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,2,GREG PARKER,C,2,REP,241,79,29,0,0,0,0,0,127,36,12,0,114,43,17,0
1-2 S Dec 1,,1,8,2,2,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,1,DAVID MEDINA,C,1,REP,241,116,26,0,0,0,0,0,127,62,11,0,114,54,15,0
1-2 S Dec 1,,1,8,2,2,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,2,JOHN DEVINE,C,2,REP,241,93,26,0,0,0,0,0,127,51,11,0,114,42,15,0
1-2 S Dec 1,,1,8,2,2,0,0,8,7,U.S. SENATOR  D,,1,1,PAUL SADLER,C,1,DEM,241,4,0,0,0,0,0,0,127,1,0,0,114,3,0,0
1-2 S Dec 1,,1,8,2,2,0,0,8,7,U.S. SENATOR  D,,1,2,GRADY YARBROUGH,C,2,DEM,241,2,0,0,0,0,0,0,127,2,0,0,114,0,0,0
1-3 Slidell,,1,6,3,3,0,0,3,2,U.S. SENATOR  R,,1,1,DAVID DEWHURST,C,1,REP,69,27,0,0,0,0,0,0,44,14,0,0,25,13,0,0
1-3 Slidell,,1,6,3,3,0,0,3,2,U.S. SENATOR  R,,1,2,TED CRUZ,C,2,REP,69,39,0,0,0,0,0,0,44,27,0,0,25,12,0,0
1-3 Slidell,,1,6,3,3,0,0,4,3,RAILROAD COMMISSIONER  R,,1,1,CHRISTI CRADDICK,C,1,REP,69,45,3,0,0,0,0,0,44,34,1,0,25,11,2,0
1-3 Slidell,,1,6,3,3,0,0,4,3,RAILROAD COMMISSIONER  R,,1,2,WARREN CHISUM,C,2,REP,69,18,3,0,0,0,0,0,44,6,1,0,25,12,2,0
1-3 Slidell,,1,6,3,3,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,1,BARRY SMITHERMAN,C,1,REP,69,41,4,0,0,0,0,0,44,25,1,0,25,16,3,0
1-3 Slidell,,1,6,3,3,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,2,GREG PARKER,C,2,REP,69,21,4,0,0,0,0,0,44,15,1,0,25,6,3,0
1-3 Slidell,,1,6,3,3,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,1,DAVID MEDINA,C,1,REP,69,43,7,0,0,0,0,0,44,29,4,0,25,14,3,0
1-3 Slidell,,1,6,3,3,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,2,JOHN DEVINE,C,2,REP,69,16,7,0,0,0,0,0,44,8,4,0,25,8,3,0
1-3 Slidell,,1,6,3,3,0,0,8,7,U.S. SENATOR  D,,1,1,PAUL SADLER,C,1,DEM,69,3,0,0,0,0,0,0,44,3,0,0,25,0,0,0
1-3 Slidell,,1,6,3,3,0,0,8,7,U.S. SENATOR  D,,1,2,GRADY YARBROUGH,C,2,DEM,69,0,0,0,0,0,0,0,44,0,0,0,25,0,0,0
1-4 Greenwood,,1,5,4,4,0,0,3,2,U.S. SENATOR  R,,1,1,DAVID DEWHURST,C,1,REP,32,10,0,0,0,0,0,0,15,5,0,0,17,5,0,0
1-4 Greenwood,,1,5,4,4,0,0,3,2,U.S. SENATOR  R,,1,2,TED CRUZ,C,2,REP,32,18,0,0,0,0,0,0,15,7,0,0,17,11,0,0
1-4 Greenwood,,1,5,4,4,0,0,4,3,RAILROAD COMMISSIONER  R,,1,1,CHRISTI CRADDICK,C,1,REP,32,22,0,0,0,0,0,0,15,10,0,0,17,12,0,0
1-4 Greenwood,,1,5,4,4,0,0,4,3,RAILROAD COMMISSIONER  R,,1,2,WARREN CHISUM,C,2,REP,32,6,0,0,0,0,0,0,15,2,0,0,17,4,0,0
1-4 Greenwood,,1,5,4,4,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,1,BARRY SMITHERMAN,C,1,REP,32,14,8,0,0,0,0,0,15,5,6,0,17,9,2,0
1-4 Greenwood,,1,5,4,4,0,0,5,4,RAILROAD COMMISSIONER (UNEXPIRED TERM)  R,,1,2,GREG PARKER,C,2,REP,32,6,8,0,0,0,0,0,15,1,6,0,17,5,2,0
1-4 Greenwood,,1,5,4,4,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,1,DAVID MEDINA,C,1,REP,32,8,6,0,0,0,0,0,15,5,4,0,17,3,2,0
1-4 Greenwood,,1,5,4,4,0,0,6,5,"JUSTICE,SUPREME COURT, PLACE 4  R",,1,2,JOHN DEVINE,C,2,REP,32,14,6,0,0,0,0,0,15,3,4,0,17,11,2,0
1-4 Greenwood,,1,5,4,4,0,0,8,7,U.S. SENATOR  D,,1,1,PAUL SADLER,C,1,DEM,32,4,0,0,0,0,0,0,15,3,0,0,17,1,0,0
1-4 Greenwood,,1,5,4,4,0,0,8,7,U.S. SENATOR  D,,1,2,GRADY YARBROUGH,C,2,DEM,32,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0
1-5 Blewett,,1,5,5,5,0,0,3,2,U.S. SENATOR  R,,1,1,DAVID DEWHURST,C,1,REP,93,19,0,0,0,0,0,0,44,11,0,0,49,8,0,0
1-5 Blewett,,1,5,5,5,0,0,3,2,U.S. SENATOR  R,,1,2,TED CRUZ,C,2,REP,93,73,0,0,0,0,0,0,44,33,0,0,49,40,0,0
1-5 Blewett,,1,5,5,5,0,0,4,3,RAILROAD COMMISSIONER  R,,1,1,CHRISTI CRADDICK,C,1,REP,93,58,0,0,0,0,0,0,44,25,0,0,49,33,0,0
