"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)"
"Straight Party, Vote For 1","Republican Party","33","25","58","8.22%","Republican Party","0","33","25","58","8.22%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Democratic Party","401","244","645","91.36%","Democratic Party","0","401","244","645","91.36%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Libertarian Party","1","0","1","0.14%","Libertarian Party","0","1","0","1","0.14%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Green Party","1","1","2","0.28%","Green Party","0","1","1","2","0.28%","Cast Votes:","436","62.37%","270","55.79%","706","Over Votes:","0","0","0","0.00%","Under Votes:","263","214","477","40.32%","Cast Votes:","0","436","270","55.79%","706","59.68%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","263","214","477","40.32%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","President and Vice President, Vote For 1","Mitt Romney \ Paul Ryan","89","86","175","15.24%","Mitt Romney \ Paul Ryan","0","89","86","175","15.24%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Barack Obama \ Joe Biden","573","387","960","83.62%","Barack Obama \ Joe Biden","0","573","387","960","83.62%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Gary Johnson \ Jim Gray","8","2","10","0.87%","Gary Johnson \ Jim Gray","0","8","2","10","0.87%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Jill Stein \ Cheri Honkala","2","1","3","0.26%","Jill Stein \ Cheri Honkala","0","2","1","3","0.26%","Cast Votes:","672","96.14%","476","98.35%","1,148","Over Votes:","1","0","1","0.08%","Under Votes:","26","8","34","2.87%","Cast Votes:","0","672","476","98.35%","1,148","97.04%","Over Votes:","0","1","0","1","0.08%","Under Votes:","0","26","8","34","2.87%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","United States Senator, Vote For 1","Ted Cruz","103","78","181","16.70%","Ted Cruz","0","103","78","181","16.70%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Paul Sadler","522","351","873","80.54%","Paul Sadler","0","522","351","873","80.54%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","John Jay Myers","4","5","9","0.83%","John Jay Myers","0","4","5","9","0.83%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","David B. Collins","11","10","21","1.94%","David B. Collins","0","11","10","21","1.94%","Cast Votes:","640","91.56%","444","91.74%","1,084","Over Votes:","2","0","2","0.17%","Under Votes:","57","40","97","8.20%","Cast Votes:","0","640","444","91.74%","1,084","91.63%","Over Votes:","0","2","0","2","0.17%","Under Votes:","0","57","40","97","8.20%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","United States Representative, District 15, Vote For 1","Dale A. Brueggemann","53","41","94","8.64%","Dale A. Brueggemann","0","53","41","94","8.64%"
"","","Page 1 of 1","11/29/2012 03:14 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,183)","Rubén Hinojosa","588","400","988","90.81%","Rubén Hinojosa","0","588","400","988","90.81%"
