Political_Subdivision,Election_Date,Election_Name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,2,3,Straight Party,,1,1,Republican Party,C,1,REP,370,113,127,0,0,0,0,0,163,50,54,0,207,63,73,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,2,3,Straight Party,,1,2,Democratic Party,C,2,DEM,370,126,127,0,0,0,0,0,163,58,54,0,207,68,73,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,2,3,Straight Party,,1,3,Libertarian Party,C,3,LIB,370,3,127,0,0,0,0,0,163,1,54,0,207,2,73,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,2,3,Straight Party,,1,4,Green Party,C,4,GRN,370,1,127,0,0,0,0,0,163,0,54,0,207,1,73,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,1,Mitt Romney \ Paul Ryan,C,1,REP,370,197,12,0,0,0,0,0,163,83,6,0,207,114,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,2,Barack Obama \ Joe Biden,C,2,DEM,370,154,12,0,0,0,0,0,163,71,6,0,207,83,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,3,Gary Johnson \ Jim Gray,C,3,LIB,370,7,12,0,0,0,0,0,163,3,6,0,207,4,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,4,Jill Stein \ Cheri Honkala,C,4,GRN,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,6,Stewart Alexander/Alex Mendoza,W,5,,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,7,Rocky Anderson/Luis J Rodriguez,W,6,,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,8,Avery Ayers/Alejandrina Cabrera,W,7,,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,9,Andre N. Barnett/Kenneth r. Cross,W,8,,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,10,Virgil Goode/Jim Clymer,W,9,,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,11,Thaddaus Hill/Gordon F.Bailey,W,10,,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,3,4,President and Vice President,,1,12,Tom Hoefling/Jonathan D. Ellis,W,11,,370,0,12,0,0,0,0,0,163,0,6,0,207,0,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,4,5,United States Senator,,1,1,Ted Cruz,C,1,REP,370,182,9,0,0,0,0,0,163,80,4,0,207,102,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,4,5,United States Senator,,1,2,Paul Sadler,C,2,DEM,370,173,9,0,0,0,0,0,163,76,4,0,207,97,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,4,5,United States Senator,,1,3,John Jay Myers,C,3,LIB,370,6,9,0,0,0,0,0,163,3,4,0,207,3,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,4,5,United States Senator,,1,4,David B. Collins,C,4,GRN,370,0,9,0,0,0,0,0,163,0,4,0,207,0,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,5,6,"United States Representative, District 4",,1,1,Ralph M. Hall,C,1,REP,370,196,13,0,0,0,0,0,163,82,8,0,207,114,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,5,6,"United States Representative, District 4",,1,2,VaLinda Hathcox,C,2,DEM,370,151,13,0,0,0,0,0,163,68,8,0,207,83,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,5,6,"United States Representative, District 4",,1,3,Thomas Griffing,C,3,LIB,370,10,13,0,0,0,0,0,163,5,8,0,207,5,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,5,6,"United States Representative, District 4",,1,5,Fred Rostek,W,4,,370,0,13,0,0,0,0,0,163,0,8,0,207,0,5,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,6,7,Railroad Commissioner,,1,1,Christi Craddick,C,1,REP,370,185,14,0,0,0,0,0,163,79,8,0,207,106,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,6,7,Railroad Commissioner,,1,2,Dale Henry,C,2,DEM,370,160,14,0,0,0,0,0,163,74,8,0,207,86,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,6,7,Railroad Commissioner,,1,3,Vivekananda (Vik) Wall,C,3,LIB,370,4,14,0,0,0,0,0,163,1,8,0,207,3,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,6,7,Railroad Commissioner,,1,4,Chris Kennedy,C,4,GRN,370,7,14,0,0,0,0,0,163,1,8,0,207,6,6,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,7,8,"Railroad Commissioner, Unexpired Term",,1,1,Barry Smitherman,C,1,REP,370,195,135,0,0,0,0,0,163,84,66,0,207,111,69,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,7,8,"Railroad Commissioner, Unexpired Term",,1,2,Jaime O. Perez,C,2,LIB,370,30,135,0,0,0,0,0,163,11,66,0,207,19,69,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,7,8,"Railroad Commissioner, Unexpired Term",,1,3,Josh Wendel,C,3,GRN,370,10,135,0,0,0,0,0,163,2,66,0,207,8,69,0
Marion County,11/6/2012,2012 General,1,,1,4,1,1,614,0.6,8,9,"Justice, Supreme Court, Place 2",,1,1,Don Willett,C,1,REP,370,203,137,0,0,0,0,0,163,82,70,0,207,121,67,0
