"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)"
"Straight Party, Vote For 1","Republican Party","263","354","617","75.52%","Republican Party","35","228","354","617","75.52%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","Democratic Party","98","98","196","23.99%","Democratic Party","0","98","98","196","23.99%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","Libertarian Party","1","3","4","0.49%","Libertarian Party","0","1","3","4","0.49%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","Green Party","0","0","0","0.00%","Green Party","0","0","0","0","0.00%","Cast Votes:","362","67.29%","455","68.42%","817","Over Votes:","0","0","0","0.00%","Under Votes:","176","210","386","32.09%","Cast Votes:","35","327","455","68.42%","817","67.91%","Over Votes:","0","0","0","0","0.00%","Under Votes:","48","128","210","386","32.09%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","President and Vice President, Vote For 1","Mitt Romney \ Paul Ryan","395","485","880","73.58%","Mitt Romney \ Paul Ryan","76","319","485","880","73.58%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","Barack Obama \ Joe Biden","144","160","304","25.42%","Barack Obama \ Joe Biden","19","125","160","304","25.42%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","Gary Johnson \ Jim Gray","4","5","9","0.75%","Gary Johnson \ Jim Gray","0","4","5","9","0.75%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","Jill Stein \ Cheri Honkala","0","3","3","0.25%","Jill Stein \ Cheri Honkala","0","0","3","3","0.25%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","THADDAUSHILL (W)","0","0","0","0.00%","THADDAUSHILL (W)","0","0","0","0","0.00%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","HOEFLING (W)","0","0","0","0.00%","HOEFLING (W)","0","0","0","0","0.00%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","VIRGIL GOODE (W)","0","0","0","0.00%","VIRGIL GOODE (W)","0","0","0","0","0.00%","Cast Votes:","543","98.73%","653","98.20%","1,196","Over Votes:","0","0","0","0.00%","Under Votes:","7","12","19","1.56%","Cast Votes:","95","448","653","98.20%","1,196","98.44%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","7","12","19","1.56%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","United States Senator, Vote For 1","Ted Cruz","389","484","873","73.12%","Ted Cruz","76","313","484","873","73.12%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","Paul Sadler","146","143","289","24.20%","Paul Sadler","17","129","143","289","24.20%"
"","","Page 1 of 1","11/28/2012 07:18 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,224)","John Jay Myers","6","18","24","2.01%","John Jay Myers","1","5","18","24","2.01%"
