political_subdivision,election_date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,1,Rick Santorum,C,1,,226,19,13,0,0,0,0,0,118,12,6,0,108,7,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,2,Michele Bachmann,C,2,,226,0,13,0,0,0,0,0,118,0,6,0,108,0,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,3,Jon Huntsman,C,3,,226,1,13,0,0,0,0,0,118,1,6,0,108,0,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,4,Newt Gingrich,C,4,,226,11,13,0,0,0,0,0,118,7,6,0,108,4,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,5,"Charles ""Buddy"" Roemer",C,5,,226,1,13,0,0,0,0,0,118,0,6,0,108,1,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,6,John Davis,C,6,,226,0,13,0,0,0,0,0,118,0,6,0,108,0,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,7,Ron Paul,C,7,,226,21,13,0,0,0,0,0,118,8,6,0,108,13,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,8,Mitt Romney,C,8,,226,107,13,0,0,0,0,0,118,54,6,0,108,53,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,8,6,President / Vice President,Republican Party,1,9,Uncommitted / no compremetido,C,9,,226,15,13,0,0,0,0,0,118,6,6,0,108,9,7,0
Fannin Co,election_date,election_name,1 West Bonham,,1,6,1,1,1533,0.15,9,7,President,Democrat Party,1,1,Bob Ely,C,1,,226,4,2,0,0,0,0,0,118,3,2,0,108,1,0,0
