"Precinct_name","Split_name","Reporting_flag","Update_count","Pct_Id","Pct_seq_nbr","Reg_voters","Turn_Out","Contest_Id","Contest_seq_nbr","Contest_title","Contest_party_name","Selectable_Options","candidate_id","candidate_name","Candidate_Type","cand_seq_nbr","Party_Code","total_ballots","total_votes","total_under_votes","total_over_votes","absentee_ballots","absentee_votes","absentee_under_votes","absentee_over_votes","early_ballots","early_votes","early_under_votes","early_over_votes","election_ballots","election_votes","election_under_votes","election_over_votes"
"1","",1,3,1,1,2485,0.00,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",9,2,0,0,0,0,0,0,7,2,0,0,2,0,0,0
"1","",1,3,1,1,2485,0.00,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",9,7,0,0,0,0,0,0,7,5,0,0,2,2,0,0
"2","",1,3,2,2,2978,0.02,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",55,37,0,0,0,0,0,0,27,22,0,0,28,15,0,0
"2","",1,3,2,2,2978,0.02,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",55,18,0,0,0,0,0,0,27,5,0,0,28,13,0,0
"3","",1,2,3,3,1316,0.01,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",17,13,0,0,0,0,0,0,10,7,0,0,7,6,0,0
"3","",1,2,3,3,1316,0.01,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",17,4,0,0,0,0,0,0,10,3,0,0,7,1,0,0
"4","",1,3,4,4,1768,0.01,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",17,9,0,0,0,0,0,0,12,6,0,0,5,3,0,0
"4","",1,3,4,4,1768,0.01,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",17,8,0,0,0,0,0,0,12,6,0,0,5,2,0,0
"5","",1,2,5,5,554,0.03,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",15,15,0,0,0,0,0,0,9,9,0,0,6,6,0,0
"5","",1,2,5,5,554,0.03,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",15,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0
"6","",1,2,6,6,220,0.01,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",3,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0
"6","",1,2,6,6,220,0.01,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0
"7","",1,4,7,7,772,0.02,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",14,9,0,0,0,0,0,0,9,7,0,0,5,2,0,0
"7","",1,4,7,7,772,0.02,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",14,5,0,0,0,0,0,0,9,2,0,0,5,3,0,0
"8","",1,3,8,8,1353,0.01,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",14,13,0,0,0,0,0,0,7,6,0,0,7,7,0,0
"8","",1,3,8,8,1353,0.01,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",14,1,0,0,0,0,0,0,7,1,0,0,7,0,0,0
"9","",1,2,9,9,196,0.03,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",5,3,0,0,0,0,0,0,1,1,0,0,4,2,0,0
"9","",1,2,9,9,196,0.03,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",5,2,0,0,0,0,0,0,1,0,0,0,4,2,0,0
"10","",1,2,10,10,878,0.01,21,19,"Justice, Supreme Court, Place 3","",1,4,"Rick Green","C",1,"",5,4,0,0,0,0,0,0,2,2,0,0,3,2,0,0
"10","",1,2,10,10,878,0.01,21,19,"Justice, Supreme Court, Place 3","",1,6,"Debra Lehrmann","C",2,"",5,1,0,0,0,0,0,0,2,0,0,0,3,1,0,0
