political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Palo Pinto County,11/3/2020,General Election,,,1,0,United States Senator,Kerry Douglas McKennon,LIB,5,2,1,4
Palo Pinto County,11/3/2020,General Election,,,1,0,United States Senator,David B. Collins,GRN,4,1,0,4
Palo Pinto County,11/3/2020,General Election,,,1,0,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,1,0,United States Senator,Rejected write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,1,0,United States Senator,Unassigned write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,1,0,"United States Representative, District No. 11",August Pfluger,REP,275,53,27,248
Palo Pinto County,11/3/2020,General Election,,,1,0,"United States Representative, District No. 11",Jon Mark Hogg,DEM,67,5,9,58
Palo Pinto County,11/3/2020,General Election,,,1,0,"United States Representative, District No. 11",Wacey Alpha Cody,LIB,8,2,0,8
Palo Pinto County,11/3/2020,General Election,,,1,0,Railroad Commissioner,"James ""Jim"" Wright",REP,277,55,27,250
Palo Pinto County,11/3/2020,General Election,,,1,0,Railroad Commissioner,Chrysta Castañeda,DEM,66,4,8,58
Palo Pinto County,11/3/2020,General Election,,,1,0,Railroad Commissioner,Matt Sterett,LIB,4,2,0,4
Palo Pinto County,11/3/2020,General Election,,,1,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,4,0,1,3
Palo Pinto County,11/3/2020,General Election,,,1,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,278,51,29,249
Palo Pinto County,11/3/2020,General Election,,,1,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,65,7,6,59
Palo Pinto County,11/3/2020,General Election,,,1,0,"Chief Justice, Supreme Court",Mark Ash,LIB,6,2,1,5
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,287,55,29,258
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,59,5,7,52
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,278,49,29,249
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,62,8,7,55
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,7,3,0,7
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,277,50,29,248
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,63,6,7,56
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,7,3,0,7
Palo Pinto County,11/3/2020,General Election,,,1,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,284,52,28,256
Palo Pinto County,11/3/2020,General Election,,,1,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,63,7,8,55
Palo Pinto County,11/3/2020,General Election,,,1,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,286,52,28,258
Palo Pinto County,11/3/2020,General Election,,,1,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,61,8,8,53
Palo Pinto County,11/3/2020,General Election,,,1,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,283,53,28,255
Palo Pinto County,11/3/2020,General Election,,,1,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,66,6,8,58
Palo Pinto County,11/3/2020,General Election,,,1,0,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,281,51,28,253
Palo Pinto County,11/3/2020,General Election,,,1,0,"Member State Board of Education, District No. 14",Greg Alvord,DEM,66,8,8,58
Palo Pinto County,11/3/2020,General Election,,,1,0,"State Representative, District No. 60",Glenn Rogers,REP,314,55,30,284
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, 11th Court of Appeals District, Place No. 2",Bruce Williams,REP,309,55,30,279
Palo Pinto County,11/3/2020,General Election,,,1,0,"Justice, 11th Court of Appeals District, Place No. 3
Unexpired Term",W. Stacy Trotter,REP,309,56,29,280
Palo Pinto County,11/3/2020,General Election,,,1,0,"District Judge, 29th Judicial District",Michael Moore,REP,310,54,30,280
Palo Pinto County,11/3/2020,General Election,,,1,0,"District Attorney, 29th Judicial District",Kriste Burnett,REP,307,54,30,277
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,9,6,0,9
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Abram Loeb / Jennifer Jairala,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Brian Carroll / Amar Patel,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Gloria La Riva / Leonard Peltier,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Jesse Cuellar / Jimmy Monreal,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Kasey Wells / Rachel Wells,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,President R. Boddie / Eric C. Stoneham,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Robert Morrow / Anne Beckett,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Todd Cella / Tim Cella,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Tom Hoefling / Andy Prior,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Rejected write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,President and Vice President,Unassigned write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,United States Senator,John Cornyn,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,United States Senator,"Mary ""MJ"" Hegar",DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,United States Senator,Kerry Douglas McKennon,LIB,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,United States Senator,David B. Collins,GRN,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,United States Senator,Rejected write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,United States Senator,Unassigned write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,"United States Representative, District No. 11",August Pfluger,REP,9,6,0,9
Palo Pinto County,11/3/2020,General Election,,,2,0,"United States Representative, District No. 11",Jon Mark Hogg,DEM,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,"United States Representative, District No. 11",Wacey Alpha Cody,LIB,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,Railroad Commissioner,"James ""Jim"" Wright",REP,10,6,0,10
Palo Pinto County,11/3/2020,General Election,,,2,0,Railroad Commissioner,Chrysta Castañeda,DEM,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,Railroad Commissioner,Matt Sterett,LIB,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,8,6,0,8
Palo Pinto County,11/3/2020,General Election,,,2,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,9,6,0,9
Palo Pinto County,11/3/2020,General Election,,,2,0,"Member State Board of Education, District No. 14",Greg Alvord,DEM,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,2,0,"State Representative, District No. 60",Glenn Rogers,REP,10,6,0,10
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, 11th Court of Appeals District, Place No. 2",Bruce Williams,REP,9,6,0,9
Palo Pinto County,11/3/2020,General Election,,,2,0,"Justice, 11th Court of Appeals District, Place No. 3
Unexpired Term",W. Stacy Trotter,REP,9,6,0,9
Palo Pinto County,11/3/2020,General Election,,,2,0,"District Judge, 29th Judicial District",Michael Moore,REP,9,6,0,9
Palo Pinto County,11/3/2020,General Election,,,2,0,"District Attorney, 29th Judicial District",Kriste Burnett,REP,9,6,0,9
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,406,199,64,342
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,89,13,29,60
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,0,1,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Abram Loeb / Jennifer Jairala,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Brian Carroll / Amar Patel,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Gloria La Riva / Leonard Peltier,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Jesse Cuellar / Jimmy Monreal,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Kasey Wells / Rachel Wells,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,President R. Boddie / Eric C. Stoneham,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Robert Morrow / Anne Beckett,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Todd Cella / Tim Cella,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Tom Hoefling / Andy Prior,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Rejected write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,President and Vice President,Unassigned write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,United States Senator,John Cornyn,REP,407,193,64,343
Palo Pinto County,11/3/2020,General Election,,,3,0,United States Senator,"Mary ""MJ"" Hegar",DEM,79,14,26,53
Palo Pinto County,11/3/2020,General Election,,,3,0,United States Senator,Kerry Douglas McKennon,LIB,6,3,3,3
Palo Pinto County,11/3/2020,General Election,,,3,0,United States Senator,David B. Collins,GRN,2,0,0,2
Palo Pinto County,11/3/2020,General Election,,,3,0,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,United States Senator,Rejected write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,United States Senator,Unassigned write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,"United States Representative, District No. 11",August Pfluger,REP,407,195,60,347
Palo Pinto County,11/3/2020,General Election,,,3,0,"United States Representative, District No. 11",Jon Mark Hogg,DEM,78,10,30,48
Palo Pinto County,11/3/2020,General Election,,,3,0,"United States Representative, District No. 11",Wacey Alpha Cody,LIB,2,4,0,2
Palo Pinto County,11/3/2020,General Election,,,3,0,Railroad Commissioner,"James ""Jim"" Wright",REP,405,191,66,339
Palo Pinto County,11/3/2020,General Election,,,3,0,Railroad Commissioner,Chrysta Castañeda,DEM,80,10,27,53
Palo Pinto County,11/3/2020,General Election,,,3,0,Railroad Commissioner,Matt Sterett,LIB,2,4,0,2
Palo Pinto County,11/3/2020,General Election,,,3,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,1,0,0
Palo Pinto County,11/3/2020,General Election,,,3,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,409,190,63,346
Palo Pinto County,11/3/2020,General Election,,,3,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,76,11,29,47
Palo Pinto County,11/3/2020,General Election,,,3,0,"Chief Justice, Supreme Court",Mark Ash,LIB,4,5,1,3
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,416,192,65,351
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,76,11,28,48
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,405,194,63,342
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,77,10,28,49
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,3,3,1,2
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,411,192,67,344
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,74,10,25,49
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,1,6,1,0
Palo Pinto County,11/3/2020,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,413,192,64,349
Palo Pinto County,11/3/2020,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,75,10,28,47
Palo Pinto County,11/3/2020,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,407,193,63,344
Palo Pinto County,11/3/2020,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,79,11,29,50
Palo Pinto County,11/3/2020,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,411,191,64,347
Palo Pinto County,11/3/2020,General Election,,,3,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,78,10,27,51
Palo Pinto County,11/3/2020,General Election,,,3,0,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,408,189,63,345
Palo Pinto County,11/3/2020,General Election,,,3,0,"Member State Board of Education, District No. 14",Greg Alvord,DEM,76,14,26,50
Palo Pinto County,11/3/2020,General Election,,,3,0,"State Representative, District No. 60",Glenn Rogers,REP,438,202,71,367
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, 11th Court of Appeals District, Place No. 2",Bruce Williams,REP,434,196,69,365
Palo Pinto County,11/3/2020,General Election,,,3,0,"Justice, 11th Court of Appeals District, Place No. 3
Unexpired Term",W. Stacy Trotter,REP,431,194,68,363
Palo Pinto County,11/3/2020,General Election,,,3,0,"District Judge, 29th Judicial District",Michael Moore,REP,431,197,69,362
Palo Pinto County,11/3/2020,General Election,,,3,0,"District Attorney, 29th Judicial District",Kriste Burnett,REP,433,192,67,366
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,221,62,12,209
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,26,5,3,23
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,1,2,0,1
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Abram Loeb / Jennifer Jairala,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Brian Carroll / Amar Patel,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Gloria La Riva / Leonard Peltier,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Jesse Cuellar / Jimmy Monreal,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Kasey Wells / Rachel Wells,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,President R. Boddie / Eric C. Stoneham,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Robert Morrow / Anne Beckett,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Todd Cella / Tim Cella,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Tom Hoefling / Andy Prior,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Rejected write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,President and Vice President,Unassigned write-ins,,0,1,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,United States Senator,John Cornyn,REP,211,58,12,199
Palo Pinto County,11/3/2020,General Election,,,4,0,United States Senator,"Mary ""MJ"" Hegar",DEM,24,8,3,21
Palo Pinto County,11/3/2020,General Election,,,4,0,United States Senator,Kerry Douglas McKennon,LIB,4,1,0,4
Palo Pinto County,11/3/2020,General Election,,,4,0,United States Senator,David B. Collins,GRN,2,1,0,2
Palo Pinto County,11/3/2020,General Election,,,4,0,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,United States Senator,Rejected write-ins,,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,4,0,United States Senator,Unassigned write-ins,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,4,0,"United States Representative, District No. 11",August Pfluger,REP,215,58,11,204
Palo Pinto County,11/3/2020,General Election,,,4,0,"United States Representative, District No. 11",Jon Mark Hogg,DEM,22,7,3,19
Palo Pinto County,11/3/2020,General Election,,,4,0,"United States Representative, District No. 11",Wacey Alpha Cody,LIB,6,2,0,6
Palo Pinto County,11/3/2020,General Election,,,4,0,Railroad Commissioner,"James ""Jim"" Wright",REP,210,58,12,198
Palo Pinto County,11/3/2020,General Election,,,4,0,Railroad Commissioner,Chrysta Castañeda,DEM,27,6,2,25
Palo Pinto County,11/3/2020,General Election,,,4,0,Railroad Commissioner,Matt Sterett,LIB,6,2,0,6
Palo Pinto County,11/3/2020,General Election,,,4,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,1,0,0,1
Palo Pinto County,11/3/2020,General Election,,,4,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,207,56,11,196
Palo Pinto County,11/3/2020,General Election,,,4,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,22,6,3,19
Palo Pinto County,11/3/2020,General Election,,,4,0,"Chief Justice, Supreme Court",Mark Ash,LIB,12,4,0,12
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,219,59,11,208
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,22,7,3,19
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,213,59,11,202
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,24,7,3,21
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,6,0,0,6
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,208,55,11,197
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,20,6,3,17
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,11,4,0,11
Palo Pinto County,11/3/2020,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,219,58,11,208
Palo Pinto County,11/3/2020,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,22,7,3,19
Palo Pinto County,11/3/2020,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,219,59,10,209
Palo Pinto County,11/3/2020,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,20,5,3,17
Palo Pinto County,11/3/2020,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,218,57,11,207
Palo Pinto County,11/3/2020,General Election,,,4,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,22,7,3,19
Palo Pinto County,11/3/2020,General Election,,,4,0,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,221,55,10,211
Palo Pinto County,11/3/2020,General Election,,,4,0,"Member State Board of Education, District No. 14",Greg Alvord,DEM,24,8,4,20
Palo Pinto County,11/3/2020,General Election,,,4,0,"State Representative, District No. 60",Glenn Rogers,REP,228,63,10,218
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, 11th Court of Appeals District, Place No. 2",Bruce Williams,REP,227,62,10,217
Palo Pinto County,11/3/2020,General Election,,,4,0,"Justice, 11th Court of Appeals District, Place No. 3
Unexpired Term",W. Stacy Trotter,REP,223,60,10,213
Palo Pinto County,11/3/2020,General Election,,,4,0,"District Judge, 29th Judicial District",Michael Moore,REP,225,59,10,215
Palo Pinto County,11/3/2020,General Election,,,4,0,"District Attorney, 29th Judicial District",Kriste Burnett,REP,215,60,10,205
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,104,165,10,94
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,35,32,10,25
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,1,2,0,1
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,1,0,0
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,Abram Loeb / Jennifer Jairala,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,Brian Carroll / Amar Patel,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,Gloria La Riva / Leonard Peltier,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,Jesse Cuellar / Jimmy Monreal,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,Kasey Wells / Rachel Wells,,0,0,0,0
Palo Pinto County,11/3/2020,General Election,,,5,0,President and Vice President,President R. Boddie / Eric C. Stoneham,,0,0,0,0
