#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes"
"101",1,Reporting         ,4000,3087,77.18,"United States Senator",17,"","Unassigned write-ins",0,"",0,0,36,0,0,0,8,0,0,0,26,0,0,0,2,0
"101",1,Reporting         ,4000,3087,77.18,"United States Representative, District No. 21",15,"","Chip Roy",1,"REP",1969,0,59,0,235,0,5,0,1541,0,51,0,193,0,3,0
"101",1,Reporting         ,4000,3087,77.18,"United States Representative, District No. 21",15,"","Wendy R. Davis",3,"DEM",962,0,59,0,200,0,5,0,698,0,51,0,64,0,3,0
"101",1,Reporting         ,4000,3087,77.18,"United States Representative, District No. 21",15,"","Arthur Dibianca",2,"LIB",73,0,59,0,11,0,5,0,46,0,51,0,16,0,3,0
"101",1,Reporting         ,4000,3087,77.18,"United States Representative, District No. 21",15,"","Tommy Wakely",4,"GRN",24,0,59,0,5,0,5,0,14,0,51,0,5,0,3,0
"101",1,Reporting         ,4000,3087,77.18,"Railroad Commissioner",10,"","James ""Jim"" Wright",3,"REP",1935,2,81,0,230,2,12,0,1520,0,59,0,185,0,10,0
"101",1,Reporting         ,4000,3087,77.18,"Railroad Commissioner",10,"","Chrysta Castañeda",2,"DEM",923,2,81,0,200,2,12,0,657,0,59,0,66,0,10,0
"101",1,Reporting         ,4000,3087,77.18,"Railroad Commissioner",10,"","Matt Sterett",1,"LIB",107,2,81,0,10,2,12,0,81,0,59,0,16,0,10,0
"101",1,Reporting         ,4000,3087,77.18,"Railroad Commissioner",10,"","Katija ""Kat"" Gruene",4,"GRN",39,2,81,0,2,2,12,0,33,0,59,0,4,0,10,0
"101",1,Reporting         ,4000,3087,77.18,"Chief Justice, Supreme Court",6,"","Nathan Hecht",1,"REP",1975,0,71,0,250,0,9,0,1539,0,51,0,186,0,11,0
"101",1,Reporting         ,4000,3087,77.18,"Chief Justice, Supreme Court",6,"","Amy Clark Meachum",3,"DEM",932,0,71,0,190,0,9,0,675,0,51,0,67,0,11,0
"101",1,Reporting         ,4000,3087,77.18,"Chief Justice, Supreme Court",6,"","Mark Ash",2,"LIB",109,0,71,0,7,0,9,0,85,0,51,0,17,0,11,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 6 Unexpired Term",3,"","Jane Bland",1,"REP",2062,0,97,0,252,0,15,0,1611,0,65,0,199,0,17,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 6 Unexpired Term",3,"","Kathy Cheng",2,"DEM",928,0,97,0,189,0,15,0,674,0,65,0,65,0,17,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 7",12,"","Jeff Boyd",2,"REP",1990,1,82,0,238,0,11,0,1561,1,56,0,191,0,15,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 7",12,"","Staci Williams",1,"DEM",922,1,82,0,200,0,11,0,665,1,56,0,57,0,15,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 7",12,"","William Bryan Strange III",3,"LIB",92,1,82,0,7,0,11,0,67,1,56,0,18,0,15,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 8",24,"","Brett Busby",1,"REP",1980,0,99,0,242,0,13,0,1554,0,70,0,184,0,16,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 8",24,"","Gisela D. Triana",3,"DEM",899,0,99,0,189,0,13,0,651,0,70,0,59,0,16,0
"101",1,Reporting         ,4000,3087,77.18,"Justice, Supreme Court, Place No. 8",24,"","Tom Oxford",2,"LIB",109,0,99,0,12,0,13,0,75,0,70,0,22,0,16,0
"101",1,Reporting         ,4000,3087,77.18,"Judge, Court of Criminal Appeals, Place No. 3",21,"","Bert Richardson",2,"REP",2024,0,107,0,243,0,10,0,1589,0,76,0,192,0,21,0
"101",1,Reporting         ,4000,3087,77.18,"Judge, Court of Criminal Appeals, Place No. 3",21,"","Elizabeth Davis Frizell",1,"DEM",956,0,107,0,203,0,10,0,685,0,76,0,68,0,21,0
"101",1,Reporting         ,4000,3087,77.18,"Judge, Court of Criminal Appeals, Place No. 4",14,"","Kevin Patrick Yeary",1,"REP",2039,0,112,0,246,0,12,0,1597,0,77,0,196,0,23,0
"101",1,Reporting         ,4000,3087,77.18,"Judge, Court of Criminal Appeals, Place No. 4",14,"","Tina Clinton",2,"DEM",936,0,112,0,198,0,12,0,676,0,77,0,62,0,23,0
"101",1,Reporting         ,4000,3087,77.18,"Judge, Court of Criminal Appeals, Place No. 9",11,"","David Newell",1,"REP",2048,0,123,0,248,0,14,0,1605,0,86,0,195,0,23,0
"101",1,Reporting         ,4000,3087,77.18,"Judge, Court of Criminal Appeals, Place No. 9",11,"","Brandon Birmingham",2,"DEM",916,0,123,0,194,0,14,0,659,0,86,0,63,0,23,0
"101",1,Reporting         ,4000,3087,77.18,"Member State Board of Education, District No. 5",20,"","Lani Popp",2,"REP",1923,1,110,0,233,1,14,0,1511,0,77,0,179,0,19,0
"101",1,Reporting         ,4000,3087,77.18,"Member State Board of Education, District No. 5",20,"","Rebecca Bell-Metereau",3,"DEM",899,1,110,0,193,1,14,0,649,0,77,0,57,0,19,0
"101",1,Reporting         ,4000,3087,77.18,"Member State Board of Education, District No. 5",20,"","Stephanie Berlin",1,"LIB",154,1,110,0,15,1,14,0,113,0,77,0,26,0,19,0
"101",1,Reporting         ,4000,3087,77.18,"State Representative, District No. 73",27,"","Kyle Biedermann",1,"REP",1989,1,114,0,230,1,13,0,1562,0,83,0,197,0,18,0
"101",1,Reporting         ,4000,3087,77.18,"State Representative, District No. 73",27,"","Stephanie Phillips",2,"DEM",983,1,114,0,212,1,13,0,705,0,83,0,66,0,18,0
"101",1,Reporting         ,4000,3087,77.18,"Chief Justice, 3rd Court of Appeals District",25,"","Jeff Rose",1,"REP",2010,0,138,0,238,0,15,0,1579,0,100,0,193,0,23,0
"101",1,Reporting         ,4000,3087,77.18,"Chief Justice, 3rd Court of Appeals District",25,"","Darlene Byrne",2,"DEM",939,0,138,0,203,0,15,0,671,0,100,0,65,0,23,0
"101",1,Reporting         ,4000,3087,77.18,"District Judge, 22nd Judicial District",8,"","R. Bruce Boyer",1,"REP",2386,0,701,0,317,0,139,0,1840,0,510,0,229,0,52,0
"101",1,Reporting         ,4000,3087,77.18,"District Judge, 433rd Judicial District",2,"","Dib Waldrip",1,"REP",2401,0,686,0,328,0,128,0,1845,0,505,0,228,0,53,0
"101",1,Reporting         ,4000,3087,77.18,"County Court at Law No. 2",37,"","Charles A. Stephens II",1,"REP",2358,0,729,0,313,0,143,0,1820,0,530,0,225,0,56,0
"101",1,Reporting         ,4000,3087,77.18,"County Court at Law No. 3",50,"","Deborah Linnartz Wigington",1,"REP",2369,0,718,0,320,0,136,0,1823,0,527,0,226,0,55,0
"101",1,Reporting         ,4000,3087,77.18,"Sheriff",30,"","Mark Reynolds",1,"REP",2374,0,713,0,325,0,131,0,1824,0,526,0,225,0,56,0
"101",1,Reporting         ,4000,3087,77.18,"County Tax Assessor-Collector",47,"","Kristen H. Hoyt",1,"REP",2352,0,735,0,325,0,131,0,1805,0,545,0,222,0,59,0
"101",1,Reporting         ,4000,3087,77.18,"County Commissioner, Precinct No. 1",13,"","Donna Eccleston",2,"REP",1977,0,128,0,248,0,18,0,1544,0,93,0,185,0,17,0
"101",1,Reporting         ,4000,3087,77.18,"County Commissioner, Precinct No. 1",13,"","Lindsay Poisel",1,"DEM",862,0,128,0,183,0,18,0,618,0,93,0,61,0,17,0
"101",1,Reporting         ,4000,3087,77.18,"County Commissioner, Precinct No. 1",13,"","Ivan Foster",3,"LIB",120,0,128,0,7,0,18,0,95,0,93,0,18,0,17,0
"101",1,Reporting         ,4000,3087,77.18,"Constable, Precinct No. 1",35,"","Charlie Motz",1,"REP",2355,0,732,0,316,0,140,0,1813,0,537,0,226,0,55,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Donald J. Trump Michael R. Pence",1,"REP",2708,0,2,0,165,0,1,0,2388,0,1,0,155,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Joseph R. Biden Kamala D. Harris",2,"DEM",707,0,2,0,133,0,1,0,537,0,1,0,37,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Jo Jorgensen Jeremy ""Spike"" Cohen",3,"LIB",30,0,2,0,5,0,1,0,22,0,1,0,3,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Howie Hawkins Angela Walker",4,"GRN",12,0,2,0,0,0,1,0,11,0,1,0,1,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Abram Loeb/Jennifer Jairala",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Brian Carroll/Amar Patel",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Gloria La Riva/Leonard Peltier",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Jesse Cuellar/Jimmy Monreal",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Kasey Wells/Rachel Wells",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","President R. Bodie/Eric Stoneham",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Robert Morrow/Anne Beckett",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Todd Cella/Tim Cella",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Tom Hoefling/Andy Prior",0,"",3,0,2,0,1,0,1,0,2,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Rejected write-ins",0,"",2,0,2,0,2,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"President and Vice President",9,"","Unassigned write-ins",0,"",0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
"102",23,Reporting         ,4188,3464,82.71,"United States Senator",17,"","John Cornyn",1,"REP",2745,1,35,0,182,1,5,0,2412,0,25,0,151,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"United States Senator",17,"","Mary ""MJ"" Hegar",2,"DEM",628,1,35,0,112,1,5,0,485,0,25,0,31,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"United States Senator",17,"","Kerry Douglas McKennon",3,"LIB",41,1,35,0,6,1,5,0,29,0,25,0,6,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"United States Senator",17,"","David B. Collins",4,"GRN",14,1,35,0,1,1,5,0,10,0,25,0,3,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"United States Senator",17,"","Ricardo Turullois-Bonilla",0,"",0,1,35,0,0,1,5,0,0,0,25,0,0,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"United States Senator",17,"","Rejected write-ins",0,"",0,1,35,0,0,1,5,0,0,0,25,0,0,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"United States Senator",17,"","Unassigned write-ins",0,"",0,1,35,0,0,1,5,0,0,0,25,0,0,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"United States Representative, District No. 21",15,"","Chip Roy",1,"REP",2697,0,43,0,170,0,9,0,2377,0,31,0,150,0,3,0
"102",23,Reporting         ,4188,3464,82.71,"United States Representative, District No. 21",15,"","Wendy R. Davis",3,"DEM",658,0,43,0,120,0,9,0,508,0,31,0,30,0,3,0
"102",23,Reporting         ,4188,3464,82.71,"United States Representative, District No. 21",15,"","Arthur Dibianca",2,"LIB",44,0,43,0,4,0,9,0,32,0,31,0,8,0,3,0
"102",23,Reporting         ,4188,3464,82.71,"United States Representative, District No. 21",15,"","Tommy Wakely",4,"GRN",22,0,43,0,4,0,9,0,13,0,31,0,5,0,3,0
"102",23,Reporting         ,4188,3464,82.71,"Railroad Commissioner",10,"","James ""Jim"" Wright",3,"REP",2687,0,65,0,170,0,18,0,2370,0,42,0,147,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Railroad Commissioner",10,"","Chrysta Castañeda",2,"DEM",615,0,65,0,113,0,18,0,478,0,42,0,24,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Railroad Commissioner",10,"","Matt Sterett",1,"LIB",70,0,65,0,5,0,18,0,52,0,42,0,13,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Railroad Commissioner",10,"","Katija ""Kat"" Gruene",4,"GRN",27,0,65,0,1,0,18,0,19,0,42,0,7,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Chief Justice, Supreme Court",6,"","Nathan Hecht",1,"REP",2699,1,65,0,176,1,16,0,2376,0,44,0,147,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Chief Justice, Supreme Court",6,"","Amy Clark Meachum",3,"DEM",643,1,65,0,111,1,16,0,499,0,44,0,33,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Chief Justice, Supreme Court",6,"","Mark Ash",2,"LIB",56,1,65,0,3,1,16,0,42,0,44,0,11,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 6 Unexpired Term",3,"","Jane Bland",1,"REP",2766,1,69,0,179,1,20,0,2433,0,41,0,154,0,8,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 6 Unexpired Term",3,"","Kathy Cheng",2,"DEM",628,1,69,0,107,1,20,0,487,0,41,0,34,0,8,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 7",12,"","Jeff Boyd",2,"REP",2713,0,71,0,178,0,19,0,2391,0,47,0,144,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 7",12,"","Staci Williams",1,"DEM",621,0,71,0,106,0,19,0,481,0,47,0,34,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 7",12,"","William Bryan Strange III",3,"LIB",59,0,71,0,4,0,19,0,42,0,47,0,13,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 8",24,"","Brett Busby",1,"REP",2719,0,72,0,180,0,18,0,2392,0,49,0,147,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 8",24,"","Gisela D. Triana",3,"DEM",607,0,72,0,103,0,18,0,472,0,49,0,32,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Justice, Supreme Court, Place No. 8",24,"","Tom Oxford",2,"LIB",66,0,72,0,6,0,18,0,48,0,49,0,12,0,5,0
"102",23,Reporting         ,4188,3464,82.71,"Judge, Court of Criminal Appeals, Place No. 3",21,"","Bert Richardson",2,"REP",2750,0,80,0,174,0,21,0,2423,0,53,0,153,0,6,0
"102",23,Reporting         ,4188,3464,82.71,"Judge, Court of Criminal Appeals, Place No. 3",21,"","Elizabeth Davis Frizell",1,"DEM",634,0,80,0,112,0,21,0,485,0,53,0,37,0,6,0
"102",23,Reporting         ,4188,3464,82.71,"Judge, Court of Criminal Appeals, Place No. 4",14,"","Kevin Patrick Yeary",1,"REP",2753,0,79,0,181,0,19,0,2421,0,52,0,151,0,8,0
"102",23,Reporting         ,4188,3464,82.71,"Judge, Court of Criminal Appeals, Place No. 4",14,"","Tina Clinton",2,"DEM",632,0,79,0,107,0,19,0,488,0,52,0,37,0,8,0
"102",23,Reporting         ,4188,3464,82.71,"Judge, Court of Criminal Appeals, Place No. 9",11,"","David Newell",1,"REP",2760,0,79,0,180,0,19,0,2422,0,53,0,158,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"Judge, Court of Criminal Appeals, Place No. 9",11,"","Brandon Birmingham",2,"DEM",625,0,79,0,108,0,19,0,486,0,53,0,31,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"Member State Board of Education, District No. 5",20,"","Lani Popp",2,"REP",2691,0,76,0,172,0,17,0,2375,0,52,0,144,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"Member State Board of Education, District No. 5",20,"","Rebecca Bell-Metereau",3,"DEM",620,0,76,0,110,0,17,0,478,0,52,0,32,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"Member State Board of Education, District No. 5",20,"","Stephanie Berlin",1,"LIB",77,0,76,0,8,0,17,0,56,0,52,0,13,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"State Representative, District No. 73",27,"","Kyle Biedermann",1,"REP",2739,0,92,0,184,0,18,0,2403,0,67,0,152,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"State Representative, District No. 73",27,"","Stephanie Phillips",2,"DEM",633,0,92,0,105,0,18,0,491,0,67,0,37,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"Chief Justice, 3rd Court of Appeals District",25,"","Jeff Rose",1,"REP",2730,0,104,0,182,0,19,0,2391,0,78,0,157,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"Chief Justice, 3rd Court of Appeals District",25,"","Darlene Byrne",2,"DEM",630,0,104,0,106,0,19,0,492,0,78,0,32,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"District Judge, 22nd Judicial District",8,"","R. Bruce Boyer",1,"REP",2966,0,498,0,200,0,107,0,2586,0,375,0,180,0,16,0
"102",23,Reporting         ,4188,3464,82.71,"District Judge, 433rd Judicial District",2,"","Dib Waldrip",1,"REP",2953,0,511,0,200,0,107,0,2576,0,385,0,177,0,19,0
"102",23,Reporting         ,4188,3464,82.71,"County Court at Law No. 2",37,"","Charles A. Stephens II",1,"REP",2942,0,522,0,196,0,111,0,2570,0,391,0,176,0,20,0
"102",23,Reporting         ,4188,3464,82.71,"County Court at Law No. 3",50,"","Deborah Linnartz Wigington",1,"REP",2929,0,535,0,199,0,108,0,2553,0,408,0,177,0,19,0
"102",23,Reporting         ,4188,3464,82.71,"Sheriff",30,"","Mark Reynolds",1,"REP",2960,0,504,0,202,0,105,0,2581,0,380,0,177,0,19,0
"102",23,Reporting         ,4188,3464,82.71,"County Tax Assessor-Collector",47,"","Kristen H. Hoyt",1,"REP",2949,0,515,0,201,0,106,0,2570,0,391,0,178,0,18,0
"102",23,Reporting         ,4188,3464,82.71,"County Commissioner, Precinct No. 1",13,"","Donna Eccleston",2,"REP",2670,1,110,0,172,1,19,0,2350,0,84,0,148,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"County Commissioner, Precinct No. 1",13,"","Lindsay Poisel",1,"DEM",596,1,110,0,108,1,19,0,457,0,84,0,31,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"County Commissioner, Precinct No. 1",13,"","Ivan Foster",3,"LIB",87,1,110,0,7,1,19,0,70,0,84,0,10,0,7,0
"102",23,Reporting         ,4188,3464,82.71,"Constable, Precinct No. 1",35,"","Charlie Motz",1,"REP",2943,0,521,0,200,0,107,0,2567,0,394,0,176,0,20,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Donald J. Trump Michael R. Pence",1,"REP",2610,0,4,0,188,0,1,0,2153,0,2,0,269,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Joseph R. Biden Kamala D. Harris",2,"DEM",810,0,4,0,171,0,1,0,586,0,2,0,53,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Jo Jorgensen Jeremy ""Spike"" Cohen",3,"LIB",47,0,4,0,4,0,1,0,32,0,2,0,11,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Howie Hawkins Angela Walker",4,"GRN",2,0,4,0,0,0,1,0,2,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Abram Loeb/Jennifer Jairala",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Brian Carroll/Amar Patel",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Gloria La Riva/Leonard Peltier",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Jesse Cuellar/Jimmy Monreal",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Kasey Wells/Rachel Wells",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","President R. Bodie/Eric Stoneham",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Robert Morrow/Anne Beckett",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Todd Cella/Tim Cella",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Tom Hoefling/Andy Prior",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Rejected write-ins",0,"",5,0,4,0,0,0,1,0,4,0,2,0,1,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"President and Vice President",9,"","Unassigned write-ins",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"103",17,Reporting         ,4161,3478,83.59,"United States Senator",17,"","John Cornyn",1,"REP",2650,0,38,0,205,0,7,0,2172,0,27,0,273,0,4,0
"103",17,Reporting         ,4161,3478,83.59,"United States Senator",17,"","Mary ""MJ"" Hegar",2,"DEM",729,0,38,0,147,0,7,0,533,0,27,0,49,0,4,0
"103",17,Reporting         ,4161,3478,83.59,"United States Senator",17,"","Kerry Douglas McKennon",3,"LIB",54,0,38,0,3,0,7,0,43,0,27,0,8,0,4,0
"103",17,Reporting         ,4161,3478,83.59,"United States Senator",17,"","David B. Collins",4,"GRN",7,0,38,0,2,0,7,0,4,0,27,0,1,0,4,0
"103",17,Reporting         ,4161,3478,83.59,"United States Senator",17,"","Ricardo Turullois-Bonilla",0,"",0,0,38,0,0,0,7,0,0,0,27,0,0,0,4,0
"103",17,Reporting         ,4161,3478,83.59,"United States Senator",17,"","Rejected write-ins",0,"",0,0,38,0,0,0,7,0,0,0,27,0,0,0,4,0
"103",17,Reporting         ,4161,3478,83.59,"United States Senator",17,"","Unassigned write-ins",0,"",0,0,38,0,0,0,7,0,0,0,27,0,0,0,4,0
