Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
United States Senator,3,Election Day Voting,John Cornyn,REP,137,87.82%,1769,92.52%,156,100.00%,1912,100.00%,8,67,0,0,0,0,0,0,0,0
United States Senator,3,Absentee Voting,"Mary ""MJ"" Hegar",DEM,16,23.19%,120,6.28%,69,100.00%,1912,100.00%,1,67,0,0,0,0,0,0,0,0
United States Senator,3,Early Voting,"Mary ""MJ"" Hegar",DEM,89,5.28%,120,6.28%,1687,100.00%,1912,100.00%,58,67,0,0,0,0,0,0,0,0
United States Senator,3,Election Day Voting,"Mary ""MJ"" Hegar",DEM,15,9.62%,120,6.28%,156,100.00%,1912,100.00%,8,67,0,0,0,0,0,0,0,0
United States Senator,3,Absentee Voting,Kerry Douglas McKennon,LIB,0,0.00%,23,1.20%,69,100.00%,1912,100.00%,1,67,0,0,0,0,0,0,0,0
United States Senator,3,Early Voting,Kerry Douglas McKennon,LIB,19,1.13%,23,1.20%,1687,100.00%,1912,100.00%,58,67,0,0,0,0,0,0,0,0
United States Senator,3,Election Day Voting,Kerry Douglas McKennon,LIB,4,2.56%,23,1.20%,156,100.00%,1912,100.00%,8,67,0,0,0,0,0,0,0,0
United States Senator,3,Absentee Voting,David B. Collins,GRN,0,0.00%,0,0.00%,69,100.00%,1912,100.00%,1,67,0,0,0,0,0,0,0,0
United States Senator,3,Early Voting,David B. Collins,GRN,0,0.00%,0,0.00%,1687,100.00%,1912,100.00%,58,67,0,0,0,0,0,0,0,0
United States Senator,3,Election Day Voting,David B. Collins,GRN,0,0.00%,0,0.00%,156,100.00%,1912,100.00%,8,67,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Absentee Voting,Jodey C. Arrington,REP,52,78.79%,1779,93.24%,66,100.00%,1908,100.00%,4,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Early Voting,Jodey C. Arrington,REP,1587,94.35%,1779,93.24%,1682,100.00%,1908,100.00%,63,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Election Day Voting,Jodey C. Arrington,REP,140,87.50%,1779,93.24%,160,100.00%,1908,100.00%,4,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Absentee Voting,Tom Watson,DEM,14,21.21%,100,5.24%,66,100.00%,1908,100.00%,4,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Early Voting,Tom Watson,DEM,70,4.16%,100,5.24%,1682,100.00%,1908,100.00%,63,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Election Day Voting,Tom Watson,DEM,16,10.00%,100,5.24%,160,100.00%,1908,100.00%,4,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Absentee Voting,Joe Burnes,LIB,0,0.00%,29,1.52%,66,100.00%,1908,100.00%,4,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Early Voting,Joe Burnes,LIB,25,1.49%,29,1.52%,1682,100.00%,1908,100.00%,63,71,0,0,0,0,0,0,0,0
"United States Representative, District No. 19",3,Election Day Voting,Joe Burnes,LIB,4,2.50%,29,1.52%,160,100.00%,1908,100.00%,4,71,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Absentee Voting,"James ""Jim"" Wright",REP,55,80.88%,1760,93.12%,68,100.00%,1890,100.00%,2,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Early Voting,"James ""Jim"" Wright",REP,1567,94.17%,1760,93.12%,1664,100.00%,1890,100.00%,81,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Election Day Voting,"James ""Jim"" Wright",REP,138,87.34%,1760,93.12%,158,100.00%,1890,100.00%,6,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Absentee Voting,Chrysta Castañeda,DEM,13,19.12%,102,5.40%,68,100.00%,1890,100.00%,2,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Early Voting,Chrysta Castañeda,DEM,73,4.39%,102,5.40%,1664,100.00%,1890,100.00%,81,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Election Day Voting,Chrysta Castañeda,DEM,16,10.13%,102,5.40%,158,100.00%,1890,100.00%,6,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Absentee Voting,Matt Sterett,LIB,0,0.00%,26,1.38%,68,100.00%,1890,100.00%,2,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Early Voting,Matt Sterett,LIB,23,1.38%,26,1.38%,1664,100.00%,1890,100.00%,81,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Election Day Voting,Matt Sterett,LIB,3,1.90%,26,1.38%,158,100.00%,1890,100.00%,6,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Absentee Voting,"Katija ""Kat"" Gruene",GRN,0,0.00%,2,0.11%,68,100.00%,1890,100.00%,2,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Early Voting,"Katija ""Kat"" Gruene",GRN,1,0.06%,2,0.11%,1664,100.00%,1890,100.00%,81,89,0,0,0,0,0,0,0,0
Railroad Commissioner,3,Election Day Voting,"Katija ""Kat"" Gruene",GRN,1,0.63%,2,0.11%,158,100.00%,1890,100.00%,6,89,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Absentee Voting,Nathan Hecht,REP,52,77.61%,1749,92.25%,67,100.00%,1896,100.00%,3,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Early Voting,Nathan Hecht,REP,1562,93.53%,1749,92.25%,1670,100.00%,1896,100.00%,75,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Election Day Voting,Nathan Hecht,REP,135,84.91%,1749,92.25%,159,100.00%,1896,100.00%,5,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Absentee Voting,Amy Clark Meachum,DEM,15,22.39%,119,6.28%,67,100.00%,1896,100.00%,3,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Early Voting,Amy Clark Meachum,DEM,84,5.03%,119,6.28%,1670,100.00%,1896,100.00%,75,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Election Day Voting,Amy Clark Meachum,DEM,20,12.58%,119,6.28%,159,100.00%,1896,100.00%,5,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Absentee Voting,Mark Ash,LIB,0,0.00%,28,1.48%,67,100.00%,1896,100.00%,3,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Early Voting,Mark Ash,LIB,24,1.44%,28,1.48%,1670,100.00%,1896,100.00%,75,83,0,0,0,0,0,0,0,0
"Chief Justice, Supreme Court",3,Election Day Voting,Mark Ash,LIB,4,2.52%,28,1.48%,159,100.00%,1896,100.00%,5,83,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",3,Absentee Voting,Jane Bland,REP,51,78.46%,1771,94.20%,65,100.00%,1880,100.00%,5,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",3,Early Voting,Jane Bland,REP,1580,95.18%,1771,94.20%,1660,100.00%,1880,100.00%,85,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",3,Election Day Voting,Jane Bland,REP,140,90.32%,1771,94.20%,155,100.00%,1880,100.00%,9,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",3,Absentee Voting,Kathy Cheng,DEM,14,21.54%,109,5.80%,65,100.00%,1880,100.00%,5,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",3,Early Voting,Kathy Cheng,DEM,80,4.82%,109,5.80%,1660,100.00%,1880,100.00%,85,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 6 Unexpired Term",3,Election Day Voting,Kathy Cheng,DEM,15,9.68%,109,5.80%,155,100.00%,1880,100.00%,9,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Absentee Voting,Jeff Boyd,REP,50,75.76%,1756,92.96%,66,100.00%,1889,100.00%,4,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Early Voting,Jeff Boyd,REP,1567,94.06%,1756,92.96%,1666,100.00%,1889,100.00%,79,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Election Day Voting,Jeff Boyd,REP,139,88.54%,1756,92.96%,157,100.00%,1889,100.00%,7,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Absentee Voting,Staci Williams,DEM,16,24.24%,103,5.45%,66,100.00%,1889,100.00%,4,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Early Voting,Staci Williams,DEM,73,4.38%,103,5.45%,1666,100.00%,1889,100.00%,79,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Election Day Voting,Staci Williams,DEM,14,8.92%,103,5.45%,157,100.00%,1889,100.00%,7,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Absentee Voting,William Bryan Strange III,LIB,0,0.00%,30,1.59%,66,100.00%,1889,100.00%,4,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Early Voting,William Bryan Strange III,LIB,26,1.56%,30,1.59%,1666,100.00%,1889,100.00%,79,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 7",3,Election Day Voting,William Bryan Strange III,LIB,4,2.55%,30,1.59%,157,100.00%,1889,100.00%,7,90,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Absentee Voting,Brett Busby,REP,51,77.27%,1747,92.93%,66,100.00%,1880,100.00%,4,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Early Voting,Brett Busby,REP,1560,93.98%,1747,92.93%,1660,100.00%,1880,100.00%,85,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Election Day Voting,Brett Busby,REP,136,88.31%,1747,92.93%,154,100.00%,1880,100.00%,10,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Absentee Voting,Gisela D. Triana,DEM,14,21.21%,103,5.48%,66,100.00%,1880,100.00%,4,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Early Voting,Gisela D. Triana,DEM,74,4.46%,103,5.48%,1660,100.00%,1880,100.00%,85,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Election Day Voting,Gisela D. Triana,DEM,15,9.74%,103,5.48%,154,100.00%,1880,100.00%,10,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Absentee Voting,Tom Oxford,LIB,1,1.52%,30,1.60%,66,100.00%,1880,100.00%,4,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Early Voting,Tom Oxford,LIB,26,1.57%,30,1.60%,1660,100.00%,1880,100.00%,85,99,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place No. 8",3,Election Day Voting,Tom Oxford,LIB,3,1.95%,30,1.60%,154,100.00%,1880,100.00%,10,99,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",3,Absentee Voting,Bert Richardson,REP,50,76.92%,1767,94.04%,65,100.00%,1879,100.00%,5,100,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",3,Early Voting,Bert Richardson,REP,1577,95.06%,1767,94.04%,1659,100.00%,1879,100.00%,86,100,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",3,Election Day Voting,Bert Richardson,REP,140,90.32%,1767,94.04%,155,100.00%,1879,100.00%,9,100,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",3,Absentee Voting,Elizabeth Davis Frizell,DEM,15,23.08%,112,5.96%,65,100.00%,1879,100.00%,5,100,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",3,Early Voting,Elizabeth Davis Frizell,DEM,82,4.94%,112,5.96%,1659,100.00%,1879,100.00%,86,100,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 3",3,Election Day Voting,Elizabeth Davis Frizell,DEM,15,9.68%,112,5.96%,155,100.00%,1879,100.00%,9,100,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",3,Absentee Voting,Kevin Patrick Yeary,REP,49,76.56%,1762,94.28%,64,100.00%,1869,100.00%,6,110,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",3,Early Voting,Kevin Patrick Yeary,REP,1573,95.22%,1762,94.28%,1652,100.00%,1869,100.00%,93,110,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",3,Election Day Voting,Kevin Patrick Yeary,REP,140,91.50%,1762,94.28%,153,100.00%,1869,100.00%,11,110,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",3,Absentee Voting,Tina Clinton,DEM,15,23.44%,107,5.72%,64,100.00%,1869,100.00%,6,110,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",3,Early Voting,Tina Clinton,DEM,79,4.78%,107,5.72%,1652,100.00%,1869,100.00%,93,110,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 4",3,Election Day Voting,Tina Clinton,DEM,13,8.50%,107,5.72%,153,100.00%,1869,100.00%,11,110,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",3,Absentee Voting,David Newell,REP,51,80.95%,1765,94.64%,63,100.00%,1865,100.00%,7,114,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",3,Early Voting,David Newell,REP,1575,95.57%,1765,94.64%,1648,100.00%,1865,100.00%,97,114,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",3,Election Day Voting,David Newell,REP,139,90.26%,1765,94.64%,154,100.00%,1865,100.00%,10,114,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",3,Absentee Voting,Brandon Birmingham,DEM,12,19.05%,100,5.36%,63,100.00%,1865,100.00%,7,114,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",3,Early Voting,Brandon Birmingham,DEM,73,4.43%,100,5.36%,1648,100.00%,1865,100.00%,97,114,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place No. 9",3,Election Day Voting,Brandon Birmingham,DEM,15,9.74%,100,5.36%,154,100.00%,1865,100.00%,10,114,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",3,Absentee Voting,Jay Johnson,REP,49,76.56%,1761,94.02%,64,100.00%,1873,100.00%,6,106,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",3,Early Voting,Jay Johnson,REP,1575,95.17%,1761,94.02%,1655,100.00%,1873,100.00%,90,106,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",3,Election Day Voting,Jay Johnson,REP,137,88.96%,1761,94.02%,154,100.00%,1873,100.00%,10,106,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",3,Absentee Voting,John Betancourt,DEM,15,23.44%,112,5.98%,64,100.00%,1873,100.00%,6,106,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",3,Early Voting,John Betancourt,DEM,80,4.83%,112,5.98%,1655,100.00%,1873,100.00%,90,106,0,0,0,0,0,0,0,0
"Member State Board of Education, District No. 15",3,Election Day Voting,John Betancourt,DEM,17,11.04%,112,5.98%,154,100.00%,1873,100.00%,10,106,0,0,0,0,0,0,0,0
"State Representative, District No. 83",3,Absentee Voting,Dustin Burrows,REP,49,77.78%,1747,93.37%,63,100.00%,1871,100.00%,6,107,1,1,0,0,0,0,0,0
"State Representative, District No. 83",3,Early Voting,Dustin Burrows,REP,1557,94.14%,1747,93.37%,1654,100.00%,1871,100.00%,91,107,0,1,0,0,0,0,0,0
"State Representative, District No. 83",3,Election Day Voting,Dustin Burrows,REP,141,91.56%,1747,93.37%,154,100.00%,1871,100.00%,10,107,0,1,0,0,0,0,0,0
"State Representative, District No. 83",3,Absentee Voting,Addison Perry-Franks,DEM,14,22.22%,124,6.63%,63,100.00%,1871,100.00%,6,107,1,1,0,0,0,0,0,0
"State Representative, District No. 83",3,Early Voting,Addison Perry-Franks,DEM,97,5.86%,124,6.63%,1654,100.00%,1871,100.00%,91,107,0,1,0,0,0,0,0,0
"State Representative, District No. 83",3,Election Day Voting,Addison Perry-Franks,DEM,13,8.44%,124,6.63%,154,100.00%,1871,100.00%,10,107,0,1,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",3,Absentee Voting,Bruce Williams,REP,55,100.00%,1819,100.00%,55,100.00%,1819,100.00%,15,160,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",3,Early Voting,Bruce Williams,REP,1613,100.00%,1819,100.00%,1613,100.00%,1819,100.00%,132,160,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 2",3,Election Day Voting,Bruce Williams,REP,151,100.00%,1819,100.00%,151,100.00%,1819,100.00%,13,160,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",3,Absentee Voting,W. Stacy Trotter,REP,57,100.00%,1812,100.00%,57,100.00%,1812,100.00%,13,167,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",3,Early Voting,W. Stacy Trotter,REP,1606,100.00%,1812,100.00%,1606,100.00%,1812,100.00%,139,167,0,0,0,0,0,0,0,0
"Justice, 11th Court of Appeals District, Place No. 3 Unexpired Term",3,Election Day Voting,W. Stacy Trotter,REP,149,100.00%,1812,100.00%,149,100.00%,1812,100.00%,15,167,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",3,Absentee Voting,Philip Mack Furlow,REP,53,100.00%,1790,100.00%,53,100.00%,1790,100.00%,17,189,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",3,Early Voting,Philip Mack Furlow,REP,1590,100.00%,1790,100.00%,1590,100.00%,1790,100.00%,155,189,0,0,0,0,0,0,0,0
"District Attorney, 106th Judicial District",3,Election Day Voting,Philip Mack Furlow,REP,147,100.00%,1790,100.00%,147,100.00%,1790,100.00%,17,189,0,0,0,0,0,0,0,0
County Attorney,3,Absentee Voting,Joe Nagy Jr,REP,55,100.00%,1808,100.00%,55,100.00%,1808,100.00%,15,171,0,0,0,0,0,0,0,0
County Attorney,3,Early Voting,Joe Nagy Jr,REP,1603,100.00%,1808,100.00%,1603,100.00%,1808,100.00%,142,171,0,0,0,0,0,0,0,0
County Attorney,3,Election Day Voting,Joe Nagy Jr,REP,150,100.00%,1808,100.00%,150,100.00%,1808,100.00%,14,171,0,0,0,0,0,0,0,0
Sheriff,3,Absentee Voting,Ronny Pipkin,REP,57,100.00%,1814,100.00%,57,100.00%,1814,100.00%,13,165,0,0,0,0,0,0,0,0
Sheriff,3,Early Voting,Ronny Pipkin,REP,1610,100.00%,1814,100.00%,1610,100.00%,1814,100.00%,135,165,0,0,0,0,0,0,0,0
Sheriff,3,Election Day Voting,Ronny Pipkin,REP,147,100.00%,1814,100.00%,147,100.00%,1814,100.00%,17,165,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,3,Absentee Voting,Susan Shaw,REP,58,100.00%,1813,100.00%,58,100.00%,1813,100.00%,12,166,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,3,Early Voting,Susan Shaw,REP,1607,100.00%,1813,100.00%,1607,100.00%,1813,100.00%,138,166,0,0,0,0,0,0,0,0
County Tax Assessor-Collector,3,Election Day Voting,Susan Shaw,REP,148,100.00%,1813,100.00%,148,100.00%,1813,100.00%,16,166,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 3",3,Absentee Voting,David Murphree,REP,54,100.00%,1782,100.00%,54,100.00%,1782,100.00%,16,197,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 3",3,Early Voting,David Murphree,REP,1580,100.00%,1782,100.00%,1580,100.00%,1782,100.00%,165,197,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 3",3,Election Day Voting,David Murphree,REP,148,100.00%,1782,100.00%,148,100.00%,1782,100.00%,16,197,0,0,0,0,0,0,0,0
"Constable, Precinct No. 1",3,Absentee Voting,Chad Hallum,REP,54,100.00%,1799,100.00%,54,100.00%,1799,100.00%,16,180,0,0,0,0,0,0,0,0
"Constable, Precinct No. 1",3,Early Voting,Chad Hallum,REP,1599,100.00%,1799,100.00%,1599,100.00%,1799,100.00%,146,180,0,0,0,0,0,0,0,0
"Constable, Precinct No. 1",3,Election Day Voting,Chad Hallum,REP,146,100.00%,1799,100.00%,146,100.00%,1799,100.00%,18,180,0,0,0,0,0,0,0,0
President and Vice President,4,Absentee Voting,Donald J. Trump Michael R. Pence,REP,19,76.00%,780,86.76%,25,100.00%,899,100.00%,0,1,2,2,0,0,0,0,0,0
President and Vice President,4,Early Voting,Donald J. Trump Michael R. Pence,REP,665,88.20%,780,86.76%,754,100.00%,899,100.00%,1,1,0,2,0,0,0,0,0,0
President and Vice President,4,Election Day Voting,Donald J. Trump Michael R. Pence,REP,96,80.00%,780,86.76%,120,100.00%,899,100.00%,0,1,0,2,0,0,0,0,0,0
President and Vice President,4,Absentee Voting,Joseph R. Biden Kamala D. Harris,DEM,5,20.00%,105,11.68%,25,100.00%,899,100.00%,0,1,2,2,0,0,0,0,0,0
President and Vice President,4,Early Voting,Joseph R. Biden Kamala D. Harris,DEM,81,10.74%,105,11.68%,754,100.00%,899,100.00%,1,1,0,2,0,0,0,0,0,0
President and Vice President,4,Election Day Voting,Joseph R. Biden Kamala D. Harris,DEM,19,15.83%,105,11.68%,120,100.00%,899,100.00%,0,1,0,2,0,0,0,0,0,0
President and Vice President,4,Absentee Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,4.00%,12,1.33%,25,100.00%,899,100.00%,0,1,2,2,0,0,0,0,0,0
President and Vice President,4,Early Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,8,1.06%,12,1.33%,754,100.00%,899,100.00%,1,1,0,2,0,0,0,0,0,0
President and Vice President,4,Election Day Voting,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,3,2.50%,12,1.33%,120,100.00%,899,100.00%,0,1,0,2,0,0,0,0,0,0
President and Vice President,4,Absentee Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,2,0.22%,25,100.00%,899,100.00%,0,1,2,2,0,0,0,0,0,0
President and Vice President,4,Early Voting,Howie Hawkins Angela Walker,GRN,0,0.00%,2,0.22%,754,100.00%,899,100.00%,1,1,0,2,0,0,0,0,0,0
President and Vice President,4,Election Day Voting,Howie Hawkins Angela Walker,GRN,2,1.67%,2,0.22%,120,100.00%,899,100.00%,0,1,0,2,0,0,0,0,0,0
President and Vice President,4,Absentee Voting,Brian Carroll (W),,0,0.00%,0,0.00%,25,100.00%,899,100.00%,0,1,2,2,0,0,0,0,0,0
President and Vice President,4,Early Voting,Brian Carroll (W),,0,0.00%,0,0.00%,754,100.00%,899,100.00%,1,1,0,2,0,0,0,0,0,0
President and Vice President,4,Election Day Voting,Brian Carroll (W),,0,0.00%,0,0.00%,120,100.00%,899,100.00%,0,1,0,2,0,0,0,0,0,0
President and Vice President,4,Absentee Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,25,100.00%,899,100.00%,0,1,2,2,0,0,0,0,0,0
President and Vice President,4,Early Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,754,100.00%,899,100.00%,1,1,0,2,0,0,0,0,0,0
President and Vice President,4,Election Day Voting,JOAQUIN GUZMAN (W),,0,0.00%,0,0.00%,120,100.00%,899,100.00%,0,1,0,2,0,0,0,0,0,0
United States Senator,4,Absentee Voting,John Cornyn,REP,20,83.33%,753,86.65%,24,100.00%,869,100.00%,1,31,2,2,0,0,0,0,0,0
United States Senator,4,Early Voting,John Cornyn,REP,646,88.37%,753,86.65%,731,100.00%,869,100.00%,24,31,0,2,0,0,0,0,0,0
United States Senator,4,Election Day Voting,John Cornyn,REP,87,76.32%,753,86.65%,114,100.00%,869,100.00%,6,31,0,2,0,0,0,0,0,0
United States Senator,4,Absentee Voting,"Mary ""MJ"" Hegar",DEM,4,16.67%,99,11.39%,24,100.00%,869,100.00%,1,31,2,2,0,0,0,0,0,0
United States Senator,4,Early Voting,"Mary ""MJ"" Hegar",DEM,72,9.85%,99,11.39%,731,100.00%,869,100.00%,24,31,0,2,0,0,0,0,0,0
United States Senator,4,Election Day Voting,"Mary ""MJ"" Hegar",DEM,23,20.18%,99,11.39%,114,100.00%,869,100.00%,6,31,0,2,0,0,0,0,0,0
United States Senator,4,Absentee Voting,Kerry Douglas McKennon,LIB,0,0.00%,12,1.38%,24,100.00%,869,100.00%,1,31,2,2,0,0,0,0,0,0
United States Senator,4,Early Voting,Kerry Douglas McKennon,LIB,9,1.23%,12,1.38%,731,100.00%,869,100.00%,24,31,0,2,0,0,0,0,0,0
United States Senator,4,Election Day Voting,Kerry Douglas McKennon,LIB,3,2.63%,12,1.38%,114,100.00%,869,100.00%,6,31,0,2,0,0,0,0,0,0
United States Senator,4,Absentee Voting,David B. Collins,GRN,0,0.00%,5,0.58%,24,100.00%,869,100.00%,1,31,2,2,0,0,0,0,0,0
United States Senator,4,Early Voting,David B. Collins,GRN,4,0.55%,5,0.58%,731,100.00%,869,100.00%,24,31,0,2,0,0,0,0,0,0
United States Senator,4,Election Day Voting,David B. Collins,GRN,1,0.88%,5,0.58%,114,100.00%,869,100.00%,6,31,0,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Absentee Voting,Jodey C. Arrington,REP,17,73.91%,755,87.28%,23,100.00%,865,100.00%,2,35,2,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Early Voting,Jodey C. Arrington,REP,645,88.48%,755,87.28%,729,100.00%,865,100.00%,26,35,0,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Election Day Voting,Jodey C. Arrington,REP,93,82.30%,755,87.28%,113,100.00%,865,100.00%,7,35,0,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Absentee Voting,Tom Watson,DEM,6,26.09%,97,11.21%,23,100.00%,865,100.00%,2,35,2,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Early Voting,Tom Watson,DEM,73,10.01%,97,11.21%,729,100.00%,865,100.00%,26,35,0,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Election Day Voting,Tom Watson,DEM,18,15.93%,97,11.21%,113,100.00%,865,100.00%,7,35,0,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Absentee Voting,Joe Burnes,LIB,0,0.00%,13,1.50%,23,100.00%,865,100.00%,2,35,2,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Early Voting,Joe Burnes,LIB,11,1.51%,13,1.50%,729,100.00%,865,100.00%,26,35,0,2,0,0,0,0,0,0
"United States Representative, District No. 19",4,Election Day Voting,Joe Burnes,LIB,2,1.77%,13,1.50%,113,100.00%,865,100.00%,7,35,0,2,0,0,0,0,0,0
Railroad Commissioner,4,Absentee Voting,"James ""Jim"" Wright",REP,20,80.00%,746,86.54%,25,100.00%,862,100.00%,1,39,1,1,0,0,0,0,0,0
