political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
Wheeler County,11/3/20,General,0,0,1,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,,3,0
Wheeler County,11/3/20,General,0,0,1,0,"Member State Board of Education, District No. 15",Jay Johnson,,119,62
Wheeler County,11/3/20,General,0,0,1,0,"Member State Board of Education, District No. 15",John Betancourt,,3,1
Wheeler County,11/3/20,General,0,0,1,0,"State Representative, District No. 68",Drew Springer,,118,63
Wheeler County,11/3/20,General,0,0,1,0,"State Representative, District No. 68",Patsy Ledbetter,,3,0
Wheeler County,11/3/20,General,0,0,1,0,"Chief Justice, 7th Court of Appeals District",Brian Quinn,,120,62
Wheeler County,11/3/20,General,0,0,1,0,"Justice, 7th Court of Appeals District, Place No. 4 - Unexpired Term",Larry Doss,,120,62
Wheeler County,11/3/20,General,0,0,1,0,"District Attorney, 31st Judicial District",Franklin McDonough,,114,60
Wheeler County,11/3/20,General,0,0,1,0,County Attorney,Leslie Standerfer,,117,59
Wheeler County,11/3/20,General,0,0,1,0,Sheriff,Johnny Carter,,105,53
Wheeler County,11/3/20,General,0,0,1,0,Sheriff,Julian M. Torres,,13,8
Wheeler County,11/3/20,General,0,0,1,0,County Tax Assessor-Collector,Cindy L. Brown,,121,62
Wheeler County,11/3/20,General,0,0,1,0,"County Commissioner, Precinct No. 1",Jackie Don May Jr.,,121,60
Wheeler County,11/3/20,General,0,0,1,0,"Constable, Precinct No. 1",Mack Marshall,,119,61
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Donald J. Trump Michael R. Pence,,42,19
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Joseph R. Biden Kamala D. Harris,,1,1
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Howie Hawkins Angela Walker,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Brian Carroll/Amar Patel,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Kasey Wells/Rachel Wells,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Robert Morrow/Anne Beckett,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Todd Cella/Tim Cella,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Tom Hoefling/Andy Prior,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Rejected write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2,0,President and Vice President,Unassigned write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2,0,United States Senator,John Cornyn,,41,19
Wheeler County,11/3/20,General,0,0,2,0,United States Senator,"Mary ""MJ"" Hegar",,1,1
Wheeler County,11/3/20,General,0,0,2,0,United States Senator,Kerry Douglas McKennon,,1,0
Wheeler County,11/3/20,General,0,0,2,0,United States Senator,David B. Collins,,0,0
Wheeler County,11/3/20,General,0,0,2,0,United States Senator,Ricardo Turullois-Bonilla,,0,0
Wheeler County,11/3/20,General,0,0,2,0,United States Senator,Rejected write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2,0,United States Senator,Unassigned write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2,0,"United States Representative, District No. 13",Ronny Jackson,,42,20
Wheeler County,11/3/20,General,0,0,2,0,"United States Representative, District No. 13",Gus Trujillo,,0,0
Wheeler County,11/3/20,General,0,0,2,0,"United States Representative, District No. 13",Jack B. Westbrook,,1,0
Wheeler County,11/3/20,General,0,0,2,0,Railroad Commissioner,"James ""Jim"" Wright",,41,19
Wheeler County,11/3/20,General,0,0,2,0,Railroad Commissioner,Chrysta Castañeda,,0,0
Wheeler County,11/3/20,General,0,0,2,0,Railroad Commissioner,Matt Sterett,,2,0
Wheeler County,11/3/20,General,0,0,2,0,Railroad Commissioner,"Katija ""Kat"" Gruene",,0,0
Wheeler County,11/3/20,General,0,0,2,0,"Chief Justice, Supreme Court",Nathan Hecht,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Chief Justice, Supreme Court",Amy Clark Meachum,,0,0
Wheeler County,11/3/20,General,0,0,2,0,"Chief Justice, Supreme Court",Mark Ash,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 7",Staci Williams,,0,0
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 8",Brett Busby,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,,0,0
Wheeler County,11/3/20,General,0,0,2,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,,1,1
Wheeler County,11/3/20,General,0,0,2,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"Member State Board of Education, District No. 15",Jay Johnson,,42,19
Wheeler County,11/3/20,General,0,0,2,0,"Member State Board of Education, District No. 15",John Betancourt,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"State Representative, District No. 68",Drew Springer,,41,20
Wheeler County,11/3/20,General,0,0,2,0,"State Representative, District No. 68",Patsy Ledbetter,,1,0
Wheeler County,11/3/20,General,0,0,2,0,"Chief Justice, 7th Court of Appeals District",Brian Quinn,,41,19
Wheeler County,11/3/20,General,0,0,2,0,"Justice, 7th Court of Appeals District, Place No. 4 - Unexpired Term",Larry Doss,,41,18
Wheeler County,11/3/20,General,0,0,2,0,"District Attorney, 31st Judicial District",Franklin McDonough,,41,17
Wheeler County,11/3/20,General,0,0,2,0,County Attorney,Leslie Standerfer,,37,16
Wheeler County,11/3/20,General,0,0,2,0,Sheriff,Johnny Carter,,28,14
Wheeler County,11/3/20,General,0,0,2,0,Sheriff,Julian M. Torres,,9,5
Wheeler County,11/3/20,General,0,0,2,0,County Tax Assessor-Collector,Cindy L. Brown,,42,20
Wheeler County,11/3/20,General,0,0,2,0,"County Commissioner, Precinct No. 1",Jackie Don May Jr.,,39,18
Wheeler County,11/3/20,General,0,0,2,0,"Constable, Precinct No. 1",Mack Marshall,,41,19
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Donald J. Trump Michael R. Pence,,242,60
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Joseph R. Biden Kamala D. Harris,,11,4
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",,0,2
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Howie Hawkins Angela Walker,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Brian Carroll/Amar Patel,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Kasey Wells/Rachel Wells,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Robert Morrow/Anne Beckett,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Todd Cella/Tim Cella,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Tom Hoefling/Andy Prior,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Rejected write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,President and Vice President,Unassigned write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,United States Senator,John Cornyn,,236,57
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,United States Senator,"Mary ""MJ"" Hegar",,10,5
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,United States Senator,Kerry Douglas McKennon,,3,1
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,United States Senator,David B. Collins,,0,2
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,United States Senator,Ricardo Turullois-Bonilla,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,United States Senator,Rejected write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,United States Senator,Unassigned write-ins,,0,0
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"United States Representative, District No. 13",Ronny Jackson,,236,59
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"United States Representative, District No. 13",Gus Trujillo,,10,5
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"United States Representative, District No. 13",Jack B. Westbrook,,3,1
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,Railroad Commissioner,"James ""Jim"" Wright",,230,57
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,Railroad Commissioner,Chrysta Castañeda,,11,3
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,Railroad Commissioner,Matt Sterett,,4,2
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,Railroad Commissioner,"Katija ""Kat"" Gruene",,1,1
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Chief Justice, Supreme Court",Nathan Hecht,,225,59
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Chief Justice, Supreme Court",Amy Clark Meachum,,12,4
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Chief Justice, Supreme Court",Mark Ash,,7,1
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,,240,59
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,,10,3
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,,229,58
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 7",Staci Williams,,14,4
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,,5,1
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 8",Brett Busby,,227,58
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,,12,4
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,,5,1
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,,232,60
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,,11,3
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,,235,60
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,,10,3
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,,233,60
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,,10,3
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Member State Board of Education, District No. 15",Jay Johnson,,231,59
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Member State Board of Education, District No. 15",John Betancourt,,10,4
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"State Representative, District No. 68",Drew Springer,,232,58
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"State Representative, District No. 68",Patsy Ledbetter,,13,5
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Chief Justice, 7th Court of Appeals District",Brian Quinn,,235,60
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Justice, 7th Court of Appeals District, Place No. 4 - Unexpired Term",Larry Doss,,236,61
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"District Attorney, 31st Judicial District",Franklin McDonough,,223,59
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,County Attorney,Leslie Standerfer,,220,57
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,Sheriff,Johnny Carter,,180,50
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,Sheriff,Julian M. Torres,,53,10
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,County Tax Assessor-Collector,Cindy L. Brown,,245,63
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"County Commissioner, Precinct No. 1",Jackie Don May Jr.,,236,62
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"Constable, Precinct No. 1",Mack Marshall,,243,63
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,City of Wheeler Mayor,Leon Smith,,62,24
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,City of Wheeler Mayor,Bob McCain,,184,38
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"City of Wheeler Council Member, Place 2",Tammy Moore,,230,61
Wheeler County,11/3/20,General,0,0,2 - WHEELER,0,"City of Wheeler Council Member, Place 4",Amy Zybach,,222,60
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Donald J. Trump Michael R. Pence,,141,65
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Joseph R. Biden Kamala D. Harris,,24,5
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",,1,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Howie Hawkins Angela Walker,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Brian Carroll/Amar Patel,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Kasey Wells/Rachel Wells,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Robert Morrow/Anne Beckett,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Todd Cella/Tim Cella,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Tom Hoefling/Andy Prior,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Rejected write-ins,,0,1
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,President and Vice President,Unassigned write-ins,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,United States Senator,John Cornyn,,137,56
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,United States Senator,"Mary ""MJ"" Hegar",,22,11
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,United States Senator,Kerry Douglas McKennon,,1,1
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,United States Senator,David B. Collins,,1,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,United States Senator,Ricardo Turullois-Bonilla,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,United States Senator,Rejected write-ins,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,United States Senator,Unassigned write-ins,,0,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"United States Representative, District No. 13",Ronny Jackson,,136,60
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"United States Representative, District No. 13",Gus Trujillo,,20,8
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"United States Representative, District No. 13",Jack B. Westbrook,,3,1
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,Railroad Commissioner,"James ""Jim"" Wright",,134,60
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,Railroad Commissioner,Chrysta Castañeda,,20,6
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,Railroad Commissioner,Matt Sterett,,2,0
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,Railroad Commissioner,"Katija ""Kat"" Gruene",,1,1
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Chief Justice, Supreme Court",Nathan Hecht,,133,58
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Chief Justice, Supreme Court",Amy Clark Meachum,,21,8
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Chief Justice, Supreme Court",Mark Ash,,2,1
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,,138,60
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,,20,6
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,,132,59
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 7",Staci Williams,,22,7
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,,1,1
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 8",Brett Busby,,133,59
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,,22,6
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,,1,1
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,,132,60
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,,22,7
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,,133,61
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,,22,6
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,,132,60
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,,21,6
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Member State Board of Education, District No. 15",Jay Johnson,,134,61
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Member State Board of Education, District No. 15",John Betancourt,,21,6
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"State Representative, District No. 68",Drew Springer,,133,61
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"State Representative, District No. 68",Patsy Ledbetter,,22,7
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Chief Justice, 7th Court of Appeals District",Brian Quinn,,139,65
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Justice, 7th Court of Appeals District, Place No. 4 - Unexpired Term",Larry Doss,,139,63
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"District Attorney, 31st Judicial District",Franklin McDonough,,139,62
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,County Attorney,Leslie Standerfer,,140,60
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,Sheriff,Johnny Carter,,118,46
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,Sheriff,Julian M. Torres,,43,23
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,County Tax Assessor-Collector,Cindy L. Brown,,157,67
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Constable, Precinct No. 1",Mack Marshall,,152,65
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,City of Wheeler Mayor,Leon Smith,,37,20
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,City of Wheeler Mayor,Bob McCain,,120,46
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"City of Wheeler Council Member, Place 2",Tammy Moore,,141,64
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"City of Wheeler Council Member, Place 4",Amy Zybach,,140,62
Wheeler County,11/3/20,General,0,0,3 - WHEELER-HO,0,"Director, Precinct No. 2",James Loyd Shirey,,23,11
