"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)"
"President and Vice President, Vote For 1","Donald J. Trump Michael R. Pence","415","133","548","42.58%","Donald J. Trump Michael R. Pence","59","356","133","548","42.58%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","Joseph R. Biden Kamala D. Harris","625","105","730","56.72%","Joseph R. Biden Kamala D. Harris","235","390","105","730","56.72%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","Jo Jorgensen Jeremy ""Spike"" Cohen","5","1","6","0.47%","Jo Jorgensen Jeremy ""Spike"" Cohen","1","4","1","6","0.47%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","Howie Hawkins Angela Walker","2","1","3","0.23%","Howie Hawkins Angela Walker","0","2","1","3","0.23%","Cast Votes:","1,047","96.68%","240","94.49%","1,287","Over Votes:","5","0","5","0.37%","Under Votes:","31","14","45","3.37%","Cast Votes:","295","752","240","94.49%","1,287","96.26%","Over Votes:","2","3","0","5","0.37%","Under Votes:","9","22","14","45","3.37%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","United States Senator, Vote For 1","John Cornyn","279","92","371","33.01%","John Cornyn","51","228","92","371","33.01%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","Mary ""MJ"" Hegar","605","100","705","62.72%","Mary ""MJ"" Hegar","214","391","100","705","62.72%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","Kerry Douglas McKennon","14","10","24","2.14%","Kerry Douglas McKennon","3","11","10","24","2.14%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","David B. Collins","21","3","24","2.14%","David B. Collins","0","21","3","24","2.14%","Cast Votes:","919","84.86%","205","80.71%","1,124","Over Votes:","0","0","0","0.00%","Under Votes:","164","49","213","15.93%","Cast Votes:","268","651","205","80.71%","1,124","84.07%","Over Votes:","0","0","0","0","0.00%","Under Votes:","38","126","49","213","15.93%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","United States Representative, District No. 15, Vote For 1","Monica De La Cruz-Hernandez","252","84","336","29.89%","Monica De La Cruz-Hernandez","37","215","84","336","29.89%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","Vicente Gonzalez","651","119","770","68.51%","Vicente Gonzalez","226","425","119","770","68.51%"
"","","Page 1 of 1","12/03/2020 11:46 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 1  (Ballots Cast: 1,337)","Ross Lynn Leone","12","6","18","1.60%","Ross Lynn Leone","3","9","6","18","1.60%","Cast Votes:","915","84.49%","209","82.28%","1,124","Over Votes:","0","0","0","0.00%","Under Votes:","168","45","213","15.93%","Cast Votes:","266","649","209","82.28%","1,124","84.07%","Over Votes:","0","0","0","0","0.00%","Under Votes:","40","128","45","213","15.93%"
