political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,United States Senator,Rejected write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,United States Senator,Unassigned write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"United States Representative, District No. 27",Michael Cloud,REP,123,28,11,112
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,101,16,18,83
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"United States Representative, District No. 27",Phil Gray,LIB,4,0,0,4
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Railroad Commissioner,"James ""Jim"" Wright",REP,115,27,10,105
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Railroad Commissioner,Chrysta Castañeda,DEM,103,16,20,83
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Railroad Commissioner,Matt Sterett,LIB,3,0,1,2
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,3,1,0,3
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Chief Justice, Supreme Court",Nathan Hecht,REP,107,28,10,97
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,115,16,19,96
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Chief Justice, Supreme Court",Mark Ash,LIB,3,0,1,2
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,118,25,11,107
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,104,18,19,85
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,112,27,10,102
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,105,16,19,86
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,3,0,1,2
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,113,26,10,103
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,103,16,19,84
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,3,0,1,2
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,118,26,11,107
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,104,15,19,85
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,113,27,11,102
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,105,17,19,86
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,112,26,11,101
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,105,17,19,86
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"State Senator, District No. 18",Lois W. Kolkhorst,REP,119,26,11,108
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"State Senator, District No. 18",Michael Antalan,DEM,102,18,18,84
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"State Representative, District No. 30",Geanie W. Morrison,REP,151,34,15,136
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,116,24,11,105
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,103,18,20,83
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,119,25,11,108
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,102,18,19,83
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"District Judge, 24th Judicial District",Jack W. Marr,REP,145,32,14,131
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"District Judge, 135th Judicial District",Kemper Stephen Williams,REP,145,33,14,131
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"District Attorney, 24th Judicial District","Robert C. ""Rob"" Lassmann",REP,147,33,15,132
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,County Attorney,"Deborah ""Deb"" Bauer",REP,153,32,19,134
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Sheriff,"Raul ""Pinky"" Gonzales",REP,127,24,20,107
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Sheriff,Shelly G Haertig,DEM,47,10,9,38
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Sheriff,MATTHEW TUTTLE,,58,10,3,55
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Sheriff,Rejected write-ins,,2,2,0,2
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,Sheriff,Unassigned write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,County Tax Assessor-Collector,Ida Mascorro Turner,DEM,188,38,30,158
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"County Commissioner, Precinct No. 1",Roy Payne,REP,129,30,13,116
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"County Commissioner, Precinct No. 1",George Hernandez,DEM,101,16,18,83
Refugio County,11/3/2020,General Election,0,0,1 - CO-RCMH,488,"Constable, No. 1",Mark Winston Moore,REP,164,35,19,145
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,"Donald J. Trump Michael R. Pence",REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,"Joseph R. Biden Kamala D. Harris",DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,"Howie Hawkins Angela Walker",GRN,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,ABRAM LOEB / JENNIFER JAIRALA,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,BRIAN CARROLL /  AMAR PATEL,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,GLORIA LA RIVA / LEONARD PELTIER,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,JESSE CUELLAR / JIMMY MONREAL,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,KASEY WELLS / RACHEL WELLS,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,PRESIDENT R BODDIE / ERIC C. STONEHAM,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,ROBERT MORROW / ANNE BECKETT,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,TODD CELLA / TIM CELLA,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,TOM HOEFLING / ANDY PRIOR,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,Rejected write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,President and Vice President,Unassigned write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,United States Senator,John Cornyn,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,United States Senator,"Mary ""MJ"" Hegar",DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,United States Senator,Kerry Douglas McKennon,LIB,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,United States Senator,David B. Collins,GRN,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,United States Senator,RICARDO TURULLOLS-BONILLA,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,United States Senator,Rejected write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,United States Senator,Unassigned write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"United States Representative, District No. 27",Michael Cloud,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"United States Representative, District No. 27",Phil Gray,LIB,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Railroad Commissioner,"James ""Jim"" Wright",REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Railroad Commissioner,Chrysta Castañeda,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Railroad Commissioner,Matt Sterett,LIB,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Chief Justice, Supreme Court",Nathan Hecht,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"State Senator, District No. 18",Lois W. Kolkhorst,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"State Senator, District No. 18",Michael Antalan,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"State Representative, District No. 30",Geanie W. Morrison,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"District Judge, 24th Judicial District",Jack W. Marr,REP,2,0,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"District Judge, 135th Judicial District",Kemper Stephen Williams,REP,2,0,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"District Attorney, 24th Judicial District","Robert C. ""Rob"" Lassmann",REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,County Attorney,"Deborah ""Deb"" Bauer",REP,2,0,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Sheriff,"Raul ""Pinky"" Gonzales",REP,2,0,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Sheriff,Shelly G Haertig,DEM,1,0,0,1
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Sheriff,MATTHEW TUTTLE,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Sheriff,Rejected write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,Sheriff,Unassigned write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,County Tax Assessor-Collector,Ida Mascorro Turner,DEM,2,0,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"County Commissioner, Precinct No. 1",Roy Payne,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"County Commissioner, Precinct No. 1",George Hernandez,DEM,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH,5,"Constable, No. 1",Mark Winston Moore,REP,3,0,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,"Donald J. Trump Michael R. Pence",REP,137,47,9,128
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,"Joseph R. Biden Kamala D. Harris",DEM,142,47,34,108
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,2,3,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,"Howie Hawkins Angela Walker",GRN,2,1,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,ABRAM LOEB / JENNIFER JAIRALA,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,BRIAN CARROLL /  AMAR PATEL,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,GLORIA LA RIVA / LEONARD PELTIER,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,JESSE CUELLAR / JIMMY MONREAL,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,KASEY WELLS / RACHEL WELLS,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,PRESIDENT R BODDIE / ERIC C. STONEHAM,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,ROBERT MORROW / ANNE BECKETT,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,TODD CELLA / TIM CELLA,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,TOM HOEFLING / ANDY PRIOR,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,Rejected write-ins,,0,1,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,President and Vice President,Unassigned write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,United States Senator,John Cornyn,REP,122,45,6,116
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,United States Senator,"Mary ""MJ"" Hegar",DEM,132,43,32,100
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,United States Senator,Kerry Douglas McKennon,LIB,2,2,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,United States Senator,David B. Collins,GRN,3,1,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,United States Senator,RICARDO TURULLOLS-BONILLA,,0,1,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,United States Senator,Rejected write-ins,,0,1,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,United States Senator,Unassigned write-ins,,0,0,0,0
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"United States Representative, District No. 27",Michael Cloud,REP,127,40,10,117
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"United States Representative, District No. 27","Ricardo ""Rick"" De La Fuente",DEM,130,46,29,101
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"United States Representative, District No. 27",Phil Gray,LIB,2,3,0,2
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,Railroad Commissioner,"James ""Jim"" Wright",REP,121,40,9,112
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,Railroad Commissioner,Chrysta Castañeda,DEM,130,46,29,101
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,Railroad Commissioner,Matt Sterett,LIB,3,3,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,3,2,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Chief Justice, Supreme Court",Nathan Hecht,REP,117,37,9,108
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,138,49,29,109
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Chief Justice, Supreme Court",Mark Ash,LIB,4,4,0,4
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,119,44,8,111
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,133,45,29,104
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,114,35,9,105
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,135,45,29,106
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,3,9,0,3
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,119,35,9,110
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,128,42,28,100
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,4,11,0,4
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,118,41,9,109
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,137,48,29,108
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,125,42,9,116
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,130,45,30,100
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,120,41,8,112
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,130,45,29,101
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"State Senator, District No. 18",Lois W. Kolkhorst,REP,121,41,8,113
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"State Senator, District No. 18",Michael Antalan,DEM,130,42,29,101
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"State Representative, District No. 30",Geanie W. Morrison,REP,178,57,14,164
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Jaime Tijerina,REP,123,37,8,115
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, 13th Court of Appeals District, Place No. 4 Unexpired Term",Migdalia Lopez,DEM,139,47,30,109
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, 13th Court of Appeals District, Place No. 6",Clarissa Silva,REP,128,40,8,120
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"Justice, 13th Court of Appeals District, Place No. 6",Nereida Lopez-Singleterry,DEM,130,44,30,100
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"District Judge, 24th Judicial District",Jack W. Marr,REP,177,59,17,160
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"District Judge, 135th Judicial District",Kemper Stephen Williams,REP,180,57,19,161
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,"District Attorney, 24th Judicial District","Robert C. ""Rob"" Lassmann",REP,172,55,17,155
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,County Attorney,"Deborah ""Deb"" Bauer",REP,177,60,21,156
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,Sheriff,"Raul ""Pinky"" Gonzales",REP,58,16,8,50
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,Sheriff,Shelly G Haertig,DEM,63,23,20,43
Refugio County,11/3/2020,General Election,0,0,1A - CO-RCMH-WO,575,Sheriff,MATTHEW TUTTLE,,155,56,11,144
