political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Donald J. Trump/Michael R. Pence,REP,627,113,14,613
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Joseph R. Biden/Kamala D. Harris,DEM,153,31,14,139
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LIB,11,1,3,8
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Howie Hawkins/Angela Walker,GRN,0,2,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Brian Carroll/Amar Patel,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Kasey Wells/Rachel Wells,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,President R. Boddie/Eric C Stoneham,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Robert Morrow/Anne Beckett,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Todd Cella/Tim Cella,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Tom Hoefling/Andy Prior,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Rejected write-ins,,3,0,0,3
Brazos County,11/3/2020,General Election,8,4,1,2069,President / Vice-President,Unassigned write-ins,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Senator,John Cornyn,REP,641,121,15,626
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Senator,"Mary ""MJ"" Hegar",DEM,136,25,13,123
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Senator,Kerry Douglas McKennon,LIB,14,1,3,11
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Senator,David B. Collins,GRN,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Senator,Rejected write-ins,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Senator,Unassigned write-ins,,0,0,0,0
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Representative District 17,Pete Sessions,REP,635,121,14,621
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Representative District 17,Rick Kennedy,DEM,132,22,13,119
Brazos County,11/3/2020,General Election,8,4,1,2069,U.S. Representative District 17,Ted Brown,LIB,21,4,3,18
Brazos County,11/3/2020,General Election,8,4,1,2069,Railroad Commissioner,"James ""Jim"" Wright",REP,635,119,14,621
Brazos County,11/3/2020,General Election,8,4,1,2069,Railroad Commissioner,Chrysta Castañeda,DEM,126,23,14,112
Brazos County,11/3/2020,General Election,8,4,1,2069,Railroad Commissioner,Matt Sterett,LIB,21,2,2,19
Brazos County,11/3/2020,General Election,8,4,1,2069,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,2,0,0,2
Brazos County,11/3/2020,General Election,8,4,1,2069,"Chief Justice, Supreme Court",Nathan Hecht,REP,644,117,13,631
Brazos County,11/3/2020,General Election,8,4,1,2069,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,128,28,14,114
Brazos County,11/3/2020,General Election,8,4,1,2069,"Chief Justice, Supreme Court",Mark Ash,LIB,16,2,3,13
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,659,120,17,642
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 6 - Unexpired Term",Kathy Cheng,DEM,125,26,13,112
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,636,119,13,623
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 7",Staci Williams,DEM,132,25,15,117
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 7",William Bryan Strange III,LIB,16,3,2,14
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 8",Brett Busby,REP,642,118,15,627
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,123,26,13,110
Brazos County,11/3/2020,General Election,8,4,1,2069,"Justice, Supreme Court, Place 8",Tom Oxford,LIB,13,2,2,11
Brazos County,11/3/2020,General Election,8,4,1,2069,"Judge, Court of Criminal Appeals Place 3",Bert Richardson,REP,650,119,16,634
