#FormatVersion 1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,Absentee Voting Votes,Absentee Voting Overvotes,Absentee Voting Undervotes,Absentee Voting Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes
103 - BS2,16,Reporting         ,0,963,0,President/Vice President,85,,Robert Morrow/Anne Beckett,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103 - BS2,16,Reporting         ,0,963,0,President/Vice President,85,,Todd Cella/Tim Cella,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103 - BS2,16,Reporting         ,0,963,0,President/Vice President,85,,Tom Hoefling/Andy Prior,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103 - BS2,16,Reporting         ,0,963,0,President/Vice President,85,,Rejected write-ins,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103 - BS2,16,Reporting         ,0,963,0,President/Vice President,85,,Unassigned write-ins,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103 - BS2,16,Reporting         ,0,963,0,United States Senator,64,,John Cornyn,3,REP,797,0,13,0,38,0,1,0,703,0,10,0,88,0,2,0
103 - BS2,16,Reporting         ,0,963,0,United States Senator,64,,"Mary ""MJ"" Hegar",2,DEM,134,0,13,0,31,0,1,0,122,0,10,0,11,0,2,0
103 - BS2,16,Reporting         ,0,963,0,United States Senator,64,,Kerry Douglas McKennon,1,LIB,15,0,13,0,0,0,1,0,11,0,10,0,4,0,2,0
103 - BS2,16,Reporting         ,0,963,0,United States Senator,64,,David B. Collins,4,GRN,4,0,13,0,0,0,1,0,4,0,10,0,0,0,2,0
103 - BS2,16,Reporting         ,0,963,0,United States Senator,64,,Ricardo Turullols-Bonilla,0,,0,0,13,0,0,0,1,0,0,0,10,0,0,0,2,0
103 - BS2,16,Reporting         ,0,963,0,United States Senator,64,,Rejected write-ins,0,,0,0,13,0,0,0,1,0,0,0,10,0,0,0,2,0
103 - BS2,16,Reporting         ,0,963,0,United States Senator,64,,Unassigned write-ins,0,,0,0,13,0,0,0,1,0,0,0,10,0,0,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"United States Representative, District 14",1,,Randy Weber,1,REP,818,0,15,0,38,0,1,0,720,0,12,0,92,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"United States Representative, District 14",1,,Adrienne Bell,2,DEM,130,0,15,0,29,0,1,0,118,0,12,0,11,0,2,0
103 - BS2,16,Reporting         ,0,963,0,Railroad Commissioner,12,,"James ""Jim"" Wright",1,REP,793,0,24,0,37,0,2,0,694,0,20,0,94,0,2,0
103 - BS2,16,Reporting         ,0,963,0,Railroad Commissioner,12,,Chrysta Castañeda,3,DEM,126,0,24,0,28,0,2,0,117,0,20,0,8,0,2,0
103 - BS2,16,Reporting         ,0,963,0,Railroad Commissioner,12,,Matt Sterett,2,LIB,16,0,24,0,0,0,2,0,16,0,20,0,0,0,2,0
103 - BS2,16,Reporting         ,0,963,0,Railroad Commissioner,12,,"Katija ""Kat"" Gruene",4,GRN,4,0,24,0,2,0,2,0,3,0,20,0,1,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Chief Justice, Supreme Court",40,,Nathan Hecht,1,REP,784,0,24,0,37,0,2,0,690,0,21,0,89,0,1,0
103 - BS2,16,Reporting         ,0,963,0,"Chief Justice, Supreme Court",40,,Amy Clark Meachum,2,DEM,138,0,24,0,29,0,2,0,123,0,21,0,15,0,1,0
103 - BS2,16,Reporting         ,0,963,0,"Chief Justice, Supreme Court",40,,Mark Ash,3,LIB,17,0,24,0,1,0,2,0,16,0,21,0,0,0,1,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 6-Unexpired Term",44,,Jane Bland,1,REP,810,0,26,0,37,0,3,0,712,0,21,0,93,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 6-Unexpired Term",44,,Kathy Cheng,2,DEM,127,0,26,0,29,0,3,0,117,0,21,0,10,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 7",105,,Jeff Boyd,3,REP,785,0,26,0,35,0,2,0,692,0,22,0,89,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 7",105,,Staci Williams,1,DEM,133,0,26,0,28,0,2,0,122,0,22,0,10,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 7",105,,William Bryan Strange III,2,LIB,19,0,26,0,3,0,2,0,14,0,22,0,4,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 8",71,,Brett Busby,2,REP,790,0,27,0,37,0,2,0,694,0,23,0,91,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 8",71,,Gisela D. Triana,1,DEM,125,0,27,0,29,0,2,0,115,0,23,0,9,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, Supreme Court, Place 8",71,,Tom Oxford,3,LIB,21,0,27,0,1,0,2,0,18,0,23,0,3,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Judge, Court of Criminal Appeals, Place 3",16,,Bert Richardson,1,REP,800,0,25,0,39,0,2,0,704,0,21,0,91,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Judge, Court of Criminal Appeals, Place 3",16,,Elizabeth Davis Frizell,2,DEM,138,0,25,0,29,0,2,0,125,0,21,0,12,0,2,0
103 - BS2,16,Reporting         ,0,963,0,"Judge, Court of Criminal Appeals, Place 4",55,,Kevin Patrick Yeary,2,REP,803,0,30,0,38,0,2,0,705,0,25,0,93,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Judge, Court of Criminal Appeals, Place 4",55,,Tina Clinton,1,DEM,130,0,30,0,29,0,2,0,120,0,25,0,9,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Judge, Court of Criminal Appeals, Place 9",7,,David Newell,2,REP,800,0,31,0,40,0,2,0,704,0,26,0,91,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Judge, Court of Criminal Appeals, Place 9",7,,Brandon Birmingham,1,DEM,132,0,31,0,27,0,2,0,120,0,26,0,11,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"State Senator, District 4",49,,Brandon Creighton,3,REP,795,0,26,0,36,0,3,0,698,0,18,0,93,0,5,0
103 - BS2,16,Reporting         ,0,963,0,"State Senator, District 4",49,,Jay Stittleburg,1,DEM,120,0,26,0,28,0,3,0,113,0,18,0,7,0,5,0
103 - BS2,16,Reporting         ,0,963,0,"State Senator, District 4",49,,Cameron Brock,2,LIB,22,0,26,0,2,0,3,0,21,0,18,0,0,0,5,0
103 - BS2,16,Reporting         ,0,963,0,"State Representative, District 23",45,,Mayes Middleton,2,REP,829,0,16,0,39,0,3,0,732,0,10,0,92,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"State Representative, District 23",45,,Jeff Antonelli,1,DEM,118,0,16,0,27,0,3,0,108,0,10,0,10,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Chief Justice, 14th Court of Appeals District",19,,Tracy Elizabeth Christopher,2,REP,808,0,28,0,38,0,2,0,708,0,23,0,94,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Chief Justice, 14th Court of Appeals District",19,,Jane Robinson,1,DEM,127,0,28,0,30,0,2,0,119,0,23,0,8,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, 1st Court of Appeals District, Place 3",74,,Russell Lloyd,2,REP,802,0,30,0,36,0,2,0,708,0,25,0,90,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, 1st Court of Appeals District, Place 3",74,,Veronica Rivas-Molloy,1,DEM,131,0,30,0,31,0,2,0,117,0,25,0,12,0,3,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, 1st Court of Appeals District, Place 5",26,,Terry Adams,2,REP,811,0,33,0,38,0,2,0,713,0,27,0,92,0,4,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, 1st Court of Appeals District, Place 5",26,,Amparo Monique Guerra,1,DEM,119,0,33,0,28,0,2,0,110,0,27,0,9,0,4,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, 14th Court of Appeals District, Place 7",75,,Ken Wise,2,REP,808,0,29,0,38,0,2,0,710,0,23,0,93,0,4,0
103 - BS2,16,Reporting         ,0,963,0,"Justice, 14th Court of Appeals District, Place 7",75,,"Tamika ""Tami"" Craft",1,DEM,126,0,29,0,29,0,2,0,117,0,23,0,8,0,4,0
103 - BS2,16,Reporting         ,0,963,0,"District Judge, 10th Judicial District",66,,Kerry L. Neves,1,REP,836,0,127,0,48,0,4,0,735,0,115,0,97,0,8,0
103 - BS2,16,Reporting         ,0,963,0,"District Judge, 56th Judicial District",70,,Lonnie Cox,1,REP,796,0,38,0,38,0,4,0,702,0,30,0,90,0,4,0
103 - BS2,16,Reporting         ,0,963,0,"District Judge, 56th Judicial District",70,,George Lindsey,2,DEM,129,0,38,0,27,0,4,0,118,0,30,0,11,0,4,0
103 - BS2,16,Reporting         ,0,963,0,"District Judge, 405th Judicial District",27,,Jared Robinson,1,REP,793,0,38,0,35,0,4,0,702,0,30,0,88,0,4,0
103 - BS2,16,Reporting         ,0,963,0,"District Judge, 405th Judicial District",27,,Teresa Hudson,2,DEM,132,0,38,0,30,0,4,0,118,0,30,0,13,0,4,0
103 - BS2,16,Reporting         ,0,963,0,Sheriff,82,,Henry A. Trochesset,1,REP,797,0,29,0,36,0,4,0,703,0,21,0,91,0,4,0
103 - BS2,16,Reporting         ,0,963,0,Sheriff,82,,Mark Salinas,2,DEM,137,0,29,0,29,0,4,0,126,0,21,0,10,0,4,0
103 - BS2,16,Reporting         ,0,963,0,County Tax Assessor-Collector,83,,Cheryl E. Johnson,1,REP,860,0,103,0,53,0,4,0,755,0,95,0,101,0,4,0
103 - BS2,16,Reporting         ,0,963,0,County Commissioner Precinct 1,107,,Darrell Apffel,1,REP,849,0,114,0,50,0,4,0,746,0,104,0,99,0,6,0
103 - BS2,16,Reporting         ,0,963,0,County Constable Precinct 3,29,,Derreck Rose,1,DEM,382,0,581,0,37,0,6,0,332,0,518,0,48,0,57,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Donald J. Trump/Michael R. Pence,4,REP,599,0,1,0,24,0,0,0,516,0,1,0,80,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Joseph R. Biden/Kamala D. Harris,3,DEM,119,0,1,0,21,0,0,0,102,0,1,0,14,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",1,LIB,5,0,1,0,0,0,0,0,4,0,1,0,1,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Howie Hawkins/Angela Walker,2,GRN,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Abram Loeb/Jennifer Jairala,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Brian Carroll/Amar Patel,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Gloria La Riva/Leonard Peltier,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Jesse Cuellar/Jimmy Monreal,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Kasey Wells/Rachel Wells,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,President R. Boddie/Eric C. Stoneham,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Robert Morrow/Anne Beckett,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Todd Cella/Tim Cella,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Tom Hoefling/Andy Prior,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Rejected write-ins,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,President/Vice President,85,,Unassigned write-ins,0,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,United States Senator,64,,John Cornyn,3,REP,589,0,13,0,27,0,0,0,506,0,13,0,80,0,0,0
104 - BS2,33,Reporting         ,0,726,0,United States Senator,64,,"Mary ""MJ"" Hegar",2,DEM,111,0,13,0,18,0,0,0,95,0,13,0,13,0,0,0
104 - BS2,33,Reporting         ,0,726,0,United States Senator,64,,Kerry Douglas McKennon,1,LIB,12,0,13,0,0,0,0,0,9,0,13,0,3,0,0,0
104 - BS2,33,Reporting         ,0,726,0,United States Senator,64,,David B. Collins,4,GRN,1,0,13,0,0,0,0,0,0,0,13,0,1,0,0,0
104 - BS2,33,Reporting         ,0,726,0,United States Senator,64,,Ricardo Turullols-Bonilla,0,,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,United States Senator,64,,Rejected write-ins,0,,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,United States Senator,64,,Unassigned write-ins,0,,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0
104 - BS2,33,Reporting         ,0,726,0,"United States Representative, District 14",1,,Randy Weber,1,REP,598,0,15,0,27,0,0,0,514,0,13,0,81,0,2,0
104 - BS2,33,Reporting         ,0,726,0,"United States Representative, District 14",1,,Adrienne Bell,2,DEM,113,0,15,0,18,0,0,0,96,0,13,0,14,0,2,0
104 - BS2,33,Reporting         ,0,726,0,Railroad Commissioner,12,,"James ""Jim"" Wright",1,REP,577,0,22,0,24,0,0,0,496,0,18,0,79,0,4,0
104 - BS2,33,Reporting         ,0,726,0,Railroad Commissioner,12,,Chrysta Castañeda,3,DEM,112,0,22,0,21,0,0,0,97,0,18,0,11,0,4,0
104 - BS2,33,Reporting         ,0,726,0,Railroad Commissioner,12,,Matt Sterett,2,LIB,11,0,22,0,0,0,0,0,10,0,18,0,1,0,4,0
104 - BS2,33,Reporting         ,0,726,0,Railroad Commissioner,12,,"Katija ""Kat"" Gruene",4,GRN,4,0,22,0,0,0,0,0,2,0,18,0,2,0,4,0
104 - BS2,33,Reporting         ,0,726,0,"Chief Justice, Supreme Court",40,,Nathan Hecht,1,REP,581,0,21,0,26,0,0,0,502,0,19,0,76,0,2,0
104 - BS2,33,Reporting         ,0,726,0,"Chief Justice, Supreme Court",40,,Amy Clark Meachum,2,DEM,115,0,21,0,19,0,0,0,97,0,19,0,15,0,2,0
104 - BS2,33,Reporting         ,0,726,0,"Chief Justice, Supreme Court",40,,Mark Ash,3,LIB,9,0,21,0,0,0,0,0,5,0,19,0,4,0,2,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 6-Unexpired Term",44,,Jane Bland,1,REP,591,0,25,0,27,0,0,0,508,0,22,0,79,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 6-Unexpired Term",44,,Kathy Cheng,2,DEM,110,0,25,0,18,0,0,0,93,0,22,0,15,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 7",105,,Jeff Boyd,3,REP,587,0,19,0,25,0,0,0,506,0,17,0,79,0,2,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 7",105,,Staci Williams,1,DEM,108,0,19,0,20,0,0,0,90,0,17,0,14,0,2,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 7",105,,William Bryan Strange III,2,LIB,12,0,19,0,0,0,0,0,10,0,17,0,2,0,2,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 8",71,,Brett Busby,2,REP,578,0,28,0,26,0,0,0,497,0,25,0,78,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 8",71,,Gisela D. Triana,1,DEM,108,0,28,0,19,0,0,0,91,0,25,0,14,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, Supreme Court, Place 8",71,,Tom Oxford,3,LIB,12,0,28,0,0,0,0,0,10,0,25,0,2,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Judge, Court of Criminal Appeals, Place 3",16,,Bert Richardson,1,REP,589,0,24,0,25,0,0,0,507,0,21,0,80,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Judge, Court of Criminal Appeals, Place 3",16,,Elizabeth Davis Frizell,2,DEM,113,0,24,0,20,0,0,0,95,0,21,0,14,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Judge, Court of Criminal Appeals, Place 4",55,,Kevin Patrick Yeary,2,REP,586,0,26,0,26,0,0,0,507,0,21,0,77,0,5,0
104 - BS2,33,Reporting         ,0,726,0,"Judge, Court of Criminal Appeals, Place 4",55,,Tina Clinton,1,DEM,114,0,26,0,19,0,0,0,95,0,21,0,15,0,5,0
104 - BS2,33,Reporting         ,0,726,0,"Judge, Court of Criminal Appeals, Place 9",7,,David Newell,2,REP,586,0,26,0,27,0,0,0,505,0,22,0,78,0,4,0
104 - BS2,33,Reporting         ,0,726,0,"Judge, Court of Criminal Appeals, Place 9",7,,Brandon Birmingham,1,DEM,114,0,26,0,18,0,0,0,96,0,22,0,15,0,4,0
104 - BS2,33,Reporting         ,0,726,0,"State Senator, District 4",49,,Brandon Creighton,3,REP,588,0,22,0,29,0,0,0,506,0,19,0,78,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"State Senator, District 4",49,,Jay Stittleburg,1,DEM,108,0,22,0,16,0,0,0,91,0,19,0,15,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"State Senator, District 4",49,,Cameron Brock,2,LIB,8,0,22,0,0,0,0,0,7,0,19,0,1,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"State Representative, District 23",45,,Mayes Middleton,2,REP,605,0,18,0,25,0,2,0,520,0,15,0,84,0,1,0
104 - BS2,33,Reporting         ,0,726,0,"State Representative, District 23",45,,Jeff Antonelli,1,DEM,103,0,18,0,18,0,2,0,88,0,15,0,12,0,1,0
104 - BS2,33,Reporting         ,0,726,0,"Chief Justice, 14th Court of Appeals District",19,,Tracy Elizabeth Christopher,2,REP,592,0,26,0,27,0,0,0,510,0,23,0,79,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Chief Justice, 14th Court of Appeals District",19,,Jane Robinson,1,DEM,108,0,26,0,18,0,0,0,90,0,23,0,15,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, 1st Court of Appeals District, Place 3",74,,Russell Lloyd,2,REP,589,0,29,0,26,0,0,0,510,0,24,0,77,0,5,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, 1st Court of Appeals District, Place 3",74,,Veronica Rivas-Molloy,1,DEM,108,0,29,0,19,0,0,0,89,0,24,0,15,0,5,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, 1st Court of Appeals District, Place 5",26,,Terry Adams,2,REP,594,0,28,0,27,0,0,0,511,0,25,0,79,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, 1st Court of Appeals District, Place 5",26,,Amparo Monique Guerra,1,DEM,104,0,28,0,17,0,0,0,87,0,25,0,15,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, 14th Court of Appeals District, Place 7",75,,Ken Wise,2,REP,588,0,31,0,27,0,0,0,506,0,27,0,79,0,4,0
104 - BS2,33,Reporting         ,0,726,0,"Justice, 14th Court of Appeals District, Place 7",75,,"Tamika ""Tami"" Craft",1,DEM,107,0,31,0,18,0,0,0,90,0,27,0,14,0,4,0
104 - BS2,33,Reporting         ,0,726,0,"District Judge, 10th Judicial District",66,,Kerry L. Neves,1,REP,621,0,105,0,25,0,5,0,531,0,92,0,89,0,8,0
104 - BS2,33,Reporting         ,0,726,0,"District Judge, 56th Judicial District",70,,Lonnie Cox,1,REP,585,0,30,0,27,0,2,0,504,0,25,0,79,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"District Judge, 56th Judicial District",70,,George Lindsey,2,DEM,111,0,30,0,16,0,2,0,94,0,25,0,15,0,3,0
104 - BS2,33,Reporting         ,0,726,0,"District Judge, 405th Judicial District",27,,Jared Robinson,1,REP,582,0,34,0,25,0,2,0,502,0,28,0,78,0,4,0
104 - BS2,33,Reporting         ,0,726,0,"District Judge, 405th Judicial District",27,,Teresa Hudson,2,DEM,110,0,34,0,15,0,2,0,93,0,28,0,15,0,4,0
104 - BS2,33,Reporting         ,0,726,0,Sheriff,82,,Henry A. Trochesset,1,REP,577,0,25,0,27,0,2,0,500,0,20,0,75,0,3,0
104 - BS2,33,Reporting         ,0,726,0,Sheriff,82,,Mark Salinas,2,DEM,124,0,25,0,16,0,2,0,103,0,20,0,19,0,3,0
104 - BS2,33,Reporting         ,0,726,0,County Tax Assessor-Collector,83,,Cheryl E. Johnson,1,REP,627,0,99,0,28,0,5,0,535,0,88,0,91,0,6,0
104 - BS2,33,Reporting         ,0,726,0,County Commissioner Precinct 1,107,,Darrell Apffel,1,REP,619,0,107,0,26,0,5,0,531,0,92,0,87,0,10,0
104 - BS2,33,Reporting         ,0,726,0,County Constable Precinct 3,29,,Derreck Rose,1,DEM,300,0,426,0,23,0,4,0,257,0,366,0,41,0,56,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Donald J. Trump/Michael R. Pence,4,REP,83,0,1,0,5,0,0,0,43,0,0,0,35,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Joseph R. Biden/Kamala D. Harris,3,DEM,75,0,1,0,7,0,0,0,31,0,0,0,40,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",1,LIB,7,0,1,0,1,0,0,0,2,0,0,0,4,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Howie Hawkins/Angela Walker,2,GRN,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Abram Loeb/Jennifer Jairala,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Brian Carroll/Amar Patel,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Gloria La Riva/Leonard Peltier,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Jesse Cuellar/Jimmy Monreal,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Kasey Wells/Rachel Wells,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,President R. Boddie/Eric C. Stoneham,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Robert Morrow/Anne Beckett,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Todd Cella/Tim Cella,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Tom Hoefling/Andy Prior,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Rejected write-ins,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,President/Vice President,85,,Unassigned write-ins,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
105 - BS2,42,Reporting         ,0,168,0,United States Senator,64,,John Cornyn,3,REP,86,0,1,0,4,0,0,0,43,0,0,0,39,0,1,0
105 - BS2,42,Reporting         ,0,168,0,United States Senator,64,,"Mary ""MJ"" Hegar",2,DEM,65,0,1,0,6,0,0,0,30,0,0,0,32,0,1,0
105 - BS2,42,Reporting         ,0,168,0,United States Senator,64,,Kerry Douglas McKennon,1,LIB,12,0,1,0,1,0,0,0,3,0,0,0,8,0,1,0
105 - BS2,42,Reporting         ,0,168,0,United States Senator,64,,David B. Collins,4,GRN,4,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0
