political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,"Donald J. Trump Michael R. Pence",REP,966,143,69,897
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,"Joseph R. Biden Kamala D. Harris",DEM,276,10,42,234
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,7,3,0,7
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,"Howie Hawkins Angela Walker",GRN,3,1,1,2
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Abram Loeb/Jennifer Jairala,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Brian Carroll/Amar Patel,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Gloria La Riva/Leonard Peltier,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Jesse Cuellar/Jimmy Monreal,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Kasey Wells/Rachel Wells,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,President R. Boddie/Eric C. Stoneham,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Robert Morrow/Anne Beckett,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Todd Cella/Tim Cella,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Tom Hoefling/Andy Prior,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Rejected write-ins,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,President and Vice President,Unassigned write-ins,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,United States Senator,John Cornyn,REP,963,139,71,892
Bandera County,11/3/2020,General Election,7,0,101,1945,United States Senator,"Mary ""MJ"" Hegar",DEM,251,11,39,212
Bandera County,11/3/2020,General Election,7,0,101,1945,United States Senator,Kerry Douglas McKennon,LIB,20,2,2,18
Bandera County,11/3/2020,General Election,7,0,101,1945,United States Senator,David B. Collins,GRN,5,0,1,4
Bandera County,11/3/2020,General Election,7,0,101,1945,United States Senator,NONE,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,United States Senator,Ricardo Turullols-Bonilla,,0,0,0,0
Bandera County,11/3/2020,General Election,7,0,101,1945,United States Senator,Rejected write-ins,,0,0,0,0
