political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Coryell County,11/3/20,General Election,,,101 BS2,1973,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,331,37
Coryell County,11/3/20,General Election,,,101 BS2,1973,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,725,95
Coryell County,11/3/20,General Election,,,101 BS2,1973,"Member State Board of Education, District No. 14",Greg Alvord,DEM,322,31
Coryell County,11/3/20,General Election,,,101 BS2,1973,"State Senator, District No. 24",Dawn Buckingham,REP,727,91
Coryell County,11/3/20,General Election,,,101 BS2,1973,"State Senator, District No. 24",Clayton Tucker,DEM,321,36
Coryell County,11/3/20,General Election,,,101 BS2,1973,"State Representative, District No. 59",Shelby Slawson,REP,825,106
Coryell County,11/3/20,General Election,,,101 BS2,1973,"Justice, 10th Court of Appeals District, Place No. 2",Matt Johnson,REP,821,106
Coryell County,11/3/20,General Election,,,101 BS2,1973,"Justice, 10th Court of Appeals District, Place No. 3 Unexpired Term",Jon E. Neill,REP,811,107
Coryell County,11/3/20,General Election,,,101 BS2,1973,"District Judge, 52nd Judicial District",Trent D. Farrell,REP,818,105
Coryell County,11/3/20,General Election,,,101 BS2,1973,"District Attorney, 52nd Judicial District",Dusty Boyd,REP,821,105
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Donald J. Trump Michael R. Pence,REP,105,11
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,18,1
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,4,0
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Jesse Cuellar,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Todd Cella/Tim Cella,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Tom Hoefling,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,President and Vice President,Unassigned write-ins,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,United States Senator,John Cornyn,REP,109,11
Coryell County,11/3/20,General Election,,,101 BS4,194,United States Senator,"Mary ""MJ"" Hegar",DEM,16,0
Coryell County,11/3/20,General Election,,,101 BS4,194,United States Senator,Kerry Douglas McKennon,LIB,1,1
Coryell County,11/3/20,General Election,,,101 BS4,194,United States Senator,David B. Collins,GRN,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,United States Senator,Ricardo Turullols-Bonailla,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,United States Senator,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,United States Senator,Unassigned write-ins,,0,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"United States Representative, District No. 25",Roger Williams,REP,110,9
Coryell County,11/3/20,General Election,,,101 BS4,194,"United States Representative, District No. 25",Julie Oliver,DEM,15,1
Coryell County,11/3/20,General Election,,,101 BS4,194,"United States Representative, District No. 25",Bill Kelsey,LIB,2,2
Coryell County,11/3/20,General Election,,,101 BS4,194,Railroad Commissioner,"James ""Jim"" Wright",REP,105,9
Coryell County,11/3/20,General Election,,,101 BS4,194,Railroad Commissioner,Chrysta Castañeda,DEM,14,0
Coryell County,11/3/20,General Election,,,101 BS4,194,Railroad Commissioner,Matt Sterett,LIB,5,3
Coryell County,11/3/20,General Election,,,101 BS4,194,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,1,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"Chief Justice, Supreme Court",Nathan Hecht,REP,108,10
Coryell County,11/3/20,General Election,,,101 BS4,194,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,14,1
Coryell County,11/3/20,General Election,,,101 BS4,194,"Chief Justice, Supreme Court",Mark Ash,LIB,3,1
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,112,11
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,12,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,109,10
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,14,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,2,1
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,107,10
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,14,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,3,1
Coryell County,11/3/20,General Election,,,101 BS4,194,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,107,11
Coryell County,11/3/20,General Election,,,101 BS4,194,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,16,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,107,11
Coryell County,11/3/20,General Election,,,101 BS4,194,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,16,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,109,11
Coryell County,11/3/20,General Election,,,101 BS4,194,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,14,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,111,12
Coryell County,11/3/20,General Election,,,101 BS4,194,"Member State Board of Education, District No. 14",Greg Alvord,DEM,13,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"State Senator, District No. 24",Dawn Buckingham,REP,108,12
Coryell County,11/3/20,General Election,,,101 BS4,194,"State Senator, District No. 24",Clayton Tucker,DEM,16,0
Coryell County,11/3/20,General Election,,,101 BS4,194,"State Representative, District No. 59",Shelby Slawson,REP,115,12
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, 10th Court of Appeals District, Place No. 2",Matt Johnson,REP,116,11
Coryell County,11/3/20,General Election,,,101 BS4,194,"Justice, 10th Court of Appeals District, Place No. 3 Unexpired Term",Jon E. Neill,REP,115,11
Coryell County,11/3/20,General Election,,,101 BS4,194,"District Judge, 52nd Judicial District",Trent D. Farrell,REP,114,12
Coryell County,11/3/20,General Election,,,101 BS4,194,"District Attorney, 52nd Judicial District",Dusty Boyd,REP,116,11
Gatesville ISD,11/3/20,General Election,,,101 BS4,194,Board of Trustees,Charles Ament,,71,3
Gatesville ISD,11/3/20,General Election,,,101 BS4,194,Board of Trustees,Calvin Ford,,41,6
Gatesville ISD,11/3/20,General Election,,,101 BS4,194,Board of Trustees,Charis Brooke Clawson,,34,3
Gatesville ISD,11/3/20,General Election,,,101 BS4,194,Board of Trustees,Jimmie Ferguson,,43,4
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Donald J. Trump Michael R. Pence,REP,945,203
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,981,131
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,40,11
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Howie Hawkins Angela Walker,GRN,8,4
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Jesse Cuellar,,0,0
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Todd Cella/Tim Cella,,0,0
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Tom Hoefling,,0,0
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,101 BS5,4532,President and Vice President,Unassigned write-ins,,2,1
Coryell County,11/3/20,General Election,,,101 BS5,4532,United States Senator,John Cornyn,REP,951,206
Coryell County,11/3/20,General Election,,,101 BS5,4532,United States Senator,"Mary ""MJ"" Hegar",DEM,928,115
Coryell County,11/3/20,General Election,,,101 BS5,4532,United States Senator,Kerry Douglas McKennon,LIB,65,22
Coryell County,11/3/20,General Election,,,101 BS5,4532,United States Senator,David B. Collins,GRN,17,3
Coryell County,11/3/20,General Election,,,101 BS5,4532,United States Senator,Ricardo Turullols-Bonailla,,0,0
Coryell County,11/3/20,General Election,,,101 BS5,4532,United States Senator,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,101 BS5,4532,United States Senator,Unassigned write-ins,,0,0
Coryell County,11/3/20,General Election,,,101 BS5,4532,"United States Representative, District No. 25",Roger Williams,REP,957,193
Coryell County,11/3/20,General Election,,,101 BS5,4532,"United States Representative, District No. 25",Julie Oliver,DEM,937,134
Coryell County,11/3/20,General Election,,,101 BS5,4532,"United States Representative, District No. 25",Bill Kelsey,LIB,59,18
Coryell County,11/3/20,General Election,,,101 BS5,4532,Railroad Commissioner,"James ""Jim"" Wright",REP,956,193
Coryell County,11/3/20,General Election,,,101 BS5,4532,Railroad Commissioner,Chrysta Castañeda,DEM,874,118
Coryell County,11/3/20,General Election,,,101 BS5,4532,Railroad Commissioner,Matt Sterett,LIB,75,19
Coryell County,11/3/20,General Election,,,101 BS5,4532,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,39,11
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Chief Justice, Supreme Court",Nathan Hecht,REP,940,188
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,939,130
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Chief Justice, Supreme Court",Mark Ash,LIB,67,24
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,984,200
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,953,140
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,939,189
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,932,131
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,71,23
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,952,189
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,914,132
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,73,19
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,984,197
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,955,144
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,985,207
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,948,133
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,987,204
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,945,134
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,1006,209
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Member State Board of Education, District No. 14",Greg Alvord,DEM,920,131
Coryell County,11/3/20,General Election,,,101 BS5,4532,"State Senator, District No. 24",Dawn Buckingham,REP,997,209
Coryell County,11/3/20,General Election,,,101 BS5,4532,"State Senator, District No. 24",Clayton Tucker,DEM,937,130
Coryell County,11/3/20,General Election,,,101 BS5,4532,"State Representative, District No. 59",Shelby Slawson,REP,1331,273
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, 10th Court of Appeals District, Place No. 2",Matt Johnson,REP,1312,270
Coryell County,11/3/20,General Election,,,101 BS5,4532,"Justice, 10th Court of Appeals District, Place No. 3 Unexpired Term",Jon E. Neill,REP,1294,273
Coryell County,11/3/20,General Election,,,101 BS5,4532,"District Judge, 52nd Judicial District",Trent D. Farrell,REP,1303,269
Coryell County,11/3/20,General Election,,,101 BS5,4532,"District Attorney, 52nd Judicial District",Dusty Boyd,REP,1299,271
City of Copperas Cove,11/3/20,General Election,,,101 BS5,4532,"CITY OF COPPERAS COVE COUNCIL MEMBER, POSITION 6","Theresa ""Terri"" Deans",,517,101
City of Copperas Cove,11/3/20,General Election,,,101 BS5,4532,"CITY OF COPPERAS COVE COUNCIL MEMBER, POSITION 6",Gary Kent,,347,50
City of Copperas Cove,11/3/20,General Election,,,101 BS5,4532,"CITY OF COPPERAS COVE COUNCIL MEMBER, POSITION 6",Marc Payne,,308,58
City of Copperas Cove,11/3/20,General Election,,,101 BS5,4532,"CITY OF COPPERAS COVE COUNCIL MEMBER, POSITION 6",Vonya Hart,,421,79
City of Copperas Cove,11/3/20,General Election,,,101 BS5,4532,"CITY OF COPPERAS COVE COUNCIL MEMBER, POSITION 7",Jack Smith,,1348,264
City of Copperas Cove,11/3/20,General Election,,,101 BS5,4532,SPECIAL ELECTION CITY OF COPPERAS COVE Proposition No. A,For,,1371,244
City of Copperas Cove,11/3/20,General Election,,,101 BS5,4532,SPECIAL ELECTION CITY OF COPPERAS COVE Proposition No. A,Against,,492,83
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Donald J. Trump Michael R. Pence,REP,352,31
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,48,3
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,1,1
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Howie Hawkins Angela Walker,GRN,0,1
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Jesse Cuellar,,0,0
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Todd Cella/Tim Cella,,0,0
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Tom Hoefling,,0,0
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,102 BS2,653,President and Vice President,Unassigned write-ins,,1,0
Coryell County,11/3/20,General Election,,,102 BS2,653,United States Senator,John Cornyn,REP,344,31
Coryell County,11/3/20,General Election,,,102 BS2,653,United States Senator,"Mary ""MJ"" Hegar",DEM,46,3
Coryell County,11/3/20,General Election,,,102 BS2,653,United States Senator,Kerry Douglas McKennon,LIB,11,1
Coryell County,11/3/20,General Election,,,102 BS2,653,United States Senator,David B. Collins,GRN,0,1
Coryell County,11/3/20,General Election,,,102 BS2,653,United States Senator,Ricardo Turullols-Bonailla,,0,0
Coryell County,11/3/20,General Election,,,102 BS2,653,United States Senator,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,102 BS2,653,United States Senator,Unassigned write-ins,,0,0
Coryell County,11/3/20,General Election,,,102 BS2,653,"United States Representative, District No. 25",Roger Williams,REP,349,32
Coryell County,11/3/20,General Election,,,102 BS2,653,"United States Representative, District No. 25",Julie Oliver,DEM,46,2
Coryell County,11/3/20,General Election,,,102 BS2,653,"United States Representative, District No. 25",Bill Kelsey,LIB,4,2
Coryell County,11/3/20,General Election,,,102 BS2,653,Railroad Commissioner,"James ""Jim"" Wright",REP,337,32
Coryell County,11/3/20,General Election,,,102 BS2,653,Railroad Commissioner,Chrysta Castañeda,DEM,45,0
Coryell County,11/3/20,General Election,,,102 BS2,653,Railroad Commissioner,Matt Sterett,LIB,9,2
Coryell County,11/3/20,General Election,,,102 BS2,653,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,3,2
Coryell County,11/3/20,General Election,,,102 BS2,653,"Chief Justice, Supreme Court",Nathan Hecht,REP,344,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,44,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Chief Justice, Supreme Court",Mark Ash,LIB,9,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,350,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,41,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,341,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,44,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,10,0
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,335,32
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,45,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,9,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,347,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,46,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,346,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,46,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,345,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,45,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"Member State Board of Education, District No. 14",Sue Melton-Malone,REP,339,34
Coryell County,11/3/20,General Election,,,102 BS2,653,"Member State Board of Education, District No. 14",Greg Alvord,DEM,47,1
Coryell County,11/3/20,General Election,,,102 BS2,653,"State Senator, District No. 24",Dawn Buckingham,REP,343,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"State Senator, District No. 24",Clayton Tucker,DEM,52,3
Coryell County,11/3/20,General Election,,,102 BS2,653,"State Representative, District No. 59",Shelby Slawson,REP,350,33
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, 10th Court of Appeals District, Place No. 2",Matt Johnson,REP,359,34
Coryell County,11/3/20,General Election,,,102 BS2,653,"Justice, 10th Court of Appeals District, Place No. 3 Unexpired Term",Jon E. Neill,REP,355,34
Coryell County,11/3/20,General Election,,,102 BS2,653,"District Judge, 52nd Judicial District",Trent D. Farrell,REP,357,34
Coryell County,11/3/20,General Election,,,102 BS2,653,"District Attorney, 52nd Judicial District",Dusty Boyd,REP,361,33
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Donald J. Trump Michael R. Pence,REP,416,72
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Joseph R. Biden Kamala D. Harris,DEM,58,5
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,"Jo Jorgensen Jeremy ""Spike"" Cohen",LIB,3,1
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Howie Hawkins Angela Walker,GRN,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Jesse Cuellar,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Todd Cella/Tim Cella,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Tom Hoefling,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,President and Vice President,Unassigned write-ins,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,United States Senator,John Cornyn,REP,418,68
Coryell County,11/3/20,General Election,,,102 BS4,740,United States Senator,"Mary ""MJ"" Hegar",DEM,52,8
Coryell County,11/3/20,General Election,,,102 BS4,740,United States Senator,Kerry Douglas McKennon,LIB,6,1
Coryell County,11/3/20,General Election,,,102 BS4,740,United States Senator,David B. Collins,GRN,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,United States Senator,Ricardo Turullols-Bonailla,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,United States Senator,Rejected write-ins,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,United States Senator,Unassigned write-ins,,0,0
Coryell County,11/3/20,General Election,,,102 BS4,740,"United States Representative, District No. 25",Roger Williams,REP,415,70
Coryell County,11/3/20,General Election,,,102 BS4,740,"United States Representative, District No. 25",Julie Oliver,DEM,53,5
Coryell County,11/3/20,General Election,,,102 BS4,740,"United States Representative, District No. 25",Bill Kelsey,LIB,6,1
Coryell County,11/3/20,General Election,,,102 BS4,740,Railroad Commissioner,"James ""Jim"" Wright",REP,417,71
Coryell County,11/3/20,General Election,,,102 BS4,740,Railroad Commissioner,Chrysta Castañeda,DEM,46,4
Coryell County,11/3/20,General Election,,,102 BS4,740,Railroad Commissioner,Matt Sterett,LIB,5,0
Coryell County,11/3/20,General Election,,,102 BS4,740,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,2,1
Coryell County,11/3/20,General Election,,,102 BS4,740,"Chief Justice, Supreme Court",Nathan Hecht,REP,418,65
Coryell County,11/3/20,General Election,,,102 BS4,740,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,52,8
Coryell County,11/3/20,General Election,,,102 BS4,740,"Chief Justice, Supreme Court",Mark Ash,LIB,1,3
Coryell County,11/3/20,General Election,,,102 BS4,740,"Justice, Supreme Court, Place No. 6 Unexpired Term",Jane Bland,REP,416,70
Coryell County,11/3/20,General Election,,,102 BS4,740,"Justice, Supreme Court, Place No. 6 Unexpired Term",Kathy Cheng,DEM,52,5
Coryell County,11/3/20,General Election,,,102 BS4,740,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,414,69
Coryell County,11/3/20,General Election,,,102 BS4,740,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,53,5
