political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Amanda K. Edwards,DEM,23,36
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Victor Hugo Harris,DEM,6,16
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Royce West,DEM,16,22
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,"Annie ""Mamá"" Garcia",DEM,14,37
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Jack Daniel Foster Jr,DEM,5,12
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,D. R. Hunter,DEM,2,1
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Chris Bell,DEM,5,7
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Michael Cooper,DEM,6,6
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,"Mary ""MJ"" Hegar",DEM,55,63
Coryell County,3/3/2020,General Primary Election,,,101,6226,"United States Representative, District 25",Julie Oliver,DEM,106,165
Coryell County,3/3/2020,General Primary Election,,,101,6226,"United States Representative, District 25",Heidi Sloan,DEM,49,107
Coryell County,3/3/2020,General Primary Election,,,101,6226,Railroad Commissioner,Chrysta Castañeda,DEM,41,71
Coryell County,3/3/2020,General Primary Election,,,101,6226,Railroad Commissioner,Mark Watson,DEM,28,53
Coryell County,3/3/2020,General Primary Election,,,101,6226,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,42,87
Coryell County,3/3/2020,General Primary Election,,,101,6226,Railroad Commissioner,Kelly Stone,DEM,43,56
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,38,52
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,123,219
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 6 Unexpired Term",Kathy Cheng,DEM,118,215
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 6 Unexpired Term",Larry Praeger,DEM,42,53
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,50,94
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 7",Staci Williams,DEM,107,176
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,105,189
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,50,77
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,DEM,114,188
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,DEM,17,33
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,DEM,27,43
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,DEM,39,51
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,DEM,117,209
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,DEM,146,247
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Member, State Board of Education, District 14",Greg Alvord,DEM,144,247
Coryell County,3/3/2020,General Primary Election,,,101,6226,"State Senator, District 24",Clayton Tucker,DEM,141,245
Coryell County,3/3/2020,General Primary Election,,,101,6226,County Chairman,Gene Whittle,DEM,142,242
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,Matthew John Matern,REP,3,3
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,Joe Walsh,REP,5,4
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,Zoltan G. Istvan,REP,0,1
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,Bill Weld,REP,1,1
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,Bob Ely,REP,0,0
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,1
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,Donald J. Trump,REP,337,366
Coryell County,3/3/2020,General Primary Election,,,101,6226,President,Uncommitted,REP,19,15
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Virgil Bierschwale,REP,10,9
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Mark Yancey,REP,28,45
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,Dwayne Stovall,REP,29,53
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,John Anthony Castro,REP,9,34
Coryell County,3/3/2020,General Primary Election,,,101,6226,United States Senator,John Cornyn,REP,274,223
Coryell County,3/3/2020,General Primary Election,,,101,6226,"United States Representative, District No. 25",Keith Neuendorff,REP,39,63
Coryell County,3/3/2020,General Primary Election,,,101,6226,"United States Representative, District No. 25",Roger Williams,REP,311,299
Coryell County,3/3/2020,General Primary Election,,,101,6226,Railroad Commissioner,"James ""Jim"" Wright",REP,238,247
Coryell County,3/3/2020,General Primary Election,,,101,6226,Railroad Commissioner,Ryan Sitton,REP,88,99
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Chief Justice, Supreme Court",Nathan Hecht,REP,313,343
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 6 Unexpired Term",Jane Bland,REP,309,340
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,309,344
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, Supreme Court, Place 8",Brett Busby,REP,309,341
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,152,178
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,167,157
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,306,335
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,304,332
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Member, State Board of Education, District 14",Maria Y. Berry,REP,126,167
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Member, State Board of Education, District 14",Sue Melton-Malone,REP,183,164
Coryell County,3/3/2020,General Primary Election,,,101,6226,"State Senator, District 24",Dawn Buckingham,REP,308,341
Coryell County,3/3/2020,General Primary Election,,,101,6226,"State Representative, District 59",Cody Johnson,REP,83,153
Coryell County,3/3/2020,General Primary Election,,,101,6226,"State Representative, District 59",J.D. Sheffield,REP,125,118
Coryell County,3/3/2020,General Primary Election,,,101,6226,"State Representative, District 59",Shelby Slawson,REP,153,104
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,306,332
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,304,328
Coryell County,3/3/2020,General Primary Election,,,101,6226,"District Judge, 52nd Judicial District",Trent D. Farrell,REP,308,326
Coryell County,3/3/2020,General Primary Election,,,101,6226,"District Attorney, 52nd Judicial District",Dusty Boyd,REP,306,334
Coryell County,3/3/2020,General Primary Election,,,101,6226,County Attorney,Brandon Belt,REP,308,328
Coryell County,3/3/2020,General Primary Election,,,101,6226,Sheriff,Roger Hammack,REP,109,138
Coryell County,3/3/2020,General Primary Election,,,101,6226,Sheriff,Scott A. Williams,REP,234,226
Coryell County,3/3/2020,General Primary Election,,,101,6226,County Tax Assessor-Collector,Justin K. Carothers,REP,318,350
Coryell County,3/3/2020,General Primary Election,,,101,6226,"County Commissioner, Precinct 1",Kyle Matthews,REP,312,328
Coryell County,3/3/2020,General Primary Election,,,101,6226,"Constable, Precinct 1",Guy Beveridge,REP,304,332
Coryell County,3/3/2020,General Primary Election,,,101,6226,County Chairman,William Abel,REP,161,168
Coryell County,3/3/2020,General Primary Election,,,101,6226,County Chairman,Jack Barcroft,REP,158,149
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #1,Yes,DEM,166,296
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #1,No,DEM,7,4
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #2,Yes,DEM,166,290
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #2,No,DEM,7,9
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #3,Yes,DEM,170,298
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #3,No,DEM,2,2
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #4,Yes,DEM,168,296
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #4,No,DEM,4,4
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #5,Yes,DEM,166,295
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #5,No,DEM,4,1
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #6,Yes,DEM,169,295
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #6,No,DEM,3,4
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #7,Yes,DEM,168,293
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #7,No,DEM,4,5
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #8,Yes,DEM,169,285
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #8,No,DEM,2,9
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #9,Yes,DEM,169,292
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #9,No,DEM,2,5
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #10,Yes,DEM,164,286
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #10,No,DEM,8,10
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #11,Yes,DEM,151,272
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition #11,No,DEM,19,18
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 1,Yes,REP,304,342
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 1,No,REP,48,47
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 2,Yes,REP,297,335
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 2,No,REP,53,53
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 3,Yes,REP,330,361
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 3,No,REP,18,20
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 4,Yes,REP,329,362
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 4,No,REP,20,26
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 5,Yes,REP,326,351
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 5,No,REP,21,32
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 6,Yes,REP,330,361
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 6,No,REP,16,23
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 7,Yes,REP,341,379
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 7,No,REP,7,6
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 8,Yes,REP,345,377
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 8,No,REP,3,7
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 9,Yes,REP,335,370
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 9,No,REP,14,16
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 10,Yes,REP,330,361
Coryell County,3/3/2020,General Primary Election,,,101,6226,Proposition 10,No,REP,16,15
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Cory Booker,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Deval Patrick,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Michael R. Bloomberg,DEM,10,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Marianne Williamson,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Elizabeth Warren,DEM,7,2
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Robby Wells,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Bernie Sanders,DEM,2,3
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Joseph R. Biden,DEM,6,10
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Julián Castro,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Tulsi Gabbard,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Andrew Yang,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Michael Bennet,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Amy Klobuchar,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Pete Buttigieg,DEM,6,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,John K. Delaney,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Tom Steyer,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Sema Hernandez,DEM,0,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Adrian Ocegueda,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Cristina Tzintzun Ramirez,DEM,3,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Amanda K. Edwards,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Victor Hugo Harris,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Royce West,DEM,3,2
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,"Annie ""Mamá"" Garcia",DEM,1,3
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Jack Daniel Foster Jr,DEM,2,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,D. R. Hunter,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Chris Bell,DEM,3,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Michael Cooper,DEM,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,"Mary ""MJ"" Hegar",DEM,16,6
Coryell County,3/3/2020,General Primary Election,,,102,1323,"United States Representative, District 25",Julie Oliver,DEM,17,10
Coryell County,3/3/2020,General Primary Election,,,102,1323,"United States Representative, District 25",Heidi Sloan,DEM,10,3
Coryell County,3/3/2020,General Primary Election,,,102,1323,Railroad Commissioner,Chrysta Castañeda,DEM,5,2
Coryell County,3/3/2020,General Primary Election,,,102,1323,Railroad Commissioner,Mark Watson,DEM,7,5
Coryell County,3/3/2020,General Primary Election,,,102,1323,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",DEM,3,2
Coryell County,3/3/2020,General Primary Election,,,102,1323,Railroad Commissioner,Kelly Stone,DEM,8,6
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Chief Justice, Supreme Court",Jerry Zimmerer,DEM,4,3
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,21,12
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 6 Unexpired Term",Kathy Cheng,DEM,19,12
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 6 Unexpired Term",Larry Praeger,DEM,6,2
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 7",Brandy Voss,DEM,13,4
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 7",Staci Williams,DEM,11,10
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 8",Gisela D. Triana,DEM,20,9
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 8",Peter Kelly,DEM,4,5
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 3",Elizabeth Davis Frizell,DEM,18,12
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 3",William Pieratt Demond,DEM,1,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 3",Dan Wood,DEM,5,2
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 4",Steven Miears,DEM,6,3
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 4",Tina Clinton,DEM,19,11
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 9",Brandon Birmingham,DEM,26,11
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Member, State Board of Education, District 14",Greg Alvord,DEM,26,11
Coryell County,3/3/2020,General Primary Election,,,102,1323,"State Senator, District 24",Clayton Tucker,DEM,25,11
Coryell County,3/3/2020,General Primary Election,,,102,1323,County Chairman,Gene Whittle,DEM,25,13
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Matthew John Matern,REP,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Joe Walsh,REP,1,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Zoltan G. Istvan,REP,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Bill Weld,REP,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Bob Ely,REP,0,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,"Roque ""Rocky"" De La Fuente Guerra",REP,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Donald J. Trump,REP,308,151
Coryell County,3/3/2020,General Primary Election,,,102,1323,President,Uncommitted,REP,12,4
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Virgil Bierschwale,REP,7,2
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Mark Yancey,REP,19,10
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,Dwayne Stovall,REP,31,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,John Anthony Castro,REP,7,5
Coryell County,3/3/2020,General Primary Election,,,102,1323,United States Senator,John Cornyn,REP,241,105
Coryell County,3/3/2020,General Primary Election,,,102,1323,"United States Representative, District No. 25",Keith Neuendorff,REP,28,11
Coryell County,3/3/2020,General Primary Election,,,102,1323,"United States Representative, District No. 25",Roger Williams,REP,271,129
Coryell County,3/3/2020,General Primary Election,,,102,1323,Railroad Commissioner,"James ""Jim"" Wright",REP,172,85
Coryell County,3/3/2020,General Primary Election,,,102,1323,Railroad Commissioner,Ryan Sitton,REP,91,42
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Chief Justice, Supreme Court",Nathan Hecht,REP,239,128
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 6 Unexpired Term",Jane Bland,REP,236,125
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,238,127
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, Supreme Court, Place 8",Brett Busby,REP,237,129
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,120,66
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,127,58
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,234,126
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,234,124
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Member, State Board of Education, District 14",Maria Y. Berry,REP,81,40
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Member, State Board of Education, District 14",Sue Melton-Malone,REP,165,79
Coryell County,3/3/2020,General Primary Election,,,102,1323,"State Senator, District 24",Dawn Buckingham,REP,239,130
Coryell County,3/3/2020,General Primary Election,,,102,1323,"State Representative, District 59",Cody Johnson,REP,71,60
Coryell County,3/3/2020,General Primary Election,,,102,1323,"State Representative, District 59",J.D. Sheffield,REP,117,39
Coryell County,3/3/2020,General Primary Election,,,102,1323,"State Representative, District 59",Shelby Slawson,REP,139,56
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,REP,241,126
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,REP,235,125
Coryell County,3/3/2020,General Primary Election,,,102,1323,"District Judge, 52nd Judicial District",Trent D. Farrell,REP,259,133
Coryell County,3/3/2020,General Primary Election,,,102,1323,"District Attorney, 52nd Judicial District",Dusty Boyd,REP,270,130
Coryell County,3/3/2020,General Primary Election,,,102,1323,County Attorney,Brandon Belt,REP,266,131
Coryell County,3/3/2020,General Primary Election,,,102,1323,Sheriff,Roger Hammack,REP,66,46
Coryell County,3/3/2020,General Primary Election,,,102,1323,Sheriff,Scott A. Williams,REP,258,99
Coryell County,3/3/2020,General Primary Election,,,102,1323,County Tax Assessor-Collector,Justin K. Carothers,REP,288,139
Coryell County,3/3/2020,General Primary Election,,,102,1323,"County Commissioner, Precinct 1",Kyle Matthews,REP,289,136
Coryell County,3/3/2020,General Primary Election,,,102,1323,"Constable, Precinct 4",Teddy Brock,REP,275,136
Coryell County,3/3/2020,General Primary Election,,,102,1323,County Chairman,William Abel,REP,112,41
Coryell County,3/3/2020,General Primary Election,,,102,1323,County Chairman,Jack Barcroft,REP,171,87
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #1,Yes,DEM,28,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #1,No,DEM,2,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #2,Yes,DEM,27,11
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #2,No,DEM,1,4
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #3,Yes,DEM,29,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #3,No,DEM,1,0
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #4,Yes,DEM,28,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #4,No,DEM,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #5,Yes,DEM,28,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #5,No,DEM,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #6,Yes,DEM,28,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #6,No,DEM,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #7,Yes,DEM,25,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #7,No,DEM,2,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #8,Yes,DEM,29,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #8,No,DEM,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #9,Yes,DEM,28,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #9,No,DEM,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #10,Yes,DEM,29,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #10,No,DEM,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #11,Yes,DEM,28,14
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition #11,No,DEM,1,1
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 1,Yes,REP,244,132
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 1,No,REP,45,22
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 2,Yes,REP,253,129
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 2,No,REP,36,26
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 3,Yes,REP,272,144
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 3,No,REP,12,9
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 4,Yes,REP,274,148
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 4,No,REP,12,5
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 5,Yes,REP,255,143
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 5,No,REP,29,8
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 6,Yes,REP,275,147
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 6,No,REP,12,6
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 7,Yes,REP,283,151
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 7,No,REP,2,5
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 8,Yes,REP,281,153
Coryell County,3/3/2020,General Primary Election,,,102,1323,Proposition 8,No,REP,4,2
