000000000270000000002700000000000000000PRECINCTS COUNTED - TOTAL                               PRECINCTS COUNTED - TOTAL                                      00 
0012001002700100920027000000 REP       REP US Representative, Dist 5                           Lance Gooden                                                   01 
0012002002700016280027000000 REP       REP US Representative, Dist 5                           Don Hill                                                       01 
0013001002700082750027000000 REP       REP Railroad Commissioner                               James "Jim" Wright                                             01 
0013002002700029040027000000 REP       REP Railroad Commissioner                               Ryan Sitton                                                    01 
0014001002700110300027000000 REP       REP Chief Justice, Supreme Court                        Nathan Hecht                                                   01 
0015001002700109940027000000 REP       REP Justice, Supreme Court, Pl 6                        Jane Bland                                                     01 
0016001002700110100027000000 REP       REP Justice, Supreme Court, Pl 7                        Jeff Boyd                                                      01 
0017001002700109920027000000 REP       REP Justice, Supreme Court, Pl 8                        Brett Busby                                                    01 
0018001002700058320027000000 REP       REP Judge, Ct of Crim App, Pl 3                         Gina Parker                                                    01 
0018002002700050520027000000 REP       REP Judge, Ct of Crim App, Pl 3                         Bert Richardson                                                01 
0019001002700109490027000000 REP       REP Judge, Ct of Crim App, Pl 4                         Kevin Patrick Yeary                                            01 
0020001002700109610027000000 REP       REP Judge, Ct of Crim App, Pl 9                         David Newell                                                   01 
0021001002700109510027000000 REP       REP Member, State BoE, Dist 9                           Keven M. Ellis                                                 01 
0022001002300093870023000000 REPREP004 REP State Representative, Dist 4                        Keith Bell                            District 4               01 
0023001000400005960004000000 REPREP010 REP State Representative, Dist 10                       Ryan Pitts                            District 10              01 
0023002000400001970004000000 REPREP010 REP State Representative, Dist 10                       Robert "Zack" Rader                   District 10              01 
0023003000400010370004000000 REPREP010 REP State Representative, Dist 10                       Jake Ellzey                           District 10              01 
0024001002700109490027000000 REP       REP Chief Justice, 12th Ct of App Dist                  Jim Worthen                                                    01 
0025001002700110030027000000 REP       REP District Judge, 3rd Judicial Dist                   Mark A. Calhoon                                                01 
0026001002700111420027000000 REP       REP Dist Judge, 392nd Judicial Dist                     R. Scott McKee                                                 01 
0027001002700109710027000000 REP       REP Dist Attorney, 173rd Judicial Dist                  Jenny Palmer                                                   01 
0028001002700111800027000000 REP       REP County Attorney                                     Clint Davis                                                    01 
0029001002700113140027000000 REP       REP Sheriff                                             Botie Hillhouse                                                01 
0030001002700113660027000000 REP       REP County Tax Assessor-Collector                       Peggy Goodall                                                  01 
0031001000600012500006000000 REPCOM001 REP Co Commissioner Pct 1                               Wendy Kinabrew Spivey                 Precinct 1               01 
0031002000600008600006000000 REPCOM001 REP Co Commissioner Pct 1                               Keith Pryor                           Precinct 1               01 
0031003000600007460006000000 REPCOM001 REP Co Commissioner Pct 1                               Brad Skiles                           Precinct 1               01 
0032001000600029170006000000 REPCOM003 REP Co Commissioner Pct 3                               Charles "Chuck" McHam                 Precinct 3               01 
0033001000900005500009000000 REPCOM004 REP Co Commissioner Pct 4                               Mark Wade                             Precinct 4               01 
0033002000900004470009000000 REPCOM004 REP Co Commissioner Pct 4                               Jeff Cade                             Precinct 4               01 
0033003000900006980009000000 REPCOM004 REP Co Commissioner Pct 4                               Kelly Harris                          Precinct 4               01 
0033004000900003490009000000 REPCOM004 REP Co Commissioner Pct 4                               Jim Bob Warren III                    Precinct 4               01 
0033005000900013630009000000 REPCOM004 REP Co Commissioner Pct 4                               Mark Richardson                       Precinct 4               01 
0034001000400008280004000000 REPCON001 REP Constable Pct 1                                     Kay Langford                          Precinct 1               01 
0035001000600027570006000000 REPCON002 REP Constable Pct 2                                     Mitch Baker                           Precinct 2               01 
0036001000400023220004000000 REPCON003 REP Constable Pct 3                                     David Grubbs                          Precinct 3               01 
0037001000700018640007000000 REPCON004 REP Constable Pct 4                                     John Floyd                            Precinct 4               01 
0037002000700010030007000000 REPCON004 REP Constable Pct 4                                     Josh Rickman                          Precinct 4               01 
0038001000600023650006000000 REPCON005 REP Constable Pct 5                                     Brad Miers                            Precinct 5               01 
0039001002700110000027000000 REP       REP County Chair                                        Daniel Hunt                                                    01 
0040001002700101140027000000 REP       REP Proposition 1                                       Yes                                                            01Y
0040002002700016520027000000 REP       REP Proposition 1                                       No                                                             01Y
0041001002700100070027000000 REP       REP Proposition 2                                       Yes                                                            01Y
0041002002700017250027000000 REP       REP Proposition 2                                       No                                                             01Y
0042001002700110420027000000 REP       REP Proposition 3                                       Yes                                                            01Y
0042002002700006470027000000 REP       REP Proposition 3                                       No                                                             01Y
0043001002700113050027000000 REP       REP Proposition 4                                       Yes                                                            01Y
0043002002700004240027000000 REP       REP Proposition 4                                       No                                                             01Y
0044001002700107140027000000 REP       REP Proposition 5                                       Yes                                                            01Y
0044002002700010080027000000 REP       REP Proposition 5                                       No                                                             01Y
0045001002700111330027000000 REP       REP Proposition 6                                       Yes                                                            01Y
0045002002700005640027000000 REP       REP Proposition 6                                       No                                                             01Y
0046001002700116290027000000 REP       REP Proposition 7                                       Yes                                                            01Y
0046002002700001200027000000 REP       REP Proposition 7                                       No                                                             01Y
0047001002700116410027000000 REP       REP Proposition 8                                       Yes                                                            01Y
0047002002700001000027000000 REP       REP Proposition 8                                       No                                                             01Y
0048001002700112170027000000 REP       REP Proposition 9                                       Yes                                                            01Y
0048002002700005260027000000 REP       REP Proposition 9                                       No                                                             01Y
0049001002700109560027000000 REP       REP Proposition 10                                      Yes                                                            01Y
0049002002700007450027000000 REP       REP Proposition 10                                      No                                                             01Y
0050001002700000080027000000 DEM       DEM President                                           Marianne Williamson                                            01 
0050002002700000100027000000 DEM       DEM President                                           Michael Bennet                                                 01 
0050003002700000020027000000 DEM       DEM President                                           Deval Patrick                                                  01 
0050004002700000010027000000 DEM       DEM President                                           Julian Castro                                                  01 
0050005002700000020027000000 DEM       DEM President                                           Andrew Yang                                                    01 
0050006002700001270027000000 DEM       DEM President                                           Pete Buttigieg                                                 01 
0050007002700013890027000000 DEM       DEM President                                           Joseph R. Biden                                                01 
0050008002700000010027000000 DEM       DEM President                                           Robby Wells                                                    01 
0050009002700005290027000000 DEM       DEM President                                           Michael R. Bloomberg                                           01 
0050010002700000030027000000 DEM       DEM President                                           Cory Booker                                                    01 
0050011002700000640027000000 DEM       DEM President                                           Amy Klobuchar                                                  01 
0050012002700005940027000000 DEM       DEM President                                           Bernie Sanders                                                 01 
0050013002700000040027000000 DEM       DEM President                                           Roque "Rocky" De La Fuente                                     01 
0050014002700002230027000000 DEM       DEM President                                           Elizabeth Warren                                               01 
0050015002700000150027000000 DEM       DEM President                                           Tulsi Gabbard                                                  01 
0050016002700000410027000000 DEM       DEM President                                           Tom Steyer                                                     01 
0050017002700000080027000000 DEM       DEM President                                           John K. Delaney                                                01 
0051001002700007450027000000 DEM       DEM US Senator                                          Royce West                                                     01 
0051002002700000740027000000 DEM       DEM US Senator                                          Victor Hugo Harris                                             01 
0051003002700002660027000000 DEM       DEM US Senator                                          Amanda K. Edwards                                              01 
0051004002700002190027000000 DEM       DEM US Senator                                          Annie "Mama" Garcia                                            01 
0051005002700000590027000000 DEM       DEM US Senator                                          D. R. Hunter                                                   01 
0051006002700001350027000000 DEM       DEM US Senator                                          Cristina Tzintzun Ramirez                                      01 
0051007002700006930027000000 DEM       DEM US Senator                                          Mary (MJ) Hegar                                                01 
0051008002700001370027000000 DEM       DEM US Senator                                          Michael Cooper                                                 01 
0051009002700000480027000000 DEM       DEM US Senator                                          Jack Daniel Foster, Jr.                                        01 
0051010002700002930027000000 DEM       DEM US Senator                                          Chris Bell                                                     01 
0051011002700001210027000000 DEM       DEM US Senator                                          Sema Hernandez                                                 01 
0051012002700000350027000000 DEM       DEM US Senator                                          Adrian Ocegueda                                                01 
0052001002700025720027000000 DEM       DEM US Representative, Dist 5                           Carolyn Salter                                                 01 
0053001002700008670027000000 DEM       DEM Railroad Commissioner                               Kelly Stone                                                    01 
0053002002700006770027000000 DEM       DEM Railroad Commissioner                               Mark Watson                                                    01 
0053003002700006220027000000 DEM       DEM Railroad Commissioner                               Chrysta Castaneda                                              01 
0053004002700005550027000000 DEM       DEM Railroad Commissioner                               Roberto R. "Beto" Alonzo                                       01 
0054001002700021990027000000 DEM       DEM Chief Justice, Supreme Court                        Amy Clark Meachum                                              01 
0054002002700005180027000000 DEM       DEM Chief Justice, Supreme Court                        Jerry Zimmerer                                                 01 
0055001002700009660027000000 DEM       DEM Justice, Supreme Court, Pl 6                        Larry Praeger                                                  01 
0055002002700017510027000000 DEM       DEM Justice, Supreme Court, Pl 6                        Kathy Cheng                                                    01 
0056001002700009250027000000 DEM       DEM Justice, Supreme Court, Pl 7                        Brandy Voss                                                    01 
0056002002700017800027000000 DEM       DEM Justice, Supreme Court, Pl 7                        Staci Williams                                                 01 
0057001002700016210027000000 DEM       DEM Justice, Supreme Court, Pl 8                        Gisela D. Triana                                               01 
0057002002700010650027000000 DEM       DEM Justice, Supreme Court, Pl 8                        Peter Kelly                                                    01 
0058001002700008160027000000 DEM       DEM Judge, Ct of Crim App, Pl 3                         Dan Wood                                                       01 
0058002002700017230027000000 DEM       DEM Judge, Ct of Crim App, Pl 3                         Elizabeth Davis Frizell                                        01 
0058003002700001690027000000 DEM       DEM Judge, Ct of Crim App, Pl 3                         William Pieratt Demond                                         01 
0059001002700020900027000000 DEM       DEM Judge, Ct of Crim App, Pl 4                         Tina Clinton                                                   01 
0059002002700006010027000000 DEM       DEM Judge, Ct of Crim App, Pl 4                         Steven Miears                                                  01 
0060001002700025780027000000 DEM       DEM Judge, Ct of Crim App, Pl 9                         Brandon Birmingham                                             01 
0061001002700026620027000000 DEM       DEM Member, State BoE, Dist 9                           Brenda Davis                                                   01 
0062001002700026490027000000 DEM       DEM County Chair                                        Kelley C. Townsend                                             01 
0063001002700027560027000000 DEM       DEM Proposition #1                                      Yes                                                            01Y
0063002002700002070027000000 DEM       DEM Proposition #1                                      No                                                             01Y
0064001002700027660027000000 DEM       DEM Proposition #2                                      Yes                                                            01Y
0064002002700001860027000000 DEM       DEM Proposition #2                                      No                                                             01Y
0065001002700028850027000000 DEM       DEM Proposition #3                                      Yes                                                            01Y
0065002002700000840027000000 DEM       DEM Proposition #3                                      No                                                             01Y
0066001002700027870027000000 DEM       DEM Proposition #4                                      Yes                                                            01Y
0066002002700001710027000000 DEM       DEM Proposition #4                                      No                                                             01Y
0067001002700028330027000000 DEM       DEM Proposition #5                                      Yes                                                            01Y
0067002002700001280027000000 DEM       DEM Proposition #5                                      No                                                             01Y
0068001002700028550027000000 DEM       DEM Proposition #6                                      Yes                                                            01Y
0068002002700000970027000000 DEM       DEM Proposition #6                                      No                                                             01Y
0069001002700027880027000000 DEM       DEM Proposition #7                                      Yes                                                            01Y
0069002002700001610027000000 DEM       DEM Proposition #7                                      No                                                             01Y
0070001002700027940027000000 DEM       DEM Proposition #8                                      Yes                                                            01Y
0070002002700001610027000000 DEM       DEM Proposition #8                                      No                                                             01Y
0071001002700028430027000000 DEM       DEM Proposition #9                                      Yes                                                            01Y
0071002002700001080027000000 DEM       DEM Proposition #9                                      No                                                             01Y
0072001002700027500027000000 DEM       DEM Proposition #10                                     Yes                                                            01Y
0072002002700002000027000000 DEM       DEM Proposition #10                                     No                                                             01Y
0073001002700026260027000000 DEM       DEM Proposition #11                                     Yes                                                            01Y
0073002002700002990027000000 DEM       DEM Proposition #11                                     No                                                             01Y
