Political_Subdivision,Election_Date,Election_Name,Total Provisional Ballots,Total Provisional Ballots Counted,precinct_number,Reg_Voters,race_name,candidate_name,party_code,early_votes,election_votes
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,"County Commissioner, Precinct 1",Mickey Barker,REP,185,212
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,"Constable, Precinct No. 1",Norman Colyer,REP,196,212
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,County Chairman,Donnie W. Wisenbaker,REP,191,209
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 1,Yes,REP,199,206
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 1,No,REP,13,31
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 2,Yes,REP,195,209
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 2,No,REP,16,30
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 3,Yes,REP,193,206
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 3,No,REP,16,25
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 4,Yes,REP,206,229
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 4,No,REP,3,8
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 5,Yes,REP,193,218
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 5,No,REP,16,17
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 6,Yes,REP,204,226
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 6,No,REP,5,7
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 7,Yes,REP,206,227
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 7,No,REP,3,2
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 8,Yes,REP,210,231
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 8,No,REP,1,2
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 9,Yes,REP,200,221
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 9,No,REP,9,11
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 10,Yes,REP,201,223
Hopkins County,3/3/20,Rep/Dem Primary,,,1,0,Proposition 10,No,REP,9,13
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,1
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,Zoltan G. Istvan,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,Bill Weld,REP,3,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,Bob Ely,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,Matthew John Matern,REP,1,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,Donald J. Trump,REP,181,182
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,Joe Walsh,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,President,Uncommitted,REP,5,4
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,United States Senator,Virgil Bierschwale,REP,1,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,United States Senator,Mark Yancey,REP,5,11
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,United States Senator,John Cornyn,REP,160,129
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,United States Senator,Dwayne Stovall,REP,16,26
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,United States Senator,John Anthony Castro,REP,2,12
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"United States Representative,
District No. 4",John Ratcliffe,REP,180,175
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Railroad Commissioner,"James ""Jim"" Wright",REP,111,107
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Railroad Commissioner,Ryan Sitton,REP,59,56
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,157,151
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,150,147
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,154,149
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,150,148
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,77,84
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,77,67
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,150,145
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,148,147
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Member, State Board of Education, District 9",Keven M. Ellis,REP,149,148
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"State Representative, District 2",Dan Flynn,REP,75,66
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"State Representative, District 2",Bryan Slaton,REP,83,81
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"State Representative, District 2","Dwayne ""Doc"" Collins",REP,23,33
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Justice, 6th Court of Appeals District, Place 3",Ralph K. Burgess,REP,148,153
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"District Judge, 8th Judicial District",Eddie Northcutt,REP,173,174
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"District Judge, 62nd Judicial District",Will Biard,REP,159,153
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"District Attorney, 8th Judicial District",Will Ramsay,REP,168,164
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,County Attorney,Dustanna Hyde Rabe,REP,166,162
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Sheriff,Lewis Tatum,REP,173,169
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,County Tax Assessor-Collector,Debbie Pogue Mitchell,REP,171,168
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"County Commissioner, Precinct 1",Mickey Barker,REP,161,162
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,"Constable, Precinct No. 1",Norman Colyer,REP,168,164
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,County Chairman,Donnie W. Wisenbaker,REP,163,159
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 1,Yes,REP,162,162
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 1,No,REP,24,19
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 2,Yes,REP,159,161
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 2,No,REP,31,24
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 3,Yes,REP,173,160
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 3,No,REP,14,21
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 4,Yes,REP,177,174
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 4,No,REP,9,9
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 5,Yes,REP,169,161
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 5,No,REP,19,19
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 6,Yes,REP,176,172
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 6,No,REP,10,8
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 7,Yes,REP,187,181
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 7,No,REP,1,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 8,Yes,REP,182,179
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 8,No,REP,5,0
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 9,Yes,REP,176,172
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 9,No,REP,9,11
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 10,Yes,REP,177,169
Hopkins County,3/3/20,Rep/Dem Primary,,,1A,0,Proposition 10,No,REP,9,13
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,Zoltan G. Istvan,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,Bill Weld,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,Bob Ely,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,Matthew John Matern,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,Donald J. Trump,REP,109,131
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,Joe Walsh,REP,1,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,President,Uncommitted,REP,0,6
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,United States Senator,Virgil Bierschwale,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,United States Senator,Mark Yancey,REP,1,7
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,United States Senator,John Cornyn,REP,88,90
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,United States Senator,Dwayne Stovall,REP,13,12
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,United States Senator,John Anthony Castro,REP,2,6
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"United States Representative,
District No. 4",John Ratcliffe,REP,99,119
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Railroad Commissioner,"James ""Jim"" Wright",REP,56,77
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Railroad Commissioner,Ryan Sitton,REP,44,31
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,92,110
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,93,112
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,95,113
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,90,111
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,53,60
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,38,37
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,93,107
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,92,104
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Member, State Board of Education, District 9",Keven M. Ellis,REP,90,106
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"State Representative, District 2",Dan Flynn,REP,36,63
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"State Representative, District 2",Bryan Slaton,REP,58,49
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"State Representative, District 2","Dwayne ""Doc"" Collins",REP,9,19
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Justice, 6th Court of Appeals District, Place 3",Ralph K. Burgess,REP,92,107
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"District Judge, 8th Judicial District",Eddie Northcutt,REP,98,115
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"District Judge, 62nd Judicial District",Will Biard,REP,91,110
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"District Attorney, 8th Judicial District",Will Ramsay,REP,94,119
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,County Attorney,Dustanna Hyde Rabe,REP,96,113
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Sheriff,Lewis Tatum,REP,98,113
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,County Tax Assessor-Collector,Debbie Pogue Mitchell,REP,99,121
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,"Constable, Precinct No. 1",Norman Colyer,REP,98,121
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,County Chairman,Donnie W. Wisenbaker,REP,99,106
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 1,Yes,REP,99,122
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 1,No,REP,9,11
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 2,Yes,REP,97,113
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 2,No,REP,13,17
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 3,Yes,REP,105,115
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 3,No,REP,3,17
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 4,Yes,REP,107,128
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 4,No,REP,2,4
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 5,Yes,REP,103,119
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 5,No,REP,4,11
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 6,Yes,REP,103,130
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 6,No,REP,4,2
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 7,Yes,REP,107,129
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 7,No,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 8,Yes,REP,104,127
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 8,No,REP,1,4
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 9,Yes,REP,101,125
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 9,No,REP,6,6
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 10,Yes,REP,104,126
Hopkins County,3/3/20,Rep/Dem Primary,,,2,0,Proposition 10,No,REP,4,6
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,Zoltan G. Istvan,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,Bill Weld,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,Bob Ely,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,Matthew John Matern,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,Donald J. Trump,REP,73,84
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,Joe Walsh,REP,0,1
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,President,Uncommitted,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,United States Senator,Virgil Bierschwale,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,United States Senator,Mark Yancey,REP,5,3
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,United States Senator,John Cornyn,REP,54,56
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,United States Senator,Dwayne Stovall,REP,5,15
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,United States Senator,John Anthony Castro,REP,1,1
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"United States Representative,
District No. 4",John Ratcliffe,REP,68,80
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Railroad Commissioner,"James ""Jim"" Wright",REP,42,46
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Railroad Commissioner,Ryan Sitton,REP,20,23
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,62,71
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,63,66
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,64,64
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,62,66
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,27,31
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,36,35
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,63,63
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,64,64
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Member, State Board of Education, District 9",Keven M. Ellis,REP,63,63
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"State Representative, District 2",Dan Flynn,REP,28,33
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"State Representative, District 2",Bryan Slaton,REP,33,45
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"State Representative, District 2","Dwayne ""Doc"" Collins",REP,5,5
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Justice, 6th Court of Appeals District, Place 3",Ralph K. Burgess,REP,63,64
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"District Judge, 8th Judicial District",Eddie Northcutt,REP,65,73
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"District Judge, 62nd Judicial District",Will Biard,REP,64,67
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"District Attorney, 8th Judicial District",Will Ramsay,REP,63,71
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,County Attorney,Dustanna Hyde Rabe,REP,60,67
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Sheriff,Lewis Tatum,REP,67,72
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,County Tax Assessor-Collector,Debbie Pogue Mitchell,REP,65,67
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,"Constable, Precinct No. 1",Norman Colyer,REP,63,69
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,County Chairman,Donnie W. Wisenbaker,REP,61,67
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 1,Yes,REP,64,76
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 1,No,REP,9,9
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 2,Yes,REP,64,71
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 2,No,REP,9,14
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 3,Yes,REP,69,78
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 3,No,REP,2,3
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 4,Yes,REP,73,78
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 4,No,REP,0,5
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 5,Yes,REP,69,79
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 5,No,REP,4,4
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 6,Yes,REP,68,76
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 6,No,REP,4,5
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 7,Yes,REP,73,83
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 7,No,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 8,Yes,REP,72,83
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 8,No,REP,1,0
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 9,Yes,REP,71,78
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 9,No,REP,2,4
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 10,Yes,REP,72,80
Hopkins County,3/3/20,Rep/Dem Primary,,,2A,0,Proposition 10,No,REP,1,4
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,1
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,Zoltan G. Istvan,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,Bill Weld,REP,0,1
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,Bob Ely,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,Matthew John Matern,REP,0,0
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,Donald J. Trump,REP,165,121
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,Joe Walsh,REP,1,1
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,President,Uncommitted,REP,3,4
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,United States Senator,Virgil Bierschwale,REP,0,2
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,United States Senator,Mark Yancey,REP,11,8
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,United States Senator,John Cornyn,REP,134,76
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,United States Senator,Dwayne Stovall,REP,13,23
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,United States Senator,John Anthony Castro,REP,4,3
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"United States Representative,
District No. 4",John Ratcliffe,REP,156,118
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,Railroad Commissioner,"James ""Jim"" Wright",REP,97,73
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,Railroad Commissioner,Ryan Sitton,REP,52,32
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,153,103
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,REP,152,103
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,155,102
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"Justice, Supreme Court, Place 8",Brett Busby,REP,152,103
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,73,50
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,65,48
Hopkins County,3/3/20,Rep/Dem Primary,,,3,0,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,148,100
