political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Bill Weld,REP,2,4
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Matthew John Matern,REP,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Bob Ely,REP,1,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Donald J. Trump,REP,503,320
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Zoltan G. Istvan,REP,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Joe Walsh,REP,2,1
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,"""uncommitted""",REP,9,5
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Robby Wells,DEM,1,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,"Roque ""Rocky"" De La Fuente",DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Tom Steyer,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Bernie Sanders,DEM,19,17
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Tulsi Gabbard,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Pete Buttigieg,DEM,2,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Michael R. Bloomberg,DEM,4,6
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Marianne Williamson,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Amy Klobuchar,DEM,6,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Julián Castro,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Deval Patrick,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Elizabeth Warren,DEM,5,6
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,John K. Delaney,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Michael Bennet,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Cory Booker,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Andrew Yang,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,President,Joseph R. Biden,DEM,8,13
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Mark Yancey,REP,25,23
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Dwayne Stovall,REP,156,91
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,John Cornyn,REP,303,186
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Virgil Bierschwale,REP,2,4
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,John Anthony Castro,REP,10,10
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,"Annie ""Mamá"" Garcia",DEM,9,11
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Chris Bell,DEM,3,2
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Royce West,DEM,2,2
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Cristina Tzintzun Ramirez,DEM,1,5
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Sema Hernandez,DEM,5,9
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Michael Cooper,DEM,3,1
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Victor Hugo Harris,DEM,0,3
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Jack Daniel Foster JR,DEM,1,1
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Adrian Ocegueda,DEM,0,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,Amanda K. Edwards,DEM,2,1
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,D.R. Hunter,DEM,3,0
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S. Senator,"Mary ""MJ"" Hegar",DEM,10,6
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S Representative District 11,August Pfluger,REP,245,128
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S Representative District 11,Brandon Batch,REP,101,68
Eastland County,3/3/2020,2020 March 3rd Primary,7,0,1-EASTLAND,2719,U.S Representative District 11,J.Ross Lacy,REP,16,18
