Political Subdivision,Election Date,Election Name,Total Provisional Ballots,Total Provision al Ballots Counted,Precinct ID,Reg_voters,Race Name,Candidate Name,Early Vote Totals,Election Day Vote Totals
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,76,85
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,41,44
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,113,122
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Judge, Court of Criminal Appeals, Place 9",David Newell,109,124
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Member, State Board of Education, District 10",Tom Maynard,110,123
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"State Senator, District 18",Lois W. Kolkhorst,123,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"State Representative, District 13",Ben Leman,118,121
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,111,122
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,111,124
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"District Judge, 21st Judicial District",Carson Campbell,117,124
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"District Judge, 335th Judicial District",Charles W. Carver,19,39
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"District Judge, 335th Judicial District",Reva L. Towslee Corbett,121,105
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,County Judge - Unexpired Term,Keith Schroeder,126,134
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,County Attorney,Susan Deski,119,121
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Sheriff,Jayson Lyday,29,61
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Sheriff,Gene Hermes,114,90
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,County Tax Assessor-Collector,Jessica Lucero,43,49
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,County Tax Assessor-Collector,Cheryl Story Castaneda,97,93
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"County Commissioner, Precinct No. 1",Dwayne Faust,109,104
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"County Commissioner, Precinct No. 1",Mike Weichert,15,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"County Commissioner, Precinct No. 1",Larry Nichols,5,5
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"County Commissioner, Precinct No. 1",Joe Baldwin Jr.,17,29
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Constable, Precinct No. 1",Jason Muzny,97,114
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,"Constable, Precinct No. 1",Peter Glidewell,48,37
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,County Chairman,Tyler Groce,131,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 1,Yes,126,123
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 1,No,17,26
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 2,Yes,123,127
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 2,No,18,23
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 3,Yes,125,133
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 3,No,13,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 4,Yes,136,142
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 4,No,3,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 5,Yes,118,137
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 5,No,20,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 6,Yes,136,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 6,No,2,18
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 7,Yes,137,140
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 7,No,3,7
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 8,Yes,139,146
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 8,No,0,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 9,Yes,132,143
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 9,No,8,8
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 10,Yes,127,133
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,113,664,Proposition 10,No,12,16
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,Joe Walsh,3,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,Donald J. Trump,345,158
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,Matthew John Matern,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,"Roque ""Rocky"" De La Fuente Guerra",0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,Bill Weld,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,Bob Ely,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,Zoltan G. Istvan,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,President,Uncommitted,15,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,United States Senator,John Cornyn,253,122
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,United States Senator,Virgil Bierschwale,3,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,United States Senator,Mark Yancey,27,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,United States Senator,John Anthony Castro,12,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,United States Senator,Dwayne Stovall,34,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",George W. Hindman,55,29
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Jeff Oppenheim,3,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Todd Kent,24,11
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Trent Sutton,25,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Laurie Godfrey McReynolds,1,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Elianor Vessali,29,19
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Renée Swann,118,46
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Kristen Alamo Rowin,4,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",David Saucedo,1,5
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Ahmad Adnan,2,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Scott Bland,4,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"United States Representative, District 17",Pete Sessions,68,31
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Railroad Commissioner,"James ""Jim"" Wright",195,115
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Railroad Commissioner,Ryan Sitton,103,37
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Chief Justice, Supreme Court",Nathan Hecht,277,141
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,277,139
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Justice, Supreme Court, Place 7",Jeff Boyd,284,139
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Justice, Supreme Court, Place 8",Brett Busby,281,140
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,176,92
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,102,54
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,277,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Judge, Court of Criminal Appeals, Place 9",David Newell,278,130
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Member, State Board of Education, District 10",Tom Maynard,275,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"State Senator, District 18",Lois W. Kolkhorst,302,141
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"State Representative, District 13",Ben Leman,305,136
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,279,129
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,280,127
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"District Judge, 21st Judicial District",Carson Campbell,293,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"District Judge, 335th Judicial District",Charles W. Carver,56,46
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"District Judge, 335th Judicial District",Reva L. Towslee Corbett,285,124
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,County Judge - Unexpired Term,Keith Schroeder,309,144
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,County Attorney,Susan Deski,287,131
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Sheriff,Jayson Lyday,122,55
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Sheriff,Gene Hermes,242,118
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,County Tax Assessor-Collector,Jessica Lucero,131,61
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,County Tax Assessor-Collector,Cheryl Story Castaneda,216,103
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"County Commissioner, Precinct No. 1",Dwayne Faust,211,98
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"County Commissioner, Precinct No. 1",Mike Weichert,44,26
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"County Commissioner, Precinct No. 1",Larry Nichols,18,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"County Commissioner, Precinct No. 1",Joe Baldwin Jr.,82,38
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Constable, Precinct No. 1",Jason Muzny,155,93
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,"Constable, Precinct No. 1",Peter Glidewell,201,79
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,County Chairman,Tyler Groce,312,149
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 1,Yes,313,148
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 1,No,37,22
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 2,Yes,310,130
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 2,No,44,34
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 3,Yes,322,141
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 3,No,18,18
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 4,Yes,324,147
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 4,No,19,15
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 5,Yes,316,148
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 5,No,31,12
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 6,Yes,317,143
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 6,No,23,15
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 7,Yes,338,159
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 7,No,4,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 8,Yes,341,157
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 8,No,5,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 9,Yes,329,156
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 9,No,15,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 10,Yes,311,143
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,114,1842,Proposition 10,No,32,23
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,Joe Walsh,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,Donald J. Trump,56,67
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,Matthew John Matern,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,"Roque ""Rocky"" De La Fuente Guerra",0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,Bill Weld,0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,Bob Ely,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,Zoltan G. Istvan,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,President,Uncommitted,0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,United States Senator,John Cornyn,46,50
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,United States Senator,Virgil Bierschwale,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,United States Senator,Mark Yancey,2,7
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,United States Senator,John Anthony Castro,0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,United States Senator,Dwayne Stovall,6,13
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",George W. Hindman,8,12
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Jeff Oppenheim,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Todd Kent,4,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Trent Sutton,2,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Laurie Godfrey McReynolds,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Elianor Vessali,6,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Renée Swann,22,21
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Kristen Alamo Rowin,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",David Saucedo,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Ahmad Adnan,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Scott Bland,1,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"United States Representative, District 17",Pete Sessions,12,8
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Railroad Commissioner,"James ""Jim"" Wright",33,39
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Railroad Commissioner,Ryan Sitton,19,27
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Chief Justice, Supreme Court",Nathan Hecht,45,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Justice, Supreme Court, Place 6 - Unexpired Term",Jane Bland,46,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Justice, Supreme Court, Place 7",Jeff Boyd,47,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Justice, Supreme Court, Place 8",Brett Busby,47,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,36,39
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,11,26
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,46,60
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Judge, Court of Criminal Appeals, Place 9",David Newell,46,60
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Member, State Board of Education, District 10",Tom Maynard,46,58
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"State Senator, District 18",Lois W. Kolkhorst,54,62
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"State Representative, District 13",Ben Leman,53,60
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Justice, 10th Court of Appeals District, Place 2",Matt Johnson,48,57
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Justice, 10th Court of Appeals District, Place 3",John E. Neill,48,55
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"District Judge, 21st Judicial District",Carson Campbell,48,57
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"District Judge, 335th Judicial District",Charles W. Carver,12,14
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"District Judge, 335th Judicial District",Reva L. Towslee Corbett,45,55
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,County Judge - Unexpired Term,Keith Schroeder,51,60
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,County Attorney,Susan Deski,51,55
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Sheriff,Jayson Lyday,12,28
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Sheriff,Gene Hermes,46,43
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,County Tax Assessor-Collector,Jessica Lucero,16,26
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,County Tax Assessor-Collector,Cheryl Story Castaneda,41,42
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,"Constable, Precinct No. 2",Dennis Gaas,54,60
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,County Chairman,Tyler Groce,49,61
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 1,Yes,47,69
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 1,No,11,5
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 2,Yes,47,62
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 2,No,11,11
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 3,Yes,53,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 3,No,3,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 4,Yes,56,65
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 4,No,1,7
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 5,Yes,54,67
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 5,No,5,6
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 6,Yes,53,68
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 6,No,4,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 7,Yes,58,72
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 7,No,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 8,Yes,57,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 8,No,1,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 9,Yes,57,69
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 9,No,1,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 10,Yes,55,66
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,203,411,Proposition 10,No,3,4
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,Joe Walsh,0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,Donald J. Trump,157,71
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,Matthew John Matern,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,"Roque ""Rocky"" De La Fuente Guerra",0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,Bill Weld,1,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,Bob Ely,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,Zoltan G. Istvan,0,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,President,Uncommitted,3,5
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,United States Senator,John Cornyn,135,58
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,United States Senator,Virgil Bierschwale,0,2
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,United States Senator,Mark Yancey,6,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,United States Senator,John Anthony Castro,3,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,United States Senator,Dwayne Stovall,8,9
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",George W. Hindman,26,7
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Jeff Oppenheim,2,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Todd Kent,8,3
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Trent Sutton,6,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Laurie Godfrey McReynolds,0,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Elianor Vessali,11,17
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Renée Swann,56,18
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Kristen Alamo Rowin,3,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",David Saucedo,2,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Ahmad Adnan,1,0
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Scott Bland,2,1
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"United States Representative, District 17",Pete Sessions,41,18
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,Railroad Commissioner,"James ""Jim"" Wright",96,37
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,Railroad Commissioner,Ryan Sitton,50,25
Burleson County,"Mar. 3, 2020",Republican Primary,0,0,204,670,"Chief Justice, Supreme Court",Nathan Hecht,135,62
