#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","REP Ballots Cast","DEM Ballots Cast","NON Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes","Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes"
"5",9,Reporting         ,0,879,131,0,0.00,"President",28,"DEM","Michael R. Bloomberg",3,"",20,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",28,"DEM","Marianne Williamson",9,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Sema Hernandez",10,"",12,0,18,0,5,0,14,0,2,0,2,0,5,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Jack Daniel Foster Jr",5,"",6,0,18,0,3,0,14,0,2,0,2,0,1,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Royce West",6,"",17,0,18,0,5,0,14,0,3,0,2,0,9,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Mary ""MJ"" Hegar",7,"",38,0,18,0,16,0,14,0,8,0,2,0,14,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Victor Hugo Harris",11,"",7,0,18,0,5,0,14,0,0,0,2,0,2,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Chris Bell",12,"",19,0,18,0,8,0,14,0,6,0,2,0,5,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Michael Cooper",2,"",4,0,18,0,2,0,14,0,0,0,2,0,2,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","D. R. Hunter",9,"",3,0,18,0,0,0,14,0,1,0,2,0,2,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Adrian Ocegueda",1,"",0,0,18,0,0,0,14,0,0,0,2,0,0,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Annie ""Mamá"" Garcia",3,"",3,0,18,0,0,0,14,0,1,0,2,0,2,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Amanda K. Edwards",8,"",3,0,18,0,1,0,14,0,0,0,2,0,2,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",29,"DEM","Cristina Tzintzun Ramirez",4,"",1,0,18,0,1,0,14,0,0,0,2,0,0,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Representative, District No. 19",22,"DEM","Tom Watson",1,"",98,0,33,0,39,0,21,0,18,0,7,0,41,0,5,0
"5",9,Reporting         ,0,879,131,0,0.00,"Railroad Commissioner",15,"DEM","Mark Watson",1,"",35,0,25,0,11,0,19,0,12,0,4,0,12,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"Railroad Commissioner",15,"DEM","Chrysta Castañeda",4,"",27,0,25,0,12,0,19,0,4,0,4,0,11,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"Railroad Commissioner",15,"DEM","Kelly Stone",2,"",20,0,25,0,9,0,19,0,1,0,4,0,10,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"Railroad Commissioner",15,"DEM","Roberto R. ""Beto"" Alonzo",3,"",24,0,25,0,9,0,19,0,4,0,4,0,11,0,2,0
"5",9,Reporting         ,0,879,131,0,0.00,"Chief Justice, Supreme Court",58,"DEM","Jerry Zimmerer",2,"",22,0,23,0,9,0,18,0,7,0,4,0,6,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Chief Justice, Supreme Court",58,"DEM","Amy Clark Meachum",1,"",86,0,23,0,33,0,18,0,14,0,4,0,39,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 6 Unexpired Term",8,"DEM","Larry Praeger",1,"",36,0,23,0,13,0,19,0,13,0,3,0,10,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 6 Unexpired Term",8,"DEM","Kathy Cheng",2,"",72,0,23,0,28,0,19,0,9,0,3,0,35,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 7",44,"DEM","Staci Williams",2,"",63,0,26,0,23,0,20,0,14,0,5,0,26,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 7",44,"DEM","Brandy Voss",1,"",42,0,26,0,17,0,20,0,6,0,5,0,19,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 8",47,"DEM","Peter Kelly",2,"",48,0,25,0,18,0,20,0,12,0,4,0,18,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 8",47,"DEM","Gisela D. Triana",1,"",58,0,25,0,22,0,20,0,9,0,4,0,27,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 3",54,"DEM","Dan Wood",2,"",22,0,25,0,8,0,20,0,7,0,4,0,7,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 3",54,"DEM","Elizabeth Davis Frizell",1,"",74,0,25,0,29,0,20,0,13,0,4,0,32,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 3",54,"DEM","William Pieratt Demond",3,"",10,0,25,0,3,0,20,0,1,0,4,0,6,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 4",48,"DEM","Tina Clinton",1,"",78,0,25,0,27,0,20,0,15,0,4,0,36,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 4",48,"DEM","Steven Miears",2,"",28,0,25,0,13,0,20,0,6,0,4,0,9,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 9",3,"DEM","Brandon Birmingham",1,"",96,0,35,0,35,0,25,0,20,0,5,0,41,0,5,0
"5",9,Reporting         ,0,879,131,0,0.00,"Member, State Board of Education, District 15",11,"DEM","John Betancourt",1,"",98,0,33,0,36,0,24,0,20,0,5,0,42,0,4,0
"5",9,Reporting         ,0,879,131,0,0.00,"State Representative, District 68",49,"DEM","Patsy Ledbetter",1,"",100,0,31,0,39,0,21,0,20,0,5,0,41,0,5,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, 2nd Court of Appeals District, Place 6 Unexpired Term",19,"DEM","Delonia A. Watson",1,"",95,0,36,0,35,0,25,0,20,0,5,0,40,0,6,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Donald J. Trump",8,"",827,0,7,0,312,0,1,0,118,0,3,0,397,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Matthew John Matern",3,"",0,0,7,0,0,0,1,0,0,0,3,0,0,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Joe Walsh",4,"",2,0,7,0,1,0,1,0,0,0,3,0,1,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Zoltan G. Istvan",1,"",0,0,7,0,0,0,1,0,0,0,3,0,0,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Bob Ely",7,"",0,0,7,0,0,0,1,0,0,0,3,0,0,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Roque ""Rocky"" De La Fuente Guerra",2,"",6,0,7,0,3,0,1,0,0,0,3,0,3,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Bill Weld",5,"",6,0,7,0,3,0,1,0,0,0,3,0,3,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"President",50,"REP","Uncommitted",6,"",31,0,7,0,14,0,1,0,4,0,3,0,13,0,3,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",40,"REP","Mark Yancey",5,"",103,0,63,0,48,0,31,0,8,0,5,0,47,0,27,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",40,"REP","Virgil Bierschwale",1,"",3,0,63,0,2,0,31,0,0,0,5,0,1,0,27,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",40,"REP","Dwayne Stovall",4,"",99,0,63,0,41,0,31,0,11,0,5,0,47,0,27,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",40,"REP","John Cornyn",3,"",591,0,63,0,201,0,31,0,101,0,5,0,289,0,27,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Senator",40,"REP","John Anthony Castro",2,"",20,0,63,0,11,0,31,0,0,0,5,0,9,0,27,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Representative, District No. 19",61,"REP","Vance W. Boyd",1,"",161,0,75,0,75,0,33,0,16,0,7,0,70,0,35,0
"5",9,Reporting         ,0,879,131,0,0.00,"United States Representative, District No. 19",61,"REP","Jodey C. Arrington",2,"",643,0,75,0,226,0,33,0,102,0,7,0,315,0,35,0
"5",9,Reporting         ,0,879,131,0,0.00,"Railroad Commissioner",6,"REP","Ryan Sitton",2,"",310,0,129,0,124,0,45,0,39,0,26,0,147,0,58,0
"5",9,Reporting         ,0,879,131,0,0.00,"Railroad Commissioner",6,"REP","James ""Jim"" Wright",1,"",440,0,129,0,165,0,45,0,60,0,26,0,215,0,58,0
"5",9,Reporting         ,0,879,131,0,0.00,"Chief Justice, Supreme Court",37,"REP","Nathan Hecht",1,"",730,0,149,0,283,0,51,0,104,0,21,0,343,0,77,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 6 Unexpired Term",25,"REP","Jane Bland",1,"",718,0,161,0,279,0,55,0,101,0,24,0,338,0,82,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 7",31,"REP","Jeff Boyd",1,"",718,0,161,0,277,0,57,0,101,0,24,0,340,0,80,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, Supreme Court, Place 8",1,"REP","Brett Busby",1,"",713,0,166,0,277,0,57,0,100,0,25,0,336,0,84,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 3",23,"REP","Bert Richardson",2,"",405,0,166,0,158,0,60,0,58,0,28,0,189,0,78,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 3",23,"REP","Gina Parker",1,"",308,0,166,0,116,0,60,0,39,0,28,0,153,0,78,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 4",2,"REP","Kevin Patrick Yeary",1,"",697,0,182,0,278,0,56,0,92,0,33,0,327,0,93,0
"5",9,Reporting         ,0,879,131,0,0.00,"Judge, Court of Criminal Appeals, Place 9",32,"REP","David Newell",1,"",697,0,182,0,276,0,58,0,93,0,32,0,328,0,92,0
"5",9,Reporting         ,0,879,131,0,0.00,"Member, State Board of Education, District 15",20,"REP","Jay Johnson",1,"",693,0,186,0,271,0,63,0,92,0,33,0,330,0,90,0
"5",9,Reporting         ,0,879,131,0,0.00,"State Representative, District 68",55,"REP","Drew Springer",1,"",757,0,122,0,292,0,42,0,105,0,20,0,360,0,60,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, 2nd Court of Appeals District, Place 2",46,"REP","Dana Womack",1,"",704,0,175,0,273,0,61,0,98,0,27,0,333,0,87,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, 2nd Court of Appeals District, Place 6",52,"REP","Mike Wallach",1,"",702,0,177,0,276,0,58,0,96,0,29,0,330,0,90,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, 2nd Court of Appeals District, Place 7",4,"REP","Brian Walker",2,"",393,1,204,0,156,0,77,0,52,1,38,0,185,0,89,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, 2nd Court of Appeals District, Place 7",4,"REP","John P. Chupp",3,"",89,1,204,0,35,0,77,0,11,1,38,0,43,0,89,0
"5",9,Reporting         ,0,879,131,0,0.00,"Justice, 2nd Court of Appeals District, Place 7",4,"REP","Elizabeth Beach",1,"",192,1,204,0,66,0,77,0,23,1,38,0,103,0,89,0
"5",9,Reporting         ,0,879,131,0,0.00,"District Judge, 90th Judicial District",30,"REP","Stephen Bristow",1,"",780,0,99,0,298,0,36,0,108,0,17,0,374,0,46,0
"5",9,Reporting         ,0,879,131,0,0.00,"District Attorney, 90th Judicial District",41,"REP","Dee Peavy",1,"",764,0,115,0,287,0,47,0,109,0,16,0,368,0,52,0
"5",9,Reporting         ,0,879,131,0,0.00,"County Attorney",17,"REP","Christopher D. Baran",1,"",717,0,162,0,278,0,56,0,100,0,25,0,339,0,81,0
"5",9,Reporting         ,0,879,131,0,0.00,"Sheriff",34,"REP","Travis Babcock",1,"",695,0,19,0,247,0,9,0,100,0,5,0,348,0,5,0
"5",9,Reporting         ,0,879,131,0,0.00,"Sheriff",34,"REP","Tim Bay",3,"",120,0,19,0,55,0,9,0,16,0,5,0,49,0,5,0
"5",9,Reporting         ,0,879,131,0,0.00,"Sheriff",34,"REP","Charlie Parker",2,"",45,0,19,0,23,0,9,0,4,0,5,0,18,0,5,0
"5",9,Reporting         ,0,879,131,0,0.00,"County Tax Assessor-Collector",36,"REP","Stephanie Crail",2,"",247,0,56,0,98,0,21,0,37,0,16,0,112,0,19,0
"5",9,Reporting         ,0,879,131,0,0.00,"County Tax Assessor-Collector",36,"REP","Christy Centers",1,"",576,0,56,0,215,0,21,0,72,0,16,0,289,0,19,0
"5",9,Reporting         ,0,879,131,0,0.00,"Constable, Precinct 1",42,"REP","Tommy Martin",1,"",777,0,102,0,297,0,37,0,107,0,18,0,373,0,47,0
"5",9,Reporting         ,0,879,131,0,0.00,"County Chairman",7,"REP","Kyle Zohn Milam",1,"",759,0,120,0,298,0,36,0,101,0,24,0,360,0,60,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #1",56,"DEM","Yes",2,"",111,0,4,0,50,0,2,0,20,0,2,0,41,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #1",56,"DEM","No",1,"",16,0,4,0,8,0,2,0,3,0,2,0,5,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #2",21,"DEM","Yes",2,"",113,0,4,0,51,0,2,0,19,0,2,0,43,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #2",21,"DEM","No",1,"",14,0,4,0,7,0,2,0,4,0,2,0,3,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #3",57,"DEM","Yes",1,"",121,0,5,0,53,0,3,0,23,0,2,0,45,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #3",57,"DEM","No",2,"",5,0,5,0,4,0,3,0,0,0,2,0,1,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #4",51,"DEM","Yes",1,"",113,0,5,0,52,0,3,0,19,0,2,0,42,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #4",51,"DEM","No",2,"",13,0,5,0,5,0,3,0,4,0,2,0,4,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #5",12,"DEM","Yes",1,"",117,0,4,0,50,0,2,0,23,0,2,0,44,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #5",12,"DEM","No",2,"",10,0,4,0,8,0,2,0,0,0,2,0,2,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #6",39,"DEM","Yes",2,"",118,0,6,0,51,0,4,0,23,0,2,0,44,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #6",39,"DEM","No",1,"",7,0,6,0,5,0,4,0,0,0,2,0,2,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #7",9,"DEM","Yes",1,"",112,0,5,0,49,0,3,0,20,0,2,0,43,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #7",9,"DEM","No",2,"",14,0,5,0,8,0,3,0,3,0,2,0,3,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #8",16,"DEM","Yes",2,"",116,0,5,0,51,0,2,0,20,0,3,0,45,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #8",16,"DEM","No",1,"",10,0,5,0,7,0,2,0,2,0,3,0,1,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #9",14,"DEM","Yes",1,"",117,0,6,0,52,0,3,0,21,0,3,0,44,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #9",14,"DEM","No",2,"",8,0,6,0,5,0,3,0,1,0,3,0,2,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #10",38,"DEM","Yes",1,"",116,0,6,0,49,0,3,0,22,0,3,0,45,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #10",38,"DEM","No",2,"",9,0,6,0,8,0,3,0,0,0,3,0,1,0,0,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #11",5,"DEM","Yes",2,"",112,0,12,0,49,0,7,0,20,0,4,0,43,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition #11",5,"DEM","No",1,"",7,0,12,0,4,0,7,0,1,0,4,0,2,0,1,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 1",43,"REP","Yes",1,"",770,0,13,0,299,0,4,0,104,0,2,0,367,0,7,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 1",43,"REP","No",2,"",96,0,13,0,31,0,4,0,19,0,2,0,46,0,7,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 2",10,"REP","Yes",2,"",742,1,21,0,282,0,8,0,109,1,3,0,351,0,10,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 2",10,"REP","No",1,"",115,1,21,0,44,0,8,0,12,1,3,0,59,0,10,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 3",60,"REP","Yes",1,"",777,0,24,0,296,0,9,0,120,0,1,0,361,0,14,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 3",60,"REP","No",2,"",78,0,24,0,29,0,9,0,4,0,1,0,45,0,14,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 4",59,"REP","Yes",1,"",811,0,22,0,310,0,5,0,117,0,2,0,384,0,15,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 4",59,"REP","No",2,"",46,0,22,0,19,0,5,0,6,0,2,0,21,0,15,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 5",33,"REP","Yes",1,"",765,0,24,0,293,0,8,0,113,0,2,0,359,0,14,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 5",33,"REP","No",2,"",90,0,24,0,33,0,8,0,10,0,2,0,47,0,14,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 6",27,"REP","Yes",2,"",807,0,28,0,301,0,9,0,120,0,1,0,386,0,18,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 6",27,"REP","No",1,"",44,0,28,0,24,0,9,0,4,0,1,0,16,0,18,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 7",13,"REP","Yes",2,"",845,0,19,0,323,0,6,0,120,0,1,0,402,0,12,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 7",13,"REP","No",1,"",15,0,19,0,5,0,6,0,4,0,1,0,6,0,12,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 8",18,"REP","Yes",2,"",849,0,23,0,322,0,8,0,123,0,1,0,404,0,14,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 8",18,"REP","No",1,"",7,0,23,0,4,0,8,0,1,0,1,0,2,0,14,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 9",26,"REP","Yes",1,"",816,0,26,0,314,0,6,0,116,0,4,0,386,0,16,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 9",26,"REP","No",2,"",37,0,26,0,14,0,6,0,5,0,4,0,18,0,16,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 10",24,"REP","Yes",1,"",787,0,30,0,301,0,10,0,108,0,3,0,378,0,17,0
"5",9,Reporting         ,0,879,131,0,0.00,"Proposition 10",24,"REP","No",2,"",62,0,30,0,23,0,10,0,14,0,3,0,25,0,17,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Tulsi Gabbard",6,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Bernie Sanders",14,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Andrew Yang",13,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Robby Wells",10,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Elizabeth Warren",16,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","John K. Delaney",11,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Cory Booker",4,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Joseph R. Biden",2,"",2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Julián Castro",8,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Amy Klobuchar",7,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Pete Buttigieg",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Deval Patrick",5,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Michael Bennet",12,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Tom Steyer",15,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Roque ""Rocky"" De La Fuente",17,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Michael R. Bloomberg",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"President",28,"DEM","Marianne Williamson",9,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","Sema Hernandez",10,"",1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","Jack Daniel Foster Jr",5,"",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","Royce West",6,"",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","Mary ""MJ"" Hegar",7,"",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","Victor Hugo Harris",11,"",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","Chris Bell",12,"",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","Michael Cooper",2,"",2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0
"6",7,Reporting         ,0,83,4,0,0.00,"United States Senator",29,"DEM","D. R. Hunter",9,"",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
