political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,"District Judge, 420th Judicial District",Ed Klein,REP,168,277
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,"District Attorney, 145th Judicial District",Rey Morin,REP,97,168
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,"District Attorney, 145th Judicial District",Andrew Jones,REP,103,170
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,County Attorney,John Fleming,REP,171,269
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Sheriff,Jason Bridges,REP,177,300
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,County Tax Assessor-Collector,Kim Morton,REP,165,264
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,"County Commissioner, Precinct No. 1",Joe Allport,REP,31,60
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,"County Commissioner, Precinct No. 1",Jerry Don Williamson,REP,166,302
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,"Constable, Precinct No. 1",William Sowell,REP,165,283
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,County Chairman,J. Bradley Reynolds,REP,156,251
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 1,Yes,REP,173,305
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 1,No,REP,36,58
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 2,Yes,REP,192,313
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 2,No,REP,18,52
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 3,Yes,REP,189,347
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 3,No,REP,16,17
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 4,Yes,REP,200,357
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 4,No,REP,6,10
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 5,Yes,REP,183,332
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 5,No,REP,19,30
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 6,Yes,REP,194,349
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 6,No,REP,10,14
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 7,Yes,REP,205,362
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 7,No,REP,2,3
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 8,Yes,REP,205,359
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 8,No,REP,2,8
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 9,Yes,REP,186,343
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 9,No,REP,16,14
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 10,Yes,REP,183,326
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,2,2,12,1875,Proposition 10,No,REP,18,33
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,Bill Weld,REP,4,2
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,Donald J. Trump,REP,178,225
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,Joe Walsh,REP,1,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,Bob Ely,REP,1,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,Zoltan G. Istvan,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,Matthew John Matern,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,President,Uncommitted,REP,9,4
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,United States Senator,John Cornyn,REP,162,179
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,United States Senator,Virgil Bierschwale,REP,1,1
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,United States Senator,John Anthony Castro,REP,3,6
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,United States Senator,Dwayne Stovall,REP,9,22
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,United States Senator,Mark Yancey,REP,7,6
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"United States Representative, District No. 1",Louie Gohmert,REP,173,212
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"United States Representative, District No. 1",Johnathan Kyle Davidson,REP,15,14
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Railroad Commissioner,Ryan Sitton,REP,97,135
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Railroad Commissioner,"James ""Jim"" Wright",REP,56,62
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Chief Justice, Supreme Court",Nathan Hecht,REP,127,174
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Justice, Supreme Court, Place 6 -  Unexpired Term",Jane Bland,REP,126,173
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,127,177
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Justice, Supreme Court, Place 8",Brett Busby,REP,125,171
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,72,87
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,73,98
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,123,172
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,124,173
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Member, State Board of Education, District 9",Keven M. Ellis,REP,126,178
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"State Representative, District 11",Travis Clardy,REP,141,195
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Chief Justice, 12th Court of Appeals District",Jim Worthen,REP,122,167
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"District Judge, 145th Judicial District",Jeff Davis,REP,152,185
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"District Judge, 420th Judicial District",Ed Klein,REP,153,185
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"District Attorney, 145th Judicial District",Rey Morin,REP,115,137
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"District Attorney, 145th Judicial District",Andrew Jones,REP,78,87
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,County Attorney,John Fleming,REP,150,189
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Sheriff,Jason Bridges,REP,151,197
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,County Tax Assessor-Collector,Kim Morton,REP,141,183
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"County Commissioner, Precinct No. 1",Joe Allport,REP,43,68
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"County Commissioner, Precinct No. 1",Jerry Don Williamson,REP,135,144
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,"Constable, Precinct No. 1",William Sowell,REP,147,187
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,County Chairman,J. Bradley Reynolds,REP,134,177
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 1,Yes,REP,169,206
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 1,No,REP,24,24
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 2,Yes,REP,177,212
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 2,No,REP,17,18
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 3,Yes,REP,167,208
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 3,No,REP,20,16
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 4,Yes,REP,172,215
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 4,No,REP,13,7
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 5,Yes,REP,168,204
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 5,No,REP,19,19
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 6,Yes,REP,183,214
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 6,No,REP,6,10
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 7,Yes,REP,182,220
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 7,No,REP,3,5
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 8,Yes,REP,181,225
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 8,No,REP,7,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 9,Yes,REP,183,211
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 9,No,REP,6,9
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 10,Yes,REP,169,199
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,13,1346,Proposition 10,No,REP,16,22
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,Bill Weld,REP,3,4
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,Donald J. Trump,REP,401,394
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,"Roque ""Rocky"" De La Fuente Guerra",REP,1,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,Joe Walsh,REP,2,3
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,Bob Ely,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,Zoltan G. Istvan,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,Matthew John Matern,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,President,Uncommitted,REP,11,5
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,United States Senator,John Cornyn,REP,347,310
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,United States Senator,Virgil Bierschwale,REP,0,1
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,United States Senator,John Anthony Castro,REP,10,10
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,United States Senator,Dwayne Stovall,REP,28,36
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,United States Senator,Mark Yancey,REP,11,18
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"United States Representative, District No. 1",Louie Gohmert,REP,384,343
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"United States Representative, District No. 1",Johnathan Kyle Davidson,REP,23,48
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Railroad Commissioner,Ryan Sitton,REP,238,226
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Railroad Commissioner,"James ""Jim"" Wright",REP,118,111
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Chief Justice, Supreme Court",Nathan Hecht,REP,316,288
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Justice, Supreme Court, Place 6 -  Unexpired Term",Jane Bland,REP,310,285
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Justice, Supreme Court, Place 7",Jeff Boyd,REP,312,283
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Justice, Supreme Court, Place 8",Brett Busby,REP,311,279
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Judge, Court of Criminal Appeals, Place 3",Gina Parker,REP,182,144
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Judge, Court of Criminal Appeals, Place 3",Bert Richardson,REP,151,161
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Judge, Court of Criminal Appeals, Place 4",Kevin Patrick Yeary,REP,305,273
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Judge, Court of Criminal Appeals, Place 9",David Newell,REP,305,276
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Member, State Board of Education, District 9",Keven M. Ellis,REP,310,287
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"State Representative, District 11",Travis Clardy,REP,351,328
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Chief Justice, 12th Court of Appeals District",Jim Worthen,REP,309,279
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"District Judge, 145th Judicial District",Jeff Davis,REP,351,325
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"District Judge, 420th Judicial District",Ed Klein,REP,352,311
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"District Attorney, 145th Judicial District",Rey Morin,REP,194,188
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"District Attorney, 145th Judicial District",Andrew Jones,REP,213,200
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,County Attorney,John Fleming,REP,356,316
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Sheriff,Jason Bridges,REP,353,332
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,County Tax Assessor-Collector,Kim Morton,REP,335,297
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"County Commissioner, Precinct No. 1",Joe Allport,REP,111,97
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"County Commissioner, Precinct No. 1",Jerry Don Williamson,REP,274,268
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,"Constable, Precinct No. 1",William Sowell,REP,335,306
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,County Chairman,J. Bradley Reynolds,REP,314,296
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 1,Yes,REP,363,354
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 1,No,REP,56,44
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 2,Yes,REP,380,351
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 2,No,REP,41,47
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 3,Yes,REP,346,370
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 3,No,REP,60,29
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 4,Yes,REP,397,381
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 4,No,REP,12,19
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 5,Yes,REP,371,361
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 5,No,REP,30,39
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 6,Yes,REP,392,384
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 6,No,REP,13,16
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 7,Yes,REP,397,395
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 7,No,REP,10,5
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 8,Yes,REP,402,394
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 8,No,REP,5,6
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 9,Yes,REP,375,380
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 9,No,REP,27,16
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 10,Yes,REP,356,353
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,0,0,14 & 17,3343,Proposition 10,No,REP,49,38
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,Bill Weld,REP,0,1
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,Donald J. Trump,REP,159,252
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,"Roque ""Rocky"" De La Fuente Guerra",REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,Joe Walsh,REP,0,1
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,Bob Ely,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,Zoltan G. Istvan,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,Matthew John Matern,REP,0,0
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,President,Uncommitted,REP,9,6
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,United States Senator,John Cornyn,REP,136,199
NACOGDOCHES COUNTY,3/3/2020,2020 REPUBLICAN PRIMARY,1,0,15,1608,United States Senator,Virgil Bierschwale,REP,3,4
