political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Wheeler County,7/14/2020,Rep. Runoff,0,0,4 - REP,177,"United States Representative, District No. 13",Ronny Jackson,,11,5,0,11
Wheeler County,7/14/2020,Rep. Runoff,0,0,4 - REP,177,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Steven Denny,,9,4,0,9
Wheeler County,7/14/2020,Rep. Runoff,0,0,4 - REP,177,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Larry Doss,,16,16,2,14
Wheeler County,7/14/2020,Rep. Runoff,0,0,4 - REP,177,Sheriff,John Hankins,,14,14,0,14
Wheeler County,7/14/2020,Rep. Runoff,0,0,4 - REP,177,Sheriff,Johnny Carter,,13,8,2,11
Wheeler County,7/14/2020,Rep. Runoff,0,0,5 - REP,104,"United States Representative, District No. 13",Josh Winegarner,,6,2,0,6
Wheeler County,7/14/2020,Rep. Runoff,0,0,5 - REP,104,"United States Representative, District No. 13",Ronny Jackson,,8,21,0,8
Wheeler County,7/14/2020,Rep. Runoff,0,0,5 - REP,104,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Steven Denny,,7,9,0,7
Wheeler County,7/14/2020,Rep. Runoff,0,0,5 - REP,104,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Larry Doss,,4,10,0,4
Wheeler County,7/14/2020,Rep. Runoff,0,0,5 - REP,104,Sheriff,John Hankins,,9,4,0,9
Wheeler County,7/14/2020,Rep. Runoff,0,0,5 - REP,104,Sheriff,Johnny Carter,,6,19,0,6
Wheeler County,7/14/2020,Rep. Runoff,0,0,6 - REP,115,"United States Representative, District No. 13",Josh Winegarner,,14,16,1,13
Wheeler County,7/14/2020,Rep. Runoff,0,0,6 - REP,115,"United States Representative, District No. 13",Ronny Jackson,,17,15,0,17
Wheeler County,7/14/2020,Rep. Runoff,0,0,6 - REP,115,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Steven Denny,,11,14,0,11
Wheeler County,7/14/2020,Rep. Runoff,0,0,6 - REP,115,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Larry Doss,,11,7,1,10
Wheeler County,7/14/2020,Rep. Runoff,0,0,6 - REP,115,Sheriff,John Hankins,,9,8,0,9
Wheeler County,7/14/2020,Rep. Runoff,0,0,6 - REP,115,Sheriff,Johnny Carter,,22,23,1,21
Wheeler County,7/14/2020,Rep. Runoff,0,0,7 - REP,122,"United States Representative, District No. 13",Josh Winegarner,,26,16,2,24
Wheeler County,7/14/2020,Rep. Runoff,0,0,7 - REP,122,"United States Representative, District No. 13",Ronny Jackson,,19,9,0,19
Wheeler County,7/14/2020,Rep. Runoff,0,0,7 - REP,122,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Steven Denny,,11,10,0,11
Wheeler County,7/14/2020,Rep. Runoff,0,0,7 - REP,122,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Larry Doss,,25,12,0,25
Wheeler County,7/14/2020,Rep. Runoff,0,0,7 - REP,122,Sheriff,John Hankins,,20,10,0,20
Wheeler County,7/14/2020,Rep. Runoff,0,0,7 - REP,122,Sheriff,Johnny Carter,,25,16,2,23
Wheeler County,7/14/2020,Rep. Runoff,0,0,8 - REP,672,"United States Representative, District No. 13",Josh Winegarner,,39,26,3,36
Wheeler County,7/14/2020,Rep. Runoff,0,0,8 - REP,672,"United States Representative, District No. 13",Ronny Jackson,,89,65,3,86
Wheeler County,7/14/2020,Rep. Runoff,0,0,8 - REP,672,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Steven Denny,,38,28,0,38
Wheeler County,7/14/2020,Rep. Runoff,0,0,8 - REP,672,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Larry Doss,,58,49,7,51
Wheeler County,7/14/2020,Rep. Runoff,0,0,8 - REP,672,Sheriff,John Hankins,,61,31,4,57
Wheeler County,7/14/2020,Rep. Runoff,0,0,8 - REP,672,Sheriff,Johnny Carter,,75,65,3,72
Wheeler County,7/14/2020,Rep. Runoff,0,0,9 - REP,822,"United States Representative, District No. 13",Josh Winegarner,,87,49,8,79
Wheeler County,7/14/2020,Rep. Runoff,0,0,9 - REP,822,"United States Representative, District No. 13",Ronny Jackson,,134,75,10,124
Wheeler County,7/14/2020,Rep. Runoff,0,0,9 - REP,822,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Steven Denny,,86,54,7,79
Wheeler County,7/14/2020,Rep. Runoff,0,0,9 - REP,822,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Larry Doss,,84,53,5,79
Wheeler County,7/14/2020,Rep. Runoff,0,0,9 - REP,822,Sheriff,John Hankins,,88,40,9,79
Wheeler County,7/14/2020,Rep. Runoff,0,0,9 - REP,822,Sheriff,Johnny Carter,,145,90,10,135
Wheeler County,7/14/2020,Rep. Runoff,0,0,10 - REP,107,"United States Representative, District No. 13",Josh Winegarner,,13,11,4,9
Wheeler County,7/14/2020,Rep. Runoff,0,0,10 - REP,107,"United States Representative, District No. 13",Ronny Jackson,,13,10,0,13
Wheeler County,7/14/2020,Rep. Runoff,0,0,10 - REP,107,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Steven Denny,,8,4,0,8
Wheeler County,7/14/2020,Rep. Runoff,0,0,10 - REP,107,"Justice, 7th Court of Appeals District, Place 4 - Unexpired Term",Larry Doss,,15,12,3,12
Wheeler County,7/14/2020,Rep. Runoff,0,0,10 - REP,107,Sheriff,John Hankins,,7,11,0,7
Wheeler County,7/14/2020,Rep. Runoff,0,0,10 - REP,107,Sheriff,Johnny Carter,,19,10,4,15
Wheeler County,7/14/2020,Dem. Runoff,0,0,1 - DEM,0,United States Senator,Royce West,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,1 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,0,1,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,1 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,1 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,0,1,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,1 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,0,1,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,1 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,2 - DEM,0,United States Senator,Royce West,,1,0,0,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,2 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,3,0,0,3
Wheeler County,7/14/2020,Dem. Runoff,0,0,2 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,1,0,0,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,2 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,3,0,0,3
Wheeler County,7/14/2020,Dem. Runoff,0,0,2 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,3,0,0,3
Wheeler County,7/14/2020,Dem. Runoff,0,0,2 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,1,0,0,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,3 - DEM,0,United States Senator,Royce West,,2,0,0,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,3 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,2,3,1,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,3 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,2,0,0,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,3 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,2,3,1,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,3 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,3,2,1,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,3 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,1,1,0,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,4 - DEM,0,United States Senator,Royce West,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,4 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,2,1,1,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,4 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,2,1,1,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,4 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,4 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,2,1,1,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,4 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,5 - DEM,0,United States Senator,Royce West,,2,0,0,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,5 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,5 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,5 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,2,0,0,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,5 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,5 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,2,0,0,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,6 - DEM,0,United States Senator,Royce West,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,6 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,6 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,6 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,6 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,6 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,7 - DEM,0,United States Senator,Royce West,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,7 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,7 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,7 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,7 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,7 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,8 - DEM,0,United States Senator,Royce West,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,8 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,1,0,1,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,8 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,8 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,1,0,1,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,8 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,1,0,1,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,8 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,9 - DEM,0,United States Senator,Royce West,,2,0,2,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,9 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,4,1,2,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,9 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,4,0,4,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,9 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,2,1,0,2
Wheeler County,7/14/2020,Dem. Runoff,0,0,9 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,4,1,3,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,9 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,2,0,1,1
Wheeler County,7/14/2020,Dem. Runoff,0,0,10 - DEM,0,United States Senator,Royce West,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,10 - DEM,0,United States Senator,"Mary ""MJ"" Hegar",,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,10 - DEM,0,"United States Representative, District No. 13",Greg Sagan,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,10 - DEM,0,"United States Representative, District No. 13",Gus Trujillo,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,10 - DEM,0,Railroad Commissioner,Chrysta Castañeda,,0,0,0,0
Wheeler County,7/14/2020,Dem. Runoff,0,0,10 - DEM,0,Railroad Commissioner,"Roberto R. ""Beto"" Alonzo",,0,0,0,0
