tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,11,73.33%,11,52.38%,21,84.00%,43,70.49%,15,100.00%,21,100.00%,25,100.00%,61,100.00%,0,2,0,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,11,73.33%,17,77.27%,15,60.00%,43,69.35%,15,100.00%,22,100.00%,25,100.00%,62,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,4,26.67%,5,22.73%,10,40.00%,19,30.65%,15,100.00%,22,100.00%,25,100.00%,62,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,25,40.32%,18,28.57%,7,21.88%,50,31.85%,62,100.00%,63,100.00%,32,100.00%,157,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,37,59.68%,45,71.43%,25,78.13%,107,68.15%,62,100.00%,63,100.00%,32,100.00%,157,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,29,46.77%,13,20.97%,8,25.00%,50,32.05%,62,100.00%,62,100.00%,32,100.00%,156,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,33,53.23%,49,79.03%,24,75.00%,106,67.95%,62,100.00%,62,100.00%,32,100.00%,156,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,42,67.74%,47,74.60%,24,77.42%,113,72.44%,62,100.00%,63,100.00%,31,100.00%,156,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,20,32.26%,16,25.40%,7,22.58%,43,27.56%,62,100.00%,63,100.00%,31,100.00%,156,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,4,36.36%,9,24.32%,6,22.22%,19,25.33%,11,100.00%,37,100.00%,27,100.00%,75,100.00%,1,0,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,7,63.64%,28,75.68%,21,77.78%,56,74.67%,11,100.00%,37,100.00%,27,100.00%,75,100.00%,1,0,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,4,33.33%,10,27.03%,11,40.74%,25,32.89%,12,100.00%,37,100.00%,27,100.00%,76,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,8,66.67%,27,72.97%,16,59.26%,51,67.11%,12,100.00%,37,100.00%,27,100.00%,76,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,6,50.00%,21,60.00%,19,76.00%,46,63.89%,12,100.00%,35,100.00%,25,100.00%,72,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,6,50.00%,14,40.00%,6,24.00%,26,36.11%,12,100.00%,35,100.00%,25,100.00%,72,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,1,25.00%,2,14.29%,1,12.50%,4,15.38%,4,100.00%,14,100.00%,8,100.00%,26,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,3,75.00%,12,85.71%,7,87.50%,22,84.62%,4,100.00%,14,100.00%,8,100.00%,26,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,1,25.00%,3,21.43%,2,25.00%,6,23.08%,4,100.00%,14,100.00%,8,100.00%,26,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,3,75.00%,11,78.57%,6,75.00%,20,76.92%,4,100.00%,14,100.00%,8,100.00%,26,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,3,75.00%,7,50.00%,6,75.00%,16,61.54%,4,100.00%,14,100.00%,8,100.00%,26,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,1,25.00%,7,50.00%,2,25.00%,10,38.46%,4,100.00%,14,100.00%,8,100.00%,26,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,5,71.43%,2,40.00%,4,44.44%,11,52.38%,7,100.00%,5,100.00%,9,100.00%,21,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,2,28.57%,3,60.00%,5,55.56%,10,47.62%,7,100.00%,5,100.00%,9,100.00%,21,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,1,14.29%,2,40.00%,4,44.44%,7,33.33%,7,100.00%,5,100.00%,9,100.00%,21,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,6,85.71%,3,60.00%,5,55.56%,14,66.67%,7,100.00%,5,100.00%,9,100.00%,21,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,3,42.86%,1,20.00%,6,66.67%,10,47.62%,7,100.00%,5,100.00%,9,100.00%,21,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,4,57.14%,4,80.00%,3,33.33%,11,52.38%,7,100.00%,5,100.00%,9,100.00%,21,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,7,38.89%,5,26.32%,5,35.71%,17,33.33%,18,100.00%,19,100.00%,14,100.00%,51,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,11,61.11%,14,73.68%,9,64.29%,34,66.67%,18,100.00%,19,100.00%,14,100.00%,51,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,2,11.11%,3,15.00%,1,7.14%,6,11.54%,18,100.00%,20,100.00%,14,100.00%,52,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,16,88.89%,17,85.00%,13,92.86%,46,88.46%,18,100.00%,20,100.00%,14,100.00%,52,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,11,61.11%,10,52.63%,6,42.86%,27,52.94%,18,100.00%,19,100.00%,14,100.00%,51,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,7,38.89%,9,47.37%,8,57.14%,24,47.06%,18,100.00%,19,100.00%,14,100.00%,51,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,9,45.00%,9,26.47%,5,27.78%,23,31.94%,20,100.00%,34,100.00%,18,100.00%,72,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,11,55.00%,25,73.53%,13,72.22%,49,68.06%,20,100.00%,34,100.00%,18,100.00%,72,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,7,35.00%,8,23.53%,2,11.11%,17,23.61%,20,100.00%,34,100.00%,18,100.00%,72,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,13,65.00%,26,76.47%,16,88.89%,55,76.39%,20,100.00%,34,100.00%,18,100.00%,72,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,12,60.00%,17,50.00%,10,58.82%,39,54.93%,20,100.00%,34,100.00%,17,100.00%,71,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,8,40.00%,17,50.00%,7,41.18%,32,45.07%,20,100.00%,34,100.00%,17,100.00%,71,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,2,25.00%,5,33.33%,3,37.50%,10,32.26%,8,100.00%,15,100.00%,8,100.00%,31,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,6,75.00%,10,66.67%,5,62.50%,21,67.74%,8,100.00%,15,100.00%,8,100.00%,31,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,5,62.50%,3,18.75%,3,37.50%,11,34.38%,8,100.00%,16,100.00%,8,100.00%,32,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,3,37.50%,13,81.25%,5,62.50%,21,65.63%,8,100.00%,16,100.00%,8,100.00%,32,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,5,62.50%,12,80.00%,6,75.00%,23,74.19%,8,100.00%,15,100.00%,8,100.00%,31,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,3,37.50%,3,20.00%,2,25.00%,8,25.81%,8,100.00%,15,100.00%,8,100.00%,31,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,6,42.86%,5,33.33%,4,28.57%,15,34.88%,14,100.00%,15,100.00%,14,100.00%,43,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,8,57.14%,10,66.67%,10,71.43%,28,65.12%,14,100.00%,15,100.00%,14,100.00%,43,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,3,21.43%,4,26.67%,7,43.75%,14,31.11%,14,100.00%,15,100.00%,16,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,11,78.57%,11,73.33%,9,56.25%,31,68.89%,14,100.00%,15,100.00%,16,100.00%,45,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Chrysta Castañeda,,8,57.14%,8,61.54%,8,53.33%,24,57.14%,14,100.00%,13,100.00%,15,100.00%,42,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Roberto R. ""Beto"" Alonzo",,6,42.86%,5,38.46%,7,46.67%,18,42.86%,14,100.00%,13,100.00%,15,100.00%,42,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,Royce West,,2,100.00%,0,0.00%,0,0.00%,2,66.67%,2,100.00%,1,100.00%,0,0.00%,3,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator - Democratic Party - Vote for One,Absentee Voting,Early Voting,Election Day Voting,"Mary ""MJ"" Hegar",,0,0.00%,1,100.00%,0,0.00%,1,33.33%,2,100.00%,1,100.00%,0,0.00%,3,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Greg Sagan,,2,100.00%,0,0.00%,0,0.00%,2,66.67%,2,100.00%,1,100.00%,0,0.00%,3,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 13 - Democratic Party - Vote for One",Absentee Voting,Early Voting,Election Day Voting,Gus Trujillo,,0,0.00%,1,100.00%,0,0.00%,1,33.33%,2,100.00%,1,100.00%,0,0.00%,3,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
