"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 3B  (Ballots Cast: 131)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","50","37","87","74.36%","Cody Thane Vasut","3","47","37","87","74.36%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 3B  (Ballots Cast: 131)","Ro'vin Garrett","14","16","30","25.64%","Ro'vin Garrett","1","13","16","30","25.64%","Cast Votes:","64","86.49%","53","92.98%","117","Over Votes:","0","0","0","0.00%","Under Votes:","10","4","14","10.69%","Cast Votes:","4","60","53","92.98%","117","89.31%","Over Votes:","0","0","0","0","0.00%","Under Votes:","2","8","4","14","10.69%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 3B  (Ballots Cast: 131)","County Commissioner, Precinct No. 3, Vote For 1     REPUBLICAN PARTY","Troy Shimek","63","53","116","89.23%","Troy Shimek","6","57","53","116","89.23%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 3B  (Ballots Cast: 131)","Steven Johnson","10","4","14","10.77%","Steven Johnson","0","10","4","14","10.77%","Cast Votes:","73","98.65%","57","100.00%","130","Over Votes:","0","0","0","0.00%","Under Votes:","1","0","1","0.76%","Cast Votes:","6","67","57","100.00%","130","99.24%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","1","0","1","0.76%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 4  (Ballots Cast: 70)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","18","36","54","77.14%","Cody Thane Vasut","10","8","36","54","77.14%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 4  (Ballots Cast: 70)","Ro'vin Garrett","5","11","16","22.86%","Ro'vin Garrett","3","2","11","16","22.86%","Cast Votes:","23","100.00%","47","100.00%","70","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","13","10","47","100.00%","70","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 5  (Ballots Cast: 118)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","47","48","95","80.51%","Cody Thane Vasut","18","29","48","95","80.51%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 5  (Ballots Cast: 118)","Ro'vin Garrett","6","17","23","19.49%","Ro'vin Garrett","1","5","17","23","19.49%","Cast Votes:","53","100.00%","65","100.00%","118","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","19","34","65","100.00%","118","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 6  (Ballots Cast: 129)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","33","60","93","73.81%","Cody Thane Vasut","23","10","60","93","73.81%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 6  (Ballots Cast: 129)","Ro'vin Garrett","18","15","33","26.19%","Ro'vin Garrett","13","5","15","33","26.19%","Cast Votes:","51","100.00%","75","96.15%","126","Over Votes:","0","0","0","0.00%","Under Votes:","0","3","3","2.33%","Cast Votes:","36","15","75","96.15%","126","97.67%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","3","3","2.33%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 7  (Ballots Cast: 29)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","10","12","22","91.67%","Cody Thane Vasut","4","6","12","22","91.67%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 7  (Ballots Cast: 29)","Ro'vin Garrett","0","2","2","8.33%","Ro'vin Garrett","0","0","2","2","8.33%","Cast Votes:","10","90.91%","14","77.78%","24","Over Votes:","0","0","0","0.00%","Under Votes:","1","4","5","17.24%","Cast Votes:","4","6","14","77.78%","24","82.76%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","1","4","5","17.24%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 7  (Ballots Cast: 29)","County Commissioner, Precinct No. 3, Vote For 1     REPUBLICAN PARTY","Troy Shimek","7","17","24","82.76%","Troy Shimek","4","3","17","24","82.76%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 7  (Ballots Cast: 29)","Steven Johnson","4","1","5","17.24%","Steven Johnson","0","4","1","5","17.24%","Cast Votes:","11","100.00%","18","100.00%","29","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","4","7","18","100.00%","29","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 8  (Ballots Cast: 29)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","14","10","24","82.76%","Cody Thane Vasut","3","11","10","24","82.76%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 8  (Ballots Cast: 29)","Ro'vin Garrett","4","1","5","17.24%","Ro'vin Garrett","1","3","1","5","17.24%","Cast Votes:","18","100.00%","11","100.00%","29","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","4","14","11","100.00%","29","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 9  (Ballots Cast: 7)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","7","0","7","100.00%","Cody Thane Vasut","7","0","0","7","100.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 9  (Ballots Cast: 7)","Ro'vin Garrett","0","0","0","0.00%","Ro'vin Garrett","0","0","0","0","0.00%","Cast Votes:","7","100.00%","0","0.00%","7","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","7","0","0","0.00%","7","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 10  (Ballots Cast: 29)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","14","9","23","79.31%","Cody Thane Vasut","3","11","9","23","79.31%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 10  (Ballots Cast: 29)","Ro'vin Garrett","1","5","6","20.69%","Ro'vin Garrett","0","1","5","6","20.69%","Cast Votes:","15","100.00%","14","100.00%","29","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","3","12","14","100.00%","29","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 12  (Ballots Cast: 7)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","2","4","6","85.71%","Cody Thane Vasut","1","1","4","6","85.71%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 12  (Ballots Cast: 7)","Ro'vin Garrett","1","0","1","14.29%","Ro'vin Garrett","0","1","0","1","14.29%","Cast Votes:","3","100.00%","4","100.00%","7","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","1","2","4","100.00%","7","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 13  (Ballots Cast: 12)"
"State Representative, District 25, Vote For 1     REPUBLICAN PARTY","Cody Thane Vasut","8","0","8","66.67%","Cody Thane Vasut","7","1","0","8","66.67%"
"","","Page 1 of 1","08/05/2020 09:37 AM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 13  (Ballots Cast: 12)","Ro'vin Garrett","4","0","4","33.33%","Ro'vin Garrett","0","4","0","4","33.33%","Cast Votes:","12","100.00%","0","0.00%","12","Over Votes:","0","0","0","0.00%","Under Votes:","0","0","0","0.00%","Cast Votes:","7","5","0","0.00%","12","100.00%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","0","0","0.00%"
