political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,12 - BS7,3561,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,132,69
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,13 - BS7,4325,U. S. Representative District 22,Troy Nehls,REP,127,46
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,13 - BS7,4325,U. S. Representative District 22,Kathaleen Wall,REP,134,56
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,13 - BS7,4325,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,79,26
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,13 - BS7,4325,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,163,67
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,14 - BS6,4948,State Representative District 25,Ro'Vin Garrett,REP,110,64
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,14 - BS6,4948,State Representative District 25,Cody Thane Vasut,REP,216,186
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,14 - BS6,4948,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,90,55
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,14 - BS6,4948,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,211,166
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,15 - BS6,2433,State Representative District 25,Ro'Vin Garrett,REP,58,61
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,15 - BS6,2433,State Representative District 25,Cody Thane Vasut,REP,139,186
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,15 - BS6,2433,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,48,44
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,15 - BS6,2433,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,123,161
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,16 - BS7,5053,U. S. Representative District 22,Troy Nehls,REP,87,36
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,16 - BS7,5053,U. S. Representative District 22,Kathaleen Wall,REP,164,89
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,16 - BS7,5053,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,52,30
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,16 - BS7,5053,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,187,89
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,17 - BS6,2932,State Representative District 25,Ro'Vin Garrett,REP,57,16
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,17 - BS6,2932,State Representative District 25,Cody Thane Vasut,REP,55,31
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,17 - BS6,2932,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,37,12
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,17 - BS6,2932,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,65,31
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,18 - BS7,4509,U. S. Representative District 22,Troy Nehls,REP,152,64
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,18 - BS7,4509,U. S. Representative District 22,Kathaleen Wall,REP,150,84
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,18 - BS7,4509,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,95,42
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,18 - BS7,4509,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,187,87
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,19 - BS6,2396,State Representative District 25,Ro'Vin Garrett,REP,27,14
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,19 - BS6,2396,State Representative District 25,Cody Thane Vasut,REP,39,18
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,19 - BS6,2396,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,11,4
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,19 - BS6,2396,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,48,27
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,20 - BS6,1572,State Representative District 25,Ro'Vin Garrett,REP,37,13
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,20 - BS6,1572,State Representative District 25,Cody Thane Vasut,REP,98,42
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,20 - BS6,1572,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,24,14
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,20 - BS6,1572,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,93,37
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,21 - BS6,5339,State Representative District 25,Ro'Vin Garrett,REP,73,32
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,21 - BS6,5339,State Representative District 25,Cody Thane Vasut,REP,78,31
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,21 - BS6,5339,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,58,21
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,21 - BS6,5339,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,85,37
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,22 - BS6,3930,State Representative District 25,Ro'Vin Garrett,REP,180,34
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,22 - BS6,3930,State Representative District 25,Cody Thane Vasut,REP,396,104
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,22 - BS6,3930,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,95,22
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,22 - BS6,3930,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,415,95
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,23 - BS6,4626,State Representative District 25,Ro'Vin Garrett,REP,134,30
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,23 - BS6,4626,State Representative District 25,Cody Thane Vasut,REP,201,68
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,23 - BS6,4626,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,63,29
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,23 - BS6,4626,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,237,62
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,24 - BS6,4765,State Representative District 25,Ro'Vin Garrett,REP,88,38
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,24 - BS6,4765,State Representative District 25,Cody Thane Vasut,REP,260,105
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,24 - BS6,4765,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,65,35
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,24 - BS6,4765,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,252,97
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,25 - BS5,2107,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,21,13
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,25 - BS5,2107,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,80,35
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,26 - BS7,4039,U. S. Representative District 22,Troy Nehls,REP,87,46
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,26 - BS7,4039,U. S. Representative District 22,Kathaleen Wall,REP,82,55
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,26 - BS7,4039,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,45,30
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,26 - BS7,4039,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,118,61
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,27 - BS7,2268,U. S. Representative District 22,Troy Nehls,REP,131,23
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,27 - BS7,2268,U. S. Representative District 22,Kathaleen Wall,REP,140,30
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,27 - BS7,2268,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,83,13
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,27 - BS7,2268,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,181,32
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,28 - BS7,4364,U. S. Representative District 22,Troy Nehls,REP,145,36
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,28 - BS7,4364,U. S. Representative District 22,Kathaleen Wall,REP,125,41
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,28 - BS7,4364,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,59,15
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,28 - BS7,4364,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,190,50
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,29 - BS7,3635,U. S. Representative District 22,Troy Nehls,REP,53,17
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,29 - BS7,3635,U. S. Representative District 22,Kathaleen Wall,REP,63,25
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,29 - BS7,3635,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,43,17
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,29 - BS7,3635,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,66,23
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,30 - BS6,2787,State Representative District 25,Ro'Vin Garrett,REP,117,34
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,30 - BS6,2787,State Representative District 25,Cody Thane Vasut,REP,307,114
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,30 - BS6,2787,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,76,33
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,30 - BS6,2787,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,295,85
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,31 - BS6,1156,State Representative District 25,Ro'Vin Garrett,REP,34,9
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,31 - BS6,1156,State Representative District 25,Cody Thane Vasut,REP,77,24
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,31 - BS6,1156,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,25,6
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,31 - BS6,1156,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,73,22
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,32 - BS6,2698,State Representative District 25,Ro'Vin Garrett,REP,80,32
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,32 - BS6,2698,State Representative District 25,Cody Thane Vasut,REP,151,68
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,32 - BS6,2698,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,66,22
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,32 - BS6,2698,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,144,70
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,33 - BS6,1966,State Representative District 25,Ro'Vin Garrett,REP,64,15
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,33 - BS6,1966,State Representative District 25,Cody Thane Vasut,REP,105,38
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,33 - BS6,1966,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,44,12
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,33 - BS6,1966,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,100,39
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,34 - BS7,4642,U. S. Representative District 22,Troy Nehls,REP,135,45
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,34 - BS7,4642,U. S. Representative District 22,Kathaleen Wall,REP,196,69
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,34 - BS7,4642,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,111,32
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,34 - BS7,4642,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,206,72
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,35 - BS5,1619,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,20,5
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,35 - BS5,1619,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,54,19
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,36 - BS7,1966,U. S. Representative District 22,Troy Nehls,REP,37,17
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,36 - BS7,1966,U. S. Representative District 22,Kathaleen Wall,REP,36,21
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,36 - BS7,1966,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,28,7
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,36 - BS7,1966,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,43,30
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,37 - BS7,3458,U. S. Representative District 22,Troy Nehls,REP,75,62
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,37 - BS7,3458,U. S. Representative District 22,Kathaleen Wall,REP,79,58
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,37 - BS7,3458,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,51,38
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,37 - BS7,3458,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,88,70
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,38 - BS6,887,State Representative District 25,Ro'Vin Garrett,REP,29,11
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,38 - BS6,887,State Representative District 25,Cody Thane Vasut,REP,36,13
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,38 - BS6,887,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,17,3
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,38 - BS6,887,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,45,18
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,39 - BS7,4569,U. S. Representative District 22,Troy Nehls,REP,124,33
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,39 - BS7,4569,U. S. Representative District 22,Kathaleen Wall,REP,131,54
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,39 - BS7,4569,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,63,28
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,39 - BS7,4569,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,180,53
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,40 - BS7,4921,U. S. Representative District 22,Troy Nehls,REP,168,83
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,40 - BS7,4921,U. S. Representative District 22,Kathaleen Wall,REP,197,119
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,40 - BS7,4921,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,102,67
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,40 - BS7,4921,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,243,117
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,41 - BS7,2147,U. S. Representative District 22,Troy Nehls,REP,34,29
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,41 - BS7,2147,U. S. Representative District 22,Kathaleen Wall,REP,36,24
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,41 - BS7,2147,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,25,19
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,41 - BS7,2147,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,39,30
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,42 - BS6,784,State Representative District 25,Ro'Vin Garrett,REP,18,2
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,42 - BS6,784,State Representative District 25,Cody Thane Vasut,REP,51,13
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,42 - BS6,784,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,9,2
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,42 - BS6,784,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,49,10
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,43 - BS6,4452,State Representative District 25,Ro'Vin Garrett,REP,132,37
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,43 - BS6,4452,State Representative District 25,Cody Thane Vasut,REP,217,59
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,43 - BS6,4452,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,70,29
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,43 - BS6,4452,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,241,55
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,44 - BS7,4394,U. S. Representative District 22,Troy Nehls,REP,58,33
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,44 - BS7,4394,U. S. Representative District 22,Kathaleen Wall,REP,47,46
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,44 - BS7,4394,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,35,31
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,44 - BS7,4394,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,62,38
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,45 - BS6,3402,State Representative District 25,Ro'Vin Garrett,REP,122,28
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,45 - BS6,3402,State Representative District 25,Cody Thane Vasut,REP,239,84
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,45 - BS6,3402,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,69,27
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,45 - BS6,3402,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,250,74
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,46 - BS7,4284,U. S. Representative District 22,Troy Nehls,REP,194,55
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,46 - BS7,4284,U. S. Representative District 22,Kathaleen Wall,REP,163,65
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,46 - BS7,4284,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,95,37
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,46 - BS7,4284,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,237,69
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,47 - BS7,2894,U. S. Representative District 22,Troy Nehls,REP,73,31
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,47 - BS7,2894,U. S. Representative District 22,Kathaleen Wall,REP,82,54
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,47 - BS7,2894,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,50,20
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,47 - BS7,2894,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,101,60
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,48 - BS6,3123,State Representative District 25,Ro'Vin Garrett,REP,64,22
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,48 - BS6,3123,State Representative District 25,Cody Thane Vasut,REP,124,51
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,48 - BS6,3123,"Justice, 1st Court of Appeals District, Place 5",James Lombardino,REP,26,12
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,48 - BS6,3123,"Justice, 1st Court of Appeals District, Place 5",Terry Adams,REP,136,51
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,49 - BS6,1532,State Representative District 25,Ro'Vin Garrett,REP,53,30
Brazoria County,7/14/2020,2020 Republican Primary Runoff Election,,,49 - BS6,1532,State Representative District 25,Cody Thane Vasut,REP,114,38
