political_subdivision,election_date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Marion County,7/14/2020,Democratic Runoff,1,,1,5,1,1,658,0.03,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,21,7,0,0,0,0,0,0,14,5,0,0,7,2,0,0
Marion County,7/14/2020,Democratic Runoff,1,,1,5,1,1,658,0.03,82,16,United States Senator,,1,2,Royce West,C,2,,21,14,0,0,0,0,0,0,14,9,0,0,7,5,0,0
Marion County,7/14/2020,Democratic Runoff,1,,1,5,1,1,658,0.03,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,21,9,1,0,0,0,0,0,14,5,1,0,7,4,0,0
Marion County,7/14/2020,Democratic Runoff,1,,1,5,1,1,658,0.03,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,21,11,1,0,0,0,0,0,14,8,1,0,7,3,0,0
Marion County,7/14/2020,Democratic Runoff,2,,1,6,2,2,1210,0.03,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,34,22,0,0,0,0,0,0,18,9,0,0,16,13,0,0
Marion County,7/14/2020,Democratic Runoff,2,,1,6,2,2,1210,0.03,82,16,United States Senator,,1,2,Royce West,C,2,,34,12,0,0,0,0,0,0,18,9,0,0,16,3,0,0
Marion County,7/14/2020,Democratic Runoff,2,,1,6,2,2,1210,0.03,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,34,13,1,0,0,0,0,0,18,6,0,0,16,7,1,0
Marion County,7/14/2020,Democratic Runoff,2,,1,6,2,2,1210,0.03,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,34,20,1,0,0,0,0,0,18,12,0,0,16,8,1,0
Marion County,7/14/2020,Democratic Runoff,3,,1,6,3,3,577,0.03,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,17,4,0,0,0,0,0,0,11,2,0,0,6,2,0,0
Marion County,7/14/2020,Democratic Runoff,3,,1,6,3,3,577,0.03,82,16,United States Senator,,1,2,Royce West,C,2,,17,13,0,0,0,0,0,0,11,9,0,0,6,4,0,0
Marion County,7/14/2020,Democratic Runoff,3,,1,6,3,3,577,0.03,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,17,9,0,0,0,0,0,0,11,6,0,0,6,3,0,0
Marion County,7/14/2020,Democratic Runoff,3,,1,6,3,3,577,0.03,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,17,8,0,0,0,0,0,0,11,5,0,0,6,3,0,0
Marion County,7/14/2020,Democratic Runoff,4,,1,7,4,4,486,0.04,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,20,12,2,0,0,0,0,0,15,10,1,0,5,2,1,0
Marion County,7/14/2020,Democratic Runoff,4,,1,7,4,4,486,0.04,82,16,United States Senator,,1,2,Royce West,C,2,,20,6,2,0,0,0,0,0,15,4,1,0,5,2,1,0
Marion County,7/14/2020,Democratic Runoff,4,,1,7,4,4,486,0.04,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,20,10,1,0,0,0,0,0,15,7,1,0,5,3,0,0
Marion County,7/14/2020,Democratic Runoff,4,,1,7,4,4,486,0.04,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,20,9,1,0,0,0,0,0,15,7,1,0,5,2,0,0
Marion County,7/14/2020,Democratic Runoff,5,,1,5,5,5,777,0.03,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,27,13,0,0,0,0,0,0,9,7,0,0,18,6,0,0
Marion County,7/14/2020,Democratic Runoff,5,,1,5,5,5,777,0.03,82,16,United States Senator,,1,2,Royce West,C,2,,27,14,0,0,0,0,0,0,9,2,0,0,18,12,0,0
Marion County,7/14/2020,Democratic Runoff,5,,1,5,5,5,777,0.03,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,27,16,1,0,0,0,0,0,9,5,0,0,18,11,1,0
Marion County,7/14/2020,Democratic Runoff,5,,1,5,5,5,777,0.03,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,27,10,1,0,0,0,0,0,9,4,0,0,18,6,1,0
Marion County,7/14/2020,Democratic Runoff,6,,1,7,6,6,924,0.04,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,41,11,0,0,0,0,0,0,26,7,0,0,15,4,0,0
Marion County,7/14/2020,Democratic Runoff,6,,1,7,6,6,924,0.04,82,16,United States Senator,,1,2,Royce West,C,2,,41,30,0,0,0,0,0,0,26,19,0,0,15,11,0,0
Marion County,7/14/2020,Democratic Runoff,6,,1,7,6,6,924,0.04,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,41,22,0,0,0,0,0,0,26,13,0,0,15,9,0,0
Marion County,7/14/2020,Democratic Runoff,6,,1,7,6,6,924,0.04,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,41,19,0,0,0,0,0,0,26,13,0,0,15,6,0,0
Marion County,7/14/2020,Democratic Runoff,7,,1,7,7,7,831,0.06,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,53,14,0,0,0,0,0,0,40,10,0,0,13,4,0,0
Marion County,7/14/2020,Democratic Runoff,7,,1,7,7,7,831,0.06,82,16,United States Senator,,1,2,Royce West,C,2,,53,39,0,0,0,0,0,0,40,30,0,0,13,9,0,0
Marion County,7/14/2020,Democratic Runoff,7,,1,7,7,7,831,0.06,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,53,29,2,0,0,0,0,0,40,20,2,0,13,9,0,0
Marion County,7/14/2020,Democratic Runoff,7,,1,7,7,7,831,0.06,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,53,22,2,0,0,0,0,0,40,18,2,0,13,4,0,0
Marion County,7/14/2020,Democratic Runoff,8,,1,6,8,8,863,0.04,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,31,8,2,0,0,0,0,0,24,5,1,0,7,3,1,0
Marion County,7/14/2020,Democratic Runoff,8,,1,6,8,8,863,0.04,82,16,United States Senator,,1,2,Royce West,C,2,,31,21,2,0,0,0,0,0,24,18,1,0,7,3,1,0
Marion County,7/14/2020,Democratic Runoff,8,,1,6,8,8,863,0.04,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,31,14,2,0,0,0,0,0,24,13,1,0,7,1,1,0
Marion County,7/14/2020,Democratic Runoff,8,,1,6,8,8,863,0.04,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,31,15,2,0,0,0,0,0,24,10,1,0,7,5,1,0
Marion County,7/14/2020,Democratic Runoff,9,,1,7,9,9,451,0.04,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,17,10,0,0,0,0,0,0,10,4,0,0,7,6,0,0
Marion County,7/14/2020,Democratic Runoff,9,,1,7,9,9,451,0.04,82,16,United States Senator,,1,2,Royce West,C,2,,17,7,0,0,0,0,0,0,10,6,0,0,7,1,0,0
Marion County,7/14/2020,Democratic Runoff,9,,1,7,9,9,451,0.04,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,17,9,2,0,0,0,0,0,10,4,2,0,7,5,0,0
Marion County,7/14/2020,Democratic Runoff,9,,1,7,9,9,451,0.04,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,17,6,2,0,0,0,0,0,10,4,2,0,7,2,0,0
Marion County,7/14/2020,Democratic Runoff,10,,1,6,10,10,515,0.01,82,16,United States Senator,,1,1,"Mary ""MJ"" Hegar",C,1,,7,5,0,1,0,0,0,0,6,4,0,1,1,1,0,0
Marion County,7/14/2020,Democratic Runoff,10,,1,6,10,10,515,0.01,82,16,United States Senator,,1,2,Royce West,C,2,,7,1,0,1,0,0,0,0,6,1,0,1,1,0,0,0
Marion County,7/14/2020,Democratic Runoff,10,,1,6,10,10,515,0.01,36,18,Railroad Commissioner,,1,1,"Roberto R. ""Beto"" Alonzo",C,1,,7,3,0,1,0,0,0,0,6,3,0,1,1,0,0,0
Marion County,7/14/2020,Democratic Runoff,10,,1,6,10,10,515,0.01,36,18,Railroad Commissioner,,1,2,Chrysta Castañeda,C,2,,7,3,0,1,0,0,0,0,6,2,0,1,1,1,0,0
