"Precinct_name","Split_name","Reporting_flag","Update_count","Pct_Id","Pct_seq_nbr","Reg_voters","Turn_Out","Contest_Id","Contest_seq_nbr","Contest_title","Contest_party_name","Selectable_Options","candidate_id","candidate_name","Candidate_Type","cand_seq_nbr","Party_Code","total_ballots","total_votes","total_under_votes","total_over_votes","absentee_ballots","absentee_votes","absentee_under_votes","absentee_over_votes","early_ballots","early_votes","early_under_votes","early_over_votes","election_ballots","election_votes","election_under_votes","election_over_votes"
"1","",1,3,1,1,1378,0.02,60,48,"United States Senator","",1,2,"Mary ""MJ"" Hegar","C",2,"",34,31,2,0,0,0,0,0,26,24,2,0,8,7,0,0
"1","",1,3,1,1,1378,0.02,60,48,"United States Senator","",1,12,"Royce West","C",12,"",34,1,2,0,0,0,0,0,26,0,2,0,8,1,0,0
"1","",1,3,1,1,1378,0.02,43,50,"Railroad Commissioner","",1,2,"Roberto R. ""Beto"" Alonzo","C",2,"",34,9,2,0,0,0,0,0,26,8,2,0,8,1,0,0
"1","",1,3,1,1,1378,0.02,43,50,"Railroad Commissioner","",1,3,"Chrysta Castañeda","C",3,"",34,23,2,0,0,0,0,0,26,16,2,0,8,7,0,0
"2","",1,3,2,2,3088,0.03,60,48,"United States Senator","",1,2,"Mary ""MJ"" Hegar","C",2,"",97,76,0,0,0,0,0,0,70,54,0,0,27,22,0,0
"2","",1,3,2,2,3088,0.03,60,48,"United States Senator","",1,12,"Royce West","C",12,"",97,21,0,0,0,0,0,0,70,16,0,0,27,5,0,0
"2","",1,3,2,2,3088,0.03,43,50,"Railroad Commissioner","",1,2,"Roberto R. ""Beto"" Alonzo","C",2,"",97,36,0,0,0,0,0,0,70,26,0,0,27,10,0,0
"2","",1,3,2,2,3088,0.03,43,50,"Railroad Commissioner","",1,3,"Chrysta Castañeda","C",3,"",97,61,0,0,0,0,0,0,70,44,0,0,27,17,0,0
"3","",1,4,3,3,1387,0.03,60,48,"United States Senator","",1,2,"Mary ""MJ"" Hegar","C",2,"",39,31,0,0,0,0,0,0,27,21,0,0,12,10,0,0
"3","",1,4,3,3,1387,0.03,60,48,"United States Senator","",1,12,"Royce West","C",12,"",39,8,0,0,0,0,0,0,27,6,0,0,12,2,0,0
"3","",1,4,3,3,1387,0.03,43,50,"Railroad Commissioner","",1,2,"Roberto R. ""Beto"" Alonzo","C",2,"",39,13,2,0,0,0,0,0,27,8,1,0,12,5,1,0
"3","",1,4,3,3,1387,0.03,43,50,"Railroad Commissioner","",1,3,"Chrysta Castañeda","C",3,"",39,24,2,0,0,0,0,0,27,18,1,0,12,6,1,0
"4","",1,5,4,4,2212,0.05,60,48,"United States Senator","",1,2,"Mary ""MJ"" Hegar","C",2,"",113,100,0,0,0,0,0,0,84,73,0,0,29,27,0,0
