tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
"Justice, Supreme Court, Place 2",Absentee Voting,Early Voting,Election Day Voting,DaSean Jones,DEM,4,30.77%,48,8.79%,10,9.43%,62,9.32%,13,100.00%,546,100.00%,106,100.00%,665,100.00%,1,10,2,13,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 4",Absentee Voting,Early Voting,Election Day Voting,John Devine,REP,9,69.23%,492,89.78%,93,87.74%,594,89.06%,13,100.00%,548,100.00%,106,100.00%,667,100.00%,1,8,2,11,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 4",Absentee Voting,Early Voting,Election Day Voting,Christine Vinh Weems,DEM,4,30.77%,56,10.22%,13,12.26%,73,10.94%,13,100.00%,548,100.00%,106,100.00%,667,100.00%,1,8,2,11,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 6",Absentee Voting,Early Voting,Election Day Voting,Jane Bland,REP,8,61.54%,486,89.01%,92,88.46%,586,88.39%,13,100.00%,546,100.00%,104,100.00%,663,100.00%,1,10,4,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 6",Absentee Voting,Early Voting,Election Day Voting,Bonnie Lee Goldstein,DEM,4,30.77%,48,8.79%,8,7.69%,60,9.05%,13,100.00%,546,100.00%,104,100.00%,663,100.00%,1,10,4,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 6",Absentee Voting,Early Voting,Election Day Voting,J. David Roberson,LIB,1,7.69%,12,2.20%,4,3.85%,17,2.56%,13,100.00%,546,100.00%,104,100.00%,663,100.00%,1,10,4,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Presiding Judge, Court of Criminal Appeals",Absentee Voting,Early Voting,Election Day Voting,David J. Schenck,REP,8,61.54%,495,90.83%,94,89.52%,597,90.05%,13,100.00%,545,100.00%,105,100.00%,663,100.00%,1,11,3,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Presiding Judge, Court of Criminal Appeals",Absentee Voting,Early Voting,Election Day Voting,Holly Taylor,DEM,5,38.46%,50,9.17%,11,10.48%,66,9.95%,13,100.00%,545,100.00%,105,100.00%,663,100.00%,1,11,3,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7",Absentee Voting,Early Voting,Election Day Voting,Gina Parker,REP,9,69.23%,494,90.64%,95,90.48%,598,90.20%,13,100.00%,545,100.00%,105,100.00%,663,100.00%,1,11,3,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7",Absentee Voting,Early Voting,Election Day Voting,Nancy Mulder,DEM,4,30.77%,51,9.36%,10,9.52%,65,9.80%,13,100.00%,545,100.00%,105,100.00%,663,100.00%,1,11,3,15,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8",Absentee Voting,Early Voting,Election Day Voting,Lee Finley,REP,10,76.92%,494,90.98%,97,94.17%,601,91.20%,13,100.00%,543,100.00%,103,100.00%,659,100.00%,1,13,5,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8",Absentee Voting,Early Voting,Election Day Voting,Chika Anyiam,DEM,3,23.08%,49,9.02%,6,5.83%,58,8.80%,13,100.00%,543,100.00%,103,100.00%,659,100.00%,1,13,5,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Member, State Board of Education, District 15",Absentee Voting,Early Voting,Election Day Voting,Aaron Kinsey,REP,8,61.54%,476,87.82%,87,82.86%,571,86.52%,13,100.00%,542,100.00%,105,100.00%,660,100.00%,1,14,3,18,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Member, State Board of Education, District 15",Absentee Voting,Early Voting,Election Day Voting,Morgan Kirkpatrick,DEM,5,38.46%,52,9.59%,13,12.38%,70,10.61%,13,100.00%,542,100.00%,105,100.00%,660,100.00%,1,14,3,18,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Member, State Board of Education, District 15",Absentee Voting,Early Voting,Election Day Voting,Jack B. Westbrook,LIB,0,0.00%,14,2.58%,5,4.76%,19,2.88%,13,100.00%,542,100.00%,105,100.00%,660,100.00%,1,14,3,18,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"State Senator, District 10",Absentee Voting,Early Voting,Election Day Voting,Phil King,REP,9,69.23%,492,91.28%,95,88.79%,596,90.44%,13,100.00%,539,100.00%,107,100.00%,659,100.00%,1,17,1,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"State Senator, District 10",Absentee Voting,Early Voting,Election Day Voting,Andy Morris,DEM,4,30.77%,47,8.72%,12,11.21%,63,9.56%,13,100.00%,539,100.00%,107,100.00%,659,100.00%,1,17,1,19,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"State Representative,  District 71",Absentee Voting,Early Voting,Election Day Voting,Stan Lambert,REP,9,69.23%,488,90.88%,96,91.43%,593,90.53%,13,100.00%,537,100.00%,105,100.00%,655,100.00%,1,19,3,23,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"State Representative,  District 71",Absentee Voting,Early Voting,Election Day Voting,Linda Goolsbee,DEM,4,30.77%,49,9.12%,9,8.57%,62,9.47%,13,100.00%,537,100.00%,105,100.00%,655,100.00%,1,19,3,23,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Chief Justice, 11th Court of Appeals District",Absentee Voting,Early Voting,Election Day Voting,John Bailey,REP,10,100.00%,513,100.00%,101,100.00%,624,100.00%,10,100.00%,513,100.00%,101,100.00%,624,100.00%,4,43,7,54,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"District Judge, 42nd Judicial District",Absentee Voting,Early Voting,Election Day Voting,Arimy Beasley,REP,10,100.00%,510,100.00%,101,100.00%,621,100.00%,10,100.00%,510,100.00%,101,100.00%,621,100.00%,4,46,7,57,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Attorney,Absentee Voting,Early Voting,Election Day Voting,Shane Deel,REP,10,100.00%,508,100.00%,99,100.00%,617,100.00%,10,100.00%,508,100.00%,99,100.00%,617,100.00%,4,48,9,61,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Sheriff,Absentee Voting,Early Voting,Election Day Voting,Eric Pechacek,REP,10,100.00%,501,100.00%,99,100.00%,610,100.00%,10,100.00%,501,100.00%,99,100.00%,610,100.00%,4,55,9,68,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Tax Assessor-Collector,Absentee Voting,Early Voting,Election Day Voting,Debbie Hatchett,REP,10,100.00%,509,100.00%,100,100.00%,619,100.00%,10,100.00%,509,100.00%,100,100.00%,619,100.00%,4,47,8,59,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"County Treasurer, Unexpired Term",Absentee Voting,Early Voting,Election Day Voting,Melissa Preijers,REP,10,100.00%,503,100.00%,101,100.00%,614,100.00%,10,100.00%,503,100.00%,101,100.00%,614,100.00%,4,53,7,64,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"County Commissioner, Precinct 1",Absentee Voting,Early Voting,Election Day Voting,Ashley McGowen,REP,11,100.00%,505,100.00%,100,100.00%,616,100.00%,11,100.00%,505,100.00%,100,100.00%,616,100.00%,3,51,8,62,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice of the Peace, Precinct 1, Unexpired Term",Absentee Voting,Early Voting,Election Day Voting,Paige McGowen Savell,REP,10,100.00%,503,100.00%,101,100.00%,614,100.00%,10,100.00%,503,100.00%,101,100.00%,614,100.00%,4,53,7,64,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
President and Vice President,Absentee Voting,Early Voting,Election Day Voting,Donald J. Trump JD Vance,REP,1,50.00%,54,84.38%,18,78.26%,73,82.02%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
President and Vice President,Absentee Voting,Early Voting,Election Day Voting,Kamala D. Harris Tim Walz,DEM,1,50.00%,10,15.63%,5,21.74%,16,17.98%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
President and Vice President,Absentee Voting,Early Voting,Election Day Voting,Chase Oliver Mike ter Maat,LIB,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
President and Vice President,Absentee Voting,Early Voting,Election Day Voting,Jill Stein Rudolph Ware,GRN,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
President and Vice President,Absentee Voting,Early Voting,Election Day Voting,CLAUDIA DE LA CRUZ/KARINA GARCIA (W),,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
President and Vice President,Absentee Voting,Early Voting,Election Day Voting,SHIVA AYYADURAI/CRYSTAL ELLIS (W),,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator,Absentee Voting,Early Voting,Election Day Voting,Ted Cruz,REP,0,0.00%,53,82.81%,16,69.57%,69,77.53%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator,Absentee Voting,Early Voting,Election Day Voting,Colin Allred,DEM,1,50.00%,10,15.63%,7,30.43%,18,20.22%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
United States Senator,Absentee Voting,Early Voting,Election Day Voting,Ted Brown,LIB,1,50.00%,1,1.56%,0,0.00%,2,2.25%,2,100.00%,64,100.00%,23,100.00%,89,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 19",Absentee Voting,Early Voting,Election Day Voting,Jodey C. Arrington,REP,1,100.00%,55,85.94%,18,81.82%,74,85.06%,1,100.00%,64,100.00%,22,100.00%,87,100.00%,1,0,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 19",Absentee Voting,Early Voting,Election Day Voting,Bernard Johnson,LIB,0,0.00%,5,7.81%,2,9.09%,7,8.05%,1,100.00%,64,100.00%,22,100.00%,87,100.00%,1,0,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"United States Representative, District 19",Absentee Voting,Early Voting,Election Day Voting,Nathan Lewis,IND,0,0.00%,4,6.25%,2,9.09%,6,6.90%,1,100.00%,64,100.00%,22,100.00%,87,100.00%,1,0,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner,Absentee Voting,Early Voting,Election Day Voting,Christi Craddick,REP,0,0.00%,52,83.87%,18,85.71%,70,82.35%,2,100.00%,62,100.00%,21,100.00%,85,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner,Absentee Voting,Early Voting,Election Day Voting,Katherine Culbert,DEM,2,100.00%,8,12.90%,3,14.29%,13,15.29%,2,100.00%,62,100.00%,21,100.00%,85,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner,Absentee Voting,Early Voting,Election Day Voting,Hawk Dunlap,LIB,0,0.00%,1,1.61%,0,0.00%,1,1.18%,2,100.00%,62,100.00%,21,100.00%,85,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner,Absentee Voting,Early Voting,Election Day Voting,Eddie Espinoza,GRN,0,0.00%,1,1.61%,0,0.00%,1,1.18%,2,100.00%,62,100.00%,21,100.00%,85,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner,Absentee Voting,Early Voting,Election Day Voting,RICHARD MCKIBBIN (W),,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,100.00%,62,100.00%,21,100.00%,85,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner,Absentee Voting,Early Voting,Election Day Voting,RICHARD MICKIBBIN (W),,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,100.00%,62,100.00%,21,100.00%,85,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 2",Absentee Voting,Early Voting,Election Day Voting,Jimmy Blacklock,REP,0,0.00%,53,84.13%,18,81.82%,71,81.61%,2,100.00%,63,100.00%,22,100.00%,87,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 2",Absentee Voting,Early Voting,Election Day Voting,DaSean Jones,DEM,2,100.00%,10,15.87%,4,18.18%,16,18.39%,2,100.00%,63,100.00%,22,100.00%,87,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 4",Absentee Voting,Early Voting,Election Day Voting,John Devine,REP,1,50.00%,52,82.54%,18,81.82%,71,81.61%,2,100.00%,63,100.00%,22,100.00%,87,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 4",Absentee Voting,Early Voting,Election Day Voting,Christine Vinh Weems,DEM,1,50.00%,11,17.46%,4,18.18%,16,18.39%,2,100.00%,63,100.00%,22,100.00%,87,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 6",Absentee Voting,Early Voting,Election Day Voting,Jane Bland,REP,1,50.00%,48,78.69%,18,81.82%,67,78.82%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 6",Absentee Voting,Early Voting,Election Day Voting,Bonnie Lee Goldstein,DEM,1,50.00%,11,18.03%,3,13.64%,15,17.65%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Justice, Supreme Court, Place 6",Absentee Voting,Early Voting,Election Day Voting,J. David Roberson,LIB,0,0.00%,2,3.28%,1,4.55%,3,3.53%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Presiding Judge, Court of Criminal Appeals",Absentee Voting,Early Voting,Election Day Voting,David J. Schenck,REP,0,0.00%,51,82.26%,19,86.36%,70,81.40%,2,100.00%,62,100.00%,22,100.00%,86,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Presiding Judge, Court of Criminal Appeals",Absentee Voting,Early Voting,Election Day Voting,Holly Taylor,DEM,2,100.00%,11,17.74%,3,13.64%,16,18.60%,2,100.00%,62,100.00%,22,100.00%,86,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7",Absentee Voting,Early Voting,Election Day Voting,Gina Parker,REP,1,50.00%,51,83.61%,19,86.36%,71,83.53%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7",Absentee Voting,Early Voting,Election Day Voting,Nancy Mulder,DEM,1,50.00%,10,16.39%,3,13.64%,14,16.47%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8",Absentee Voting,Early Voting,Election Day Voting,Lee Finley,REP,1,50.00%,51,83.61%,18,81.82%,70,82.35%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8",Absentee Voting,Early Voting,Election Day Voting,Chika Anyiam,DEM,1,50.00%,10,16.39%,4,18.18%,15,17.65%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Member, State Board of Education, District 15",Absentee Voting,Early Voting,Election Day Voting,Aaron Kinsey,REP,1,50.00%,49,80.33%,18,81.82%,68,80.00%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Member, State Board of Education, District 15",Absentee Voting,Early Voting,Election Day Voting,Morgan Kirkpatrick,DEM,1,50.00%,11,18.03%,3,13.64%,15,17.65%,2,100.00%,61,100.00%,22,100.00%,85,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
