political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes,Absentee Voting Votes,Early Voting Votes
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,United States Senator,Edward Kimbrough,,7,6,4,3
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,United States Senator,Beto O'Rourke,,15,7,4,11
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,United States Senator,Sema Hernandez,,4,4,4,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"United States Representative, District No. 19",Miguel Levario,,25,16,12,13
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,"Cedric Davis, Sr.",,0,4,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,Joe Mumbach,,1,0,0,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,Jeffrey Payne,,1,1,1,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,James Jolly Clark,,3,0,1,2
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,Grady Yarbrough,,1,3,1,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,Tom Wakely,,0,0,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,Andrew White,,6,3,2,4
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,Adrian Ocegueda,,1,0,0,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Governor,Lupe Valdez,,13,5,7,6
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Lieutenant Governor,Mike Collier,,13,8,5,8
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Lieutenant Governor,Michael Cooper,,13,9,7,6
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Attorney General,Justin Nelson,,26,17,12,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Comptroller of Public Accounts,Tim Mahoney,,16,10,7,9
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Comptroller of Public Accounts,Joi Chevalier,,10,6,5,5
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Commissioner of the General Land Office,Miguel Suazo,,17,12,9,8
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Commissioner of the General Land Office,Tex Morgan,,9,3,3,6
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Commissioner of Agriculture,Kim Olson,,25,15,12,13
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Railroad Commissioner,Roman McAllen,,14,8,5,9
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Railroad Commissioner,Chris Spellmon,,11,8,7,4
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"Justice, Supreme Court, Place 2",Steven Kirkland,,25,15,12,13
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"Justice, Supreme Court, Place 4",R.K. Sandill,,25,15,11,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"Justice, Supreme Court, Place 6",Kathy Cheng,,26,16,12,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,,26,17,12,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,,26,16,12,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"State Senator, District No. 30",Kevin Lopez,,26,16,12,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,"Justice, 2nd Court of Appeals District, Place No. 5",Delonia A. Watson,,26,15,12,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,County Chairman,Fran Edens,,25,16,12,13
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #1,Yes,,27,17,13,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #1,No,,2,1,0,2
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #2,Yes,,25,17,11,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #2,No,,3,1,2,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #3,Yes,,26,18,13,13
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #3,No,,3,0,0,3
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #4,Yes,,27,16,13,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #4,No,,2,2,0,2
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #5,Yes,,27,15,12,15
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #5,No,,2,2,1,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #6,Yes,,27,17,13,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #6,No,,1,0,0,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #7,Yes,,27,17,13,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #7,No,,1,1,0,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #8,Yes,,25,17,11,14
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #8,No,,4,1,2,2
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #9,Yes,,25,18,12,13
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #9,No,,3,0,1,2
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #10,Yes,,26,18,11,15
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #10,No,,3,0,2,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #11,Yes,,28,15,13,15
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #11,No,,1,2,0,1
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #12,Yes,,26,18,13,13
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,9,7,5,0,Proposition #12,No,,2,0,0,2
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 1,YES,,285,192,60,225
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 1,NO,,141,71,28,113
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 2,YES,,406,246,84,322
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 2,NO,,38,36,8,30
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 3,YES,,393,243,90,303
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 3,NO,,48,24,3,45
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 4,YES,,397,252,90,307
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 4,NO,,41,23,4,37
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 5,YES,,320,221,77,243
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 5,NO,,125,58,15,110
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 6,YES,,426,266,91,335
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 6,NO,,25,12,3,22
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 7,YES,,314,204,67,247
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 7,NO,,129,68,22,107
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 8,YES,,438,273,90,348
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 8,NO,,15,6,4,11
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 9,YES,,404,259,89,315
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 9,NO,,46,22,4,42
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 10,YES,,421,266,93,328
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 10,NO,,16,9,1,15
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 11,YES,,400,246,92,308
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,9,7,5,0,Proposition 11,NO,,51,35,3,48
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,United States Senator,Ted Cruz,,35,33,8,27
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,United States Senator,"Bruce Jacobson, Jr.",,1,1,0,1
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,United States Senator,Geraldine Sam,,1,0,0,1
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,United States Senator,Stefano de Stefano,,0,0,0,0
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,United States Senator,Mary Miller,,0,2,0,0
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"United States Representative, District No. 19",Jodey Arrington,,32,32,7,25
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Governor,Greg Abbott,,34,34,8,26
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Governor,Barbara Krueger,,2,0,0,2
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Governor,SECEDE Kilgore,,0,1,0,0
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Lieutenant Governor,Scott Milder,,5,9,0,5
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Lieutenant Governor,Dan Patrick,,30,23,7,23
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Attorney General,Ken Paxton,,31,32,7,24
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Comptroller of Public Accounts,Glenn Hegar,,29,29,7,22
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Commissioner of the General Land Office,Rick Range,,5,7,3,2
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Commissioner of the General Land Office,George P. Bush,,22,21,4,18
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Commissioner of the General Land Office,Jerry Patterson,,4,6,1,3
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Commissioner of the General Land Office,Davey Edwards,,2,0,0,2
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Commissioner of Agriculture,Jim Hogan,,5,12,3,2
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Commissioner of Agriculture,Sid Miller,,18,16,2,16
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Commissioner of Agriculture,Trey Blocker,,7,4,1,6
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Railroad Commissioner,Christi Craddick,,28,25,6,22
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,Railroad Commissioner,Weston Martinez,,1,6,1,0
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice, Supreme Court, Place 2",Jimmy Blacklock,,29,30,8,21
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice, Supreme Court, Place 4",John Devine,,29,29,8,21
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice, Supreme Court, Place 6",Jeff Brown,,30,29,8,22
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Presiding Judge, Court of Criminal Appeals",David Bridges,,20,14,4,16
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,,8,15,2,6
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,,29,29,8,21
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,,13,11,2,11
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,,12,15,3,9
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,,2,1,1,1
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"State Senator, District No. 30",Pat Fallon,,25,27,6,19
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"State Senator, District No. 30",Craig Carter,,6,2,1,5
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"State Senator, District No. 30",Craig Estes,,6,5,1,5
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"State Representative 
District No. 68",Drew Springer,,30,31,8,22
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Chief Justice, 2nd Court of Appeals District",Bonnie Sudderth,,29,29,8,21
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice, 2nd Court of Appeals District, Place No. 4",Wade Birdwell,,28,28,8,20
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice, 2nd Court of Appeals District, Place No. 5",Dabney Bassel,,28,29,7,21
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice, 2nd Court of Appeals District, Place No. 6",Mark Pittman,,30,29,8,22
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,County Judge,John C. Bullock,,20,24,5,15
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,County Judge,Paul M. Hemphill,,16,12,3,13
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,District Clerk,Jamie Freeze Land,,31,29,8,23
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,County Clerk,Kay Jennings Hardin,,30,29,8,22
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,County Treasurer,Ann B. Daily,,31,29,8,23
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"County Commissioner,
Precinct No. 2",Matt Pruitt,,9,13,1,8
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"County Commissioner,
Precinct No. 2",Larry Pratt,,19,16,5,14
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"County Commissioner,
Precinct No. 2",Les Remington,,7,7,2,5
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice of the Peace,
Precinct No. 1",Jason Hearne,,8,10,1,7
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice of the Peace,
Precinct No. 1",Randy Saylor,,6,10,1,5
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice of the Peace,
Precinct No. 1",Norman B. Carpenter,,14,5,3,11
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,"Justice of the Peace,
Precinct No. 1",Jabe Underwood,,6,11,3,3
Young County,3/6/2018,2018 MARCH 6TH REPUBLICAN PRIMARY,0,0,6,0,County Chairman,Kyle Zohn Milam,,30,31,8,22
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,United States Senator,Edward Kimbrough,,1,0,1,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,United States Senator,Beto O'Rourke,,0,0,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,United States Senator,Sema Hernandez,,0,1,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,"United States Representative, District No. 19",Miguel Levario,,1,1,1,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,Governor,"Cedric Davis, Sr.",,0,0,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,Governor,Joe Mumbach,,0,0,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,Governor,Jeffrey Payne,,0,0,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,Governor,James Jolly Clark,,0,0,0,0
Young County,3/6/2018,2018 MARCH 6TH DEMOCRATIC PRIMARY,0,0,6,0,Governor,Grady Yarbrough,,1,0,1,0
