political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,United States Senator,Edward Kimbrough,DEM,15,5
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,United States Senator,Sema Hernandez,DEM,7,2
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,United States Senator,Beto O'Rourke,DEM,14,9
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"United States Representative, District No. 4",Lander Bethel,DEM,11,6
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"United States Representative, District No. 4",Catherine Krantz,DEM,25,8
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Jeffrey Payne,DEM,5,0
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Tom Wakely,DEM,1,1
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,James Jolly Clark,DEM,1,1
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Joe Mumbach,DEM,1,1
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Lupe Valdez,DEM,19,8
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Grady Yarbrough,DEM,1,1
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Andrew White,DEM,8,3
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Adrian Ocegueda,DEM,0,0
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,"Cedric Davis, Sr.",DEM,1,0
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Lieutenant Governor,Mike Collier,DEM,21,8
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Lieutenant Governor,Michael Cooper,DEM,14,7
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Attorney General,Justin Nelson,DEM,37,13
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Comptroller of Public Accounts,Tim Mahoney,DEM,26,10
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Comptroller of Public Accounts,Joi Chevalier,DEM,10,3
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Commissioner of the General Land Office,Miguel Suazo,DEM,15,10
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Commissioner of the General Land Office,Tex Morgan,DEM,22,5
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Commissioner of Agriculture,Kim Olson,DEM,37,12
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Railroad Commissioner,Chris Spellmon,DEM,24,7
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Railroad Commissioner,Roman McAllen,DEM,12,7
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,37,12
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,37,12
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,37,12
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,36,13
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,37,13
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"State Senator, District No. 2",Kendall Scudder,DEM,41,13
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"State Representative,
District No. 2",Bill Brannon,DEM,38,14
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,County Clerk,Reiko Alexander,DEM,41,13
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,County Chairman,Tommy Long,DEM,38,13
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Proposition #1,Yes,DEM,36,15
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Proposition #1,No,DEM,4,0
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Proposition #2,Yes,DEM,37,13
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Proposition #2,No,DEM,2,1
