"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)"
"Straight Party, Vote For 1","Republican","15","62","77","40.96%","Republican","2","13","62","77","40.96%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Democratic","21","82","103","54.79%","Democratic","5","16","82","103","54.79%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Libertarian","0","3","3","1.60%","Libertarian","0","0","3","3","1.60%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Green","0","5","5","2.66%","Green","0","0","5","5","2.66%","Cast Votes:","36","48.00%","152","55.68%","188","Over Votes:","0","0","0","0.00%","Under Votes:","39","121","160","45.98%","Cast Votes:","7","29","152","55.68%","188","54.02%","Over Votes:","0","0","0","0","0.00%","Under Votes:","6","33","121","160","45.98%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","President and Vice-President, Vote For 1","Donald J. Trump/Mike Pence","44","135","179","52.49%","Donald J. Trump/Mike Pence","6","38","135","179","52.49%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Hillary Clinton/Tim Kaine","29","121","150","43.99%","Hillary Clinton/Tim Kaine","7","22","121","150","43.99%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Gary Johnson/William Weld","1","7","8","2.35%","Gary Johnson/William Weld","0","1","7","8","2.35%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Jill Stein/Ajamu Baraka","1","3","4","1.17%","Jill Stein/Ajamu Baraka","0","1","3","4","1.17%","Cast Votes:","75","100.00%","266","97.44%","341","Over Votes:","0","0","0","0.00%","Under Votes:","0","7","7","2.01%","Cast Votes:","13","62","266","97.44%","341","97.99%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","0","7","7","2.01%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","United States Representative, District 19, Vote For 1","Jodey Arrington","47","144","191","78.60%","Jodey Arrington","6","41","144","191","78.60%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Troy Bonar","2","34","36","14.81%","Troy Bonar","0","2","34","36","14.81%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Mark Lawson","1","15","16","6.58%","Mark Lawson","0","1","15","16","6.58%","Cast Votes:","50","66.67%","193","70.70%","243","Over Votes:","0","0","0","0.00%","Under Votes:","25","80","105","30.17%","Cast Votes:","6","44","193","70.70%","243","69.83%","Over Votes:","0","0","0","0","0.00%","Under Votes:","7","18","80","105","30.17%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Railroad Commissioner, Vote For 1","Wayne Christian","35","106","141","45.48%","Wayne Christian","3","32","106","141","45.48%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Grady Yarbrough","28","113","141","45.48%","Grady Yarbrough","10","18","113","141","45.48%"
"","","Page 1 of 1","11/17/2016 02:47 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 101  (Ballots Cast: 348)","Mark Miller","0","7","7","2.26%","Mark Miller","0","0","7","7","2.26%"
