Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,1,Ben Carson,C,1,,59,7,0,0,0,0,0,0,15,2,0,0,44,5,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,6,John R. Kasich,C,2,,59,0,0,0,0,0,0,0,15,0,0,0,44,0,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,10,Rand Paul,C,3,,59,0,0,0,0,0,0,0,15,0,0,0,44,0,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,4,Donald J. Trump,C,4,,59,15,0,0,0,0,0,0,15,2,0,0,44,13,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,13,Elizabeth Gray,C,5,,59,0,0,0,0,0,0,0,15,0,0,0,44,0,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,3,Chris Christie,C,6,,59,0,0,0,0,0,0,0,15,0,0,0,44,0,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,9,Mike Huckabee,C,7,,59,0,0,0,0,0,0,0,15,0,0,0,44,0,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,5,Jeb Bush,C,8,,59,1,0,0,0,0,0,0,15,1,0,0,44,0,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,11,Ted Cruz,C,9,,59,27,0,0,0,0,0,0,15,9,0,0,44,18,0,0
1,,1,4,1,1,208,0.28,7,6,President,REPUBLICAN PARTY,1,7,Lindsey Graham,C,10,,59,0,0,0,0,0,0,0,15,0,0,0,44,0,0,0
