political_subdivision,election_date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,32,29,"Judge, County Court at Law No. 5    DEM",,1,1,Melissa Madrigal,C,2,DEM,140,14,8,0,13,1,2,0,78,11,4,0,49,2,2,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,32,29,"Judge, County Court at Law No. 5    DEM",,1,2,Jackie Chapa,C,3,DEM,140,14,8,0,13,1,2,0,78,11,4,0,49,2,2,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,33,30,District Clerk    DEM,,1,1,Patsy Perez,C,1,DEM,140,41,16,0,13,3,3,0,78,30,8,0,49,8,5,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,34,31,County Clerk    DEM,,1,1,Diana Barrera,C,1,DEM,140,46,11,0,13,4,2,0,78,33,5,0,49,9,4,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,37,33,"Justice of the Peace, Precinct No. 1, Place 2    DEM",,1,1,Henry A. Santana,C,1,DEM,140,43,14,0,13,3,3,0,78,31,7,0,49,9,4,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,38,34,"Justice of the Peace, Precinct No. 1, Place 3    DEM",,1,1,"Robert ""Bobby"" Balderas",C,1,DEM,140,26,13,0,13,0,3,0,78,17,8,0,49,9,2,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,38,34,"Justice of the Peace, Precinct No. 1, Place 3    DEM",,1,2,Eric J. Cantu,C,2,DEM,140,18,13,0,13,3,3,0,78,13,8,0,49,2,2,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,41,38,County Chairman    DEM,,1,1,Joseph Ramirez,C,1,DEM,140,37,20,0,13,3,3,0,78,26,12,0,49,8,5,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,91,41,Proposition No. 1  On Immigration Reform    DEM,,1,3,For,C,3,,140,50,4,0,13,6,0,0,78,32,3,0,49,12,1,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,91,41,Proposition No. 1  On Immigration Reform    DEM,,1,4,Against,C,4,,140,3,4,0,13,0,0,0,78,3,3,0,49,0,1,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,92,42,Proposition No. 2  A Living Wage For All Texans    DEM,,1,3,For,C,3,,140,49,2,0,13,6,0,0,78,31,2,0,49,12,0,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,92,42,Proposition No. 2  A Living Wage For All Texans    DEM,,1,4,Against,C,4,,140,6,2,0,13,0,0,0,78,5,2,0,49,1,0,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,93,43,Proposition No. 3  Medicaid Expansion    DEM,,1,3,For,C,3,,140,49,2,0,13,6,0,0,78,30,2,0,49,13,0,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,93,43,Proposition No. 3  Medicaid Expansion    DEM,,1,4,Against,C,4,,140,6,2,0,13,0,0,0,78,6,2,0,49,0,0,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,94,44,Proposition No. 4  On Non-Discrimination Legislation    DEM,,1,3,For,C,3,,140,50,3,0,13,6,0,0,78,31,3,0,49,13,0,0
Democratic Party,3/4/2014,2014 Primary Election,1,,1,18,1,1,1195,0.12,94,44,Proposition No. 4  On Non-Discrimination Legislation    DEM,,1,4,Against,C,4,,140,4,3,0,13,0,0,0,78,4,3,0,49,0,0,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,2,2,Instruction DEM,,0,1,No Candidate for Race,N,1,,299,0,0,0,53,0,0,0,122,0,0,0,124,0,0,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,3,3,United States Senator    DEM,,1,4,Harry Kim,C,1,DEM,299,4,13,0,53,0,2,0,122,2,3,0,124,2,8,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,3,3,United States Senator    DEM,,1,2,"Michael ""Fjet"" Fjetland",C,2,DEM,299,6,13,0,53,1,2,0,122,2,3,0,124,3,8,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,3,3,United States Senator    DEM,,1,5,Kesha Rogers,C,3,DEM,299,11,13,0,53,4,2,0,122,4,3,0,124,3,8,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,3,3,United States Senator    DEM,,1,1,Maxey Marie Scherr,C,4,DEM,299,13,13,0,53,4,2,0,122,6,3,0,124,3,8,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,3,3,United States Senator    DEM,,1,3,David M. Alameel,C,5,DEM,299,57,13,0,53,4,2,0,122,26,3,0,124,27,8,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,4,4,"United States Representative, District 27    DEM",,1,1,Wesley Reed,C,1,DEM,299,72,32,0,53,12,3,0,122,29,14,0,124,31,15,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,5,5,Governor    DEM,,1,2,"Reynaldo ""Ray"" Madrigal",C,1,DEM,299,17,6,0,53,3,0,0,122,9,0,0,124,5,6,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,5,5,Governor    DEM,,1,1,Wendy R. Davis,C,2,DEM,299,81,6,0,53,12,0,0,122,34,0,0,124,35,6,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,6,6,Lieutenant Governor    DEM,,1,1,Leticia Van de Putte,C,1,DEM,299,78,26,0,53,10,5,0,122,35,8,0,124,33,13,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,7,7,Attorney General    DEM,,1,1,Sam Houston,C,1,DEM,299,80,24,0,53,11,4,0,122,36,7,0,124,33,13,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,8,8,Comptroller of Public Accounts    DEM,,1,1,Mike Collier,C,1,DEM,299,75,29,0,53,9,6,0,122,35,8,0,124,31,15,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,9,9,Commissioner of the General Land Office    DEM,,1,1,John Cook,C,1,DEM,299,77,27,0,53,11,4,0,122,34,9,0,124,32,14,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,10,10,Commissioner of Agriculture    DEM,,1,2,Jim Hogan,C,1,DEM,299,33,20,0,53,6,2,0,122,16,6,0,124,11,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,10,10,Commissioner of Agriculture    DEM,,1,3,"Richard ""Kinky"" Friedman",C,2,DEM,299,31,20,0,53,4,2,0,122,14,6,0,124,13,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,10,10,Commissioner of Agriculture    DEM,,1,1,Hugh Asa Fitzsimons III,C,3,DEM,299,20,20,0,53,3,2,0,122,7,6,0,124,10,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,11,11,Railroad Commissioner    DEM,,1,1,Steve Brown,C,1,DEM,299,54,26,0,53,6,4,0,122,23,10,0,124,25,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,11,11,Railroad Commissioner    DEM,,1,2,Dale Henry,C,2,DEM,299,24,26,0,53,5,4,0,122,10,10,0,124,9,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,12,12,"Chief Justice, Supreme Court    DEM",,1,1,William Moody,C,1,DEM,299,79,25,0,53,11,4,0,122,34,9,0,124,34,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,13,13,"Justice, Supreme Court, Place 6, Unexpired Term    DEM",,1,1,Lawrence Edward Meyers,C,1,DEM,299,74,30,0,53,11,4,0,122,30,13,0,124,33,13,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,14,14,"Justice, Supreme Court, Place 7    DEM",,1,1,Gina Benavides,C,1,DEM,299,79,25,0,53,10,5,0,122,34,9,0,124,35,11,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,15,15,"Judge, Court of Criminal Appeals, Place 3    DEM",,1,1,John Granberg,C,1,DEM,299,70,34,0,53,9,6,0,122,30,13,0,124,31,15,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,18,16,"Member, State Board of Education, District 2    DEM",,1,1,Ruben Cortez Jr.,C,1,DEM,299,78,26,0,53,11,4,0,122,32,11,0,124,35,11,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,21,18,"Justice, 13th Court of Appeals District, Place 6    DEM",,1,1,Dori Contreras Garza,C,1,DEM,299,77,27,0,53,10,5,0,122,33,10,0,124,34,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,22,19,"District Judge, 94th Judicial District    DEM",,1,1,Bobby Galvan,C,1,DEM,299,81,23,0,53,11,4,0,122,36,7,0,124,34,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,23,20,"District Judge, 105th Judicial District    DEM",,1,1,Rose Meza Harrison,C,1,DEM,299,78,26,0,53,12,3,0,122,32,11,0,124,34,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,24,21,"District Judge, 117th Judicial District    DEM",,1,1,Sandra Watts,C,1,DEM,299,83,21,0,53,10,5,0,122,38,5,0,124,35,11,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,25,22,"District Judge, 148th Judicial District    DEM",,1,1,Mark A. Gonzalez,C,1,DEM,299,41,6,0,53,6,0,0,122,16,3,0,124,19,3,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,25,22,"District Judge, 148th Judicial District    DEM",,1,2,"Augustin ""Augie"" Rivera Jr.",C,2,DEM,299,57,6,0,53,9,0,0,122,24,3,0,124,24,3,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,26,23,"Family District Judge, 319th Judicial District    DEM",,1,1,Michele Villarreal-Kuchta,C,1,DEM,299,81,23,0,53,10,5,0,122,37,6,0,124,34,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,27,24,County Judge    DEM,,1,1,Mary Helen Berlanga,C,1,DEM,299,81,23,0,53,11,4,0,122,34,9,0,124,36,10,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,28,25,"Judge, County Court at Law No. 1    DEM",,1,1,Robert J. Vargas,C,1,DEM,299,78,26,0,53,10,5,0,122,33,10,0,124,35,11,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,29,26,"Judge, County Court at Law No. 2    DEM",,1,1,Lisa Gonzales,C,1,DEM,299,83,21,0,53,12,3,0,122,36,7,0,124,35,11,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,30,27,"Judge, County Court at Law No. 3    DEM",,1,1,Deeanne Galvan,C,1,DEM,299,79,25,0,53,11,4,0,122,34,9,0,124,34,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,31,28,"Judge, County Court at Law No. 4    DEM",,1,1,Carlos Valdez,C,1,DEM,299,79,25,0,53,12,3,0,122,33,10,0,124,34,12,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,32,29,"Judge, County Court at Law No. 5    DEM",,1,3,Martha Huerta Quintanilla,C,1,DEM,299,41,11,0,53,4,2,0,122,21,3,0,124,16,6,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,32,29,"Judge, County Court at Law No. 5    DEM",,1,1,Melissa Madrigal,C,2,DEM,299,38,11,0,53,8,2,0,122,13,3,0,124,17,6,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,32,29,"Judge, County Court at Law No. 5    DEM",,1,2,Jackie Chapa,C,3,DEM,299,14,11,0,53,1,2,0,122,6,3,0,124,7,6,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,33,30,District Clerk    DEM,,1,1,Patsy Perez,C,1,DEM,299,85,19,0,53,13,2,0,122,36,7,0,124,36,10,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,34,31,County Clerk    DEM,,1,1,Diana Barrera,C,1,DEM,299,85,19,0,53,12,3,0,122,38,5,0,124,35,11,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,75,35,"Justice of the Peace, Precinct No. 2, Place 2    DEM",,1,1,Alex Garcia Jr.,C,1,DEM,299,76,28,0,53,9,6,0,122,30,13,0,124,37,9,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,41,38,County Chairman    DEM,,1,1,Joseph Ramirez,C,1,DEM,299,75,29,0,53,11,4,0,122,31,12,0,124,33,13,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,91,41,Proposition No. 1  On Immigration Reform    DEM,,1,3,For,C,3,,299,86,7,0,53,12,2,0,122,35,2,0,124,39,3,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,91,41,Proposition No. 1  On Immigration Reform    DEM,,1,4,Against,C,4,,299,11,7,0,53,1,2,0,122,6,2,0,124,4,3,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,92,42,Proposition No. 2  A Living Wage For All Texans    DEM,,1,3,For,C,3,,299,86,5,0,53,12,2,0,122,38,0,0,124,36,3,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,92,42,Proposition No. 2  A Living Wage For All Texans    DEM,,1,4,Against,C,4,,299,13,5,0,53,1,2,0,122,5,0,0,124,7,3,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,93,43,Proposition No. 3  Medicaid Expansion    DEM,,1,3,For,C,3,,299,86,4,0,53,11,2,0,122,37,0,0,124,38,2,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,93,43,Proposition No. 3  Medicaid Expansion    DEM,,1,4,Against,C,4,,299,14,4,0,53,2,2,0,122,6,0,0,124,6,2,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,94,44,Proposition No. 4  On Non-Discrimination Legislation    DEM,,1,3,For,C,3,,299,88,6,0,53,12,2,0,122,38,1,0,124,38,3,0
Democratic Party,3/4/2014,2014 Primary Election,2,,1,21,2,2,2328,0.13,94,44,Proposition No. 4  On Non-Discrimination Legislation    DEM,,1,4,Against,C,4,,299,10,6,0,53,1,2,0,122,4,1,0,124,5,3,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,2,2,Instruction DEM,,0,1,No Candidate for Race,N,1,,499,0,0,0,43,0,0,0,208,0,0,0,248,0,0,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,3,3,United States Senator    DEM,,1,4,Harry Kim,C,1,DEM,499,12,38,0,43,0,4,0,208,6,12,0,248,6,22,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,3,3,United States Senator    DEM,,1,2,"Michael ""Fjet"" Fjetland",C,2,DEM,499,3,38,0,43,1,4,0,208,2,12,0,248,0,22,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,3,3,United States Senator    DEM,,1,5,Kesha Rogers,C,3,DEM,499,27,38,0,43,4,4,0,208,12,12,0,248,11,22,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,3,3,United States Senator    DEM,,1,1,Maxey Marie Scherr,C,4,DEM,499,23,38,0,43,2,4,0,208,11,12,0,248,10,22,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,3,3,United States Senator    DEM,,1,3,David M. Alameel,C,5,DEM,499,92,38,0,43,8,4,0,208,37,12,0,248,47,22,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,4,4,"United States Representative, District 27    DEM",,1,1,Wesley Reed,C,1,DEM,499,135,60,0,43,15,4,0,208,57,23,0,248,63,33,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,5,5,Governor    DEM,,1,2,"Reynaldo ""Ray"" Madrigal",C,1,DEM,499,43,12,0,43,8,0,0,208,10,4,0,248,25,8,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,5,5,Governor    DEM,,1,1,Wendy R. Davis,C,2,DEM,499,140,12,0,43,11,0,0,208,66,4,0,248,63,8,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,6,6,Lieutenant Governor    DEM,,1,1,Leticia Van de Putte,C,1,DEM,499,150,45,0,43,17,2,0,208,64,16,0,248,69,27,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,7,7,Attorney General    DEM,,1,1,Sam Houston,C,1,DEM,499,151,44,0,43,18,1,0,208,65,15,0,248,68,28,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,8,8,Comptroller of Public Accounts    DEM,,1,1,Mike Collier,C,1,DEM,499,146,49,0,43,16,3,0,208,62,18,0,248,68,28,0
Democratic Party,3/4/2014,2014 Primary Election,3,,1,24,3,3,3174,0.16,9,9,Commissioner of the General Land Office    DEM,,1,1,John Cook,C,1,DEM,499,144,51,0,43,17,2,0,208,64,16,0,248,63,33,0
