political_subdivision,election-date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,12,12,Railroad Commissioner,R,1,1,Malachi Boyuls,C,3,,69,2,5,0,0,0,0,0,19,0,4,0,50,2,1,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,12,12,Railroad Commissioner,R,1,4,Ryan Sitton,C,4,,69,6,5,0,0,0,0,0,19,5,4,0,50,1,1,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,13,13,"Chief Justice, Supreme Court",R,1,2,Robert Talton,C,1,,69,33,6,0,0,0,0,0,19,11,4,0,50,22,2,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,13,13,"Chief Justice, Supreme Court",R,1,1,Nathan Hecht,C,2,,69,13,6,0,0,0,0,0,19,2,4,0,50,11,2,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,79,14,"Justice, Supreme Court, Place 6 - Unexpired Term",R,1,2,Joe Pool,C,1,,69,26,8,0,0,0,0,0,19,6,4,0,50,20,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,79,14,"Justice, Supreme Court, Place 6 - Unexpired Term",R,1,1,Jeff Brown,C,2,,69,18,8,0,0,0,0,0,19,7,4,0,50,11,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,14,15,"Justice, Supreme Court, Place 7",R,1,1,Jeff Boyd,C,1,,69,45,7,0,0,0,0,0,19,13,4,0,50,32,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,15,16,"Justice, Supreme Court, Place 8",R,1,2,Sharon McCally,C,1,,69,29,8,0,0,0,0,0,19,11,4,0,50,18,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,15,16,"Justice, Supreme Court, Place 8",R,1,1,Phil Johnson,C,2,,69,15,8,0,0,0,0,0,19,2,4,0,50,13,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,16,17,"Judge, Court of Criminal Appeals, Place 3",R,1,1,Bert Richardson,C,1,,69,29,8,0,0,0,0,0,19,9,4,0,50,20,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,16,17,"Judge, Court of Criminal Appeals, Place 3",R,1,2,Barbara Walther,C,2,,69,15,8,0,0,0,0,0,19,4,4,0,50,11,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,17,18,"Judge, Court of Criminal Appeals, Place 4",R,1,3,Richard Dean Davis,C,1,,69,23,7,0,0,0,0,0,19,4,4,0,50,19,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,17,18,"Judge, Court of Criminal Appeals, Place 4",R,1,1,Kevin Patrick Yeary,C,2,,69,14,7,0,0,0,0,0,19,7,4,0,50,7,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,17,18,"Judge, Court of Criminal Appeals, Place 4",R,1,2,Jani Jo Wood,C,3,,69,8,7,0,0,0,0,0,19,2,4,0,50,6,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,18,19,"Judge, Court of Criminal Appeals, Place 9",R,1,1,David Newell,C,1,,69,20,7,0,0,0,0,0,19,4,4,0,50,16,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,18,19,"Judge, Court of Criminal Appeals, Place 9",R,1,2,"W.C. ""Bud"" Kirkendall",C,2,,69,25,7,0,0,0,0,0,19,9,4,0,50,16,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,21,22,"State Representative, District 9",R,1,1,Chris Paddie,C,1,,69,45,7,0,0,0,0,0,19,14,3,0,50,31,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,22,23,"Justice, 6th Court of Appeals District, Place 3",R,1,1,Ralph K. Burgess,C,1,,69,45,7,0,0,0,0,0,19,14,3,0,50,31,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,23,24,"District Judge, 115th Judicial District",R,1,1,"Lauren ""Laurie"" Parish",C,1,,69,47,5,0,0,0,0,0,19,14,3,0,50,33,2,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,24,25,"District Judge, 276th Judicial District",R,1,1,Robert Rolston,C,1,,69,45,7,0,0,0,0,0,19,14,3,0,50,31,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,26,27,County Judge,R,1,1,Lex Jones,C,1,,69,47,5,0,0,0,0,0,19,15,2,0,50,32,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,27,29,District Clerk,R,1,1,Susan Anderson,C,1,,69,47,5,0,0,0,0,0,19,15,2,0,50,32,3,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,33,35,"Justice of the Peace, Precinct No. 1",R,1,1,Eric Thomas,C,1,,69,9,2,0,0,0,0,0,19,1,1,0,50,8,1,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,33,35,"Justice of the Peace, Precinct No. 1",R,1,2,Lena Pope,C,2,,69,41,2,0,0,0,0,0,19,15,1,0,50,26,1,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,76,41,County Chairman,R,1,1,Ken Tomlinson,C,1,,69,44,8,0,0,0,0,0,19,13,4,0,50,31,4,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,81,80,Religious Freedom:,R,1,1,YES,C,1,,69,49,3,0,0,0,0,0,19,14,3,0,50,35,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,81,80,Religious Freedom:,R,1,2,NO,C,2,,69,0,3,0,0,0,0,0,19,0,3,0,50,0,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,82,81,Second Amendment:,R,1,1,YES,C,1,,69,45,3,0,0,0,0,0,19,13,3,0,50,32,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,82,81,Second Amendment:,R,1,2,NO,C,2,,69,4,3,0,0,0,0,0,19,1,3,0,50,3,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,83,82,Franchise Tax:,R,1,1,YES,C,1,,69,45,3,0,0,0,0,0,19,13,3,0,50,32,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,83,82,Franchise Tax:,R,1,2,NO,C,2,,69,4,3,0,0,0,0,0,19,1,3,0,50,3,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,84,83,Welfare Reform:,R,1,1,YES,C,1,,69,46,3,0,0,0,0,0,19,13,3,0,50,33,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,84,83,Welfare Reform:,R,1,2,NO,C,2,,69,3,3,0,0,0,0,0,19,1,3,0,50,2,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,85,84,No Lawmaker Exceptions:,R,1,1,YES,C,1,,69,47,4,0,0,0,0,0,19,14,3,0,50,33,1,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,85,84,No Lawmaker Exceptions:,R,1,2,NO,C,2,,69,1,4,0,0,0,0,0,19,0,3,0,50,1,1,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,86,85,Obamacare:,R,1,1,YES,C,1,,69,47,3,0,0,0,0,0,19,14,3,0,50,33,0,0
Marion County,3/4/2014,2014 Primary,1,,1,5,1,1,1226,0.06,86,85,Obamacare:,R,1,2,NO,C,2,,69,2,3,0,0,0,0,0,19,0,3,0,50,2,0,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,8,Steve Stockman,C,1,,176,20,16,0,0,0,0,0,52,4,4,0,124,16,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,4,Reid Reasor,C,2,,176,1,16,0,0,0,0,0,52,0,4,0,124,1,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,1,Chris Mapp,C,3,,176,4,16,0,0,0,0,0,52,0,4,0,124,4,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,6,Ken Cope,C,4,,176,2,16,0,0,0,0,0,52,0,4,0,124,2,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,2,John Cornyn,C,5,,176,72,16,0,0,0,0,0,52,29,4,0,124,43,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,3,Dwayne Stovall,C,6,,176,18,16,0,0,0,0,0,52,4,4,0,124,14,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,5,Linda Vega,C,7,,176,6,16,0,0,0,0,0,52,4,4,0,124,2,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,4,4,United States Senator,R,1,7,Curt Cleaver,C,8,,176,2,16,0,0,0,0,0,52,0,4,0,124,2,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,5,5,"United States Representative, District 4",R,1,1,John Ratcliffe,C,1,,176,76,7,0,0,0,0,0,52,24,1,0,124,52,6,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,5,5,"United States Representative, District 4",R,1,2,Ralph M. Hall,C,2,,176,45,7,0,0,0,0,0,52,17,1,0,124,28,6,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,5,5,"United States Representative, District 4",R,1,3,John Stacy,C,3,,176,4,7,0,0,0,0,0,52,1,1,0,124,3,6,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,5,5,"United States Representative, District 4",R,1,4,Tony Arterburn,C,4,,176,1,7,0,0,0,0,0,52,0,1,0,124,1,6,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,5,5,"United States Representative, District 4",R,1,5,Lou Gigliotti,C,5,,176,6,7,0,0,0,0,0,52,1,1,0,124,5,6,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,5,5,"United States Representative, District 4",R,1,6,Brent Lawson,C,6,,176,2,7,0,0,0,0,0,52,1,1,0,124,1,6,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,6,6,Governor,R,1,2,Greg Abbott,C,1,,176,112,10,0,0,0,0,0,52,36,3,0,124,76,7,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,6,6,Governor,R,1,3,Lisa Fritsch,C,2,,176,14,10,0,0,0,0,0,52,4,3,0,124,10,7,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,6,6,Governor,R,1,4,SECEDE Kilgore,C,3,,176,1,10,0,0,0,0,0,52,0,3,0,124,1,7,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,6,6,Governor,R,1,1,Miriam Martinez,C,4,,176,4,10,0,0,0,0,0,52,2,3,0,124,2,7,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,7,7,Lieutenant Governor,R,1,2,Jerry Patterson,C,1,,176,18,11,0,0,0,0,0,52,6,2,0,124,12,9,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,7,7,Lieutenant Governor,R,1,4,Dan Patrick,C,2,,176,37,11,0,0,0,0,0,52,14,2,0,124,23,9,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,7,7,Lieutenant Governor,R,1,3,Todd Staples,C,3,,176,21,11,0,0,0,0,0,52,11,2,0,124,10,9,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,7,7,Lieutenant Governor,R,1,1,David Dewhurst,C,4,,176,54,11,0,0,0,0,0,52,12,2,0,124,42,9,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,8,8,Attorney General,R,1,3,Ken Paxton,C,1,,176,58,15,0,0,0,0,0,52,18,4,0,124,40,11,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,8,8,Attorney General,R,1,2,Dan Branch,C,2,,176,39,15,0,0,0,0,0,52,9,4,0,124,30,11,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,8,8,Attorney General,R,1,1,Barry Smitherman,C,3,,176,29,15,0,0,0,0,0,52,14,4,0,124,15,11,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,9,9,Comptroller of Public Accounts,R,1,1,Glenn Hegar,C,1,,176,39,16,0,0,0,0,0,52,13,4,0,124,26,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,9,9,Comptroller of Public Accounts,R,1,3,Harvey Hilderbran,C,2,,176,40,16,0,0,0,0,0,52,14,4,0,124,26,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,9,9,Comptroller of Public Accounts,R,1,4,Raul Torres,C,3,,176,11,16,0,0,0,0,0,52,3,4,0,124,8,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,9,9,Comptroller of Public Accounts,R,1,2,Debra Medina,C,4,,176,35,16,0,0,0,0,0,52,11,4,0,124,24,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,10,10,Commissioner of the General Land Office,R,1,2,George P. Bush,C,1,,176,84,13,0,0,0,0,0,52,31,2,0,124,53,11,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,10,10,Commissioner of the General Land Office,R,1,1,David Watts,C,2,,176,44,13,0,0,0,0,0,52,12,2,0,124,32,11,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,11,11,Commissioner of Agriculture,R,1,5,Joe Cotten,C,1,,176,26,19,0,0,0,0,0,52,5,4,0,124,21,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,11,11,Commissioner of Agriculture,R,1,3,Eric Opiela,C,2,,176,9,19,0,0,0,0,0,52,2,4,0,124,7,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,11,11,Commissioner of Agriculture,R,1,2,Sid Miller,C,3,,176,25,19,0,0,0,0,0,52,15,4,0,124,10,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,11,11,Commissioner of Agriculture,R,1,4,Tommy Merritt,C,4,,176,53,19,0,0,0,0,0,52,18,4,0,124,35,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,11,11,Commissioner of Agriculture,R,1,1,J Allen Carnes,C,5,,176,9,19,0,0,0,0,0,52,1,4,0,124,8,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,12,12,Railroad Commissioner,R,1,3,Becky Berger,C,1,,176,29,15,0,0,0,0,0,52,10,3,0,124,19,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,12,12,Railroad Commissioner,R,1,2,Wayne Christian,C,2,,176,70,15,0,0,0,0,0,52,20,3,0,124,50,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,12,12,Railroad Commissioner,R,1,1,Malachi Boyuls,C,3,,176,2,15,0,0,0,0,0,52,0,3,0,124,2,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,12,12,Railroad Commissioner,R,1,4,Ryan Sitton,C,4,,176,25,15,0,0,0,0,0,52,12,3,0,124,13,12,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,13,13,"Chief Justice, Supreme Court",R,1,2,Robert Talton,C,1,,176,83,19,0,0,0,0,0,52,29,4,0,124,54,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,13,13,"Chief Justice, Supreme Court",R,1,1,Nathan Hecht,C,2,,176,39,19,0,0,0,0,0,52,12,4,0,124,27,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,79,14,"Justice, Supreme Court, Place 6 - Unexpired Term",R,1,2,Joe Pool,C,1,,176,52,18,0,0,0,0,0,52,13,4,0,124,39,14,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,79,14,"Justice, Supreme Court, Place 6 - Unexpired Term",R,1,1,Jeff Brown,C,2,,176,71,18,0,0,0,0,0,52,28,4,0,124,43,14,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,14,15,"Justice, Supreme Court, Place 7",R,1,1,Jeff Boyd,C,1,,176,110,31,0,0,0,0,0,52,35,10,0,124,75,21,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,15,16,"Justice, Supreme Court, Place 8",R,1,2,Sharon McCally,C,1,,176,58,20,0,0,0,0,0,52,22,5,0,124,36,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,15,16,"Justice, Supreme Court, Place 8",R,1,1,Phil Johnson,C,2,,176,63,20,0,0,0,0,0,52,18,5,0,124,45,15,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,16,17,"Judge, Court of Criminal Appeals, Place 3",R,1,1,Bert Richardson,C,1,,176,84,23,0,0,0,0,0,52,27,6,0,124,57,17,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,16,17,"Judge, Court of Criminal Appeals, Place 3",R,1,2,Barbara Walther,C,2,,176,34,23,0,0,0,0,0,52,12,6,0,124,22,17,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,17,18,"Judge, Court of Criminal Appeals, Place 4",R,1,3,Richard Dean Davis,C,1,,176,48,23,0,0,0,0,0,52,10,5,0,124,38,18,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,17,18,"Judge, Court of Criminal Appeals, Place 4",R,1,1,Kevin Patrick Yeary,C,2,,176,46,23,0,0,0,0,0,52,21,5,0,124,25,18,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,17,18,"Judge, Court of Criminal Appeals, Place 4",R,1,2,Jani Jo Wood,C,3,,176,24,23,0,0,0,0,0,52,9,5,0,124,15,18,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,18,19,"Judge, Court of Criminal Appeals, Place 9",R,1,1,David Newell,C,1,,176,56,24,0,0,0,0,0,52,11,5,0,124,45,19,0
Marion County,3/4/2014,2014 Primary,2,,1,5,2,2,2328,0.08,18,19,"Judge, Court of Criminal Appeals, Place 9",R,1,2,"W.C. ""Bud"" Kirkendall",C,2,,176,61,24,0,0,0,0,0,52,29,5,0,124,32,19,0
