political_subdivision,election_date,election_name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,31,2,Straight Party,,1,1,Republican Party,C,1,REP,162,77,0,0,0,0,0,0,0,0,0,0,162,77,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,31,2,Straight Party,,1,2,Democratic Party,C,2,DEM,162,14,0,0,0,0,0,0,0,0,0,0,162,14,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,31,2,Straight Party,,1,3,Libertarian Party,C,3,LIB,162,1,0,0,0,0,0,0,0,0,0,0,162,1,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,31,2,Straight Party,,1,4,Green Party,C,4,GRN,162,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,32,3,United States Senator,,1,1,John Cornyn,C,1,REP,162,128,0,0,0,0,0,0,0,0,0,0,162,128,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,32,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,162,23,0,0,0,0,0,0,0,0,0,0,162,23,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,32,3,United States Senator,,1,4,Rebecca Paddock,C,3,LIB,162,4,0,0,0,0,0,0,0,0,0,0,162,4,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,32,3,United States Senator,,1,3,"Emily ""Spicybrown"" Sanchez",C,4,GRN,162,1,0,0,0,0,0,0,0,0,0,0,162,1,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,2,4,"United States Representative, District 36",,1,1,Brian Babin,C,1,REP,162,130,0,0,0,0,0,0,0,0,0,0,162,130,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,2,4,"United States Representative, District 36",,1,2,Michael K. Cole,C,2,DEM,162,24,0,0,0,0,0,0,0,0,0,0,162,24,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,2,4,"United States Representative, District 36",,1,3,Rodney Veach,C,3,LIB,162,3,0,0,0,0,0,0,0,0,0,0,162,3,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,2,4,"United States Representative, District 36",,1,4,"Hal J. Ridley, Jr",C,4,GRN,162,3,0,0,0,0,0,0,0,0,0,0,162,3,0,0
HARDIN COUNTY,11.04.2014,2014 GENERAL ELECTION,8,CO,1,1,8,8,816,0.2,3,5,Governor,,1,1,Greg Abbott,C,1,REP,162,134,0,0,0,0,0,0,0,0,0,0,162,134,0,0
