Political Subdivision,Election Date,Election Name,Precinct_name,Split_name,Reporting_flag,Update_count,Pct_Id,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,total_over_votes,absentee_ballots,absentee_votes,absentee_under_votes,absentee_over_votes,early_ballots,early_votes,early_under_votes,early_over_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,12,12,Railroad Commissioner,,1,4,Ryan Sitton,C,1,,157,40,37,0,0,0,0,0,70,23,14,0,87,17,23,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,12,12,Railroad Commissioner,,1,1,Malachi Boyuls,C,2,,157,3,37,0,0,0,0,0,70,2,14,0,87,1,23,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,12,12,Railroad Commissioner,,1,3,Becky Berger,C,3,,157,26,37,0,0,0,0,0,70,10,14,0,87,16,23,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,12,12,Railroad Commissioner,,1,2,Wayne Christian,C,4,,157,39,37,0,0,0,0,0,70,15,14,0,87,24,23,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,13,13,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,,157,66,36,0,0,0,0,0,70,32,15,0,87,34,21,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,13,13,"Chief Justice, Supreme Court",,1,2,Robert Talton,C,2,,157,43,36,0,0,0,0,0,70,17,15,0,87,26,21,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,79,14,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Jeff Brown,C,1,,157,87,37,0,0,0,0,0,70,41,12,0,87,46,25,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,79,14,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,2,Joe Pool,C,2,,157,21,37,0,0,0,0,0,70,11,12,0,87,10,25,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,14,15,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,,157,104,41,0,0,0,0,0,70,49,15,0,87,55,26,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,15,16,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,,157,62,41,0,0,0,0,0,70,30,16,0,87,32,25,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,15,16,"Justice, Supreme Court, Place 8",,1,2,Sharon McCally,C,2,,157,42,41,0,0,0,0,0,70,18,16,0,87,24,25,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,16,17,"Judge, Court of Criminal Appeals, Place 3",,1,1,Bert Richardson,C,1,,157,68,42,0,0,0,0,0,70,33,15,0,87,35,27,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,16,17,"Judge, Court of Criminal Appeals, Place 3",,1,2,Barbara Walther,C,2,,157,35,42,0,0,0,0,0,70,16,15,0,87,19,27,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,17,18,"Judge, Court of Criminal Appeals, Place 4",,1,2,Jani Jo Wood,C,1,,157,27,44,0,0,0,0,0,70,10,17,0,87,17,27,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,17,18,"Judge, Court of Criminal Appeals, Place 4",,1,1,Kevin Patrick Yeary,C,2,,157,41,44,0,0,0,0,0,70,24,17,0,87,17,27,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,17,18,"Judge, Court of Criminal Appeals, Place 4",,1,3,Richard Dean Davis,C,3,,157,33,44,0,0,0,0,0,70,13,17,0,87,20,27,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,18,19,"Judge, Court of Criminal Appeals, Place 9",,1,2,"W.C. ""Bud"" Kirkendall",C,1,,157,67,42,0,0,0,0,0,70,33,17,0,87,34,25,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,18,19,"Judge, Court of Criminal Appeals, Place 9",,1,1,David Newell,C,2,,157,36,42,0,0,0,0,0,70,14,17,0,87,22,25,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,20,20,"State Senator, District 31",,1,1,Mike Canon,C,1,,157,77,8,0,0,0,0,0,70,34,3,0,87,43,5,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,20,20,"State Senator, District 31",,1,2,Kel Seliger,C,2,,157,60,8,0,0,0,0,0,70,27,3,0,87,33,5,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,21,21,"State Representative, District 82",,1,1,Tom Craddick,C,1,,157,101,44,0,0,0,0,0,70,46,18,0,87,55,26,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,22,22,"Justice, 11th Court of Appeals District, Place 2",,1,1,Mike Wilson,C,1,,157,98,47,0,0,0,0,0,70,49,15,0,87,49,32,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,23,23,"Justice, 11th Court of Appeals District, Place 3 - Unexpired Term",,1,1,John Bailey,C,1,,157,50,43,0,0,0,0,0,70,23,15,0,87,27,28,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,23,23,"Justice, 11th Court of Appeals District, Place 3 - Unexpired Term",,1,2,Cade W. Browning,C,2,,157,52,43,0,0,0,0,0,70,26,15,0,87,26,28,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,24,24,"District Judge, 118th Judicial District",,1,1,Timothy Don Yeats,C,1,,157,95,50,0,0,0,0,0,70,49,15,0,87,46,35,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,26,25,County Judge,,1,1,Dennis McCampbell,C,1,,157,57,1,0,0,0,0,0,70,25,0,0,87,32,1,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,26,25,County Judge,,1,2,Jaque Alcala-Chapa,C,2,,157,18,1,0,0,0,0,0,70,10,0,0,87,8,1,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,26,25,County Judge,,1,3,Bryan Cox,C,3,,157,69,1,0,0,0,0,0,70,29,0,0,87,40,1,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,27,26,District and County Clerk,,1,1,Sharon Jones,C,1,,157,130,15,0,0,0,0,0,70,60,4,0,87,70,11,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,91,27,County Treasurer,,1,1,Cynthia O'Donnell,C,1,,157,122,23,0,0,0,0,0,70,57,7,0,87,65,16,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,33,30,"Justice of the Peace, Precinct No. 1 & 3",,1,1,Jarrel Hedrick,C,1,,157,125,20,0,0,0,0,0,70,56,8,0,87,69,12,0
Martin County,3/4/2014,Republican Primary,1,,1,12,1,1,800,0.2,76,32,County Chairman,,1,1,John Campbell,C,1,,157,116,29,0,0,0,0,0,70,58,6,0,87,58,23,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,40,33,United States Senator,,1,1,David M. Alameel,C,1,,157,5,2,0,0,0,0,0,70,3,0,0,87,2,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,40,33,United States Senator,,1,5,Harry Kim,C,2,,157,3,2,0,0,0,0,0,70,2,0,0,87,1,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,40,33,United States Senator,,1,4,Kesha Rogers,C,3,,157,2,2,0,0,0,0,0,70,1,0,0,87,1,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,40,33,United States Senator,,1,2,Maxey Marie Scherr,C,4,,157,0,2,0,0,0,0,0,70,0,0,0,87,0,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,40,33,United States Senator,,1,3,"Michael ""Fjet"" Fjetland",C,5,,157,0,2,0,0,0,0,0,70,0,0,0,87,0,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,42,34,Governor,,1,1,Wendy R. Davis,C,1,,157,5,1,0,0,0,0,0,70,4,0,0,87,1,1,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,42,34,Governor,,1,2,"Reynaldo ""Ray"" Madrigal",C,2,,157,6,1,0,0,0,0,0,70,2,0,0,87,4,1,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,43,35,Lieutenant Governor,,1,1,Leticia Van de Putte,C,1,,157,9,3,0,0,0,0,0,70,5,1,0,87,4,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,44,36,Attorney General,,1,1,Sam Houston,C,1,,157,9,3,0,0,0,0,0,70,5,1,0,87,4,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,45,37,Comptroller of Public Accounts,,1,1,Mike Collier,C,1,,157,9,3,0,0,0,0,0,70,6,0,0,87,3,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,46,38,Commissioner of the General Land Office,,1,1,John Cook,C,1,,157,8,4,0,0,0,0,0,70,5,1,0,87,3,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,47,39,Commissioner of Agriculture,,1,1,Hugh Asa Fitzsimons III,C,1,,157,2,4,0,0,0,0,0,70,2,1,0,87,0,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,47,39,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,,157,5,4,0,0,0,0,0,70,2,1,0,87,3,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,47,39,Commissioner of Agriculture,,1,3,"Richard ""Kinky"" Friedman",C,3,,157,1,4,0,0,0,0,0,70,1,1,0,87,0,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,48,40,Railroad Commissioner,,1,2,Dale Henry,C,1,,157,2,4,0,0,0,0,0,70,1,1,0,87,1,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,48,40,Railroad Commissioner,,1,1,Steve Brown,C,2,,157,6,4,0,0,0,0,0,70,4,1,0,87,2,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,49,41,"Chief Justice, Supreme Court",,1,1,William Moody,C,1,,157,8,4,0,0,0,0,0,70,5,1,0,87,3,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,80,42,"Justice, Supreme Court, Place 6 - Unexpired Term",,1,1,Lawrence Edward Meyers,C,1,,157,8,4,0,0,0,0,0,70,5,1,0,87,3,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,50,43,"Justice, Supreme Court, Place 7",,1,1,Gina Benavides,C,1,,157,8,4,0,0,0,0,0,70,5,1,0,87,3,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,52,44,"Judge, Court of Criminal Appeals, Place 3",,1,1,John Granberg,C,1,,157,8,4,0,0,0,0,0,70,6,0,0,87,2,4,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,62,45,County Judge,,1,1,Robert (Bob) Teveni,C,1,,157,9,3,0,0,0,0,0,70,4,2,0,87,5,1,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,81,48,Religious Freedom:,,1,1,YES,C,1,,157,137,5,0,0,0,0,0,70,59,3,0,87,78,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,81,48,Religious Freedom:,,1,2,NO,C,2,,157,3,5,0,0,0,0,0,70,2,3,0,87,1,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,82,49,Second Amendment:,,1,1,YES,C,1,,157,128,5,0,0,0,0,0,70,58,2,0,87,70,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,82,49,Second Amendment:,,1,2,NO,C,2,,157,12,5,0,0,0,0,0,70,4,2,0,87,8,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,83,50,Franchise Tax:,,1,1,YES,C,1,,157,118,8,0,0,0,0,0,70,57,2,0,87,61,6,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,83,50,Franchise Tax:,,1,2,NO,C,2,,157,19,8,0,0,0,0,0,70,5,2,0,87,14,6,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,84,51,Welfare Reform:,,1,1,YES,C,1,,157,134,4,0,0,0,0,0,70,59,2,0,87,75,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,84,51,Welfare Reform:,,1,2,NO,C,2,,157,7,4,0,0,0,0,0,70,3,2,0,87,4,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,85,52,No Lawmaker Exceptions:,,1,1,YES,C,1,,157,140,5,0,0,0,0,0,70,62,2,0,87,78,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,85,52,No Lawmaker Exceptions:,,1,2,NO,C,2,,157,0,5,0,0,0,0,0,70,0,2,0,87,0,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,86,53,Obamacare:,,1,1,YES,C,1,,157,132,7,0,0,0,0,0,70,61,2,0,87,71,5,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,86,53,Obamacare:,,1,2,NO,C,2,,157,6,7,0,0,0,0,0,70,1,2,0,87,5,5,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,87,54,ON IMMIGRATION REFORM,,1,1,FOR,C,1,,157,8,4,0,0,0,0,0,70,5,1,0,87,3,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,87,54,ON IMMIGRATION REFORM,,1,2,AGAINST,C,2,,157,0,4,0,0,0,0,0,70,0,1,0,87,0,3,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,88,55,A LIVING WAGE FOR ALL TEXANS,,1,1,FOR,C,1,,157,11,1,0,0,0,0,0,70,6,0,0,87,5,1,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,88,55,A LIVING WAGE FOR ALL TEXANS,,1,2,AGAINST,C,2,,157,0,1,0,0,0,0,0,70,0,0,0,87,0,1,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,89,56,MEDICAID EXPANSION,,1,1,FOR,C,1,,157,8,0,0,0,0,0,0,70,4,0,0,87,4,0,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,89,56,MEDICAID EXPANSION,,1,2,AGAINST,C,2,,157,4,0,0,0,0,0,0,70,2,0,0,87,2,0,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,90,57,ON NON-DISCRIMINATION LEGISLATION,,1,1,FOR,C,1,,157,6,2,0,0,0,0,0,70,4,0,0,87,2,2,0
Martin County,3/4/2014,Democrat Primary,1,,1,12,1,1,800,0.2,90,57,ON NON-DISCRIMINATION LEGISLATION,,1,2,AGAINST,C,2,,157,4,2,0,0,0,0,0,70,2,0,0,87,2,2,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,4,Reid Reasor,C,1,,166,4,28,0,0,0,0,0,86,1,17,0,80,3,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,8,Steve Stockman,C,2,,166,19,28,0,0,0,0,0,86,12,17,0,80,7,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,2,John Cornyn,C,3,,166,59,28,0,0,0,0,0,86,32,17,0,80,27,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,5,Linda Vega,C,4,,166,18,28,0,0,0,0,0,86,8,17,0,80,10,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,6,Ken Cope,C,5,,166,6,28,0,0,0,0,0,86,4,17,0,80,2,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,1,Chris Mapp,C,6,,166,1,28,0,0,0,0,0,86,0,17,0,80,1,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,7,Curt Cleaver,C,7,,166,2,28,0,0,0,0,0,86,1,17,0,80,1,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,4,4,United States Senator,,1,3,Dwayne Stovall,C,8,,166,15,28,0,0,0,0,0,86,3,17,0,80,12,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,5,5,"United States Representative, District 11",,1,1,Mike Conaway,C,1,,166,90,19,0,0,0,0,0,86,48,12,0,80,42,7,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,5,5,"United States Representative, District 11",,1,2,Wade Brown,C,2,,166,43,19,0,0,0,0,0,86,18,12,0,80,25,7,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,6,6,Governor,,1,1,Miriam Martinez,C,1,,166,16,19,0,0,0,0,0,86,5,13,0,80,11,6,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,6,6,Governor,,1,2,Greg Abbott,C,2,,166,110,19,0,0,0,0,0,86,55,13,0,80,55,6,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,6,6,Governor,,1,3,Lisa Fritsch,C,3,,166,4,19,0,0,0,0,0,86,2,13,0,80,2,6,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,6,6,Governor,,1,4,SECEDE Kilgore,C,4,,166,3,19,0,0,0,0,0,86,3,13,0,80,0,6,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,7,7,Lieutenant Governor,,1,2,Jerry Patterson,C,1,,166,18,24,0,0,0,0,0,86,5,14,0,80,13,10,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,7,7,Lieutenant Governor,,1,3,Todd Staples,C,2,,166,33,24,0,0,0,0,0,86,18,14,0,80,15,10,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,7,7,Lieutenant Governor,,1,1,David Dewhurst,C,3,,166,34,24,0,0,0,0,0,86,16,14,0,80,18,10,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,7,7,Lieutenant Governor,,1,4,Dan Patrick,C,4,,166,43,24,0,0,0,0,0,86,25,14,0,80,18,10,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,8,8,Attorney General,,1,1,Barry Smitherman,C,1,,166,33,28,0,0,0,0,0,86,19,15,0,80,14,13,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,8,8,Attorney General,,1,3,Ken Paxton,C,2,,166,52,28,0,0,0,0,0,86,25,15,0,80,27,13,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,8,8,Attorney General,,1,2,Dan Branch,C,3,,166,39,28,0,0,0,0,0,86,19,15,0,80,20,13,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,9,9,Comptroller of Public Accounts,,1,2,Debra Medina,C,1,,166,43,30,0,0,0,0,0,86,17,16,0,80,26,14,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,9,9,Comptroller of Public Accounts,,1,3,Harvey Hilderbran,C,2,,166,34,30,0,0,0,0,0,86,24,16,0,80,10,14,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,9,9,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,3,,166,32,30,0,0,0,0,0,86,10,16,0,80,22,14,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,9,9,Comptroller of Public Accounts,,1,4,Raul Torres,C,4,,166,13,30,0,0,0,0,0,86,11,16,0,80,2,14,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,10,10,Commissioner of the General Land Office,,1,1,David Watts,C,1,,166,41,26,0,0,0,0,0,86,17,15,0,80,24,11,0
Martin County,3/4/2014,Republican Primary,2,,1,12,2,2,800,0.21,10,10,Commissioner of the General Land Office,,1,2,George P. Bush,C,2,,166,85,26,0,0,0,0,0,86,46,15,0,80,39,11,0
