political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Jack County,11/6/2018,General Election,13,2,1,1135,Straight Party,Republican Party    REP,REP,#REF!,106
Jack County,11/6/2018,General Election,13,2,1,1135,Straight Party,Democratic Party   DEM,DEM,#REF!,19
Jack County,11/6/2018,General Election,13,2,1,1135,Straight Party,Libertarian Party    LIB,LIB,#REF!,2
Jack County,11/6/2018,General Election,13,2,1,1135,United States Senator,Ted Cruz,REP,#REF!,133
Jack County,11/6/2018,General Election,13,2,1,1135,United States Senator,Beto O'Rourke,DEM,#REF!,27
Jack County,11/6/2018,General Election,13,2,1,1135,United States Senator,Neal M. Dikeman,LIB,#REF!,3
Jack County,11/6/2018,General Election,13,2,1,1135,"United States Representative,
District No. 13",Mac Thornberry,REP,#REF!,133
Jack County,11/6/2018,General Election,13,2,1,1135,"United States Representative,
District No. 13",Greg Sagan,DEM,#REF!,24
Jack County,11/6/2018,General Election,13,2,1,1135,"United States Representative,
District No. 13",Calvin DeWeese,LIB,#REF!,5
Jack County,11/6/2018,General Election,13,2,1,1135,Governor,Greg Abbott,REP,#REF!,139
Jack County,11/6/2018,General Election,13,2,1,1135,Governor,Lupe Valdez,DEM,#REF!,22
Jack County,11/6/2018,General Election,13,2,1,1135,Governor,Mark Jay Tippetts,LIB,#REF!,4
Jack County,11/6/2018,General Election,13,2,1,1135,Lieutenant Governor,Dan Patrick,REP,#REF!,129
Jack County,11/6/2018,General Election,13,2,1,1135,Lieutenant Governor,Mike Collier,DEM,#REF!,29
Jack County,11/6/2018,General Election,13,2,1,1135,Lieutenant Governor,Kerry Douglas McKennon,LIB,#REF!,3
Jack County,11/6/2018,General Election,13,2,1,1135,Attorney General,Ken Paxton,REP,#REF!,129
Jack County,11/6/2018,General Election,13,2,1,1135,Attorney General,Justin Nelson,DEM,#REF!,28
Jack County,11/6/2018,General Election,13,2,1,1135,Attorney General,Michael Ray Harris,LIB,#REF!,3
Jack County,11/6/2018,General Election,13,2,1,1135,Comptroller of Public Accounts,Glenn Hegar,REP,#REF!,133
Jack County,11/6/2018,General Election,13,2,1,1135,Comptroller of Public Accounts,Joi Chevalier,DEM,#REF!,20
Jack County,11/6/2018,General Election,13,2,1,1135,Comptroller of Public Accounts,Ben Sanders,LIB,#REF!,6
Jack County,11/6/2018,General Election,13,2,1,1135,"Commissioner of the General
Land Office",George P. Bush,REP,#REF!,132
Jack County,11/6/2018,General Election,13,2,1,1135,"Commissioner of the General
Land Office",Miguel Suazo,DEM,#REF!,23
Jack County,11/6/2018,General Election,13,2,1,1135,"Commissioner of the General
Land Office",Matt Piña,LIB,#REF!,4
Jack County,11/6/2018,General Election,13,2,1,1135,Commissioner of Agriculture,Sid Miller,REP,#REF!,124
Jack County,11/6/2018,General Election,13,2,1,1135,Commissioner of Agriculture,Kim Olson,DEM,#REF!,31
Jack County,11/6/2018,General Election,13,2,1,1135,Commissioner of Agriculture,Richard Carpenter,LIB,#REF!,6
Jack County,11/6/2018,General Election,13,2,1,1135,Railroad Commissioner,Christi Craddick,REP,#REF!,131
Jack County,11/6/2018,General Election,13,2,1,1135,Railroad Commissioner,Roman McAllen,DEM,#REF!,25
Jack County,11/6/2018,General Election,13,2,1,1135,Railroad Commissioner,Mike Wright,LIB,#REF!,4
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,#REF!,131
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,#REF!,29
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, Supreme Court, Place 4",John Devine,REP,#REF!,131
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,#REF!,29
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, Supreme Court, Place 6",Jeff Brown,REP,#REF!,134
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,#REF!,26
Jack County,11/6/2018,General Election,13,2,1,1135,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,#REF!,131
Jack County,11/6/2018,General Election,13,2,1,1135,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,#REF!,23
Jack County,11/6/2018,General Election,13,2,1,1135,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,#REF!,5
Jack County,11/6/2018,General Election,13,2,1,1135,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,#REF!,131
Jack County,11/6/2018,General Election,13,2,1,1135,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,#REF!,29
Jack County,11/6/2018,General Election,13,2,1,1135,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,#REF!,136
Jack County,11/6/2018,General Election,13,2,1,1135,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,#REF!,14
Jack County,11/6/2018,General Election,13,2,1,1135,"State Senator, District No. 30",Pat Fallon,REP,#REF!,132
Jack County,11/6/2018,General Election,13,2,1,1135,"State Senator, District No. 30",Kevin Lopez,DEM,#REF!,27
Jack County,11/6/2018,General Election,13,2,1,1135,"State Representative, 
District No. 68",Drew Springer,REP,#REF!,144
Jack County,11/6/2018,General Election,13,2,1,1135,"Chief Justice, 2nd Court of
Appeals District",Bonnie Sudderth,REP,#REF!,145
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, 2nd Court of Appeals
District, Place No. 4",Wade Birdwell,REP,#REF!,141
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, 2nd Court of Appeals
District, Place No. 5",Dabney Bassel,REP,#REF!,129
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, 2nd Court of Appeals
District, Place No. 5",Delonia A. Watson,DEM,#REF!,30
Jack County,11/6/2018,General Election,13,2,1,1135,"Justice, 2nd Court of Appeals
District, Place No. 6",Mark Pittman,REP,#REF!,140
Jack County,11/6/2018,General Election,13,2,1,1135,"District Judge, 271st Judicial District",Brock R. Smith,REP,#REF!,142
Jack County,11/6/2018,General Election,13,2,1,1135,"Directors, Place 2",Lori McBrayer,,#REF!,90
Jack County,11/6/2018,General Election,13,2,1,1135,"Directors, Place 2",Joe Logan,,#REF!,43
Jack County,11/6/2018,General Election,13,2,1,1135,"Directors, Place 4",Mark A. Maples,,#REF!,119
Jack County,11/6/2018,General Election,13,2,2,1046,Straight Party,Republican Party    REP,REP,#REF!,217
Jack County,11/6/2018,General Election,13,2,2,1046,Straight Party,Democratic Party   DEM,DEM,#REF!,17
Jack County,11/6/2018,General Election,13,2,2,1046,Straight Party,Libertarian Party    LIB,LIB,#REF!,2
Jack County,11/6/2018,General Election,13,2,2,1046,United States Senator,Ted Cruz,REP,#REF!,266
Jack County,11/6/2018,General Election,13,2,2,1046,United States Senator,Beto O'Rourke,DEM,#REF!,25
Jack County,11/6/2018,General Election,13,2,2,1046,United States Senator,Neal M. Dikeman,LIB,#REF!,2
Jack County,11/6/2018,General Election,13,2,2,1046,"United States Representative,
District No. 13",Mac Thornberry,REP,#REF!,266
Jack County,11/6/2018,General Election,13,2,2,1046,"United States Representative,
District No. 13",Greg Sagan,DEM,#REF!,23
Jack County,11/6/2018,General Election,13,2,2,1046,"United States Representative,
District No. 13",Calvin DeWeese,LIB,#REF!,3
Jack County,11/6/2018,General Election,13,2,2,1046,Governor,Greg Abbott,REP,#REF!,269
Jack County,11/6/2018,General Election,13,2,2,1046,Governor,Lupe Valdez,DEM,#REF!,20
Jack County,11/6/2018,General Election,13,2,2,1046,Governor,Mark Jay Tippetts,LIB,#REF!,3
Jack County,11/6/2018,General Election,13,2,2,1046,Lieutenant Governor,Dan Patrick,REP,#REF!,260
Jack County,11/6/2018,General Election,13,2,2,1046,Lieutenant Governor,Mike Collier,DEM,#REF!,25
Jack County,11/6/2018,General Election,13,2,2,1046,Lieutenant Governor,Kerry Douglas McKennon,LIB,#REF!,6
Jack County,11/6/2018,General Election,13,2,2,1046,Attorney General,Ken Paxton,REP,#REF!,257
Jack County,11/6/2018,General Election,13,2,2,1046,Attorney General,Justin Nelson,DEM,#REF!,30
Jack County,11/6/2018,General Election,13,2,2,1046,Attorney General,Michael Ray Harris,LIB,#REF!,5
Jack County,11/6/2018,General Election,13,2,2,1046,Comptroller of Public Accounts,Glenn Hegar,REP,#REF!,263
Jack County,11/6/2018,General Election,13,2,2,1046,Comptroller of Public Accounts,Joi Chevalier,DEM,#REF!,21
Jack County,11/6/2018,General Election,13,2,2,1046,Comptroller of Public Accounts,Ben Sanders,LIB,#REF!,7
Jack County,11/6/2018,General Election,13,2,2,1046,"Commissioner of the General
Land Office",George P. Bush,REP,#REF!,265
Jack County,11/6/2018,General Election,13,2,2,1046,"Commissioner of the General
Land Office",Miguel Suazo,DEM,#REF!,19
Jack County,11/6/2018,General Election,13,2,2,1046,"Commissioner of the General
Land Office",Matt Piña,LIB,#REF!,6
Jack County,11/6/2018,General Election,13,2,2,1046,Commissioner of Agriculture,Sid Miller,REP,#REF!,253
Jack County,11/6/2018,General Election,13,2,2,1046,Commissioner of Agriculture,Kim Olson,DEM,#REF!,29
Jack County,11/6/2018,General Election,13,2,2,1046,Commissioner of Agriculture,Richard Carpenter,LIB,#REF!,5
Jack County,11/6/2018,General Election,13,2,2,1046,Railroad Commissioner,Christi Craddick,REP,#REF!,261
Jack County,11/6/2018,General Election,13,2,2,1046,Railroad Commissioner,Roman McAllen,DEM,#REF!,20
Jack County,11/6/2018,General Election,13,2,2,1046,Railroad Commissioner,Mike Wright,LIB,#REF!,6
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,#REF!,262
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,#REF!,25
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, Supreme Court, Place 4",John Devine,REP,#REF!,263
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,#REF!,23
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, Supreme Court, Place 6",Jeff Brown,REP,#REF!,264
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,#REF!,20
Jack County,11/6/2018,General Election,13,2,2,1046,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,#REF!,261
Jack County,11/6/2018,General Election,13,2,2,1046,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,#REF!,22
Jack County,11/6/2018,General Election,13,2,2,1046,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,#REF!,5
Jack County,11/6/2018,General Election,13,2,2,1046,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,#REF!,263
Jack County,11/6/2018,General Election,13,2,2,1046,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,#REF!,21
Jack County,11/6/2018,General Election,13,2,2,1046,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,#REF!,264
Jack County,11/6/2018,General Election,13,2,2,1046,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,#REF!,17
Jack County,11/6/2018,General Election,13,2,2,1046,"State Senator, District No. 30",Pat Fallon,REP,#REF!,265
Jack County,11/6/2018,General Election,13,2,2,1046,"State Senator, District No. 30",Kevin Lopez,DEM,#REF!,23
Jack County,11/6/2018,General Election,13,2,2,1046,"State Representative, 
District No. 68",Drew Springer,REP,#REF!,273
Jack County,11/6/2018,General Election,13,2,2,1046,"Chief Justice, 2nd Court of
Appeals District",Bonnie Sudderth,REP,#REF!,270
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, 2nd Court of Appeals
District, Place No. 4",Wade Birdwell,REP,#REF!,266
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, 2nd Court of Appeals
District, Place No. 5",Dabney Bassel,REP,#REF!,260
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, 2nd Court of Appeals
District, Place No. 5",Delonia A. Watson,DEM,#REF!,24
Jack County,11/6/2018,General Election,13,2,2,1046,"Justice, 2nd Court of Appeals
District, Place No. 6",Mark Pittman,REP,#REF!,268
Jack County,11/6/2018,General Election,13,2,2,1046,"District Judge, 271st Judicial District",Brock R. Smith,REP,#REF!,269
Jack County,11/6/2018,General Election,13,2,2,1046,"Directors, Place 2",Lori McBrayer,,#REF!,128
Jack County,11/6/2018,General Election,13,2,2,1046,"Directors, Place 2",Joe Logan,,#REF!,54
Jack County,11/6/2018,General Election,13,2,2,1046,"Directors, Place 4",Mark A. Maples,,#REF!,164
Jack County,11/6/2018,General Election,13,2,3,246,Straight Party,Republican Party    REP,REP,#REF!,17
Jack County,11/6/2018,General Election,13,2,3,246,Straight Party,Democratic Party   DEM,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,Straight Party,Libertarian Party    LIB,LIB,#REF!,0
Jack County,11/6/2018,General Election,13,2,3,246,United States Senator,Ted Cruz,REP,#REF!,23
Jack County,11/6/2018,General Election,13,2,3,246,United States Senator,Beto O'Rourke,DEM,#REF!,3
Jack County,11/6/2018,General Election,13,2,3,246,United States Senator,Neal M. Dikeman,LIB,#REF!,0
Jack County,11/6/2018,General Election,13,2,3,246,"United States Representative,
District No. 13",Mac Thornberry,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"United States Representative,
District No. 13",Greg Sagan,DEM,#REF!,3
Jack County,11/6/2018,General Election,13,2,3,246,"United States Representative,
District No. 13",Calvin DeWeese,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,Governor,Greg Abbott,REP,#REF!,23
Jack County,11/6/2018,General Election,13,2,3,246,Governor,Lupe Valdez,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,Governor,Mark Jay Tippetts,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,Lieutenant Governor,Dan Patrick,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,Lieutenant Governor,Mike Collier,DEM,#REF!,3
Jack County,11/6/2018,General Election,13,2,3,246,Lieutenant Governor,Kerry Douglas McKennon,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,Attorney General,Ken Paxton,REP,#REF!,20
Jack County,11/6/2018,General Election,13,2,3,246,Attorney General,Justin Nelson,DEM,#REF!,3
Jack County,11/6/2018,General Election,13,2,3,246,Attorney General,Michael Ray Harris,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,Comptroller of Public Accounts,Glenn Hegar,REP,#REF!,23
Jack County,11/6/2018,General Election,13,2,3,246,Comptroller of Public Accounts,Joi Chevalier,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,Comptroller of Public Accounts,Ben Sanders,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,"Commissioner of the General
Land Office",George P. Bush,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"Commissioner of the General
Land Office",Miguel Suazo,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"Commissioner of the General
Land Office",Matt Piña,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,Commissioner of Agriculture,Sid Miller,REP,#REF!,23
Jack County,11/6/2018,General Election,13,2,3,246,Commissioner of Agriculture,Kim Olson,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,Commissioner of Agriculture,Richard Carpenter,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,Railroad Commissioner,Christi Craddick,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,Railroad Commissioner,Roman McAllen,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,Railroad Commissioner,Mike Wright,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,#REF!,23
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, Supreme Court, Place 4",John Devine,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, Supreme Court, Place 6",Jeff Brown,REP,#REF!,24
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"Presiding Judge, Court of
Criminal Appeals",William Bryan Strange III,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,3,246,"Judge, Court of Criminal Appeals,
Place 7",Barbara Parker Hervey,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"Judge, Court of Criminal Appeals,
Place 7",Ramona Franklin,DEM,#REF!,3
Jack County,11/6/2018,General Election,13,2,3,246,"Judge, Court of Criminal Appeals,
Place 8",Michelle Slaughter,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"Judge, Court of Criminal Appeals,
Place 8",Mark Ash,LIB,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"State Senator, District No. 30",Pat Fallon,REP,#REF!,24
Jack County,11/6/2018,General Election,13,2,3,246,"State Senator, District No. 30",Kevin Lopez,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"State Representative, 
District No. 68",Drew Springer,REP,#REF!,24
Jack County,11/6/2018,General Election,13,2,3,246,"Chief Justice, 2nd Court of
Appeals District",Bonnie Sudderth,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, 2nd Court of Appeals
District, Place No. 4",Wade Birdwell,REP,#REF!,23
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, 2nd Court of Appeals
District, Place No. 5",Dabney Bassel,REP,#REF!,22
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, 2nd Court of Appeals
District, Place No. 5",Delonia A. Watson,DEM,#REF!,2
Jack County,11/6/2018,General Election,13,2,3,246,"Justice, 2nd Court of Appeals
District, Place No. 6",Mark Pittman,REP,#REF!,23
Jack County,11/6/2018,General Election,13,2,3,246,"District Judge, 271st Judicial District",Brock R. Smith,REP,#REF!,21
Jack County,11/6/2018,General Election,13,2,3,246,"Directors, Place 2",Lori McBrayer,,#REF!,12
Jack County,11/6/2018,General Election,13,2,3,246,"Directors, Place 2",Joe Logan,,#REF!,10
Jack County,11/6/2018,General Election,13,2,3,246,"Directors, Place 4",Mark A. Maples,,#REF!,24
Jack County,11/6/2018,General Election,13,2,4,796,Straight Party,Republican Party    REP,REP,#REF!,69
Jack County,11/6/2018,General Election,13,2,4,796,Straight Party,Democratic Party   DEM,DEM,#REF!,3
Jack County,11/6/2018,General Election,13,2,4,796,Straight Party,Libertarian Party    LIB,LIB,#REF!,0
Jack County,11/6/2018,General Election,13,2,4,796,United States Senator,Ted Cruz,REP,#REF!,88
Jack County,11/6/2018,General Election,13,2,4,796,United States Senator,Beto O'Rourke,DEM,#REF!,7
Jack County,11/6/2018,General Election,13,2,4,796,United States Senator,Neal M. Dikeman,LIB,#REF!,2
Jack County,11/6/2018,General Election,13,2,4,796,"United States Representative,
District No. 13",Mac Thornberry,REP,#REF!,91
Jack County,11/6/2018,General Election,13,2,4,796,"United States Representative,
District No. 13",Greg Sagan,DEM,#REF!,4
Jack County,11/6/2018,General Election,13,2,4,796,"United States Representative,
District No. 13",Calvin DeWeese,LIB,#REF!,2
Jack County,11/6/2018,General Election,13,2,4,796,Governor,Greg Abbott,REP,#REF!,93
Jack County,11/6/2018,General Election,13,2,4,796,Governor,Lupe Valdez,DEM,#REF!,4
Jack County,11/6/2018,General Election,13,2,4,796,Governor,Mark Jay Tippetts,LIB,#REF!,0
Jack County,11/6/2018,General Election,13,2,4,796,Lieutenant Governor,Dan Patrick,REP,#REF!,84
Jack County,11/6/2018,General Election,13,2,4,796,Lieutenant Governor,Mike Collier,DEM,#REF!,13
Jack County,11/6/2018,General Election,13,2,4,796,Lieutenant Governor,Kerry Douglas McKennon,LIB,#REF!,0
Jack County,11/6/2018,General Election,13,2,4,796,Attorney General,Ken Paxton,REP,#REF!,88
Jack County,11/6/2018,General Election,13,2,4,796,Attorney General,Justin Nelson,DEM,#REF!,8
Jack County,11/6/2018,General Election,13,2,4,796,Attorney General,Michael Ray Harris,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,4,796,Comptroller of Public Accounts,Glenn Hegar,REP,#REF!,92
Jack County,11/6/2018,General Election,13,2,4,796,Comptroller of Public Accounts,Joi Chevalier,DEM,#REF!,4
Jack County,11/6/2018,General Election,13,2,4,796,Comptroller of Public Accounts,Ben Sanders,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,4,796,"Commissioner of the General
Land Office",George P. Bush,REP,#REF!,91
Jack County,11/6/2018,General Election,13,2,4,796,"Commissioner of the General
Land Office",Miguel Suazo,DEM,#REF!,5
Jack County,11/6/2018,General Election,13,2,4,796,"Commissioner of the General
Land Office",Matt Piña,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,4,796,Commissioner of Agriculture,Sid Miller,REP,#REF!,87
Jack County,11/6/2018,General Election,13,2,4,796,Commissioner of Agriculture,Kim Olson,DEM,#REF!,9
Jack County,11/6/2018,General Election,13,2,4,796,Commissioner of Agriculture,Richard Carpenter,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,4,796,Railroad Commissioner,Christi Craddick,REP,#REF!,91
Jack County,11/6/2018,General Election,13,2,4,796,Railroad Commissioner,Roman McAllen,DEM,#REF!,3
Jack County,11/6/2018,General Election,13,2,4,796,Railroad Commissioner,Mike Wright,LIB,#REF!,1
Jack County,11/6/2018,General Election,13,2,4,796,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,#REF!,89
Jack County,11/6/2018,General Election,13,2,4,796,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,#REF!,7
Jack County,11/6/2018,General Election,13,2,4,796,"Justice, Supreme Court, Place 4",John Devine,REP,#REF!,89
Jack County,11/6/2018,General Election,13,2,4,796,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,#REF!,7
Jack County,11/6/2018,General Election,13,2,4,796,"Justice, Supreme Court, Place 6",Jeff Brown,REP,#REF!,90
Jack County,11/6/2018,General Election,13,2,4,796,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,#REF!,6
Jack County,11/6/2018,General Election,13,2,4,796,"Presiding Judge, Court of
Criminal Appeals",Sharon Keller,REP,#REF!,88
Jack County,11/6/2018,General Election,13,2,4,796,"Presiding Judge, Court of
Criminal Appeals",Maria T. (Terri) Jackson,DEM,#REF!,8
