"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)"
"Straight Party, Vote For 1","Republican Party","1,014","410","1,424","87.20%","Republican Party","64","950","410","1,424","87.20%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","Democratic Party","145","58","203","12.43%","Democratic Party","17","128","58","203","12.43%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","Libertarian Party","3","3","6","0.37%","Libertarian Party","0","3","3","6","0.37%","Cast Votes:","1,162","65.76%","471","63.73%","1,633","Over Votes:","0","0","0","0.00%","Under Votes:","605","268","873","34.84%","Cast Votes:","81","1,081","471","63.73%","1,633","65.16%","Over Votes:","0","0","0","0","0.00%","Under Votes:","26","579","268","873","34.84%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","United States Senator, Vote For 1","Ted Cruz","1,373","570","1,943","78.54%","Ted Cruz","76","1,297","570","1,943","78.54%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","Beto O'Rourke","353","153","506","20.45%","Beto O'Rourke","29","324","153","506","20.45%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","Neal M. Dikeman","17","8","25","1.01%","Neal M. Dikeman","0","17","8","25","1.01%","Cast Votes:","1,743","98.64%","731","98.92%","2,474","Over Votes:","0","0","0","0.00%","Under Votes:","24","8","32","1.28%","Cast Votes:","105","1,638","731","98.92%","2,474","98.72%","Over Votes:","0","0","0","0","0.00%","Under Votes:","2","22","8","32","1.28%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","United States Representative, District 12, Vote For 1","Kay Granger","1,436","609","2,045","82.73%","Kay Granger","79","1,357","609","2,045","82.73%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","Vanessa Adia","285","108","393","15.90%","Vanessa Adia","28","257","108","393","15.90%"
"","","Page 1 of 1","11/13/2018 04:07 PM","","","","","Party","Candidate","","","","Total","Party","Candidate","","","Total","Precinct 100BS2  (Ballots Cast: 2,506)","Jacob Leddy","23","11","34","1.38%","Jacob Leddy","0","23","11","34","1.38%","Cast Votes:","1,744","98.70%","728","98.51%","2,472","Over Votes:","0","0","0","0.00%","Under Votes:","23","11","34","1.36%","Cast Votes:","107","1,637","728","98.51%","2,472","98.64%","Over Votes:","0","0","0","0","0.00%","Under Votes:","0","23","11","34","1.36%"
