#Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,Absentee Voting Votes,Absentee Voting Overvotes,Absentee Voting Undervotes,Absentee Voting Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, Supreme Court, Place 4",0,,John Devine,0,REP,837,0,9,,39,0,1,,622,0,7,,176,0,1,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, Supreme Court, Place 4",0,,R.K. Sandill,0,DEM,178,0,9,,12,0,1,,129,0,7,,37,0,1,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, Supreme Court, Place 6",0,,Jeff Brown,0,REP,827,0,10,,39,0,1,,615,0,6,,173,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, Supreme Court, Place 6",0,,Kathy Cheng,0,DEM,187,0,10,,12,0,1,,137,0,6,,38,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Presiding Judge, Court of
Criminal Appeals",0,,Sharon Keller,0,REP,814,0,12,,40,0,1,,605,0,7,,169,0,4,
101 - BISD,0,Reporting,1774,1024,57.72,"Presiding Judge, Court of
Criminal Appeals",0,,Maria T. (Terri) Jackson,0,DEM,165,0,12,,10,0,1,,121,0,7,,34,0,4,
101 - BISD,0,Reporting,1774,1024,57.72,"Presiding Judge, Court of
Criminal Appeals",0,,William Bryan Strange III,0,LIB,33,0,12,,1,0,1,,25,0,7,,7,0,4,
101 - BISD,0,Reporting,1774,1024,57.72,"Judge, Court of Criminal Appeals,
Place 7",0,,Barbara Parker Hervey,0,REP,834,0,13,,38,0,1,,622,0,9,,174,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Judge, Court of Criminal Appeals,
Place 7",0,,Ramona Franklin,0,DEM,177,0,13,,13,0,1,,127,0,9,,37,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Judge, Court of Criminal Appeals,
Place 8",0,,Michelle Slaughter,0,REP,853,0,65,,40,0,3,,633,0,47,,180,0,15,
101 - BISD,0,Reporting,1774,1024,57.72,"Judge, Court of Criminal Appeals,
Place 8",0,,Mark Ash,0,LIB,106,0,65,,9,0,3,,78,0,47,,19,0,15,
101 - BISD,0,Reporting,1774,1024,57.72,"State Representative, 
District No. 53",0,,Andrew S. Murr,0,REP,828,0,11,,35,0,4,,621,0,5,,172,0,2,
101 - BISD,0,Reporting,1774,1024,57.72,"State Representative, 
District No. 53",0,,Stephanie Lochte Ertel,0,DEM,185,0,11,,13,0,4,,132,0,5,,40,0,2,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 2",0,,Marialyn Barnard,0,REP,832,0,13,,38,0,2,,619,0,8,,175,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 2",0,,Beth Watkins,0,DEM,179,0,13,,12,0,2,,131,0,8,,36,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 3",0,,Jason Pulliam,0,REP,821,0,16,,38,0,3,,611,0,10,,172,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 3",0,,Patricia O'Connell Alvarez,0,DEM,187,0,16,,11,0,3,,137,0,10,,39,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 4",0,,Patrick Ballantyne,0,REP,832,0,15,,38,0,2,,620,0,10,,174,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 4",0,,Luz Elena Chapa,0,DEM,177,0,15,,12,0,2,,128,0,10,,37,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 5",0,,Rebecca  Simmons,0,REP,835,0,15,,37,0,2,,622,0,11,,176,0,2,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 5",0,,Liza Rodriguez,0,DEM,174,0,15,,13,0,2,,125,0,11,,36,0,2,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 7",0,,Shane Stolarczyk,0,REP,823,0,16,,38,0,4,,613,0,9,,172,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice, 4th Court of Appeals
District, Place No. 7",0,,Rebeca Martinez,0,DEM,185,0,16,,10,0,4,,136,0,9,,39,0,3,
101 - BISD,0,Reporting,1774,1024,57.72,"District Judge, 198th Judicial District",0,,Rex Emerson,0,REP,883,0,141,,38,0,14,,658,0,100,,187,0,27,
101 - BISD,0,Reporting,1774,1024,57.72,County Judge,0,,Richard A. Evans,0,REP,891,0,133,,39,0,13,,664,0,94,,188,0,26,
101 - BISD,0,Reporting,1774,1024,57.72,District Clerk,0,,Tammy Kneuper,0,REP,894,0,130,,39,0,13,,667,0,91,,188,0,26,
101 - BISD,0,Reporting,1774,1024,57.72,County Clerk,0,,Tandie Mansfield,0,REP,890,0,134,,38,0,14,,665,0,93,,187,0,27,
101 - BISD,0,Reporting,1774,1024,57.72,County Treasurer,0,,Beverly Schmidt,0,REP,891,0,133,,38,0,14,,665,0,93,,188,0,26,
101 - BISD,0,Reporting,1774,1024,57.72,"Justice of the Peace,
Precinct No. 1",0,,Mike Towers,0,REP,890,0,134,,38,0,14,,664,0,94,,188,0,26,
101 - BISD,0,Reporting,1774,1024,57.72,"Trustee, Place 3",0,,Barbara L. Skipper,0,,478,0,328,,19,0,25,,356,0,235,,103,0,68,
101 - BISD,0,Reporting,1774,1024,57.72,"Trustee, Place 3",0,,Sean Michael,0,,218,0,328,,8,0,25,,167,0,235,,43,0,68,
101 - BISD,0,Reporting,1774,1024,57.72,"Trustee, Place 4",0,,Bo Mansfield,0,,679,0,345,,20,0,32,,522,0,236,,137,0,77,
102,0,Reporting,17,11,64.71,Straight Party,0,,Republican Party    REP,0,REP,6,0,2,,0,0,0,,4,0,1,,2,0,1,
102,0,Reporting,17,11,64.71,Straight Party,0,,Democratic Party   DEM,0,DEM,3,0,2,,0,0,0,,2,0,1,,1,0,1,
102,0,Reporting,17,11,64.71,Straight Party,0,,Libertarian Party    LIB,0,LIB,0,0,2,,0,0,0,,0,0,1,,0,0,1,
102,0,Reporting,17,11,64.71,United States Senator,0,,Ted Cruz,0,REP,7,0,0,,0,0,0,,5,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,United States Senator,0,,Beto O'Rourke,0,DEM,4,0,0,,0,0,0,,2,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,United States Senator,0,,Neal M. Dikeman,0,LIB,0,0,0,,0,0,0,,0,0,0,,0,0,0,
102,0,Reporting,17,11,64.71,"United States Representative,
District No. 21",0,,Chip Roy,0,REP,7,0,0,,0,0,0,,5,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,"United States Representative,
District No. 21",0,,Joseph Kopser,0,DEM,4,0,0,,0,0,0,,2,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,"United States Representative,
District No. 21",0,,Lee Santos,0,LIB,0,0,0,,0,0,0,,0,0,0,,0,0,0,
102,0,Reporting,17,11,64.71,Governor,0,,Greg Abbott,0,REP,8,0,0,,0,0,0,,5,0,0,,3,0,0,
102,0,Reporting,17,11,64.71,Governor,0,,Lupe Valdez,0,DEM,3,0,0,,0,0,0,,2,0,0,,1,0,0,
102,0,Reporting,17,11,64.71,Governor,0,,Mark Jay Tippetts,0,LIB,0,0,0,,0,0,0,,0,0,0,,0,0,0,
102,0,Reporting,17,11,64.71,Lieutenant Governor,0,,Dan Patrick,0,REP,7,0,0,,0,0,0,,5,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,Lieutenant Governor,0,,Mike Collier,0,DEM,4,0,0,,0,0,0,,2,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,Lieutenant Governor,0,,Kerry Douglas McKennon,0,LIB,0,0,0,,0,0,0,,0,0,0,,0,0,0,
102,0,Reporting,17,11,64.71,Attorney General,0,,Ken Paxton,0,REP,7,0,0,,0,0,0,,5,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,Attorney General,0,,Justin Nelson,0,DEM,4,0,0,,0,0,0,,2,0,0,,2,0,0,
102,0,Reporting,17,11,64.71,Attorney General,0,,Michael Ray Harris,0,LIB,0,0,0,,0,0,0,,0,0,0,,0,0,0,
102,0,Reporting,17,11,64.71,Comptroller of Public Accounts,0,,Glenn Hegar,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,Comptroller of Public Accounts,0,,Joi Chevalier,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,Comptroller of Public Accounts,0,,Ben Sanders,0,LIB,0,0,1,,0,0,0,,0,0,0,,0,0,1,
102,0,Reporting,17,11,64.71,"Commissioner of the General
Land Office",0,,George P. Bush,0,REP,6,0,1,,0,0,0,,4,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Commissioner of the General
Land Office",0,,Miguel Suazo,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Commissioner of the General
Land Office",0,,Matt Piña,0,LIB,1,0,1,,0,0,0,,1,0,0,,0,0,1,
102,0,Reporting,17,11,64.71,Commissioner of Agriculture,0,,Sid Miller,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,Commissioner of Agriculture,0,,Kim Olson,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,Commissioner of Agriculture,0,,Richard Carpenter,0,LIB,0,0,1,,0,0,0,,0,0,0,,0,0,1,
102,0,Reporting,17,11,64.71,Railroad Commissioner,0,,Christi Craddick,0,REP,6,0,1,,0,0,0,,4,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,Railroad Commissioner,0,,Roman McAllen,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,Railroad Commissioner,0,,Mike Wright,0,LIB,1,0,1,,0,0,0,,1,0,0,,0,0,1,
102,0,Reporting,17,11,64.71,"Justice, Supreme Court, Place 2",0,,Jimmy Blacklock,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, Supreme Court, Place 2",0,,Steven Kirkland,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Justice, Supreme Court, Place 4",0,,John Devine,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, Supreme Court, Place 4",0,,R.K. Sandill,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Justice, Supreme Court, Place 6",0,,Jeff Brown,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, Supreme Court, Place 6",0,,Kathy Cheng,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Presiding Judge, Court of
Criminal Appeals",0,,Sharon Keller,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Presiding Judge, Court of
Criminal Appeals",0,,Maria T. (Terri) Jackson,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Presiding Judge, Court of
Criminal Appeals",0,,William Bryan Strange III,0,LIB,0,0,1,,0,0,0,,0,0,0,,0,0,1,
102,0,Reporting,17,11,64.71,"Judge, Court of Criminal Appeals,
Place 7",0,,Barbara Parker Hervey,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Judge, Court of Criminal Appeals,
Place 7",0,,Ramona Franklin,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Judge, Court of Criminal Appeals,
Place 8",0,,Michelle Slaughter,0,REP,7,0,2,,0,0,0,,5,0,0,,2,0,2,
102,0,Reporting,17,11,64.71,"Judge, Court of Criminal Appeals,
Place 8",0,,Mark Ash,0,LIB,2,0,2,,0,0,0,,2,0,0,,0,0,2,
102,0,Reporting,17,11,64.71,"State Representative, 
District No. 53",0,,Andrew S. Murr,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"State Representative, 
District No. 53",0,,Stephanie Lochte Ertel,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 2",0,,Marialyn Barnard,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 2",0,,Beth Watkins,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 3",0,,Jason Pulliam,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 3",0,,Patricia O'Connell Alvarez,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 4",0,,Patrick Ballantyne,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 4",0,,Luz Elena Chapa,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 5",0,,Rebecca  Simmons,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 5",0,,Liza Rodriguez,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 7",0,,Shane Stolarczyk,0,REP,7,0,1,,0,0,0,,5,0,0,,2,0,1,
102,0,Reporting,17,11,64.71,"Justice, 4th Court of Appeals
District, Place No. 7",0,,Rebeca Martinez,0,DEM,3,0,1,,0,0,0,,2,0,0,,1,0,1,
102,0,Reporting,17,11,64.71,"District Judge, 198th Judicial District",0,,Rex Emerson,0,REP,7,0,4,,0,0,0,,5,0,2,,2,0,2,
102,0,Reporting,17,11,64.71,County Judge,0,,Richard A. Evans,0,REP,7,0,4,,0,0,0,,5,0,2,,2,0,2,
102,0,Reporting,17,11,64.71,District Clerk,0,,Tammy Kneuper,0,REP,7,0,4,,0,0,0,,5,0,2,,2,0,2,
102,0,Reporting,17,11,64.71,County Clerk,0,,Tandie Mansfield,0,REP,7,0,4,,0,0,0,,5,0,2,,2,0,2,
102,0,Reporting,17,11,64.71,County Treasurer,0,,Beverly Schmidt,0,REP,7,0,4,,0,0,0,,5,0,2,,2,0,2,
102,0,Reporting,17,11,64.71,"Justice of the Peace,
Precinct No. 1",0,,Mike Towers,0,REP,7,0,4,,0,0,0,,5,0,2,,2,0,2,
102 - BISD,0,Reporting,2575,1597,62.02,Straight Party,0,,Republican Party    REP,0,REP,984,0,455,,49,0,36,,668,0,287,,267,0,132,
102 - BISD,0,Reporting,2575,1597,62.02,Straight Party,0,,Democratic Party   DEM,0,DEM,153,0,455,,14,0,36,,103,0,287,,36,0,132,
102 - BISD,0,Reporting,2575,1597,62.02,Straight Party,0,,Libertarian Party    LIB,0,LIB,5,0,455,,0,0,36,,3,0,287,,2,0,132,
102 - BISD,0,Reporting,2575,1597,62.02,United States Senator,0,,Ted Cruz,0,REP,1276,0,6,,66,0,0,,854,0,5,,356,0,1,
102 - BISD,0,Reporting,2575,1597,62.02,United States Senator,0,,Beto O'Rourke,0,DEM,300,0,6,,32,0,0,,193,0,5,,75,0,1,
102 - BISD,0,Reporting,2575,1597,62.02,United States Senator,0,,Neal M. Dikeman,0,LIB,15,0,6,,1,0,0,,9,0,5,,5,0,1,
102 - BISD,0,Reporting,2575,1597,62.02,"United States Representative,
District No. 21",0,,Chip Roy,0,REP,1263,0,10,,65,0,1,,847,0,6,,351,0,3,
102 - BISD,0,Reporting,2575,1597,62.02,"United States Representative,
District No. 21",0,,Joseph Kopser,0,DEM,296,0,10,,31,0,1,,191,0,6,,74,0,3,
102 - BISD,0,Reporting,2575,1597,62.02,"United States Representative,
District No. 21",0,,Lee Santos,0,LIB,28,0,10,,2,0,1,,17,0,6,,9,0,3,
102 - BISD,0,Reporting,2575,1597,62.02,Governor,0,,Greg Abbott,0,REP,1318,0,5,,68,0,0,,877,0,4,,373,0,1,
102 - BISD,0,Reporting,2575,1597,62.02,Governor,0,,Lupe Valdez,0,DEM,250,0,5,,31,0,0,,165,0,4,,54,0,1,
102 - BISD,0,Reporting,2575,1597,62.02,Governor,0,,Mark Jay Tippetts,0,LIB,24,0,5,,0,0,0,,15,0,4,,9,0,1,
102 - BISD,0,Reporting,2575,1597,62.02,Lieutenant Governor,0,,Dan Patrick,0,REP,1279,0,6,,64,0,0,,859,0,4,,356,0,2,
102 - BISD,0,Reporting,2575,1597,62.02,Lieutenant Governor,0,,Mike Collier,0,DEM,273,0,6,,32,0,0,,173,0,4,,68,0,2,
102 - BISD,0,Reporting,2575,1597,62.02,Lieutenant Governor,0,,Kerry Douglas McKennon,0,LIB,39,0,6,,3,0,0,,25,0,4,,11,0,2,
102 - BISD,0,Reporting,2575,1597,62.02,Attorney General,0,,Ken Paxton,0,REP,1237,0,9,,63,0,0,,827,0,4,,347,0,5,
102 - BISD,0,Reporting,2575,1597,62.02,Attorney General,0,,Justin Nelson,0,DEM,300,0,9,,33,0,0,,193,0,4,,74,0,5,
102 - BISD,0,Reporting,2575,1597,62.02,Attorney General,0,,Michael Ray Harris,0,LIB,51,0,9,,3,0,0,,37,0,4,,11,0,5,
102 - BISD,0,Reporting,2575,1597,62.02,Comptroller of Public Accounts,0,,Glenn Hegar,0,REP,1268,0,19,,65,0,1,,853,0,12,,350,0,6,
102 - BISD,0,Reporting,2575,1597,62.02,Comptroller of Public Accounts,0,,Joi Chevalier,0,DEM,258,0,19,,30,0,1,,165,0,12,,63,0,6,
102 - BISD,0,Reporting,2575,1597,62.02,Comptroller of Public Accounts,0,,Ben Sanders,0,LIB,52,0,19,,3,0,1,,31,0,12,,18,0,6,
102 - BISD,0,Reporting,2575,1597,62.02,"Commissioner of the General
Land Office",0,,George P. Bush,0,REP,1239,0,18,,67,0,0,,826,0,11,,346,0,7,
102 - BISD,0,Reporting,2575,1597,62.02,"Commissioner of the General
Land Office",0,,Miguel Suazo,0,DEM,263,0,18,,29,0,0,,166,0,11,,68,0,7,
102 - BISD,0,Reporting,2575,1597,62.02,"Commissioner of the General
Land Office",0,,Matt Piña,0,LIB,77,0,18,,3,0,0,,58,0,11,,16,0,7,
102 - BISD,0,Reporting,2575,1597,62.02,Commissioner of Agriculture,0,,Sid Miller,0,REP,1255,0,13,,65,0,0,,839,0,10,,351,0,3,
102 - BISD,0,Reporting,2575,1597,62.02,Commissioner of Agriculture,0,,Kim Olson,0,DEM,290,0,13,,32,0,0,,185,0,10,,73,0,3,
102 - BISD,0,Reporting,2575,1597,62.02,Commissioner of Agriculture,0,,Richard Carpenter,0,LIB,39,0,13,,2,0,0,,27,0,10,,10,0,3,
102 - BISD,0,Reporting,2575,1597,62.02,Railroad Commissioner,0,,Christi Craddick,0,REP,1267,0,23,,65,0,0,,854,0,13,,348,0,10,
102 - BISD,0,Reporting,2575,1597,62.02,Railroad Commissioner,0,,Roman McAllen,0,DEM,257,0,23,,31,0,0,,160,0,13,,66,0,10,
102 - BISD,0,Reporting,2575,1597,62.02,Railroad Commissioner,0,,Mike Wright,0,LIB,50,0,23,,3,0,0,,34,0,13,,13,0,10,
102 - BISD,0,Reporting,2575,1597,62.02,"Justice, Supreme Court, Place 2",0,,Jimmy Blacklock,0,REP,1284,0,21,,65,0,3,,863,0,11,,356,0,7,
102 - BISD,0,Reporting,2575,1597,62.02,"Justice, Supreme Court, Place 2",0,,Steven Kirkland,0,DEM,292,0,21,,31,0,3,,187,0,11,,74,0,7,
102 - BISD,0,Reporting,2575,1597,62.02,"Justice, Supreme Court, Place 4",0,,John Devine,0,REP,1292,0,21,,66,0,3,,868,0,11,,358,0,7,
102 - BISD,0,Reporting,2575,1597,62.02,"Justice, Supreme Court, Place 4",0,,R.K. Sandill,0,DEM,284,0,21,,30,0,3,,182,0,11,,72,0,7,
102 - BISD,0,Reporting,2575,1597,62.02,"Justice, Supreme Court, Place 6",0,,Jeff Brown,0,REP,1289,0,21,,65,0,2,,867,0,11,,357,0,8,
102 - BISD,0,Reporting,2575,1597,62.02,"Justice, Supreme Court, Place 6",0,,Kathy Cheng,0,DEM,287,0,21,,32,0,2,,183,0,11,,72,0,8,
102 - BISD,0,Reporting,2575,1597,62.02,"Presiding Judge, Court of
Criminal Appeals",0,,Sharon Keller,0,REP,1258,0,21,,65,0,2,,846,0,10,,347,0,9,
102 - BISD,0,Reporting,2575,1597,62.02,"Presiding Judge, Court of
Criminal Appeals",0,,Maria T. (Terri) Jackson,0,DEM,274,0,21,,30,0,2,,177,0,10,,67,0,9,
102 - BISD,0,Reporting,2575,1597,62.02,"Presiding Judge, Court of
Criminal Appeals",0,,William Bryan Strange III,0,LIB,44,0,21,,2,0,2,,28,0,10,,14,0,9,
102 - BISD,0,Reporting,2575,1597,62.02,"Judge, Court of Criminal Appeals,
Place 7",0,,Barbara Parker Hervey,0,REP,1300,0,25,,69,0,2,,872,0,13,,359,0,10,
102 - BISD,0,Reporting,2575,1597,62.02,"Judge, Court of Criminal Appeals,
Place 7",0,,Ramona Franklin,0,DEM,272,0,25,,28,0,2,,176,0,13,,68,0,10,
