political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Straight Party,Republican Party    REP,REP,#REF!,44
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Straight Party,Democratic Party   DEM,DEM,#REF!,108
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Straight Party,Libertarian Party    LIB,LIB,#REF!,3
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,United States Senator,Ted Cruz,REP,#REF!,109
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,United States Senator,Beto O'Rourke,DEM,#REF!,188
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,United States Senator,Neal M. Dikeman,LIB,#REF!,4
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"United States Representative,
District No. 28",Henry Cuellar,DEM,#REF!,262
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"United States Representative,
District No. 28",Arthur Thomas IV,LIB,#REF!,13
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Governor,Greg Abbott,REP,#REF!,124
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Governor,Lupe Valdez,DEM,#REF!,162
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Governor,Mark Jay Tippetts,LIB,#REF!,3
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Lieutenant Governor,Dan Patrick,REP,#REF!,98
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Lieutenant Governor,Mike Collier,DEM,#REF!,174
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Lieutenant Governor,Kerry Douglas McKennon,LIB,#REF!,6
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Attorney General,Ken Paxton,REP,#REF!,85
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Attorney General,Justin Nelson,DEM,#REF!,184
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Attorney General,Michael Ray Harris,LIB,#REF!,13
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Comptroller of Public Accounts,Glenn Hegar,REP,#REF!,89
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Comptroller of Public Accounts,Joi Chevalier,DEM,#REF!,169
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Comptroller of Public Accounts,Ben Sanders,LIB,#REF!,19
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Commissioner of the General
Land Office",George P. Bush,REP,#REF!,111
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Commissioner of the General
Land Office",Miguel Suazo,DEM,#REF!,163
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Commissioner of the General
Land Office",Matt Piña,LIB,#REF!,9
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Commissioner of Agriculture,Sid Miller,REP,#REF!,89
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Commissioner of Agriculture,Kim Olson,DEM,#REF!,176
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Commissioner of Agriculture,Richard Carpenter,LIB,#REF!,7
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Railroad Commissioner,Christi Craddick,REP,#REF!,88
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Railroad Commissioner,Roman McAllen,DEM,#REF!,171
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,Railroad Commissioner,Mike Wright,LIB,#REF!,9
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Justice, Supreme Court, Place 2",Jimmy Blacklock,REP,#REF!,94
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,#REF!,176
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Justice, Supreme Court, Place 4",John Devine,REP,#REF!,94
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,#REF!,175
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Justice, Supreme Court, Place 6",Jeff Brown,REP,#REF!,92
Zapata County Courthouse,11/6/2018,General Eelction,4,2,1,1753,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,#REF!,175
