Uvalde County,11/6/2018,November 2018 General Election,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provisional Ballots Cast,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Provisional Ballots Counted,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Governor, Vote For 1",Greg Abbott,367,95,462,55.60%,Greg Abbott,25,342,95,462,55.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Lupe Valdez,260,103,363,43.68%,Lupe Valdez,56,204,103,363,43.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Mark Jay Tippetts,5,1,6,0.72%,Mark Jay Tippetts,0,5,1,6,0.72%,Cast Votes:,632,99.22%,199,99.00%,831,Over Votes:,0,0,0,0.00%,Under Votes:,5,2,7,0.84%,Cast Votes:,81,551,199,99.00%,831,99.16%,Over Votes:,0,0,0,0,0.00%,Under Votes:,0,5,2,7,0.84%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Lieutenant Governor, Vote For 1",Dan Patrick,341,77,418,50.85%,Dan Patrick,23,318,77,418,50.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Mike Collier,276,116,392,47.69%,Mike Collier,56,220,116,392,47.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Kerry Douglas McKennon,9,3,12,1.46%,Kerry Douglas McKennon,0,9,3,12,1.46%,Cast Votes:,626,98.27%,196,97.51%,822,Over Votes:,1,0,1,0.12%,Under Votes:,10,5,15,1.79%,Cast Votes:,79,547,196,97.51%,822,98.09%,Over Votes:,1,0,0,1,0.12%,Under Votes:,1,9,5,15,1.79%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Attorney General, Vote For 1",Ken Paxton,317,73,390,47.85%,Ken Paxton,20,297,73,390,47.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Justin Nelson,287,121,408,50.06%,Justin Nelson,57,230,121,408,50.06%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Michael Ray Harris,15,2,17,2.09%,Michael Ray Harris,0,15,2,17,2.09%,Cast Votes:,619,97.17%,196,97.51%,815,Over Votes:,0,0,0,0.00%,Under Votes:,18,5,23,2.74%,Cast Votes:,77,542,196,97.51%,815,97.26%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,14,5,23,2.74%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Comptroller of Public Accounts, Vote For 1",Glenn Hegar,328,70,398,48.95%,Glenn Hegar,20,308,70,398,48.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Joi Chevalier,269,119,388,47.72%,Joi Chevalier,56,213,119,388,47.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Ben Sanders,20,7,27,3.32%,Ben Sanders,1,19,7,27,3.32%,Cast Votes:,617,96.86%,196,97.51%,813,Over Votes:,0,0,0,0.00%,Under Votes:,20,5,25,2.98%,Cast Votes:,77,540,196,97.51%,813,97.02%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,16,5,25,2.98%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Commissioner of the General Land Office, Vote For 1",George P. Bush,331,78,409,49.88%,George P. Bush,23,308,78,409,49.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Miguel Suazo,267,110,377,45.98%,Miguel Suazo,55,212,110,377,45.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Matt Piña,25,9,34,4.15%,Matt Piña,0,25,9,34,4.15%,Cast Votes:,623,97.80%,197,98.01%,820,Over Votes:,0,0,0,0.00%,Under Votes:,14,4,18,2.15%,Cast Votes:,78,545,197,98.01%,820,97.85%,Over Votes:,0,0,0,0,0.00%,Under Votes:,3,11,4,18,2.15%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Commissioner of Agriculture, Vote For 1",Sid Miller,321,74,395,48.41%,Sid Miller,18,303,74,395,48.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Kim Olson,293,112,405,49.63%,Kim Olson,59,234,112,405,49.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Richard Carpenter,10,6,16,1.96%,Richard Carpenter,0,10,6,16,1.96%,Cast Votes:,624,97.96%,192,95.52%,816,Over Votes:,0,0,0,0.00%,Under Votes:,13,9,22,2.63%,Cast Votes:,77,547,192,95.52%,816,97.37%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,9,9,22,2.63%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Railroad Commissioner, Vote For 1",Christi Craddick,330,68,398,49.38%,Christi Craddick,21,309,68,398,49.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Roman McAllen,272,117,389,48.26%,Roman McAllen,55,217,117,389,48.26%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Mike Wright,12,7,19,2.36%,Mike Wright,0,12,7,19,2.36%,Cast Votes:,614,96.39%,192,95.52%,806,Over Votes:,0,0,0,0.00%,Under Votes:,23,9,32,3.82%,Cast Votes:,76,538,192,95.52%,806,96.18%,Over Votes:,0,0,0,0,0.00%,Under Votes:,5,18,9,32,3.82%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, Supreme Court, Place 2, Vote For 1",Jimmy Blacklock,327,70,397,49.19%,Jimmy Blacklock,20,307,70,397,49.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Steven Kirkland,289,121,410,50.81%,Steven Kirkland,56,233,121,410,50.81%,Cast Votes:,616,96.70%,191,95.02%,807,Over Votes:,0,0,0,0.00%,Under Votes:,21,10,31,3.70%,Cast Votes:,76,540,191,95.02%,807,96.30%,Over Votes:,0,0,0,0,0.00%,Under Votes:,5,16,10,31,3.70%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, Supreme Court, Place 4, Vote For 1",John Devine,330,73,403,50.12%,John Devine,19,311,73,403,50.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),R.K. Sandill,283,118,401,49.88%,R.K. Sandill,56,227,118,401,49.88%,Cast Votes:,613,96.23%,191,95.02%,804,Over Votes:,0,0,0,0.00%,Under Votes:,24,10,34,4.06%,Cast Votes:,75,538,191,95.02%,804,95.94%,Over Votes:,0,0,0,0,0.00%,Under Votes:,6,18,10,34,4.06%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, Supreme Court, Place 6, Vote For 1",Jeff Brown,326,70,396,49.25%,Jeff Brown,21,305,70,396,49.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Kathy Cheng,287,121,408,50.75%,Kathy Cheng,56,231,121,408,50.75%,Cast Votes:,613,96.23%,191,95.02%,804,Over Votes:,0,0,0,0.00%,Under Votes:,24,10,34,4.06%,Cast Votes:,77,536,191,95.02%,804,95.94%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,20,10,34,4.06%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Presiding Judge, Court of Criminal Appeals, Vote For 1",Sharon Keller,315,72,387,48.01%,Sharon Keller,19,296,72,387,48.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Maria T. (Terri) Jackson,288,116,404,50.12%,Maria T. (Terri) Jackson,59,229,116,404,50.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),William Bryan Strange III,10,5,15,1.86%,William Bryan Strange III,0,10,5,15,1.86%,Cast Votes:,613,96.23%,193,96.02%,806,Over Votes:,0,0,0,0.00%,Under Votes:,24,8,32,3.82%,Cast Votes:,78,535,193,96.02%,806,96.18%,Over Votes:,0,0,0,0,0.00%,Under Votes:,3,21,8,32,3.82%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Judge, Court of Criminal Appeals, Place 7, Vote For 1",Barbara Parker Hervey,330,68,398,49.32%,Barbara Parker Hervey,20,310,68,398,49.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Ramona Franklin,286,123,409,50.68%,Ramona Franklin,57,229,123,409,50.68%,Cast Votes:,616,96.70%,191,95.02%,807,Over Votes:,0,0,0,0.00%,Under Votes:,21,10,31,3.70%,Cast Votes:,77,539,191,95.02%,807,96.30%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,17,10,31,3.70%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Judge, Court of Criminal Appeals, Place 8, Vote For 1",Michelle Slaughter,372,93,465,73.69%,Michelle Slaughter,23,349,93,465,73.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Mark Ash,112,54,166,26.31%,Mark Ash,10,102,54,166,26.31%,Cast Votes:,484,75.98%,147,73.13%,631,Over Votes:,0,0,0,0.00%,Under Votes:,153,54,207,24.70%,Cast Votes:,33,451,147,73.13%,631,75.30%,Over Votes:,0,0,0,0,0.00%,Under Votes:,48,105,54,207,24.70%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"State Representative, District No. 80, Vote For 1",Tracy King,472,163,635,100.00%,Tracy King,70,402,163,635,100.00%,Cast Votes:,472,74.10%,163,81.09%,635,Over Votes:,0,0,0,0.00%,Under Votes:,165,38,203,24.22%,Cast Votes:,70,402,163,81.09%,635,75.78%,Over Votes:,0,0,0,0,0.00%,Under Votes:,11,154,38,203,24.22%
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, 4th Court of Appeals District, Place No. 2, Vote For 1",Marialyn Barnard,329,71,400,49.50%,Marialyn Barnard,20,309,71,400,49.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Beth Watkins,286,122,408,50.50%,Beth Watkins,56,230,122,408,50.50%,Cast Votes:,615,96.55%,193,96.02%,808,Over Votes:,0,0,0,0.00%,Under Votes:,22,8,30,3.58%,Cast Votes:,76,539,193,96.02%,808,96.42%,Over Votes:,0,0,0,0,0.00%,Under Votes:,5,17,8,30,3.58%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, 4th Court of Appeals District, Place No. 3, Vote For 1",Jeff Pulliam,325,68,393,48.58%,Jeff Pulliam,20,305,68,393,48.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Patricia O'Connell Alvarez,291,125,416,51.42%,Patricia O'Connell Alvarez,57,234,125,416,51.42%,Cast Votes:,616,96.70%,193,96.02%,809,Over Votes:,0,0,0,0.00%,Under Votes:,21,8,29,3.46%,Cast Votes:,77,539,193,96.02%,809,96.54%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,17,8,29,3.46%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, 4th Court of Appeals District, Place No. 4, Vote For 1",Patrick Ballantyne,318,61,379,46.73%,Patrick Ballantyne,20,298,61,379,46.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Luz Elena Chapa,300,132,432,53.27%,Luz Elena Chapa,58,242,132,432,53.27%,Cast Votes:,618,97.02%,193,96.02%,811,Over Votes:,0,0,0,0.00%,Under Votes:,19,8,27,3.22%,Cast Votes:,78,540,193,96.02%,811,96.78%,Over Votes:,0,0,0,0,0.00%,Under Votes:,3,16,8,27,3.22%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, 4th Court of Appeals District, Place No. 5, Vote For 1",Rebecca Simmons,324,70,394,48.70%,Rebecca Simmons,20,304,70,394,48.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Liza Rodriguez,291,124,415,51.30%,Liza Rodriguez,57,234,124,415,51.30%,Cast Votes:,615,96.55%,194,96.52%,809,Over Votes:,0,0,0,0.00%,Under Votes:,22,7,29,3.46%,Cast Votes:,77,538,194,96.52%,809,96.54%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,18,7,29,3.46%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice, 4th Court of Appeals District, Place No. 7, Vote For 1",Shane Stolarczyk,323,62,385,47.41%,Shane Stolarczyk,20,303,62,385,47.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Rebeca Martinez,295,132,427,52.59%,Rebeca Martinez,57,238,132,427,52.59%,Cast Votes:,618,97.02%,194,96.52%,812,Over Votes:,0,0,0,0.00%,Under Votes:,19,7,26,3.10%,Cast Votes:,77,541,194,96.52%,812,96.90%,Over Votes:,0,0,0,0,0.00%,Under Votes:,4,15,7,26,3.10%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"County Judge, Vote For 1",Don Laffere,215,55,270,32.41%,Don Laffere,14,201,55,270,32.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Bill Mitchell,417,146,563,67.59%,Bill Mitchell,67,350,146,563,67.59%,Cast Votes:,632,99.22%,201,100.00%,833,Over Votes:,0,0,0,0.00%,Under Votes:,5,0,5,0.60%,Cast Votes:,81,551,201,100.00%,833,99.40%,Over Votes:,0,0,0,0,0.00%,Under Votes:,0,5,0,5,0.60%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"District Clerk, Vote For 1",Christina Juarez Ovalle,434,160,594,100.00%,Christina Juarez Ovalle,67,367,160,594,100.00%,Cast Votes:,434,68.13%,160,79.60%,594,Over Votes:,0,0,0,0.00%,Under Votes:,203,41,244,29.12%,Cast Votes:,67,367,160,79.60%,594,70.88%,Over Votes:,0,0,0,0,0.00%,Under Votes:,14,189,41,244,29.12%
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"County Clerk, Vote For 1",Valerie Del Toro Romero,438,159,597,100.00%,Valerie Del Toro Romero,69,369,159,597,100.00%,Cast Votes:,438,68.76%,159,79.10%,597,Over Votes:,0,0,0,0.00%,Under Votes:,199,42,241,28.76%,Cast Votes:,69,369,159,79.10%,597,71.24%,Over Votes:,0,0,0,0,0.00%,Under Votes:,12,187,42,241,28.76%
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"County Treasurer, Vote For 1",Joni Deorsam,443,158,601,100.00%,Joni Deorsam,67,376,158,601,100.00%,Cast Votes:,443,69.54%,158,78.61%,601,Over Votes:,0,0,0,0.00%,Under Votes:,194,43,237,28.28%,Cast Votes:,67,376,158,78.61%,601,71.72%,Over Votes:,0,0,0,0,0.00%,Under Votes:,14,180,43,237,28.28%
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),"Justice of the Peace, Precinct No. 1, Vote For 1",Steven T. Kennedy,347,75,422,50.78%,Steven T. Kennedy,28,319,75,422,50.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 1  (Ballots Cast: 838),Mona Esquivel Southward,283,126,409,49.22%,Mona Esquivel Southward,51,232,126,409,49.22%,Cast Votes:,630,98.90%,201,100.00%,831,Over Votes:,1,0,1,0.12%,Under Votes:,6,0,6,0.72%,Cast Votes:,79,551,201,100.00%,831,99.16%,Over Votes:,1,0,0,1,0.12%,Under Votes:,1,5,0,6,0.72%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 2  (Ballots Cast: 711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Straight Party, Vote For 1",Republican Party,75,90,165,53.92%,Republican Party,18,57,90,165,53.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 2  (Ballots Cast: 711),Democratic Party,42,97,139,45.42%,Democratic Party,21,21,97,139,45.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 2  (Ballots Cast: 711),Libertarian Party,0,2,2,0.65%,Libertarian Party,0,0,2,2,0.65%,Cast Votes:,117,46.25%,189,41.27%,306,Over Votes:,0,0,0,0.00%,Under Votes:,136,269,405,56.96%,Cast Votes:,39,78,189,41.27%,306,43.04%,Over Votes:,0,0,0,0,0.00%,Under Votes:,20,116,269,405,56.96%,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 2  (Ballots Cast: 711),"United States Senator, Vote For 1",Ted Cruz,180,259,439,62.27%,Ted Cruz,31,149,259,439,62.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 2  (Ballots Cast: 711),Beto O'Rourke,70,194,264,37.45%,Beto O'Rourke,28,42,194,264,37.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Page 1 of 1,11/27/2018 9:03,,,,,Party,Candidate,,,,Total,Party,Candidate,,,Total,Precinct 2  (Ballots Cast: 711),Neal M. Dikeman,0,2,2,0.28%,Neal M. Dikeman,0,0,2,2,0.28%,Cast Votes:,250,98.81%,455,99.34%,705,Over Votes:,0,0,0,0.00%,Under Votes:,3,3,6,0.84%,Cast Votes:,59,191,455,99.34%,705,99.16%,Over Votes:,0,0,0,0,0.00%,Under Votes:,0,3,3,6,0.84%,
