"COUNTY NUMBER","PRECINCT CODE","PRECINCT NAME","REGISTERED VOTERS - TOTAL","BALLOTS CAST - TOTAL","BALLOTS CAST - Republican Party","BALLOTS CAST - Democratic Party","BALLOTS CAST - NONPARTISAN","BALLOTS CAST - BLANK","United States Senator","United States Senator","United States Senator","United States Senator","United States Senator","US Representative District 11","US Representative District 11","US Representative District 25","Governor","Governor","Governor","Lieutenant Governor","Lieutenant Governor","Attorney General","Comptroller of Public Accounts","Comm of the General Land Office","Comm of the General Land Office","Comm of the General Land Office","Comm of the General Land Office","Commissioner of Agriculture","Commissioner of Agriculture","Commissioner of Agriculture","Railroad Commissioner","Railroad Commissioner","Justice, Supreme Court, Pl 2","Justice, Supreme Court, Pl 4","Justice, Supreme Court, Pl 6","Presiding Judge, Ct of Crim App","Presiding Judge, Ct of Crim App","Judge, Ct of Crim App, Pl 7","Judge, Ct of Crim App, Pl 8","Judge, Ct of Crim App, Pl 8","Judge, Ct of Crim App, Pl 8","State Senator, District 30 Erath Reg","State Senator, District 30 Erath Reg","State Senator, District 30 Erath Reg","State Representative, District 59 Erath Reg","State Representative, District 59 Erath Reg","Chief Justice, 11th Ct of App Dist Erath Reg","District Judge, 266th Jud Dist Erath Reg","County Judge Erath Co","County Judge Erath Co","County Judge Erath Co","County Judge Erath Co","County Judge Erath Co","Judge, County Court at Law Erath Co","District Clerk Erath Co","County Clerk Erath Co","Sheriff, Unexpired Term Erath Co","Sheriff, Unexpired Term Erath Co","Sheriff, Unexpired Term Erath Co","Sheriff, Unexpired Term Erath Co","County Treasurer Erath Co","County Treasurer Erath Co","County Commissioner Pct 2","County Commissioner Pct 2","County Commissioner Pct 2","County Commissioner Pct 2","County Commissioner Pct 4","County Commissioner Pct 4","County Commissioner Pct 4","County Commissioner Pct 4","Justice of the Peace Pct 1, 3, 4","Justice of the Peace Pct 2","County Chiarman Erath Co","Proposition 1","Proposition 1","Proposition 2","Proposition 2","Proposition 3","Proposition 3","Proposition 4","Proposition 4","Proposition 5","Proposition 5","Proposition 6","Proposition 6","Proposition 7","Proposition 7","Proposition 8","Proposition 8","Proposition 9","Proposition 9","Proposition 10","Proposition 10","Proposition 11","Proposition 11","United States Senator","United States Senator","United States Senator","US Representative District 11","US Representative District 11","US Representative District 25","US Representative District 25","US Representative District 25","US Representative District 25","US Representative District 25","Governor","Governor","Governor","Governor","Governor","Governor","Governor","Governor","Governor","Lieutenant Governor","Lieutenant Governor","Attorney General","Comptroller of Public Accounts","Comptroller of Public Accounts","Comm of the General Land Office","Comm of the General Land Office","Commissioner of Agriculture","Railroad Commissioner","Railroad Commissioner","Justice, Supreme Court, Pl 2","Justice, Supreme Court, Pl 4","Justice, Supreme Court, Pl 6","Presiding Judge, Ct of Crim App","Judge, Ct of Crim App, Pl 7","State Senator, District 30 Erath Reg","County Chiarman Erath Co","Proposition #1","Proposition #1","Proposition #2","Proposition #2","Proposition #3","Proposition #3","Proposition #4","Proposition #4","Proposition #5","Proposition #5","Proposition #6","Proposition #6","Proposition #7","Proposition #7","Proposition #8","Proposition #8","Proposition #9","Proposition #9","Proposition #10","Proposition #10","Proposition #11","Proposition #11","Proposition #12","Proposition #12",                                                                                                    
                                                                                                  "","","","","","REP","DEM","","","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","REP","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM","DEM",                                                                                                                                                                                         
                                                                                                  "","","","VOTERS","BALLOTS CAST","BALLOTS CAST","BALLOTS CAST","BALLOTS CAST","BALLOTS CAST","Bruce Jacobson, Jr.","Mary Miller","Geraldine Sam","Stefano de Stefano","Ted Cruz","Mike Conaway","Paul Myers","Roger Williams","Barbara Krueger","SECEDE Kilgore","Greg Abbott","Dan Patrick","Scott Milder","Ken Paxton","Glenn Hegar","Davey Edwards","George P. Bush","Jerry Patterson","Rick Range","Sid Miller","Jim Hogan","Trey Blocker","Christi Craddick","Weston Martinez","Jimmy Blacklock","John Devine","Jeff Brown","Sharon Keller","David Bridges","Barbara Parker Hervey","Dib Waldrip","Michelle Slaughter","Jay Brandon","Craig Carter","Pat Fallon","Craig Estes","Chris Evans","J.D. Sheffield","John Bailey","Jason C. Cashon","Heath Allen","Jon Koonsman","Alfonso Campos","Jack Bragg Jr.","Shelby Slawson","Blake Thompson","Wanda Pringle","Gwinda Jones","Paul Tyus","Clell D. Murray","Bobby Harpole","Matt Coates","Kimberly Dowell Barrier","Kelli Bedwell Raymond","James (Jim) Pool","Albert Ray","Herbert Brown","Scotty Whitefield","Shane Stegall","Cody Scott","John Wooley","Jim Buck","Shawnee Bass","Bart Greenway","Gil Parks","YES","NO","YES","NO","YES","NO","YES","NO","YES","NO","YES","NO","YES","NO","YES","NO","YES","NO","YES","NO","YES","NO","Beto O'Rourke","Sema Hernandez","Edward Kimbrough","Eric Pfalzgraf","Jennie Lou Leeder","Kathi Thomas","Julie Oliver","West Hansen","Chris Perri","Chetan Panda","Andrew White","James Jolly Clark","Tom Wakely","Lupe Valdez","Joe Mumbach","Jeffrey Payne","Grady Yarbrough","Cedric Davis, Sr.","Adrian Ocegueda","Mike Collier","Michael Cooper","Justin Nelson","Joi Chevalier","Tim Mahoney","Tex Morgan","Miguel Suazo","Kim Olson","Roman McAllen","Chris Spellmon","Steven Kirkland","R.K. Sandill","Kathy Cheng","Maria T. (Terri) Jackson","Ramona Franklin","Kevin Lopez","Suzi Robertson","For","Against","For","Against","For","Against","For","Against","For","Against","For","Against","For","Against","For","Against","For","Against","For","Against","For","Against","For","Against",                                                                                                                                                                                 
                                                                                                  02,"0001","PRECINCT NO. 10",1082,250,223,27,0,0,11,15,1,12,180,0,0,181,21,5,187,141,70,187,180,16,132,46,9,162,33,23,143,43,174,173,169,110,76,174,25,87,62,53,104,46,116,100,173,187,20,29,83,6,81,190,190,193,9,66,37,108,106,100,0,0,0,0,0,0,0,0,189,0,178,129,76,204,11,170,37,186,29,161,52,195,22,129,82,204,13,173,42,197,13,187,28,18,5,4,0,0,11,8,2,5,0,4,0,1,15,0,1,1,0,3,15,10,26,15,10,9,17,27,16,9,27,27,26,27,26,26,26,27,0,27,0,27,0,26,1,27,0,27,0,27,0,26,1,27,0,26,0,27,0,27,0,
02,"0002","PRECINCT NO. 11",516,109,93,16,0,0,7,2,2,1,68,47,30,0,11,1,75,58,27,68,68,9,47,20,4,57,16,13,53,25,66,65,63,39,35,66,13,38,25,18,44,19,56,32,68,72,7,15,34,3,33,70,69,75,10,27,10,42,39,43,0,0,0,0,0,0,0,0,76,0,66,50,34,86,3,70,16,73,11,67,19,76,11,62,23,87,1,77,12,80,5,80,8,8,4,4,2,14,0,0,0,0,0,3,1,0,5,1,0,1,2,3,9,7,16,10,5,6,10,16,10,5,16,16,16,16,16,16,16,14,1,14,1,14,1,15,1,14,1,15,0,16,0,13,2,15,0,14,1,15,0,14,1,
02,"0003","PRECINCT NO. 12",1163,488,458,30,0,0,16,24,1,12,366,0,0,373,39,9,380,275,154,354,355,34,273,67,23,302,68,61,286,71,340,341,339,168,166,339,46,168,102,87,195,120,181,262,338,387,35,49,152,10,208,393,385,393,24,95,67,264,181,231,0,0,0,0,0,0,0,0,380,0,354,257,160,384,54,342,77,375,63,298,142,394,50,286,146,410,33,363,75,402,29,362,73,20,4,5,0,0,11,8,2,6,0,9,0,1,16,0,0,0,0,2,18,9,29,16,9,11,14,28,16,10,28,27,27,27,27,27,27,26,4,24,6,29,0,29,1,28,1,30,0,30,0,24,6,30,0,29,0,29,1,29,1,
02,"0004","PRECINCT NO. 18",1659,572,546,26,0,0,26,35,3,8,452,0,0,450,40,5,473,383,134,447,443,32,338,102,22,392,67,62,342,118,440,439,438,209,227,428,60,190,162,98,256,131,244,280,429,461,47,83,156,15,230,476,480,480,62,125,71,271,248,243,0,0,0,0,0,0,0,0,467,0,438,312,190,477,51,443,74,467,56,380,147,487,50,339,182,508,27,470,60,482,39,436,93,12,9,4,0,0,9,6,2,4,1,9,0,1,10,0,2,1,1,1,20,5,23,15,8,9,15,22,15,10,21,21,20,21,21,20,22,24,2,22,4,21,2,25,0,22,3,25,0,25,0,24,1,24,1,25,0,25,0,26,0,
02,"0005","PRECINCT NO. 19",1266,409,388,21,0,0,16,28,3,4,317,0,0,302,30,8,326,257,105,301,297,21,211,87,25,272,45,46,250,61,285,282,279,146,154,272,40,135,90,87,164,78,180,183,281,309,62,41,136,4,139,315,319,323,31,67,49,230,159,181,0,0,0,0,0,0,0,0,311,0,286,217,139,341,34,294,71,328,45,273,99,345,34,238,138,362,20,323,52,346,26,316,56,15,4,2,0,0,6,5,3,2,1,4,0,0,11,0,1,0,0,2,13,5,18,10,7,11,7,18,7,10,18,18,17,17,18,17,17,17,3,17,2,16,3,17,2,16,2,19,2,17,3,17,3,18,1,16,2,16,4,18,1,
02,"0006","PRECINCT NO. 20",1241,370,339,31,0,0,9,28,1,4,273,233,70,0,24,5,300,237,92,282,265,11,199,70,18,227,54,44,216,64,257,254,259,157,117,251,50,114,90,64,152,79,170,155,260,268,69,32,109,7,115,282,294,287,112,47,44,122,194,100,50,133,91,45,0,0,0,0,0,296,272,209,104,293,30,282,37,280,41,246,77,312,19,219,104,321,7,298,31,308,11,299,33,14,9,6,5,23,0,0,0,0,0,10,1,0,11,0,1,3,1,2,16,12,27,13,14,13,15,29,13,13,27,26,27,27,28,28,27,31,0,30,1,29,2,28,3,29,1,30,1,28,1,27,3,30,1,27,4,31,0,30,1,
02,"0007","PRECINCT NO. 21",1391,383,353,30,0,0,20,15,6,4,289,237,63,0,28,8,297,229,101,286,276,20,213,61,18,258,39,45,213,73,273,264,267,142,133,260,49,113,101,68,156,83,168,163,265,281,81,30,116,4,114,290,303,299,117,66,43,121,178,128,45,143,91,58,0,0,0,0,0,311,279,204,105,304,25,279,37,297,28,244,90,325,15,224,103,329,8,303,27,305,15,283,45,13,8,6,6,16,0,0,0,0,0,12,2,0,5,0,2,4,0,1,13,12,23,8,17,12,13,25,14,8,22,22,22,22,22,22,25,25,3,26,2,27,2,27,2,23,5,28,1,27,2,23,6,23,6,24,4,24,4,27,2,
02,"0008","PRECINCT NO. 23",540,128,120,8,0,0,8,5,0,1,98,79,16,0,13,1,98,82,29,103,99,4,77,17,6,88,11,16,64,28,93,91,91,46,45,89,19,34,35,24,46,27,58,55,89,99,17,13,44,3,41,95,103,100,15,25,18,59,51,58,28,31,33,22,0,0,0,0,0,101,94,79,26,109,5,96,12,102,12,89,24,111,6,68,42,114,4,103,11,108,2,100,17,4,1,3,0,8,0,0,0,0,0,2,0,0,6,0,0,0,0,0,5,3,7,4,4,6,2,8,5,3,8,8,8,8,8,8,8,8,0,5,2,8,0,7,1,4,3,8,0,7,1,5,3,5,3,7,1,6,2,8,0,
02,"0009","PRECINCT NO. 24",749,317,297,20,0,1,11,13,4,8,240,0,0,236,34,9,236,185,86,233,225,16,178,54,10,187,56,41,190,56,218,219,221,108,107,206,26,98,81,43,148,66,144,139,216,243,16,24,142,4,106,250,246,256,17,77,54,142,109,149,82,72,65,48,0,0,0,0,0,239,221,168,93,252,29,219,46,250,30,196,84,259,27,169,109,267,16,224,55,254,17,236,42,12,3,3,0,0,3,6,2,5,1,4,0,0,7,0,1,1,2,4,11,6,15,9,7,5,12,16,7,9,16,16,16,16,16,15,15,16,3,17,2,17,1,18,1,16,1,18,0,17,0,14,4,15,2,16,2,16,1,17,1,
02,"0010","PRECINCT NO. 25",692,319,306,13,0,0,13,8,3,7,246,175,59,0,21,4,263,205,74,233,223,26,173,43,14,228,37,25,180,53,214,213,214,99,111,213,40,89,74,58,138,51,153,135,212,225,35,39,119,11,95,232,260,255,42,65,54,133,142,118,22,95,110,73,0,0,0,0,0,253,217,171,89,264,18,234,34,242,33,220,62,281,11,212,72,282,11,254,29,266,8,252,37,10,2,1,3,9,0,0,0,0,0,5,0,0,8,0,0,0,0,0,9,4,10,6,7,6,6,13,4,8,12,11,11,11,11,11,12,9,3,11,1,12,0,11,0,10,0,12,0,12,0,8,2,10,1,12,0,11,0,11,0,
