political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",1,1,1,2154,United States Senator,Ted Cruz,REP,251,167
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,United States Senator,Geraldine Sam,REP,6,4
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,United States Senator,Mary Miller,REP,11,5
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,United States Senator,Stefano de Stefano,REP,6,8
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,United States Senator,"Bruce Jacobson, Jr.",REP,6,7
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"United States Representative, District No. 4",John Cooper,REP,50,34
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,"United States Representative, District No. 4",John Ratcliffe,REP,216,154
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,SECEDE Kilgore,REP,3,4
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Greg Abbott,REP,240,173
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Governor,Barbara Krueger,REP,28,14
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Lieutenant Governor,Dan Patrick,REP,166,130
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Lieutenant Governor,Scott Milder,REP,119,59
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Attorney General,Ken Paxton,REP,226,171
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Comptroller of Public Accounts,Glenn Hegar,REP,216,158
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Commissioner of the General Land Office,Davey Edwards,REP,17,6
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Commissioner of the General Land Office,George P. Bush,REP,155,106
HOPKINS COUNTY,3/6/2018,"March 6, 2018 Primary",,,1,2154,Commissioner of the General Land Office,Rick Range,REP,8,6
