Precinct,Choice,Votes,CastTotal,UnderVotes,OverVotes,InvalidVotes,RejectedCategoryName,RejectedWriteInVotes,UnresolvedCategoryName,UnresolvedWriteInVotes,VotingTypeName,PrecinctBallotsCast_VT1,VotingTypeName3,PrecinctBallotsCast_VT2,VotingTypeName4,PrecinctBallotsCast_VT3,VotingTypeName5,PrecinctBallotsCast_VT4,VotingTypeName6,PrecinctBallotsCast_VT5,TotalBallotsCast,RegisteredVotes,TurnoutPercentage
12,Tim Westley,18,63,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,65,0,0.00%
12,Dawn Buckingham,45,63,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,65,0,0.00%
13,Tim Westley,16,40,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,22,Election Day Voting Ballots Cast,19, Ballots Cast,0, Ballots Cast,0,42,0,0.00%
13,Dawn Buckingham,24,40,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,22,Election Day Voting Ballots Cast,19, Ballots Cast,0, Ballots Cast,0,42,0,0.00%
14,Tim Westley,6,27,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,29,0,0.00%
14,Dawn Buckingham,21,27,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,29,0,0.00%
1,Wayne Christian,8,22,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,16,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,22,0,0.00%
1,Sarah Stogner,14,22,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,16,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,22,0,0.00%
2,Wayne Christian,41,91,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,85, Ballots Cast,0, Ballots Cast,0,93,0,0.00%
2,Sarah Stogner,50,91,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,85, Ballots Cast,0, Ballots Cast,0,93,0,0.00%
3,Wayne Christian,61,104,2,1,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,4,Election Day Voting Ballots Cast,100, Ballots Cast,0, Ballots Cast,0,107,0,0.00%
3,Sarah Stogner,43,104,2,1,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,4,Election Day Voting Ballots Cast,100, Ballots Cast,0, Ballots Cast,0,107,0,0.00%
4,Wayne Christian,43,77,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,68, Ballots Cast,0, Ballots Cast,0,79,0,0.00%
4,Sarah Stogner,34,77,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,68, Ballots Cast,0, Ballots Cast,0,79,0,0.00%
5,Wayne Christian,39,62,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,5,Early Voting Ballots Cast,30,Election Day Voting Ballots Cast,30, Ballots Cast,0, Ballots Cast,0,65,0,0.00%
5,Sarah Stogner,23,62,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,5,Early Voting Ballots Cast,30,Election Day Voting Ballots Cast,30, Ballots Cast,0, Ballots Cast,0,65,0,0.00%
6,Wayne Christian,13,29,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,28, Ballots Cast,0, Ballots Cast,0,29,0,0.00%
6,Sarah Stogner,16,29,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,28, Ballots Cast,0, Ballots Cast,0,29,0,0.00%
7,Wayne Christian,18,34,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,18,Election Day Voting Ballots Cast,16, Ballots Cast,0, Ballots Cast,0,36,0,0.00%
7,Sarah Stogner,16,34,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,18,Election Day Voting Ballots Cast,16, Ballots Cast,0, Ballots Cast,0,36,0,0.00%
8,Wayne Christian,19,33,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,24,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,33,0,0.00%
8,Sarah Stogner,14,33,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,24,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,33,0,0.00%
9,Wayne Christian,1,5,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,5,0,0.00%
9,Sarah Stogner,4,5,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,3, Ballots Cast,0, Ballots Cast,0,5,0,0.00%
10,Wayne Christian,4,13,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,14,0,0.00%
10,Sarah Stogner,9,13,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,14,0,0.00%
11,Wayne Christian,15,32,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,6,Election Day Voting Ballots Cast,24, Ballots Cast,0, Ballots Cast,0,32,0,0.00%
11,Sarah Stogner,17,32,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,6,Election Day Voting Ballots Cast,24, Ballots Cast,0, Ballots Cast,0,32,0,0.00%
12,Wayne Christian,37,64,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,65,0,0.00%
12,Sarah Stogner,27,64,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,35,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,65,0,0.00%
13,Wayne Christian,20,41,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,22,Election Day Voting Ballots Cast,19, Ballots Cast,0, Ballots Cast,0,42,0,0.00%
13,Sarah Stogner,21,41,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,22,Election Day Voting Ballots Cast,19, Ballots Cast,0, Ballots Cast,0,42,0,0.00%
14,Wayne Christian,20,28,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,29,0,0.00%
14,Sarah Stogner,8,28,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,29,0,0.00%
