tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,3,27.27%,0,0.00%,15,27.78%,18,24.66%,11,100.00%,8,100.00%,54,100.00%,73,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,8,72.73%,8,100.00%,39,72.22%,55,75.34%,11,100.00%,8,100.00%,54,100.00%,73,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,2,66.67%,4,100.00%,14,93.33%,20,90.91%,3,100.00%,4,100.00%,15,100.00%,22,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,1,33.33%,0,0.00%,1,6.67%,2,9.09%,3,100.00%,4,100.00%,15,100.00%,22,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,1,50.00%,4,100.00%,14,93.33%,19,90.48%,2,100.00%,4,100.00%,15,100.00%,21,100.00%,1,0,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,1,50.00%,0,0.00%,1,6.67%,2,9.52%,2,100.00%,4,100.00%,15,100.00%,21,100.00%,1,0,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,0,0.00%,1,25.00%,5,33.33%,6,28.57%,2,100.00%,4,100.00%,15,100.00%,21,100.00%,1,0,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,2,100.00%,3,75.00%,10,66.67%,15,71.43%,2,100.00%,4,100.00%,15,100.00%,21,100.00%,1,0,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,0,0.00%,0,0.00%,10,100.00%,10,100.00%,0,0.00%,0,0.00%,10,100.00%,10,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,10,100.00%,10,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,0,0.00%,0,0.00%,8,80.00%,8,80.00%,0,0.00%,0,0.00%,10,100.00%,10,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,0,0.00%,2,20.00%,2,20.00%,0,0.00%,0,0.00%,10,100.00%,10,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,0,0.00%,0,0.00%,1,11.11%,1,11.11%,0,0.00%,0,0.00%,9,100.00%,9,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,0,0.00%,0,0.00%,8,88.89%,8,88.89%,0,0.00%,0,0.00%,9,100.00%,9,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,2,100.00%,3,100.00%,6,85.71%,11,91.67%,2,100.00%,3,100.00%,7,100.00%,12,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,0,0.00%,0,0.00%,1,14.29%,1,8.33%,2,100.00%,3,100.00%,7,100.00%,12,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,2,100.00%,3,100.00%,6,85.71%,11,91.67%,2,100.00%,3,100.00%,7,100.00%,12,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,0,0.00%,1,14.29%,1,8.33%,2,100.00%,3,100.00%,7,100.00%,12,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,0,0.00%,0,0.00%,1,14.29%,1,8.33%,2,100.00%,3,100.00%,7,100.00%,12,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,2,100.00%,3,100.00%,6,85.71%,11,91.67%,2,100.00%,3,100.00%,7,100.00%,12,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,1,100.00%,9,64.29%,43,81.13%,53,77.94%,1,100.00%,14,100.00%,53,100.00%,68,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,0,0.00%,5,35.71%,10,18.87%,15,22.06%,1,100.00%,14,100.00%,53,100.00%,68,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,1,100.00%,6,42.86%,32,66.67%,39,61.90%,1,100.00%,14,100.00%,48,100.00%,63,100.00%,0,0,5,5,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,8,57.14%,16,33.33%,24,38.10%,1,100.00%,14,100.00%,48,100.00%,63,100.00%,0,0,5,5,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,1,100.00%,3,21.43%,23,48.94%,27,43.55%,1,100.00%,14,100.00%,47,100.00%,62,100.00%,0,0,6,6,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,0,0.00%,11,78.57%,24,51.06%,35,56.45%,1,100.00%,14,100.00%,47,100.00%,62,100.00%,0,0,6,6,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,4,66.67%,15,75.00%,26,76.47%,45,75.00%,6,100.00%,20,100.00%,34,100.00%,60,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,2,33.33%,5,25.00%,8,23.53%,15,25.00%,6,100.00%,20,100.00%,34,100.00%,60,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,5,83.33%,16,80.00%,28,84.85%,49,83.05%,6,100.00%,20,100.00%,33,100.00%,59,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,1,16.67%,4,20.00%,5,15.15%,10,16.95%,6,100.00%,20,100.00%,33,100.00%,59,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,3,50.00%,7,35.00%,5,15.15%,15,25.42%,6,100.00%,20,100.00%,33,100.00%,59,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,3,50.00%,13,65.00%,28,84.85%,44,74.58%,6,100.00%,20,100.00%,33,100.00%,59,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,0,0.00%,0,0.00%,39,79.59%,39,79.59%,0,0.00%,0,0.00%,49,100.00%,49,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,0,0.00%,0,0.00%,10,20.41%,10,20.41%,0,0.00%,0,0.00%,49,100.00%,49,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,0,0.00%,0,0.00%,25,52.08%,25,52.08%,0,0.00%,0,0.00%,48,100.00%,48,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,0,0.00%,23,47.92%,23,47.92%,0,0.00%,0,0.00%,48,100.00%,48,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,0,0.00%,0,0.00%,10,20.83%,10,20.83%,0,0.00%,0,0.00%,48,100.00%,48,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,0,0.00%,0,0.00%,38,79.17%,38,79.17%,0,0.00%,0,0.00%,48,100.00%,48,100.00%,0,0,2,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,4,100.00%,8,80.00%,12,92.31%,24,88.89%,4,100.00%,10,100.00%,13,100.00%,27,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,0,0.00%,2,20.00%,1,7.69%,3,11.11%,4,100.00%,10,100.00%,13,100.00%,27,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,3,75.00%,9,90.00%,9,75.00%,21,80.77%,4,100.00%,10,100.00%,12,100.00%,26,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,1,25.00%,1,10.00%,3,25.00%,5,19.23%,4,100.00%,10,100.00%,12,100.00%,26,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,0,0.00%,4,40.00%,4,33.33%,8,30.77%,4,100.00%,10,100.00%,12,100.00%,26,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,4,100.00%,6,60.00%,8,66.67%,18,69.23%,4,100.00%,10,100.00%,12,100.00%,26,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0

