political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Gregg County,5/24/2022,Joint Primary Runoff,3,2,3,2262,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,2,3
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,19,21
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,3,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,10,14
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,12,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,12,13
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,ATTORNEY GENERAL,JOE JAWORSKI,DEM,10,13
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,16,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,6,14
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,16,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,4,3331,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,6,15
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,14,13
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,2,3
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,12,9
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,4,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,7,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,ATTORNEY GENERAL,JOE JAWORSKI,DEM,9,10
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,10,10
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,6,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,7,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,5,3996,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,9,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,4,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,7,1
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,4,3
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,7,2
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,5,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,ATTORNEY GENERAL,JOE JAWORSKI,DEM,6,1
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,10,2
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,1,2
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,3,0
Gregg County,5/24/2022,Joint Primary Runoff,3,2,6,2532,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,8,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,6,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,6,2
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,3,3
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,9,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,9,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,ATTORNEY GENERAL,JOE JAWORSKI,DEM,3,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,3,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,9,2
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,3,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,7,3346,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,9,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,28,9
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,6,0
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,21,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,14,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,17,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,ATTORNEY GENERAL,JOE JAWORSKI,DEM,18,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,26,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,9,2
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,21,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,8,4696,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,13,3
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,18,20
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,2,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,12,15
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,8,9
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,11,13
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,ATTORNEY GENERAL,JOE JAWORSKI,DEM,9,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,17,18
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,3,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,12,16
Gregg County,5/24/2022,Joint Primary Runoff,3,2,9,4076,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,7,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,12,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,9,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,8,9
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,11,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,12,10
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,ATTORNEY GENERAL,JOE JAWORSKI,DEM,6,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,12,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,7,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,9,10
Gregg County,5/24/2022,Joint Primary Runoff,3,2,10,4805,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,9,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,10,24
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,2,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,8,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,4,15
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,4,15
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,ATTORNEY GENERAL,JOE JAWORSKI,DEM,8,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,8,19
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,4,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,8,15
Gregg County,5/24/2022,Joint Primary Runoff,3,2,11,4418,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,4,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,3,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,3,1
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,3,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,3,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,6,9
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,ATTORNEY GENERAL,JOE JAWORSKI,DEM,0,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,2,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,4,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,2,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,12,4659,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,4,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,10,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,5,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,10,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,5,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,3,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,ATTORNEY GENERAL,JOE JAWORSKI,DEM,13,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,10,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,6,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,10,7
Gregg County,5/24/2022,Joint Primary Runoff,3,2,13,3254,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,6,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,15,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,13,2
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,11,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,16,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,13,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,ATTORNEY GENERAL,JOE JAWORSKI,DEM,14,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,23,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,4,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,16,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,14,4616,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,11,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,4,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,2,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,1,3
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,5,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,4,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,ATTORNEY GENERAL,JOE JAWORSKI,DEM,2,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,5,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,1,4
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,2,6
Gregg County,5/24/2022,Joint Primary Runoff,3,2,15,1545,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,4,3
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,8,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,12,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,9,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,9,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,11,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,ATTORNEY GENERAL,JOE JAWORSKI,DEM,8,10
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,13,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,4,9
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,9,9
Gregg County,5/24/2022,Joint Primary Runoff,3,2,16,4301,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,9,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,7,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,28,15
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,16,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,17,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,15,11
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,ATTORNEY GENERAL,JOE JAWORSKI,DEM,18,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,19,12
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,13,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,16,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,16,8
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,COUNTY COMMISSIONER PRECINCT 4,DANNY CRAIG SR,DEM,8,5
Gregg County,5/24/2022,Joint Primary Runoff,3,2,17,943,COUNTY COMMISSIONER PRECINCT 4,SHANNON BROWN,DEM,26,18
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,U.S. REPRESENTATIVE DISTRICT 1,JRMAR (JJ) JEFFERSON,DEM,167,87
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,U.S. REPRESENTATIVE DISTRICT 1,VICTOR D. DUNN,DEM,86,26
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,LIEUTENANT GOVERNOR,MIKE COLLIER,DEM,111,39
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,LIEUTENANT GOVERNOR,MICHELLE BECKLEY,DEM,134,67
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,ATTORNEY GENERAL,ROCHELLE MERCEDES GARZA,DEM,155,62
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,ATTORNEY GENERAL,JOE JAWORSKI,DEM,85,44
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,COMPTROLLER OF PUBLIC ACCOUNTS,JANET T. DUDDING,DEM,158,53
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,COMPTROLLER OF PUBLIC ACCOUNTS,ANGEL LUIS VEGA,DEM,82,46
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,COMMISSIONER OF THE GENERAL LAND OFFICE,JAY KLEBERG,DEM,121,53
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,COMMISSIONER OF THE GENERAL LAND OFFICE,SANDRAGRACE MARTINEZ,DEM,116,45
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,COUNTY COMMISSIONER PRECINCT 4,DANNY CRAIG SR,DEM,134,73
Gregg County,5/24/2022,Joint Primary Runoff,3,2,18,3294,COUNTY COMMISSIONER PRECINCT 4,SHANNON BROWN,DEM,130,49
