tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,2,28.57%,116,57.71%,97,67.36%,215,61.08%,7,100.00%,201,100.00%,144,100.00%,352,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,5,71.43%,85,42.29%,47,32.64%,137,38.92%,7,100.00%,201,100.00%,144,100.00%,352,100.00%,0,3,1,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,3,42.86%,121,68.36%,100,75.76%,224,70.89%,7,100.00%,177,100.00%,132,100.00%,316,100.00%,0,27,13,40,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,4,57.14%,56,31.64%,32,24.24%,92,29.11%,7,100.00%,177,100.00%,132,100.00%,316,100.00%,0,27,13,40,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,5,71.43%,123,67.21%,78,57.78%,206,63.38%,7,100.00%,183,100.00%,135,100.00%,325,100.00%,0,21,10,31,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,2,28.57%,60,32.79%,57,42.22%,119,36.62%,7,100.00%,183,100.00%,135,100.00%,325,100.00%,0,21,10,31,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ron Massingill,,5,71.43%,127,62.87%,75,52.45%,207,58.81%,7,100.00%,202,100.00%,143,100.00%,352,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Mark Shackelford,,2,28.57%,75,37.13%,68,47.55%,145,41.19%,7,100.00%,202,100.00%,143,100.00%,352,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Precinct Chair - 101 - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Terry McNew,REP,4,100.00%,114,63.69%,80,58.82%,198,62.07%,4,100.00%,179,100.00%,136,100.00%,319,100.00%,3,25,9,37,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Precinct Chair - 101 - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Clint Head,REP,0,0.00%,65,36.31%,56,41.18%,121,37.93%,4,100.00%,179,100.00%,136,100.00%,319,100.00%,3,25,9,37,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,9,90.00%,85,63.91%,110,68.32%,204,67.11%,10,100.00%,133,100.00%,161,100.00%,304,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,1,10.00%,48,36.09%,51,31.68%,100,32.89%,10,100.00%,133,100.00%,161,100.00%,304,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,9,100.00%,82,66.13%,105,70.95%,196,69.75%,9,100.00%,124,100.00%,148,100.00%,281,100.00%,1,10,15,26,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,42,33.87%,43,29.05%,85,30.25%,9,100.00%,124,100.00%,148,100.00%,281,100.00%,1,10,15,26,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,9,90.00%,88,70.40%,66,42.58%,163,56.21%,10,100.00%,125,100.00%,155,100.00%,290,100.00%,0,9,8,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Sarah Stogner,,1,10.00%,37,29.60%,89,57.42%,127,43.79%,10,100.00%,125,100.00%,155,100.00%,290,100.00%,0,9,8,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ron Massingill,,2,20.00%,77,58.33%,101,62.35%,180,59.21%,10,100.00%,132,100.00%,162,100.00%,304,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
County Judge - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Mark Shackelford,,8,80.00%,55,41.67%,61,37.65%,124,40.79%,10,100.00%,132,100.00%,162,100.00%,304,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Precinct Chair - 103 - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,David C. Cook,REP,3,42.86%,84,66.67%,87,59.59%,174,62.37%,7,100.00%,126,100.00%,146,100.00%,279,100.00%,3,8,17,28,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Precinct Chair - 103 - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Van Vernon,REP,4,57.14%,42,33.33%,59,40.41%,105,37.63%,7,100.00%,126,100.00%,146,100.00%,279,100.00%,3,8,17,28,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Ken Paxton,,7,77.78%,42,56.00%,148,70.14%,197,66.78%,9,100.00%,75,100.00%,211,100.00%,295,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Attorney General - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,George P. Bush,,2,22.22%,33,44.00%,63,29.86%,98,33.22%,9,100.00%,75,100.00%,211,100.00%,295,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Dawn Buckingham,,9,100.00%,42,59.15%,134,69.79%,185,68.01%,9,100.00%,71,100.00%,192,100.00%,272,100.00%,0,6,21,27,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Commissioner of the General Land Office - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Tim Westley,,0,0.00%,29,40.85%,58,30.21%,87,31.99%,9,100.00%,71,100.00%,192,100.00%,272,100.00%,0,6,21,27,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Railroad Commissioner - REPUBLICAN PARTY,Absentee Voting,Early Voting,Election Day Voting,Wayne Christian,,9,100.00%,40,54.79%,91,45.50%,140,49.65%,9,100.00%,73,100.00%,200,100.00%,282,100.00%,0,4,13,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
