#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","REP Ballots Cast","DEM Ballots Cast","NON Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes"
"4",3,Reporting         ,0,335,8,0,0.00,"Attorney General",42,"DEM","Rochelle Mercedes Garza",2,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4",3,Reporting         ,0,335,8,0,0.00,"Comptroller of Public Accounts",58,"DEM","Angel Luis Vega",1,"",3,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0
"4",3,Reporting         ,0,335,8,0,0.00,"Comptroller of Public Accounts",58,"DEM","Janet T. Dudding",3,"",4,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0
"4",3,Reporting         ,0,335,8,0,0.00,"Commissioner of the General Land Office",24,"DEM","Jay Kleberg",4,"",7,0,1,0,6,0,0,0,0,0,0,0,1,0,1,0
"4",3,Reporting         ,0,335,8,0,0.00,"Commissioner of the General Land Office",24,"DEM","Sandragrace Martinez",2,"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"4",3,Reporting         ,0,335,8,0,0.00,"Attorney General",41,"REP","Ken Paxton",3,"",250,0,12,0,29,0,0,0,86,0,5,0,135,0,7,0
"4",3,Reporting         ,0,335,8,0,0.00,"Attorney General",41,"REP","George P. Bush",4,"",73,0,12,0,4,0,0,0,32,0,5,0,37,0,7,0
"4",3,Reporting         ,0,335,8,0,0.00,"Commissioner of the General Land Office",22,"REP","Dawn Buckingham",2,"",256,0,23,0,26,0,0,0,97,0,8,0,133,0,15,0
"4",3,Reporting         ,0,335,8,0,0.00,"Commissioner of the General Land Office",22,"REP","Tim Westley",3,"",56,0,23,0,7,0,0,0,18,0,8,0,31,0,15,0
"4",3,Reporting         ,0,335,8,0,0.00,"Railroad Commissioner",64,"REP","Sarah Stogner",2,"",90,0,38,0,8,0,2,0,30,0,14,0,52,0,22,0
"4",3,Reporting         ,0,335,8,0,0.00,"Railroad Commissioner",64,"REP","Wayne Christian",3,"",207,0,38,0,23,0,2,0,79,0,14,0,105,0,22,0
"4",3,Reporting         ,0,335,8,0,0.00,"Justice of the Peace, Precinct No. 4",76,"REP","David Welch",1,"",134,0,4,0,18,0,0,0,50,0,0,0,66,0,4,0
"4",3,Reporting         ,0,335,8,0,0.00,"Justice of the Peace, Precinct No. 4",76,"REP","Andi Holland",2,"",197,0,4,0,15,0,0,0,73,0,0,0,109,0,4,0
"5",8,Reporting         ,0,11,0,0,0.00,"Lieutenant Governor",25,"DEM","Mike Collier",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Lieutenant Governor",25,"DEM","Michelle Beckley",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Attorney General",42,"DEM","Joe Jaworski",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Attorney General",42,"DEM","Rochelle Mercedes Garza",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Comptroller of Public Accounts",58,"DEM","Angel Luis Vega",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Comptroller of Public Accounts",58,"DEM","Janet T. Dudding",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Commissioner of the General Land Office",24,"DEM","Jay Kleberg",4,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Commissioner of the General Land Office",24,"DEM","Sandragrace Martinez",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Attorney General",41,"REP","Ken Paxton",3,"",7,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Attorney General",41,"REP","George P. Bush",4,"",4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Commissioner of the General Land Office",22,"REP","Dawn Buckingham",2,"",10,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Commissioner of the General Land Office",22,"REP","Tim Westley",3,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Railroad Commissioner",64,"REP","Sarah Stogner",2,"",4,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
"5",8,Reporting         ,0,11,0,0,0.00,"Railroad Commissioner",64,"REP","Wayne Christian",3,"",7,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Lieutenant Governor",25,"DEM","Mike Collier",2,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Lieutenant Governor",25,"DEM","Michelle Beckley",3,"",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Attorney General",42,"DEM","Joe Jaworski",3,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Attorney General",42,"DEM","Rochelle Mercedes Garza",2,"",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Comptroller of Public Accounts",58,"DEM","Angel Luis Vega",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Comptroller of Public Accounts",58,"DEM","Janet T. Dudding",3,"",3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Commissioner of the General Land Office",24,"DEM","Jay Kleberg",4,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Commissioner of the General Land Office",24,"DEM","Sandragrace Martinez",2,"",2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Attorney General",41,"REP","Ken Paxton",3,"",65,0,0,0,9,0,0,0,15,0,0,0,41,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Attorney General",41,"REP","George P. Bush",4,"",15,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0
"6",2,Reporting         ,0,80,3,0,0.00,"Commissioner of the General Land Office",22,"REP","Dawn Buckingham",2,"",68,0,1,0,5,0,0,0,21,0,0,0,42,0,1,0
"6",2,Reporting         ,0,80,3,0,0.00,"Commissioner of the General Land Office",22,"REP","Tim Westley",3,"",11,0,1,0,7,0,0,0,1,0,0,0,3,0,1,0
"6",2,Reporting         ,0,80,3,0,0.00,"Railroad Commissioner",64,"REP","Sarah Stogner",2,"",25,0,4,0,0,0,0,0,10,0,0,0,15,0,4,0
"6",2,Reporting         ,0,80,3,0,0.00,"Railroad Commissioner",64,"REP","Wayne Christian",3,"",51,0,4,0,12,0,0,0,12,0,0,0,27,0,4,0
"6",2,Reporting         ,0,80,3,0,0.00,"Justice of the Peace, Precinct No. 4",76,"REP","David Welch",1,"",47,0,7,0,11,0,0,0,13,0,0,0,23,0,7,0
"6",2,Reporting         ,0,80,3,0,0.00,"Justice of the Peace, Precinct No. 4",76,"REP","Andi Holland",2,"",26,0,7,0,1,0,0,0,9,0,0,0,16,0,7,0
"7",5,Reporting         ,0,53,1,0,0.00,"Lieutenant Governor",25,"DEM","Mike Collier",2,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Lieutenant Governor",25,"DEM","Michelle Beckley",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Attorney General",42,"DEM","Joe Jaworski",3,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Attorney General",42,"DEM","Rochelle Mercedes Garza",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Comptroller of Public Accounts",58,"DEM","Angel Luis Vega",1,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Comptroller of Public Accounts",58,"DEM","Janet T. Dudding",3,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Commissioner of the General Land Office",24,"DEM","Jay Kleberg",4,"",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Commissioner of the General Land Office",24,"DEM","Sandragrace Martinez",2,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Attorney General",41,"REP","Ken Paxton",3,"",41,0,0,0,12,0,0,0,3,0,0,0,26,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Attorney General",41,"REP","George P. Bush",4,"",12,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0
"7",5,Reporting         ,0,53,1,0,0.00,"Commissioner of the General Land Office",22,"REP","Dawn Buckingham",2,"",40,0,2,0,14,0,0,0,1,0,0,0,25,0,2,0
"7",5,Reporting         ,0,53,1,0,0.00,"Commissioner of the General Land Office",22,"REP","Tim Westley",3,"",11,0,2,0,1,0,0,0,2,0,0,0,8,0,2,0
"7",5,Reporting         ,0,53,1,0,0.00,"Railroad Commissioner",64,"REP","Sarah Stogner",2,"",7,0,6,0,1,0,2,0,1,0,0,0,5,0,4,0
"7",5,Reporting         ,0,53,1,0,0.00,"Railroad Commissioner",64,"REP","Wayne Christian",3,"",40,0,6,0,12,0,2,0,2,0,0,0,26,0,4,0
"8",6,Reporting         ,0,95,4,0,0.00,"Lieutenant Governor",25,"DEM","Mike Collier",2,"",3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Lieutenant Governor",25,"DEM","Michelle Beckley",3,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Attorney General",42,"DEM","Joe Jaworski",3,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Attorney General",42,"DEM","Rochelle Mercedes Garza",2,"",3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Comptroller of Public Accounts",58,"DEM","Angel Luis Vega",1,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Comptroller of Public Accounts",58,"DEM","Janet T. Dudding",3,"",4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Commissioner of the General Land Office",24,"DEM","Jay Kleberg",4,"",3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Commissioner of the General Land Office",24,"DEM","Sandragrace Martinez",2,"",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Attorney General",41,"REP","Ken Paxton",3,"",69,0,0,0,3,0,0,0,15,0,0,0,51,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Attorney General",41,"REP","George P. Bush",4,"",26,0,0,0,8,0,0,0,6,0,0,0,12,0,0,0
"8",6,Reporting         ,0,95,4,0,0.00,"Commissioner of the General Land Office",22,"REP","Dawn Buckingham",2,"",80,0,1,0,9,0,0,0,19,0,0,0,52,0,1,0
"8",6,Reporting         ,0,95,4,0,0.00,"Commissioner of the General Land Office",22,"REP","Tim Westley",3,"",14,0,1,0,2,0,0,0,2,0,0,0,10,0,1,0
"8",6,Reporting         ,0,95,4,0,0.00,"Railroad Commissioner",64,"REP","Sarah Stogner",2,"",27,0,3,0,4,0,0,0,5,0,2,0,18,0,1,0
"8",6,Reporting         ,0,95,4,0,0.00,"Railroad Commissioner",64,"REP","Wayne Christian",3,"",65,0,3,0,7,0,0,0,14,0,2,0,44,0,1,0
