#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes"
"1 Holliday",1,Reporting         ,1422,779,54.78,"Lieutenant Governor",12,"","Dan Patrick",2,"REP",703,0,5,0,10,0,0,0,368,0,4,0,325,0,1,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Lieutenant Governor",12,"","Mike Collier",1,"DEM",56,0,5,0,6,0,0,0,25,0,4,0,25,0,1,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Lieutenant Governor",12,"","Shanna Steele",3,"LIB",15,0,5,0,0,0,0,0,8,0,4,0,7,0,1,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Attorney General",10,"","Ken Paxton",2,"REP",695,0,7,0,10,0,0,0,364,0,4,0,321,0,3,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Attorney General",10,"","Rochelle Mercedes Garza",1,"DEM",57,0,7,0,6,0,0,0,24,0,4,0,27,0,3,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Attorney General",10,"","Mark Ash",3,"LIB",20,0,7,0,0,0,0,0,13,0,4,0,7,0,3,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Comptroller of Public Accounts",6,"","Glenn Hegar",2,"REP",704,0,13,0,11,0,0,0,368,0,7,0,325,0,6,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Comptroller of Public Accounts",6,"","Janet T. Dudding",1,"DEM",47,0,13,0,5,0,0,0,21,0,7,0,21,0,6,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Comptroller of Public Accounts",6,"","V. Alonzo Echevarria-Garza",3,"LIB",15,0,13,0,0,0,0,0,9,0,7,0,6,0,6,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of the General Land Office",8,"","Dawn Buckingham",1,"REP",713,0,12,0,10,0,0,0,374,0,8,0,329,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of the General Land Office",8,"","Jay Kleberg",2,"DEM",50,0,12,0,6,0,0,0,23,0,8,0,21,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of the General Land Office",8,"","Alfred Molison, Jr.",3,"GRN",4,0,12,0,0,0,0,0,0,0,8,0,4,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of the General Land Office",8,"","Carrie Evelyn Menger",0,"",0,0,12,0,0,0,0,0,0,0,8,0,0,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of the General Land Office",8,"","Rejected write-ins",0,"",0,0,12,0,0,0,0,0,0,0,8,0,0,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of the General Land Office",8,"","Unassigned write-ins",0,"",0,0,12,0,0,0,0,0,0,0,8,0,0,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of Agriculture",16,"","Sid Miller",2,"REP",712,0,13,0,10,0,0,0,377,0,6,0,325,0,7,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Commissioner of Agriculture",16,"","Susan Hays",1,"DEM",54,0,13,0,6,0,0,0,22,0,6,0,26,0,7,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Railroad Commissioner",2,"","Wayne Christian",1,"REP",693,0,19,0,10,0,0,0,368,0,10,0,315,0,9,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Railroad Commissioner",2,"","Luke Warford",2,"DEM",46,0,19,0,6,0,0,0,19,0,10,0,21,0,9,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Railroad Commissioner",2,"","Jaime Andres Diez",4,"LIB",15,0,19,0,0,0,0,0,6,0,10,0,9,0,9,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Railroad Commissioner",2,"","Hunter Wayne Crow",3,"GRN",6,0,19,0,0,0,0,0,2,0,10,0,4,0,9,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, Supreme Court, Place 3",9,"","Debra Lehrmann",2,"REP",695,0,19,0,10,0,0,0,364,0,13,0,321,0,6,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, Supreme Court, Place 3",9,"","Erin A. Nowell",1,"DEM",56,0,19,0,6,0,0,0,23,0,13,0,27,0,6,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, Supreme Court, Place 3",9,"","Thomas Edward Oxford",3,"LIB",9,0,19,0,0,0,0,0,5,0,13,0,4,0,6,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, Supreme Court, Place 5",17,"","Rebeca Huddle",1,"REP",705,0,21,0,10,0,0,0,374,0,10,0,321,0,11,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, Supreme Court, Place 5",17,"","Amanda Reichek",2,"DEM",53,0,21,0,6,0,0,0,21,0,10,0,26,0,11,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, Supreme Court, Place 9",23,"","Evan Young",2,"REP",703,0,17,0,10,0,0,0,374,0,8,0,319,0,9,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, Supreme Court, Place 9",23,"","Julia Maldonado",1,"DEM",59,0,17,0,6,0,0,0,23,0,8,0,30,0,9,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Judge, Court of Criminal Appeals, Place 5",24,"","Scott Walker",2,"REP",703,0,16,0,10,0,0,0,371,0,9,0,322,0,7,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Judge, Court of Criminal Appeals, Place 5",24,"","Dana Huffman",1,"DEM",60,0,16,0,6,0,0,0,25,0,9,0,29,0,7,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Judge, Court of Criminal Appeals, Place 6",5,"","Jesse F. McClure III",2,"REP",708,0,18,0,9,0,0,0,375,0,7,0,324,0,11,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Judge, Court of Criminal Appeals, Place 6",5,"","Robert Johnson",1,"DEM",53,0,18,0,7,0,0,0,23,0,7,0,23,0,11,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"State Representative,  District No. 69",15,"","James B. Frank",1,"REP",703,0,9,0,10,0,0,0,368,0,5,0,325,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"State Representative,  District No. 69",15,"","Walter Coppage",3,"DEM",52,0,9,0,6,0,0,0,23,0,5,0,23,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"State Representative,  District No. 69",15,"","Michael Neumann",2,"LIB",15,0,9,0,0,0,0,0,9,0,5,0,6,0,4,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, 2nd Court of Appeals District, Place No. 3",22,"","Elizabeth Kerr",1,"REP",704,0,23,0,10,0,0,0,372,0,12,0,322,0,11,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Justice, 2nd Court of Appeals District, Place No. 3",22,"","Delonia A. Watson",2,"DEM",52,0,23,0,6,0,0,0,21,0,12,0,25,0,11,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Constable, Precinct No. 2 Unexpired Term",31,"","Donald W. Stevens",1,"REP",659,0,45,0,13,0,3,0,334,0,30,0,312,0,12,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Constable, Precinct No. 2 Unexpired Term",31,"","Nick Hughes",0,"",70,0,45,0,0,0,3,0,38,0,30,0,32,0,12,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Constable, Precinct No. 2 Unexpired Term",31,"","Rejected write-ins",0,"",5,0,45,0,0,0,3,0,3,0,30,0,2,0,12,0
"1 Holliday",1,Reporting         ,1422,779,54.78,"Constable, Precinct No. 2 Unexpired Term",31,"","Unassigned write-ins",0,"",0,0,45,0,0,0,3,0,0,0,30,0,0,0,12,0
"2 Bowman",8,Reporting         ,834,513,61.51,"United States Representative, District No. 13",3,"","Ronny Jackson",1,"REP",473,0,2,0,9,0,0,0,277,0,2,0,187,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"United States Representative, District No. 13",3,"","Kathleen Brown",2,"DEM",38,0,2,0,4,0,0,0,16,0,2,0,18,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Greg Abbott",1,"REP",473,0,2,0,9,0,0,0,276,0,2,0,188,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Beto O'Rourke",2,"DEM",35,0,2,0,4,0,0,0,16,0,2,0,15,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Mark Tippetts",4,"LIB",3,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Delilah Barrios",3,"GRN",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Jacqueline Abernathy",0,"",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Mark V Goloby",0,"",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Rejected write-ins",0,"",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Governor",14,"","Unassigned write-ins",0,"",0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Lieutenant Governor",12,"","Dan Patrick",2,"REP",468,0,3,0,9,0,0,0,272,0,3,0,187,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Lieutenant Governor",12,"","Mike Collier",1,"DEM",32,0,3,0,4,0,0,0,15,0,3,0,13,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Lieutenant Governor",12,"","Shanna Steele",3,"LIB",10,0,3,0,0,0,0,0,5,0,3,0,5,0,0,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Attorney General",10,"","Ken Paxton",2,"REP",461,0,8,0,8,0,0,0,272,0,7,0,181,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Attorney General",10,"","Rochelle Mercedes Garza",1,"DEM",32,0,8,0,4,0,0,0,12,0,7,0,16,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Attorney General",10,"","Mark Ash",3,"LIB",12,0,8,0,1,0,0,0,4,0,7,0,7,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Comptroller of Public Accounts",6,"","Glenn Hegar",2,"REP",475,0,6,0,9,0,0,0,277,0,5,0,189,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Comptroller of Public Accounts",6,"","Janet T. Dudding",1,"DEM",30,0,6,0,4,0,0,0,12,0,5,0,14,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Comptroller of Public Accounts",6,"","V. Alonzo Echevarria-Garza",3,"LIB",2,0,6,0,0,0,0,0,1,0,5,0,1,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of the General Land Office",8,"","Dawn Buckingham",1,"REP",475,0,8,0,9,0,0,0,276,0,7,0,190,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of the General Land Office",8,"","Jay Kleberg",2,"DEM",29,0,8,0,4,0,0,0,11,0,7,0,14,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of the General Land Office",8,"","Alfred Molison, Jr.",3,"GRN",1,0,8,0,0,0,0,0,1,0,7,0,0,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of the General Land Office",8,"","Carrie Evelyn Menger",0,"",0,0,8,0,0,0,0,0,0,0,7,0,0,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of the General Land Office",8,"","Rejected write-ins",0,"",0,0,8,0,0,0,0,0,0,0,7,0,0,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of the General Land Office",8,"","Unassigned write-ins",0,"",0,0,8,0,0,0,0,0,0,0,7,0,0,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of Agriculture",16,"","Sid Miller",2,"REP",477,0,7,0,9,0,0,0,277,0,6,0,191,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Commissioner of Agriculture",16,"","Susan Hays",1,"DEM",29,0,7,0,4,0,0,0,12,0,6,0,13,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Railroad Commissioner",2,"","Wayne Christian",1,"REP",469,0,9,0,9,0,0,0,271,0,8,0,189,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Railroad Commissioner",2,"","Luke Warford",2,"DEM",28,0,9,0,4,0,0,0,12,0,8,0,12,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Railroad Commissioner",2,"","Jaime Andres Diez",4,"LIB",6,0,9,0,0,0,0,0,3,0,8,0,3,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Railroad Commissioner",2,"","Hunter Wayne Crow",3,"GRN",1,0,9,0,0,0,0,0,1,0,8,0,0,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, Supreme Court, Place 3",9,"","Debra Lehrmann",2,"REP",473,0,8,0,9,0,0,0,276,0,6,0,188,0,2,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, Supreme Court, Place 3",9,"","Erin A. Nowell",1,"DEM",28,0,8,0,4,0,0,0,10,0,6,0,14,0,2,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, Supreme Court, Place 3",9,"","Thomas Edward Oxford",3,"LIB",4,0,8,0,0,0,0,0,3,0,6,0,1,0,2,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, Supreme Court, Place 5",17,"","Rebeca Huddle",1,"REP",475,0,9,0,9,0,0,0,275,0,7,0,191,0,2,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, Supreme Court, Place 5",17,"","Amanda Reichek",2,"DEM",29,0,9,0,4,0,0,0,13,0,7,0,12,0,2,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, Supreme Court, Place 9",23,"","Evan Young",2,"REP",474,0,9,0,9,0,0,0,276,0,6,0,189,0,3,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, Supreme Court, Place 9",23,"","Julia Maldonado",1,"DEM",30,0,9,0,4,0,0,0,13,0,6,0,13,0,3,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Judge, Court of Criminal Appeals, Place 5",24,"","Scott Walker",2,"REP",472,0,8,0,9,0,0,0,275,0,6,0,188,0,2,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Judge, Court of Criminal Appeals, Place 5",24,"","Dana Huffman",1,"DEM",33,0,8,0,4,0,0,0,14,0,6,0,15,0,2,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Judge, Court of Criminal Appeals, Place 6",5,"","Jesse F. McClure III",2,"REP",475,0,9,0,9,0,0,0,276,0,6,0,190,0,3,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Judge, Court of Criminal Appeals, Place 6",5,"","Robert Johnson",1,"DEM",29,0,9,0,4,0,0,0,13,0,6,0,12,0,3,0
"2 Bowman",8,Reporting         ,834,513,61.51,"State Representative,  District No. 69",15,"","James B. Frank",1,"REP",472,0,5,0,9,0,0,0,272,0,4,0,191,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"State Representative,  District No. 69",15,"","Walter Coppage",3,"DEM",31,0,5,0,4,0,0,0,15,0,4,0,12,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"State Representative,  District No. 69",15,"","Michael Neumann",2,"LIB",5,0,5,0,0,0,0,0,4,0,4,0,1,0,1,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, 2nd Court of Appeals District, Place No. 3",22,"","Elizabeth Kerr",1,"REP",472,0,12,0,9,0,0,0,273,0,8,0,190,0,4,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Justice, 2nd Court of Appeals District, Place No. 3",22,"","Delonia A. Watson",2,"DEM",29,0,12,0,4,0,0,0,14,0,8,0,11,0,4,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Constable, Precinct No. 2 Unexpired Term",31,"","Donald W. Stevens",1,"REP",430,0,29,0,7,0,2,0,246,0,18,0,177,0,9,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Constable, Precinct No. 2 Unexpired Term",31,"","Nick Hughes",0,"",51,0,29,0,4,0,2,0,29,0,18,0,18,0,9,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Constable, Precinct No. 2 Unexpired Term",31,"","Rejected write-ins",0,"",3,0,29,0,0,0,2,0,2,0,18,0,1,0,9,0
"2 Bowman",8,Reporting         ,834,513,61.51,"Constable, Precinct No. 2 Unexpired Term",31,"","Unassigned write-ins",0,"",0,0,29,0,0,0,2,0,0,0,18,0,0,0,9,0
"3 Scotland",9,Reporting         ,386,229,59.33,"United States Representative, District No. 13",3,"","Ronny Jackson",1,"REP",213,0,2,0,4,0,0,0,44,0,0,0,165,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"United States Representative, District No. 13",3,"","Kathleen Brown",2,"DEM",14,0,2,0,1,0,0,0,2,0,0,0,11,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Greg Abbott",1,"REP",213,0,0,0,4,0,0,0,42,0,0,0,167,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Beto O'Rourke",2,"DEM",14,0,0,0,1,0,0,0,4,0,0,0,9,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Mark Tippetts",4,"LIB",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Delilah Barrios",3,"GRN",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Jacqueline Abernathy",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Mark V Goloby",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Rejected write-ins",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Governor",14,"","Unassigned write-ins",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Lieutenant Governor",12,"","Dan Patrick",2,"REP",208,0,0,0,4,0,0,0,41,0,0,0,163,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Lieutenant Governor",12,"","Mike Collier",1,"DEM",17,0,0,0,1,0,0,0,4,0,0,0,12,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Lieutenant Governor",12,"","Shanna Steele",3,"LIB",4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Attorney General",10,"","Ken Paxton",2,"REP",205,0,3,0,4,0,0,0,40,0,1,0,161,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Attorney General",10,"","Rochelle Mercedes Garza",1,"DEM",18,0,3,0,1,0,0,0,4,0,1,0,13,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Attorney General",10,"","Mark Ash",3,"LIB",3,0,3,0,0,0,0,0,1,0,1,0,2,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Comptroller of Public Accounts",6,"","Glenn Hegar",2,"REP",211,0,3,0,4,0,0,0,42,0,1,0,165,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Comptroller of Public Accounts",6,"","Janet T. Dudding",1,"DEM",14,0,3,0,1,0,0,0,3,0,1,0,10,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Comptroller of Public Accounts",6,"","V. Alonzo Echevarria-Garza",3,"LIB",1,0,3,0,0,0,0,0,0,0,1,0,1,0,2,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of the General Land Office",8,"","Dawn Buckingham",1,"REP",211,0,3,0,4,0,0,0,43,0,0,0,164,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of the General Land Office",8,"","Jay Kleberg",2,"DEM",12,0,3,0,1,0,0,0,3,0,0,0,8,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of the General Land Office",8,"","Alfred Molison, Jr.",3,"GRN",3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of the General Land Office",8,"","Carrie Evelyn Menger",0,"",0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of the General Land Office",8,"","Rejected write-ins",0,"",0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of the General Land Office",8,"","Unassigned write-ins",0,"",0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of Agriculture",16,"","Sid Miller",2,"REP",212,0,3,0,4,0,0,0,44,0,0,0,164,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Commissioner of Agriculture",16,"","Susan Hays",1,"DEM",14,0,3,0,1,0,0,0,2,0,0,0,11,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Railroad Commissioner",2,"","Wayne Christian",1,"REP",206,0,6,0,4,0,0,0,45,0,0,0,157,0,6,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Railroad Commissioner",2,"","Luke Warford",2,"DEM",11,0,6,0,1,0,0,0,1,0,0,0,9,0,6,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Railroad Commissioner",2,"","Jaime Andres Diez",4,"LIB",2,0,6,0,0,0,0,0,0,0,0,0,2,0,6,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Railroad Commissioner",2,"","Hunter Wayne Crow",3,"GRN",4,0,6,0,0,0,0,0,0,0,0,0,4,0,6,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, Supreme Court, Place 3",9,"","Debra Lehrmann",2,"REP",209,0,3,0,4,0,0,0,42,0,0,0,163,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, Supreme Court, Place 3",9,"","Erin A. Nowell",1,"DEM",16,0,3,0,1,0,0,0,4,0,0,0,11,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, Supreme Court, Place 3",9,"","Thomas Edward Oxford",3,"LIB",1,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, Supreme Court, Place 5",17,"","Rebeca Huddle",1,"REP",210,0,5,0,4,0,0,0,43,0,0,0,163,0,5,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, Supreme Court, Place 5",17,"","Amanda Reichek",2,"DEM",14,0,5,0,1,0,0,0,3,0,0,0,10,0,5,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, Supreme Court, Place 9",23,"","Evan Young",2,"REP",207,0,8,0,4,0,0,0,43,0,0,0,160,0,8,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, Supreme Court, Place 9",23,"","Julia Maldonado",1,"DEM",14,0,8,0,1,0,0,0,3,0,0,0,10,0,8,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Judge, Court of Criminal Appeals, Place 5",24,"","Scott Walker",2,"REP",206,0,7,0,3,0,1,0,42,0,0,0,161,0,6,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Judge, Court of Criminal Appeals, Place 5",24,"","Dana Huffman",1,"DEM",16,0,7,0,1,0,1,0,4,0,0,0,11,0,6,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Judge, Court of Criminal Appeals, Place 6",5,"","Jesse F. McClure III",2,"REP",206,0,9,0,3,0,1,0,43,0,0,0,160,0,8,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Judge, Court of Criminal Appeals, Place 6",5,"","Robert Johnson",1,"DEM",14,0,9,0,1,0,1,0,3,0,0,0,10,0,8,0
"3 Scotland",9,Reporting         ,386,229,59.33,"State Representative,  District No. 69",15,"","James B. Frank",1,"REP",207,0,4,0,3,0,1,0,44,0,0,0,160,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"State Representative,  District No. 69",15,"","Walter Coppage",3,"DEM",16,0,4,0,1,0,1,0,2,0,0,0,13,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"State Representative,  District No. 69",15,"","Michael Neumann",2,"LIB",2,0,4,0,0,0,1,0,0,0,0,0,2,0,3,0
"3 Scotland",9,Reporting         ,386,229,59.33,"Justice, 2nd Court of Appeals District, Place No. 3",22,"","Elizabeth Kerr",1,"REP",206,0,7,0,3,0,1,0,41,0,0,0,162,0,6,0
