#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes"
"121",21,Reporting         ,2132,1150,53.94,"United States Representative, District 13",15,"","Ronny Jackson",1,"REP",945,0,5,0,62,0,0,0,661,0,4,0,222,0,1,0
"121",21,Reporting         ,2132,1150,53.94,"United States Representative, District 13",15,"","Kathleen Brown",2,"DEM",200,0,5,0,20,0,0,0,109,0,4,0,71,0,1,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Greg Abbott",3,"REP",937,0,4,0,63,0,0,0,653,0,4,0,221,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Beto O'Rourke",4,"DEM",188,0,4,0,16,0,0,0,110,0,4,0,62,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Mark Tippetts",2,"LIB",14,0,4,0,2,0,0,0,6,0,4,0,6,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Delilah Barrios",1,"GRN",6,0,4,0,1,0,0,0,1,0,4,0,4,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Jacqueline Abernathy",0,"",0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Mark V. Goloby",0,"",0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Rejected write-ins",0,"",1,0,4,0,0,0,0,0,0,0,4,0,1,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Governor",13,"","Unassigned write-ins",0,"",0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
"121",21,Reporting         ,2132,1150,53.94,"Lieutenant Governor",10,"","Dan Patrick",1,"REP",918,0,4,0,63,0,0,0,641,0,3,0,214,0,1,0
"121",21,Reporting         ,2132,1150,53.94,"Lieutenant Governor",10,"","Mike Collier",3,"DEM",199,0,4,0,19,0,0,0,115,0,3,0,65,0,1,0
"121",21,Reporting         ,2132,1150,53.94,"Lieutenant Governor",10,"","Shanna Steele",2,"LIB",29,0,4,0,0,0,0,0,15,0,3,0,14,0,1,0
"121",21,Reporting         ,2132,1150,53.94,"Attorney General",14,"","Ken Paxton",3,"REP",914,0,8,0,61,0,0,0,637,0,6,0,216,0,2,0
"121",21,Reporting         ,2132,1150,53.94,"Attorney General",14,"","Rochelle Mercedes Garza",1,"DEM",197,0,8,0,20,0,0,0,112,0,6,0,65,0,2,0
"121",21,Reporting         ,2132,1150,53.94,"Attorney General",14,"","Mark Ash",2,"LIB",31,0,8,0,1,0,0,0,19,0,6,0,11,0,2,0
"121",21,Reporting         ,2132,1150,53.94,"Comptroller of Public Accounts",2,"","Glenn Hegar",2,"REP",941,0,10,0,62,0,1,0,657,0,7,0,222,0,2,0
"121",21,Reporting         ,2132,1150,53.94,"Comptroller of Public Accounts",2,"","Janet T. Dudding",3,"DEM",170,0,10,0,19,0,1,0,102,0,7,0,49,0,2,0
"121",21,Reporting         ,2132,1150,53.94,"Comptroller of Public Accounts",2,"","V. Alonzo Echevarria-Garza",1,"LIB",29,0,10,0,0,0,1,0,8,0,7,0,21,0,2,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of the General Land Office",8,"","Dawn Buckingham",1,"REP",946,0,12,0,64,0,1,0,659,0,4,0,223,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of the General Land Office",8,"","Jay Kleberg",2,"DEM",178,0,12,0,17,0,1,0,106,0,4,0,55,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of the General Land Office",8,"","Alfred Molison, Jr.",3,"GRN",14,0,12,0,0,0,1,0,5,0,4,0,9,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of the General Land Office",8,"","Carrie Evelyn Menger",0,"",0,0,12,0,0,0,1,0,0,0,4,0,0,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of the General Land Office",8,"","Rejected write-ins",0,"",0,0,12,0,0,0,1,0,0,0,4,0,0,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of the General Land Office",8,"","Unassigned write-ins",0,"",0,0,12,0,0,0,1,0,0,0,4,0,0,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of Agriculture",7,"","Sid Miller",2,"REP",938,0,17,0,62,0,1,0,649,0,11,0,227,0,5,0
"121",21,Reporting         ,2132,1150,53.94,"Commissioner of Agriculture",7,"","Susan Hays",1,"DEM",195,0,17,0,19,0,1,0,114,0,11,0,62,0,5,0
"121",21,Reporting         ,2132,1150,53.94,"Railroad Commissioner",6,"","Wayne Christian",3,"REP",935,0,8,0,64,0,0,0,651,0,5,0,220,0,3,0
"121",21,Reporting         ,2132,1150,53.94,"Railroad Commissioner",6,"","Luke Warford",2,"DEM",168,0,8,0,17,0,0,0,102,0,5,0,49,0,3,0
"121",21,Reporting         ,2132,1150,53.94,"Railroad Commissioner",6,"","Jaime Andres Diez",1,"LIB",26,0,8,0,1,0,0,0,11,0,5,0,14,0,3,0
"121",21,Reporting         ,2132,1150,53.94,"Railroad Commissioner",6,"","Hunter Wayne Crow",4,"GRN",13,0,8,0,0,0,0,0,5,0,5,0,8,0,3,0
"121",21,Reporting         ,2132,1150,53.94,"Justice, Supreme Court, Place 3",3,"","Debra Lehrmann",1,"REP",944,0,16,0,65,0,0,0,652,0,10,0,227,0,6,0
"121",21,Reporting         ,2132,1150,53.94,"Justice, Supreme Court, Place 3",3,"","Erin A. Nowell",3,"DEM",167,0,16,0,17,0,0,0,100,0,10,0,50,0,6,0
"121",21,Reporting         ,2132,1150,53.94,"Justice, Supreme Court, Place 3",3,"","Thomas Edward Oxford",2,"LIB",23,0,16,0,0,0,0,0,12,0,10,0,11,0,6,0
"121",21,Reporting         ,2132,1150,53.94,"Justice, Supreme Court, Place 5",1,"","Rebeca Huddle",2,"REP",962,0,11,0,65,0,0,0,664,0,6,0,233,0,5,0
"121",21,Reporting         ,2132,1150,53.94,"Justice, Supreme Court, Place 5",1,"","Amanda Reichek",1,"DEM",177,0,11,0,17,0,0,0,104,0,6,0,56,0,5,0
"121",21,Reporting         ,2132,1150,53.94,"Justice, Supreme Court, Place 9",16,"","Evan Young",1,"REP",944,0,18,0,63,0,1,0,653,0,11,0,228,0,6,0
"121",21,Reporting         ,2132,1150,53.94,"Justice, Supreme Court, Place 9",16,"","Julia Maldonado",2,"DEM",188,0,18,0,18,0,1,0,110,0,11,0,60,0,6,0
"121",21,Reporting         ,2132,1150,53.94,"Judge, Court of Criminal Appeals, Place 5",12,"","Scott Walker",2,"REP",954,0,16,0,64,0,0,0,658,0,11,0,232,0,5,0
"121",21,Reporting         ,2132,1150,53.94,"Judge, Court of Criminal Appeals, Place 5",12,"","Dana Huffman",1,"DEM",180,0,16,0,18,0,0,0,105,0,11,0,57,0,5,0
"121",21,Reporting         ,2132,1150,53.94,"Judge, Court of Criminal Appeals, Place 6",5,"","Jesse F. McClure, III",1,"REP",948,0,18,0,63,0,1,0,654,0,10,0,231,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"Judge, Court of Criminal Appeals, Place 6",5,"","Robert Johnson",2,"DEM",184,0,18,0,18,0,1,0,110,0,10,0,56,0,7,0
"121",21,Reporting         ,2132,1150,53.94,"State Representative, District 87",4,"","Four Price",1,"REP",999,0,30,0,67,0,3,0,687,0,17,0,245,0,10,0
"121",21,Reporting         ,2132,1150,53.94,"State Representative, District 87",4,"","Nick Hearn",2,"LIB",121,0,30,0,12,0,3,0,70,0,17,0,39,0,10,0
"121",21,Reporting         ,2132,1150,53.94,"County Judge",17,"","Nancy Tanner",1,"REP",985,0,91,0,67,0,6,0,677,0,61,0,241,0,24,0
"121",21,Reporting         ,2132,1150,53.94,"County Judge",17,"","Tom Warren",0,"",68,0,91,0,9,0,6,0,33,0,61,0,26,0,24,0
"121",21,Reporting         ,2132,1150,53.94,"County Judge",17,"","Rejected write-ins",0,"",6,0,91,0,0,0,6,0,3,0,61,0,3,0,24,0
"121",21,Reporting         ,2132,1150,53.94,"County Judge",17,"","Unassigned write-ins",0,"",0,0,91,0,0,0,6,0,0,0,61,0,0,0,24,0
"122",2,Reporting         ,2910,1023,35.15,"United States Representative, District 13",15,"","Ronny Jackson",1,"REP",770,0,7,0,66,0,0,0,459,0,5,0,245,0,2,0
"122",2,Reporting         ,2910,1023,35.15,"United States Representative, District 13",15,"","Kathleen Brown",2,"DEM",246,0,7,0,15,0,0,0,147,0,5,0,84,0,2,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Greg Abbott",3,"REP",771,0,4,0,66,0,1,0,466,0,2,0,239,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Beto O'Rourke",4,"DEM",232,0,4,0,12,0,1,0,139,0,2,0,81,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Mark Tippetts",2,"LIB",11,0,4,0,1,0,1,0,1,0,2,0,9,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Delilah Barrios",1,"GRN",4,0,4,0,1,0,1,0,2,0,2,0,1,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Jacqueline Abernathy",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Mark V. Goloby",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Rejected write-ins",0,"",1,0,4,0,0,0,1,0,1,0,2,0,0,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Governor",13,"","Unassigned write-ins",0,"",0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0
"122",2,Reporting         ,2910,1023,35.15,"Lieutenant Governor",10,"","Dan Patrick",1,"REP",754,0,6,0,67,0,0,0,453,0,1,0,234,0,5,0
"122",2,Reporting         ,2910,1023,35.15,"Lieutenant Governor",10,"","Mike Collier",3,"DEM",233,0,6,0,12,0,0,0,144,0,1,0,77,0,5,0
"122",2,Reporting         ,2910,1023,35.15,"Lieutenant Governor",10,"","Shanna Steele",2,"LIB",30,0,6,0,2,0,0,0,13,0,1,0,15,0,5,0
"122",2,Reporting         ,2910,1023,35.15,"Attorney General",14,"","Ken Paxton",3,"REP",751,0,12,0,66,0,0,0,452,0,7,0,233,0,5,0
"122",2,Reporting         ,2910,1023,35.15,"Attorney General",14,"","Rochelle Mercedes Garza",1,"DEM",234,0,12,0,13,0,0,0,144,0,7,0,77,0,5,0
"122",2,Reporting         ,2910,1023,35.15,"Attorney General",14,"","Mark Ash",2,"LIB",26,0,12,0,2,0,0,0,8,0,7,0,16,0,5,0
