00010010001000562000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 1                                             00 
00010010002002637000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 2                                             00 
00010010003002094000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 3                                             00 
00010010004001578000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 4                                             00 
00010010005001849000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 5                                             00 
00010010006000577000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 6                                             00 
00010010007001440000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 7                                             00 
00010010008001348000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 8                                             00 
00010010009000294000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 9                                             00 
00010010010001415000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 10                                            00 
00010010011002288000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 11                                            00 
00010010012001322000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 11B                                           00 
00010010013000913000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 12                                            00 
00010010014000727000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 13                                            00 
00010010015001946000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 14                                            00 
00010010016000747000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 15                                            00 
00010010017002243000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 16                                            00 
00010010018001752000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 17                                            00 
00010010019000466000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 17B                                           00 
00010010020000725000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 18                                            00 
00010010021001470000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 19                                            00 
00010010022002705000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 20                                            00 
00010010023001116000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 21                                            00 
00010010024001168000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 22                                            00 
00010010025000737000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 23                                            00 
00010010026002804000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 24                                            00 
00010010027002508000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 25                                            00 
00010010028001701000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 26                                            00 
00010010029000364000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 27                                            00 
00010010030001221000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 28                                            00 
00010010031001589000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 29                                            00 
00010010032001160000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 30                                            00 
00010010033000494000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 31                                            00 
00010010034000114000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 32                                            00 
00010010035001405000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 33                                            00 
00010010036002297000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 34                                            00 
00010010037001848000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 35                                            00 
00010010038000576000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 37                                            00 
00010010039000437000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 38                                            00 
00010010040000535000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 39                                            00 
00010010041000854000000000000000000000000000000000000000000000000000000000000000000000000000000000000          REGISTERED VOTERS - TOTAL                               REGISTERED VOTERS - TOTAL             Precinct 40                                            00 
