political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Comptroller of Public Accounts,JANET T. DUDDING,DEM,56,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Comptroller of Public Accounts,V. ALONZO ECHEVARRIA-GARZA,LIB,2,3
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of the General Land Office,DAWN BUCKINGHAM,REP,167,63
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of the General Land Office,JAY KLEBERG,DEM,63,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of the General Land Office,ALFRED MOLISON JR.,GRN,1,4
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of the General Land Office,CARRIE EVELYN MENGER,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of the General Land Office,Rejected write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of Agriculture,SID MILLER,REP,170,60
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Commissioner of Agriculture,SUSAN HAYS,DEM,62,26
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Railroad Commissioner,WAYNE CHRISTIAN,REP,169,57
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Railroad Commissioner,LUKE WARFORD,DEM,60,22
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Railroad Commissioner,JAIME ANDRES DIEZ,LIB,2,3
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,Railroad Commissioner,HUNTER WAYNE CROW,GRN,0,5
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, Supreme Court, Place 3",DEBRA LEHRMANN,REP,167,63
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, Supreme Court, Place 3",ERIN A NOWELL,DEM,61,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, Supreme Court, Place 3",THOMAS EDWARD OXFORD,LIB,3,3
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, Supreme Court, Place 5",REBECA HUDDLE,REP,169,65
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, Supreme Court, Place 5",AMANDA REICHEK,DEM,61,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, Supreme Court, Place 9",EVAN YOUNG,REP,169,64
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, Supreme Court, Place 9",JULIA MALDONADO,DEM,61,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Judge, Court of Criminal Appeals, Place 5",SCOTT WALKER,REP,166,65
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Judge, Court of Criminal Appeals, Place 5",DANA HUFFMAN,DEM,66,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Judge, Court of Criminal Appeals, Place 6","JESSE F. MCCLURE , III",REP,168,65
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Judge, Court of Criminal Appeals, Place 6",ROBERT JOHNSON,DEM,63,19
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"State Senator, District No. 24",PETE FLORES,REP,168,63
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"State Senator, District No. 24",KATHY JONES-HOSPOD,DEM,64,24
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"State Representative, District No. 53",ANDREW S. MURR,REP,169,63
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"State Representative, District No. 53",JOE P. HERRERA,DEM,62,22
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, 3rd Court of Appeals District, Place No. 4",LESLI R. FITZPATRICK,REP,168,66
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,"Justice, 3rd Court of Appeals District, Place No. 4",ROSA LOPEZ THEOFANIS,DEM,62,18
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,County Treasurer,CHERYL REGMUND,REP,176,66
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102,437,County Treasurer,JOE BURNES,LIB,34,18
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"United State Representative, District No. 11",AUGUST PFLUGER,REP,104,24
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,GREG ABBOTT,REP,101,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,BETO O'ROURKE,DEM,20,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,MARK TIPPETTS,LIB,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,DELILAH BARRIOS,GRN,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,JAQUELINE ABERNATHY,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,MARK V GOLOBY,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,Rejected write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Governor,Unassigned write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Lieutenant Governor,DAN PATRICK,REP,94,19
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Lieutenant Governor,MIKE COLLIER,DEM,23,8
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Lieutenant Governor,SHANNA STEELE,LIB,3,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Attorney General,KEN PAXTON,REP,93,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Attorney General,ROCHELLE MERCEDES GARZA,DEM,25,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Attorney General,MARK ASH,LIB,2,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Comptroller of Public Accounts,GLENN HEGAR,REP,103,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Comptroller of Public Accounts,JANET T. DUDDING,DEM,16,5
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Comptroller of Public Accounts,V. ALONZO ECHEVARRIA-GARZA,LIB,2,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of the General Land Office,DAWN BUCKINGHAM,REP,101,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of the General Land Office,JAY KLEBERG,DEM,19,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of the General Land Office,ALFRED MOLISON JR.,GRN,1,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of the General Land Office,CARRIE EVELYN MENGER,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of the General Land Office,Rejected write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of Agriculture,SID MILLER,REP,99,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Commissioner of Agriculture,SUSAN HAYS,DEM,22,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Railroad Commissioner,WAYNE CHRISTIAN,REP,98,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Railroad Commissioner,LUKE WARFORD,DEM,21,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Railroad Commissioner,JAIME ANDRES DIEZ,LIB,2,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,Railroad Commissioner,HUNTER WAYNE CROW,GRN,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, Supreme Court, Place 3",DEBRA LEHRMANN,REP,99,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, Supreme Court, Place 3",ERIN A NOWELL,DEM,19,7
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, Supreme Court, Place 3",THOMAS EDWARD OXFORD,LIB,3,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, Supreme Court, Place 5",REBECA HUDDLE,REP,101,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, Supreme Court, Place 5",AMANDA REICHEK,DEM,18,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, Supreme Court, Place 9",EVAN YOUNG,REP,101,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, Supreme Court, Place 9",JULIA MALDONADO,DEM,19,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Judge, Court of Criminal Appeals, Place 5",SCOTT WALKER,REP,100,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Judge, Court of Criminal Appeals, Place 5",DANA HUFFMAN,DEM,19,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Judge, Court of Criminal Appeals, Place 6","JESSE F. MCCLURE , III",REP,101,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Judge, Court of Criminal Appeals, Place 6",ROBERT JOHNSON,DEM,19,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"State Senator, District No. 24",PETE FLORES,REP,100,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"State Senator, District No. 24",KATHY JONES-HOSPOD,DEM,18,5
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"State Representative, District No. 53",ANDREW S. MURR,REP,102,20
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"State Representative, District No. 53",JOE P. HERRERA,DEM,17,6
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, 3rd Court of Appeals District, Place No. 4",LESLI R. FITZPATRICK,REP,100,21
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,"Justice, 3rd Court of Appeals District, Place No. 4",ROSA LOPEZ THEOFANIS,DEM,19,5
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,County Treasurer,CHERYL REGMUND,REP,103,22
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,102 - HSB CITY,188,County Treasurer,JOE BURNES,LIB,14,3
City of Horseshoe Bay,11/8/2022,Special Election,61,24,102 - HSB CITY,188,"City of Horseshoe Bay, Texas - Proposition A",FOR,,80,13
City of Horseshoe Bay,11/8/2022,Special Election,61,24,102 - HSB CITY,188,"City of Horseshoe Bay, Texas - Proposition A",AGAINST,,36,14
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"United State Representative, District No. 11",AUGUST PFLUGER,REP,433,195
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,GREG ABBOTT,REP,409,186
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,BETO O'ROURKE,DEM,115,45
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,MARK TIPPETTS,LIB,10,3
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,DELILAH BARRIOS,GRN,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,JAQUELINE ABERNATHY,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,MARK V GOLOBY,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,Rejected write-ins,,0,1
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Governor,Unassigned write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Lieutenant Governor,DAN PATRICK,REP,392,177
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Lieutenant Governor,MIKE COLLIER,DEM,123,48
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Lieutenant Governor,SHANNA STEELE,LIB,17,8
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Attorney General,KEN PAXTON,REP,381,174
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Attorney General,ROCHELLE MERCEDES GARZA,DEM,125,45
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Attorney General,MARK ASH,LIB,17,10
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Comptroller of Public Accounts,GLENN HEGAR,REP,412,186
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Comptroller of Public Accounts,JANET T. DUDDING,DEM,111,41
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Comptroller of Public Accounts,V. ALONZO ECHEVARRIA-GARZA,LIB,6,4
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of the General Land Office,DAWN BUCKINGHAM,REP,414,187
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of the General Land Office,JAY KLEBERG,DEM,111,44
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of the General Land Office,ALFRED MOLISON JR.,GRN,2,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of the General Land Office,CARRIE EVELYN MENGER,,1,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of the General Land Office,Rejected write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of the General Land Office,Unassigned write-ins,,0,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of Agriculture,SID MILLER,REP,405,184
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Commissioner of Agriculture,SUSAN HAYS,DEM,121,46
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Railroad Commissioner,WAYNE CHRISTIAN,REP,401,179
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Railroad Commissioner,LUKE WARFORD,DEM,111,43
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Railroad Commissioner,JAIME ANDRES DIEZ,LIB,10,7
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,Railroad Commissioner,HUNTER WAYNE CROW,GRN,2,0
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, Supreme Court, Place 3",DEBRA LEHRMANN,REP,402,179
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, Supreme Court, Place 3",ERIN A NOWELL,DEM,115,43
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, Supreme Court, Place 3",THOMAS EDWARD OXFORD,LIB,9,8
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, Supreme Court, Place 5",REBECA HUDDLE,REP,411,186
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, Supreme Court, Place 5",AMANDA REICHEK,DEM,116,43
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, Supreme Court, Place 9",EVAN YOUNG,REP,410,184
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, Supreme Court, Place 9",JULIA MALDONADO,DEM,119,45
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Judge, Court of Criminal Appeals, Place 5",SCOTT WALKER,REP,411,182
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Judge, Court of Criminal Appeals, Place 5",DANA HUFFMAN,DEM,117,46
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Judge, Court of Criminal Appeals, Place 6","JESSE F. MCCLURE , III",REP,416,180
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Judge, Court of Criminal Appeals, Place 6",ROBERT JOHNSON,DEM,112,48
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"State Senator, District No. 24",PETE FLORES,REP,414,187
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"State Senator, District No. 24",KATHY JONES-HOSPOD,DEM,113,43
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"State Representative, District No. 53",ANDREW S. MURR,REP,412,181
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"State Representative, District No. 53",JOE P. HERRERA,DEM,117,46
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, 3rd Court of Appeals District, Place No. 4",LESLI R. FITZPATRICK,REP,411,183
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,"Justice, 3rd Court of Appeals District, Place No. 4",ROSA LOPEZ THEOFANIS,DEM,111,44
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,County Treasurer,CHERYL REGMUND,REP,429,185
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,108 - SRB Spec,1040,County Treasurer,JOE BURNES,LIB,67,28
Llano County,11/8/2022,Special Election,61,24,108 - SRB Spec,1040,Emergency Services District No 5 - Proposition,FOR,,377,136
Llano County,11/8/2022,Special Election,61,24,108 - SRB Spec,1040,Emergency Services District No 5 - Proposition,AGAINST,,138,90
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,109,284,"United State Representative, District No. 11",AUGUST PFLUGER,REP,141,38
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,109,284,Governor,GREG ABBOTT,REP,132,36
Llano County,11/8/2022,"November 8, 2022 General Election",61,24,109,284,Governor,BETO O'ROURKE,DEM,34,9
