political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Brazos County,11/8/2022,General Election,4,2,1,2197,United State Representative District 10,Michael McCaul,REP,431,247
Brazos County,11/8/2022,General Election,4,2,1,2197,United State Representative District 10,Linda Nuno,DEM,85,41
Brazos County,11/8/2022,General Election,4,2,1,2197,United State Representative District 10,Bill Kelsey,LIB,10,9
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Greg Abbott,REP,431,238
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Beto O'Rourke,DEM,98,56
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Mark Tippetts,LIB,1,7
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Delilah Barrios,GRE,0,0
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Jacqueline Abernathy,,0,0
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Mark V Goloby,,0,0
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Rejected write-ins,,0,1
Brazos County,11/8/2022,General Election,4,2,1,2197,Governor,Unassigned write-ins,,0,0
Brazos County,11/8/2022,General Election,4,2,1,2197,Lieutenant Governor,Dan Patrick,REP,412,229
Brazos County,11/8/2022,General Election,4,2,1,2197,Lieutenant Governor,Mike Collier,DEM,105,65
Brazos County,11/8/2022,General Election,4,2,1,2197,Lieutenant Governor,Shanna Steele,LIB,14,9
Brazos County,11/8/2022,General Election,4,2,1,2197,Attorney General,Ken Paxton,REP,410,231
Brazos County,11/8/2022,General Election,4,2,1,2197,Attorney General,Rochelle Mercedes Garza,DEM,100,56
Brazos County,11/8/2022,General Election,4,2,1,2197,Attorney General,Mark Ash,LIB,19,14
Brazos County,11/8/2022,General Election,4,2,1,2197,Comptroller of Public Accounts,Glenn Hegar,REP,440,248
Brazos County,11/8/2022,General Election,4,2,1,2197,Comptroller of Public Accounts,Janet T. Dudding,DEM,82,47
Brazos County,11/8/2022,General Election,4,2,1,2197,Comptroller of Public Accounts,V. Alonzo Echevarria-Garza,LIB,7,2
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of General Land Office,Dawn Buckingham,REP,433,247
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of General Land Office,Jay Kleberg,DEM,89,50
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of General Land Office,"Alfred Molison, Jr.",GRE,5,1
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of General Land Office,Carrie Evelyn Menger,,0,0
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of General Land Office,Rejected write-ins,,0,0
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of General Land Office,Unassigned write-ins,,0,0
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of Agriculture,Sid Miller,REP,438,245
Brazos County,11/8/2022,General Election,4,2,1,2197,Commissioner of Agriculture,Susan Hays,DEM,91,50
Brazos County,11/8/2022,General Election,4,2,1,2197,Railroad Commissioner,Wayne Christian,REP,427,249
Brazos County,11/8/2022,General Election,4,2,1,2197,Railroad Commissioner,Luke Warford,DEM,81,42
Brazos County,11/8/2022,General Election,4,2,1,2197,Railroad Commissioner,Jaime Andres Diez,LIB,13,5
Brazos County,11/8/2022,General Election,4,2,1,2197,Railroad Commissioner,Hunter Wayne Crow,GRE,3,1
Brazos County,11/8/2022,General Election,4,2,1,2197,"Justice, Supreme Court, Place 3",Debra Lehrmann,REP,434,245
Brazos County,11/8/2022,General Election,4,2,1,2197,"Justice, Supreme Court, Place 3",Erin A. Nowell,DEM,85,44
Brazos County,11/8/2022,General Election,4,2,1,2197,"Justice, Supreme Court, Place 3",Thomas Edward Oxford,LIB,7,5
Brazos County,11/8/2022,General Election,4,2,1,2197,"Justice, Supreme Court, Place 5",Rebeca Huddle,REP,442,249
Brazos County,11/8/2022,General Election,4,2,1,2197,"Justice, Supreme Court, Place 5",Amanda Reichek,DEM,82,45
Brazos County,11/8/2022,General Election,4,2,1,2197,"Justice, Supreme Court, Place 9",Evan Young,REP,440,247
Brazos County,11/8/2022,General Election,4,2,1,2197,"Justice, Supreme Court, Place 9",Julia Maldonado,DEM,83,46
Brazos County,11/8/2022,General Election,4,2,1,2197,"Judge, Court of Criminal Appeals Place 5",Scott Walker,REP,438,247
Brazos County,11/8/2022,General Election,4,2,1,2197,"Judge, Court of Criminal Appeals Place 5",Dana Huffman,DEM,85,45
Brazos County,11/8/2022,General Election,4,2,1,2197,"Judge, Court of Criminal Appeals Place 6","Jesse F. McClure, III",REP,439,247
Brazos County,11/8/2022,General Election,4,2,1,2197,"Judge, Court of Criminal Appeals Place 6",Robert Johnson,DEM,84,44
Brazos County,11/8/2022,General Election,4,2,1,2197,"State Senator, District 5",Charles Schwertner,REP,452,251
Brazos County,11/8/2022,General Election,4,2,1,2197,"State Senator, District 5",Tommy Estes,LIB,59,35
Brazos County,11/8/2022,General Election,4,2,1,2197,County Judge,Duane Peters,REP,419,249
Brazos County,11/8/2022,General Election,4,2,1,2197,County Judge,Clyde Garland,LIB,81,37
Brazos County,11/8/2022,General Election,4,2,1,2197,District Clerk,Gabriel Garcia,REP,448,255
Brazos County,11/8/2022,General Election,4,2,1,2197,District Clerk,Searcy L. Toliver,DEM,74,39
