#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Absentee Voting Votes","Absentee Voting Overvotes","Absentee Voting Undervotes","Absentee Voting Invalid Votes","Early Voting Votes","Early Voting Overvotes","Early Voting Undervotes","Early Voting Invalid Votes","Election Day Voting Votes","Election Day Voting Overvotes","Election Day Voting Undervotes","Election Day Voting Invalid Votes"
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, Supreme Court, Place 3",39,"","Erin A. Nowell",2,"DEM",222,0,16,0,25,0,4,0,135,0,4,0,62,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, Supreme Court, Place 3",39,"","Thomas Edward Oxford",1,"LIB",8,0,16,0,0,0,4,0,3,0,4,0,5,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, Supreme Court, Place 5",40,"","Rebeca Huddle",1,"REP",249,0,14,0,34,0,3,0,135,0,7,0,80,0,4,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, Supreme Court, Place 5",40,"","Amanda Reichek",2,"DEM",225,0,14,0,24,0,3,0,136,0,7,0,65,0,4,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, Supreme Court, Place 9",16,"","Evan Young",2,"REP",237,0,17,0,31,0,3,0,128,0,7,0,78,0,7,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, Supreme Court, Place 9",16,"","Julia Maldonado",1,"DEM",234,0,17,0,27,0,3,0,143,0,7,0,64,0,7,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Judge, Court of Criminal Appeals Place 5",5,"","Scott Walker",2,"REP",246,0,19,0,32,0,5,0,134,0,10,0,80,0,4,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Judge, Court of Criminal Appeals Place 5",5,"","Dana Huffman",1,"DEM",223,0,19,0,24,0,5,0,134,0,10,0,65,0,4,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Judge, Court of Criminal Appeals Place 6",52,"","Jesse F. McClure, III",2,"REP",247,0,20,0,33,0,5,0,135,0,8,0,79,0,7,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Judge, Court of Criminal Appeals Place 6",52,"","Robert Johnson",1,"DEM",221,0,20,0,23,0,5,0,135,0,8,0,63,0,7,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Member, State Board of Education, District 2",60,"","LJ Francis",1,"REP",236,0,18,0,33,0,4,0,129,0,7,0,74,0,7,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Member, State Board of Education, District 2",60,"","Victor Perez",2,"DEM",234,0,18,0,24,0,4,0,142,0,7,0,68,0,7,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"State Senator, District 20",51,"","Westley Wright",1,"REP",222,0,10,0,30,0,2,0,119,0,4,0,73,0,4,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"State Senator, District 20",51,"","Juan ""Chuy"" Hinojosa",2,"DEM",256,0,10,0,29,0,2,0,155,0,4,0,72,0,4,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"State Representative, District 34",19,"","Carolyn Vaughn",2,"REP",233,0,10,0,30,0,4,0,128,0,5,0,75,0,1,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"State Representative, District 34",19,"","Abel Herrero",1,"DEM",245,0,10,0,27,0,4,0,145,0,5,0,73,0,1,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, 13th Court of Appeals District, Place 3",34,"","Aaron Peña",1,"REP",237,0,24,0,34,0,4,0,126,0,10,0,77,0,10,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice, 13th Court of Appeals District, Place 3",34,"","Leticia Hinojosa",2,"DEM",227,0,24,0,23,0,4,0,142,0,10,0,62,0,10,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"District Judge, 117th Judicial District",68,"","Susan Barclay",1,"REP",243,0,16,0,34,0,5,0,134,0,3,0,75,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"District Judge, 117th Judicial District",68,"","Celina Lopez Leon",2,"DEM",229,0,16,0,22,0,5,0,141,0,3,0,66,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"District Judge, 148th Judicial District",20,"","David Klein",1,"REP",232,0,15,0,30,0,4,0,131,0,3,0,71,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"District Judge, 148th Judicial District",20,"","Carlos Valdez",2,"DEM",241,0,15,0,27,0,4,0,144,0,3,0,70,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"County Judge",4,"","Connie Scott",2,"REP",229,0,9,0,32,0,2,0,129,0,4,0,68,0,3,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"County Judge",4,"","Barbara Canales",1,"DEM",250,0,9,0,27,0,2,0,145,0,4,0,78,0,3,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"County Court at Law No. 1",12,"","Todd Robinson",1,"REP",221,0,19,0,31,0,4,0,123,0,7,0,67,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"County Court at Law No. 1",12,"","Melissa ""Mel"" Madrigal",2,"DEM",248,0,19,0,26,0,4,0,148,0,7,0,74,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"District Clerk",26,"","Anne Lorentzen",2,"REP",249,0,22,0,31,0,6,0,136,0,8,0,82,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"District Clerk",26,"","Maria C (Kina) Ventura",1,"DEM",217,0,22,0,24,0,6,0,134,0,8,0,59,0,8,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"County Clerk",72,"","Kara Sands",2,"REP",274,0,19,0,37,0,5,0,154,0,5,0,83,0,9,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"County Clerk",72,"","Ruell Ector Gauna",1,"DEM",195,0,19,0,19,0,5,0,119,0,5,0,57,0,9,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice of the Peace Precinct 1, Place 2",50,"","Manuel Manny Rangel III",2,"REP",236,0,25,0,31,0,8,0,129,0,7,0,76,0,10,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice of the Peace Precinct 1, Place 2",50,"","Henry Santana",1,"DEM",227,0,25,0,22,0,8,0,142,0,7,0,63,0,10,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice of the Peace Precinct 1, Place 3",24,"","Bernice Perez - Beem",1,"REP",230,1,23,0,27,1,8,0,130,0,9,0,73,0,6,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Justice of the Peace Precinct 1, Place 3",24,"","Lucy Rubio",2,"DEM",234,1,23,0,25,1,8,0,139,0,9,0,70,0,6,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Mayor",7,"","Paulette Guajardo",2,"",341,0,41,0,28,0,12,0,215,0,16,0,98,0,13,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Mayor",7,"","John Wright",1,"",106,0,41,0,21,0,12,0,47,0,16,0,38,0,13,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","Jim Klein",4,"",139,0,567,0,15,0,84,0,90,0,277,0,34,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","Mike Pusley",6,"",164,0,567,0,26,0,84,0,98,0,277,0,40,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","Rene Cervantes",1,"",50,0,567,0,5,0,84,0,32,0,277,0,13,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","Michael Hunter",5,"",182,0,567,0,22,0,84,0,110,0,277,0,50,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","Nancy Vera",3,"",111,0,567,0,9,0,84,0,73,0,277,0,29,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","John Martinez",7,"",93,0,567,0,8,0,84,0,59,0,277,0,26,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","Rachel Caballero",2,"",102,0,567,0,11,0,84,0,60,0,277,0,31,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member At-Large",70,"","John Garcia",8,"",56,0,567,0,3,0,84,0,35,0,277,0,18,0,206,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member Single-Member District 1",13,"","Everett Roy",1,"",123,0,133,0,18,0,25,0,64,0,63,0,41,0,45,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member Single-Member District 1",13,"","Tracy McCall",3,"",109,0,133,0,13,0,25,0,65,0,63,0,31,0,45,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Council Member Single-Member District 1",13,"","Billy Lerma",2,"",123,0,133,0,5,0,25,0,86,0,63,0,32,0,45,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition A Streets",48,"","For",1,"",367,1,34,0,48,1,6,0,217,0,13,0,102,0,15,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition A Streets",48,"","Against",2,"",86,1,34,0,6,1,6,0,48,0,13,0,32,0,15,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition B Parks and Recreation",36,"","For",2,"",351,1,32,0,42,1,7,0,208,0,11,0,101,0,14,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition B Parks and Recreation",36,"","Against",1,"",104,1,32,0,11,1,7,0,59,0,11,0,34,0,14,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition C Public Safety",14,"","For",1,"",374,1,29,0,49,1,5,0,220,0,9,0,105,0,15,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition C Public Safety",14,"","Against",2,"",83,1,29,0,5,1,5,0,49,0,9,0,29,0,15,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition D Libraries",73,"","For",1,"",349,0,29,0,45,0,4,0,204,0,11,0,100,0,14,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"City of Corpus Christi Proposition D Libraries",73,"","Against",2,"",109,0,29,0,11,0,4,0,63,0,11,0,35,0,14,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"CCISD Board of Trustee, District 1",46,"","Amanda Rose",1,"",192,0,149,0,23,0,23,0,113,0,76,0,56,0,50,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"CCISD Board of Trustee, District 1",46,"","Eric Villarreal",2,"",146,0,149,0,14,0,23,0,89,0,76,0,43,0,50,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Proposition",54,"","For",2,"",273,0,44,0,34,0,6,0,164,0,18,0,75,0,20,0
"1 - 02",122,Partially Reporting,1356,488,35.99,"Proposition",54,"","Against",1,"",170,0,44,0,20,0,6,0,96,0,18,0,54,0,20,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"United States Representative, District 27",27,"","Michael Cloud",2,"REP",513,0,12,0,39,0,4,0,312,0,4,0,162,0,4,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"United States Representative, District 27",27,"","Maclovio Perez Jr.",1,"DEM",564,0,12,0,69,0,4,0,336,0,4,0,159,0,4,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Governor",66,"","Greg Abbott",2,"REP",518,0,6,0,39,0,2,0,315,0,4,0,164,0,0,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Governor",66,"","Beto O'Rourke",3,"DEM",550,0,6,0,67,0,2,0,325,0,4,0,158,0,0,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Governor",66,"","Mark Tippetts",1,"LIB",14,0,6,0,4,0,2,0,7,0,4,0,3,0,0,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Governor",66,"","Delilah Barrios",4,"GRN",1,0,6,0,0,0,2,0,1,0,4,0,0,0,0,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Lieutenant Governor",65,"","Dan Patrick",2,"REP",499,0,15,0,38,0,4,0,304,0,5,0,157,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Lieutenant Governor",65,"","Mike Collier",1,"DEM",534,0,15,0,67,0,4,0,319,0,5,0,148,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Lieutenant Governor",65,"","Shanna Steele",3,"LIB",41,0,15,0,3,0,4,0,24,0,5,0,14,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Attorney General",45,"","Ken Paxton",2,"REP",487,0,20,0,36,0,4,0,295,0,10,0,156,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Attorney General",45,"","Rochelle Mercedes Garza",3,"DEM",550,0,20,0,67,0,4,0,332,0,10,0,151,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Attorney General",45,"","Mark Ash",1,"LIB",32,0,20,0,5,0,4,0,15,0,10,0,12,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Comptroller of Public Accounts",3,"","Glenn Hegar",3,"REP",516,1,21,0,43,1,5,0,315,0,7,0,158,0,9,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Comptroller of Public Accounts",3,"","Janet T. Dudding",2,"DEM",518,1,21,0,62,1,5,0,315,0,7,0,141,0,9,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Comptroller of Public Accounts",3,"","V. Alonzo Echevarria-Garza",1,"LIB",33,1,21,0,1,1,5,0,15,0,7,0,17,0,9,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Commissioner of the General Land Office",41,"","Dawn Buckingham",2,"REP",486,0,24,0,36,0,4,0,297,0,10,0,153,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Commissioner of the General Land Office",41,"","Jay Kleberg",3,"DEM",557,0,24,0,71,0,4,0,334,0,10,0,152,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Commissioner of the General Land Office",41,"","Alfred Molison, Jr",1,"GRN",22,0,24,0,1,0,4,0,11,0,10,0,10,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Commissioner of Agriculture",69,"","Sid Miller",1,"REP",506,0,25,0,37,0,5,0,304,0,13,0,165,0,7,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Commissioner of Agriculture",69,"","Susan Hays",2,"DEM",558,0,25,0,70,0,5,0,335,0,13,0,153,0,7,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Railroad Commissioner",55,"","Wayne Christian",2,"REP",498,0,34,0,40,0,7,0,308,0,15,0,150,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Railroad Commissioner",55,"","Luke Warford",3,"DEM",497,0,34,0,62,0,7,0,298,0,15,0,137,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Railroad Commissioner",55,"","Jaime Andres Diez",1,"LIB",34,0,34,0,2,0,7,0,19,0,15,0,13,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Railroad Commissioner",55,"","Hunter Wayne Crow",4,"GRN",26,0,34,0,1,0,7,0,12,0,15,0,13,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, Supreme Court, Place 3",39,"","Debra Lehrmann",3,"REP",520,0,24,0,42,0,5,0,320,0,9,0,158,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, Supreme Court, Place 3",39,"","Erin A. Nowell",2,"DEM",518,0,24,0,63,0,5,0,313,0,9,0,142,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, Supreme Court, Place 3",39,"","Thomas Edward Oxford",1,"LIB",27,0,24,0,2,0,5,0,10,0,9,0,15,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, Supreme Court, Place 5",40,"","Rebeca Huddle",1,"REP",518,0,27,0,44,0,4,0,315,0,11,0,159,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, Supreme Court, Place 5",40,"","Amanda Reichek",2,"DEM",544,0,27,0,64,0,4,0,326,0,11,0,154,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, Supreme Court, Place 9",16,"","Evan Young",2,"REP",512,0,25,0,42,0,1,0,310,0,13,0,160,0,11,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, Supreme Court, Place 9",16,"","Julia Maldonado",1,"DEM",552,0,25,0,69,0,1,0,329,0,13,0,154,0,11,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Judge, Court of Criminal Appeals Place 5",5,"","Scott Walker",2,"REP",519,0,27,0,43,0,4,0,315,0,12,0,161,0,11,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Judge, Court of Criminal Appeals Place 5",5,"","Dana Huffman",1,"DEM",543,0,27,0,65,0,4,0,325,0,12,0,153,0,11,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Judge, Court of Criminal Appeals Place 6",52,"","Jesse F. McClure, III",2,"REP",518,0,34,0,42,0,7,0,316,0,15,0,160,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Judge, Court of Criminal Appeals Place 6",52,"","Robert Johnson",1,"DEM",537,0,34,0,63,0,7,0,321,0,15,0,153,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Member, State Board of Education, District 2",60,"","LJ Francis",1,"REP",507,0,26,0,38,0,4,0,310,0,12,0,159,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Member, State Board of Education, District 2",60,"","Victor Perez",2,"DEM",556,0,26,0,70,0,4,0,330,0,12,0,156,0,10,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"State Senator, District 20",51,"","Westley Wright",1,"REP",491,0,13,0,33,0,2,0,300,0,4,0,158,0,7,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"State Senator, District 20",51,"","Juan ""Chuy"" Hinojosa",2,"DEM",585,0,13,0,77,0,2,0,348,0,4,0,160,0,7,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, 13th Court of Appeals District, Place 3",34,"","Aaron Peña",1,"REP",503,0,31,0,41,0,7,0,307,0,15,0,155,0,9,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Justice, 13th Court of Appeals District, Place 3",34,"","Leticia Hinojosa",2,"DEM",555,0,31,0,64,0,7,0,330,0,15,0,161,0,9,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"District Judge, 117th Judicial District",68,"","Susan Barclay",1,"REP",527,1,22,0,41,1,4,0,321,0,10,0,165,0,8,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"District Judge, 117th Judicial District",68,"","Celina Lopez Leon",2,"DEM",539,1,22,0,66,1,4,0,321,0,10,0,152,0,8,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"District Judge, 148th Judicial District",20,"","David Klein",1,"REP",499,0,16,0,43,0,1,0,302,0,8,0,154,0,7,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"District Judge, 148th Judicial District",20,"","Carlos Valdez",2,"DEM",574,0,16,0,68,0,1,0,342,0,8,0,164,0,7,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"County Judge",4,"","Connie Scott",2,"REP",532,0,13,0,39,0,1,0,320,0,6,0,173,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"County Judge",4,"","Barbara Canales",1,"DEM",544,0,13,0,72,0,1,0,326,0,6,0,146,0,6,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"County Court at Law No. 1",12,"","Todd Robinson",1,"REP",501,0,22,0,41,0,2,0,299,0,12,0,161,0,8,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"County Court at Law No. 1",12,"","Melissa ""Mel"" Madrigal",2,"DEM",566,0,22,0,69,0,2,0,341,0,12,0,156,0,8,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"District Clerk",26,"","Anne Lorentzen",2,"REP",543,0,31,0,45,0,4,0,333,0,15,0,165,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"District Clerk",26,"","Maria C (Kina) Ventura",1,"DEM",515,0,31,0,63,0,4,0,304,0,15,0,148,0,12,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"County Clerk",72,"","Kara Sands",2,"REP",589,0,23,0,60,0,3,0,356,0,9,0,173,0,11,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"County Clerk",72,"","Ruell Ector Gauna",1,"DEM",477,0,23,0,49,0,3,0,287,0,9,0,141,0,11,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Mayor",7,"","Paulette Guajardo",2,"",749,0,57,0,89,0,6,0,441,0,34,0,219,0,17,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Mayor",7,"","John Wright",1,"",283,0,57,0,17,0,6,0,177,0,34,0,89,0,17,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","Jim Klein",4,"",313,0,1125,0,30,0,114,0,191,0,669,0,92,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","Mike Pusley",6,"",400,0,1125,0,36,0,114,0,237,0,669,0,127,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","Rene Cervantes",1,"",165,0,1125,0,16,0,114,0,106,0,669,0,43,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","Michael Hunter",5,"",398,0,1125,0,38,0,114,0,243,0,669,0,117,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","Nancy Vera",3,"",268,0,1125,0,39,0,114,0,150,0,669,0,79,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","John Martinez",7,"",239,0,1125,0,21,0,114,0,160,0,669,0,58,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","Rachel Caballero",2,"",227,0,1125,0,27,0,114,0,127,0,669,0,73,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member At-Large",70,"","John Garcia",8,"",132,0,1125,0,15,0,114,0,73,0,669,0,44,0,342,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member Single-Member District 2",1,"","Sylvia Campos",1,"",388,1,136,0,46,1,12,0,229,0,80,0,113,0,44,0
"2 - 02",203,Partially Reporting,2495,1089,43.65,"Council Member Single-Member District 2",1,"","Brian Rosas",2,"",109,1,136,0,8,1,12,0,67,0,80,0,34,0,44,0
